Id,eigenvector_centrality
9604043,3.13E-22
9810244,2.75E-05
9811131,4.92E-06
9806059,1.32E-15
9412074,4.25E-30
9806177,8.11E-07
1206,0.000204932
9410184,7.11E-43
9707198,2.44E-18
9911068,2.90E-05
9811258,8.11E-07
2205,4.77E-05
2222,2.81E-05
9712011,6.87E-16
7075,3.24E-05
9801175,2.24E-15
11197,4.17E-07
104147,0.000179481
9409072,1.41E-29
107217,2.55E-06
109069,0.000205392
111154,0.001218239
112006,4.45E-06
203111,0.000268889
206012,0.000199787
303087,0.019875282
9409124,1.08E-40
9512149,4.96E-24
9612075,4.26E-43
9311042,5.43E-45
9602114,1.30E-22
9905036,5.12E-19
9507012,1.36E-27
9801022,4.25E-30
9808192,9.77E-13
2004,5.76E-07
11059,2.26E-05
11101,1.12E-05
12041,3.63E-05
109164,1.78E-05
9401139,4.25E-30
9611137,4.81E-19
9712028,9.71E-14
9908144,9.29E-06
9410167,4.25E-30
9502057,5.65E-30
9504006,1.41E-29
9504034,4.25E-30
9506126,3.48E-27
9504081,1.58E-28
9507090,4.87E-27
9508056,4.57E-28
9412209,9.89E-30
9508143,1.66E-24
9508154,1.30E-24
9509106,3.13E-24
9406178,4.25E-30
9709180,2.77E-14
9907061,9.77E-15
9902012,5.03E-06
9509171,4.25E-30
9609112,5.99E-25
9905078,8.58E-08
9510023,2.24E-25
9607201,1.01E-20
9707099,1.15E-14
9603089,1.18E-21
9603186,2.37E-21
9604013,3.63E-21
9610024,1.20E-21
9610062,8.51E-21
9712084,2.41E-12
9505052,3.15E-24
9802051,2.70E-12
9802067,3.30E-12
1021,5.10E-21
9505186,4.25E-30
9701178,1.80E-27
9704157,3.53E-29
9503045,1.99E-29
9408060,2.11E-28
9504148,4.23E-28
9507112,1.16E-27
9610032,1.27E-29
9509095,4.39E-29
9509123,4.92E-28
9704137,6.34E-21
9911080,1.04E-06
9806030,6.96E-13
9803088,3.17E-12
9909215,0.000104044
9807161,6.34E-21
9812037,6.38E-06
9709062,1.82E-15
9411028,3.21E-28
9701019,1.22E-17
9502038,2.17E-28
9708086,1.36E-16
9510079,4.37E-24
9810224,3.15E-06
9407198,9.89E-30
9803086,4.19E-12
9405002,4.25E-30
9802099,8.25E-18
9412079,4.25E-30
9512188,3.94E-23
9510098,6.34E-24
9805191,3.59E-12
9411198,7.07E-30
9703206,3.61E-22
9708089,1.47E-15
9605023,1.56E-21
9612254,4.25E-30
9707205,4.97E-15
9807135,4.48E-06
9703195,2.22E-18
9612192,3.33E-18
9703136,3.17E-18
9909219,1.24E-06
9610005,5.14E-19
9611209,1.25E-23
9411242,8.49E-30
9510092,5.21E-28
9603015,1.70E-29
9509013,4.14E-28
9404063,1.00E-28
9804208,1.60E-12
9604196,6.16E-24
9706210,1.13E-20
9404191,5.65E-30
9404184,7.07E-30
9910053,7.29E-05
9812061,7.96E-16
9602145,1.82E-22
9609152,1.75E-22
9807195,9.29E-07
9703160,1.44E-20
9707202,2.90E-18
2070,4.05E-17
9909061,1.56E-06
9407099,3.17E-28
9703009,1.17E-17
9506205,5.05E-28
9705058,1.86E-17
9708153,9.24E-17
9811019,8.31E-06
9904033,2.77E-12
9902187,1.57E-11
9706107,1.60E-18
9812235,9.46E-12
9602084,2.55E-29
9704178,6.92E-18
9812072,9.29E-07
9711153,1.34E-13
9606077,1.28E-22
9509145,3.77E-24
9512124,1.33E-25
9911205,4.85E-06
2165,7.12E-06
9712057,3.90E-16
9406189,4.25E-30
9903152,1.14E-20
9411195,6.38E-28
9508159,8.49E-30
9507005,3.15E-24
9604186,4.25E-30
3177,1.49E-25
9510103,4.79E-27
9502119,8.49E-30
9708164,8.55E-15
4078,3.68E-18
9611107,1.11E-22
9710179,1.80E-19
9811006,4.15E-18
4120,1.33E-20
4159,1.49E-05
9405120,4.25E-30
5113,2.75E-05
9507063,9.89E-30
9909227,3.59E-10
5227,3.06E-18
9602059,4.23E-28
6019,0.000185977
6228,3.99E-06
7169,1.78E-14
9605074,4.25E-30
9510190,7.45E-25
9009,0.000244203
9084,8.31E-08
9182,0.000970836
11032,8.93E-05
12188,6.54E-18
9608130,4.25E-30
101041,1.24E-22
9711199,5.58E-20
9909150,2.66E-12
9804057,9.29E-07
9801181,2.75E-14
104089,4.25E-12
104143,0.00071037
9506192,4.96E-28
9911203,7.53E-06
9606042,7.07E-30
109162,0.001460866
110055,0.005396785
9704110,3.06E-17
110067,2.71E-06
204189,0.000614396
9705167,8.76E-19
204089,0.003677832
9511178,6.16E-24
204145,0.000685022
204186,0.000316936
205134,0.015785474
207238,0.000944424
207276,6.60E-06
208026,3.23E-07
208187,0.026272282
210012,1.23E-08
210044,0.000427638
211056,0.001857826
211116,0.00148043
211147,4.34E-06
212085,0.000887621
9503038,4.25E-30
303173,0.006332043
304206,0.000182923
9504161,8.49E-30
9506213,5.65E-30
9508095,3.53E-29
9603085,2.68E-29
9605070,5.41E-28
9610159,3.43E-21
9702132,4.25E-30
9703064,2.68E-29
9708142,2.55E-20
9709124,1.46E-19
9712196,1.17E-21
9807057,4.56E-19
9811093,3.88E-17
9404151,5.43E-45
9505162,6.20E-27
9507050,3.59E-26
9510142,4.26E-43
9707014,7.96E-15
9408083,2.75E-37
9504027,2.99E-28
9507168,9.53E-26
9512016,1.50E-43
9512196,4.57E-23
9512219,6.25E-23
9703157,1.99E-17
9611184,1.90E-22
7170,0.000123905
10281,4.08E-06
106104,6.78E-06
9407087,2.08E-38
9408099,1.68E-37
9501030,1.50E-28
9503124,1.50E-28
9505105,2.88E-27
9506144,2.81E-26
9510225,2.41E-24
9511030,1.44E-24
9607163,6.67E-20
9607207,1.34E-19
9608086,1.10E-19
9609239,1.31E-19
9702094,7.85E-19
9811217,4.48E-13
9412184,1.86E-37
9411149,1.32E-36
9503179,6.34E-35
9411048,1.48E-37
9411057,1.20E-36
9503163,2.28E-35
9505023,1.05E-27
9505062,4.28E-34
9506075,3.06E-27
9506024,3.19E-27
9506077,1.50E-28
9505150,3.04E-28
9510182,9.22E-26
9512053,1.18E-23
9602120,3.02E-22
9603042,6.03E-28
9602167,2.82E-29
9509132,1.72E-25
9608109,3.24E-19
9610251,2.31E-18
9505075,1.50E-28
9603086,7.58E-28
9603136,6.32E-24
9603158,4.43E-35
9612114,6.20E-06
9609219,8.38E-19
9507008,3.01E-28
9509175,9.02E-28
9509176,5.99E-28
9512005,1.06E-27
9512139,3.74E-25
9603004,3.43E-24
9606043,3.94E-27
9608183,1.57E-19
9609059,5.41E-21
9505035,1.19E-34
9509162,1.48E-37
9510101,9.06E-28
9703098,1.86E-17
9701129,7.84E-18
9612085,6.74E-18
9703110,8.40E-17
9704170,1.62E-16
9705174,7.74E-17
9708118,1.39E-13
9711201,2.86E-17
9807096,3.55E-13
9602154,3.08E-26
9910216,1.36E-05
9811089,1.44E-07
9608174,1.48E-37
9601007,6.65E-24
9602073,1.06E-27
9506002,6.54E-35
9702106,1.16E-18
9704197,3.08E-16
9708036,8.62E-08
9804009,1.12E-07
9704114,6.96E-19
9711107,2.08E-08
9508117,1.23E-36
9508156,1.21E-36
9705057,3.06E-16
9812172,2.15E-06
9803030,2.28E-20
9606104,1.48E-37
9612128,3.10E-23
9707009,1.13E-36
9801102,6.41E-27
9411102,1.20E-36
9910095,3.81E-07
9706089,6.20E-19
9802033,5.14E-14
9806056,3.57E-14
9706217,1.12E-16
9811195,6.61E-13
9412158,1.20E-36
9604041,2.92E-21
9512046,3.35E-25
9608154,2.13E-18
9608015,8.09E-19
9708123,2.44E-15
9509070,5.17E-26
9710116,6.41E-16
9802168,4.97E-09
9901103,8.07E-17
9603002,7.51E-28
9608129,3.04E-27
9502013,9.55E-36
9504080,2.93E-34
9504113,1.50E-28
9507144,4.54E-28
9607125,1.66E-27
9509160,3.63E-25
9703194,3.02E-18
9509073,1.20E-36
9709081,2.41E-15
9710123,1.91E-16
9501020,1.99E-29
9701069,7.58E-19
9504120,2.10E-36
9605101,5.94E-24
9810013,2.84E-18
9609116,7.36E-21
9609145,2.44E-22
9609157,3.66E-23
9703186,7.18E-19
9704174,2.61E-18
9705199,6.98E-16
9609101,1.20E-23
9610053,5.83E-19
9708017,3.61E-18
9803014,1.70E-13
9806011,6.45E-12
9806159,1.10E-05
9811139,1.12E-05
1054,9.20E-05
9503012,1.48E-37
9511126,4.21E-25
9602082,6.10E-24
9507135,1.48E-37
9508163,4.54E-28
9510129,2.17E-25
9510204,9.44E-26
9601059,4.35E-25
9603073,1.74E-24
9604051,1.62E-24
9604199,1.81E-24
9605090,1.38E-23
9605096,6.18E-24
9605215,1.24E-23
9606111,1.72E-21
9606191,6.03E-24
9607159,1.22E-23
9608121,1.21E-23
9609041,8.69E-24
9609062,1.74E-21
9609065,6.94E-23
9609130,1.29E-23
9610049,9.60E-21
9610142,3.33E-28
9610204,2.26E-21
9610242,8.05E-19
9611016,1.97E-21
9508089,7.82E-36
9509130,1.51E-28
9603051,4.61E-25
9610205,1.62E-18
9611222,5.74E-18
9612104,6.71E-18
9706082,6.83E-15
9706087,3.84E-15
9706121,2.28E-17
9706131,9.42E-15
9707247,2.08E-14
9708044,1.02E-13
9708068,3.43E-15
9712005,1.17E-12
9712029,4.83E-17
9808026,1.45E-06
9906053,1.77E-17
9605113,1.69E-27
9803054,2.24E-12
3136,0.000445786
9901150,4.10E-12
9812196,1.95E-06
9912142,7.40E-08
9605229,1.47E-28
9611106,5.94E-24
9702166,3.72E-21
9711145,5.58E-18
9810239,1.19E-07
9811232,6.12E-17
9601115,1.05E-36
9706013,5.85E-36
9706099,4.45E-07
9703147,6.96E-19
9706078,2.46E-17
9701158,1.24E-23
9603028,4.37E-25
9610156,3.53E-22
9701055,6.27E-22
9702083,2.95E-18
9802130,2.57E-08
9804126,5.14E-16
9710102,4.77E-15
9802074,1.48E-37
9703049,3.15E-20
9801144,2.28E-16
9811198,4.97E-09
9607184,4.06E-21
1089,3.55E-05
9712020,1.55E-16
9803026,2.08E-18
9905015,1.24E-05
9609104,1.99E-21
9902018,2.30E-18
9904116,1.00E-05
9804069,3.43E-12
9904196,4.97E-09
9909177,2.82E-08
9707262,1.43E-16
9903256,1.06E-22
9608084,1.37E-27
9602021,1.06E-27
9602031,1.54E-27
9712040,2.73E-13
9908085,7.65E-13
9507011,3.08E-28
9601011,1.56E-28
9804114,7.67E-13
9610026,1.81E-21
9507003,6.76E-36
9908171,0.000113155
9807059,1.38E-23
9902188,6.52E-07
9909183,4.97E-09
9705181,1.49E-06
9703036,3.75E-18
9603129,4.35E-25
9705027,3.68E-18
9803130,1.48E-37
9508173,1.48E-37
9603140,6.09E-24
9604078,1.18E-23
9701123,1.54E-18
9711156,5.74E-14
9903087,2.46E-15
9903088,5.83E-08
9906235,2.99E-18
9602005,1.08E-24
9606063,1.38E-23
9707120,6.92E-16
9704205,2.15E-24
9710248,7.27E-18
9707017,1.63E-18
9712110,1.80E-15
9801149,7.80E-14
9801061,2.08E-08
9905053,5.19E-08
9807218,6.96E-19
9901006,9.48E-09
9505088,1.50E-28
9508002,4.50E-28
9605178,5.94E-24
9612240,6.18E-18
9712054,1.79E-14
9608054,3.13E-23
9608135,1.23E-23
9804038,5.48E-16
9804151,2.68E-08
9704067,2.28E-33
9810089,1.51E-28
9710001,6.29E-28
9803139,1.53E-16
9801146,9.40E-17
9801083,1.02E-17
9601050,1.14E-24
9808087,8.87E-13
1219,7.54E-14
9803146,2.22E-16
9902161,4.85E-08
9502126,8.49E-30
9509052,1.60E-28
9610065,4.26E-28
9803188,1.48E-18
9806204,5.76E-17
9511037,1.57E-25
9603191,2.71E-25
9903008,4.32E-08
2089,5.16E-15
9503033,7.82E-36
9504150,2.37E-37
9710112,1.99E-21
9709211,1.93E-14
9507036,7.65E-36
9709198,2.55E-18
9607067,1.06E-22
9706023,2.39E-17
3272,1.52E-05
9906193,3.15E-08
9411205,1.34E-35
9912082,1.44E-06
9607151,6.52E-24
9705069,4.61E-27
9708149,1.26E-27
9705041,1.25E-19
9709192,1.79E-14
9612221,9.18E-18
9702047,5.16E-27
9705173,1.51E-16
9707059,1.48E-37
9504010,4.19E-34
9507140,4.25E-30
9603169,4.25E-30
9607219,4.90E-23
2232,5.47E-18
9905133,7.36E-18
9502137,1.48E-37
9811231,2.26E-20
9812004,4.50E-28
9807188,1.60E-12
9503106,7.56E-36
9507040,4.25E-30
9802063,7.07E-19
9511213,2.90E-23
9805123,4.45E-12
9801024,1.74E-31
9612021,4.25E-30
3097,1.48E-37
9805102,1.48E-37
9701045,8.24E-24
3142,1.84E-12
9606189,8.62E-22
9907225,1.93E-18
9808156,8.20E-13
9612233,7.96E-19
3225,4.30E-08
9506037,4.90E-28
9603188,1.17E-27
4009,0.00016545
9811177,5.61E-13
9701128,6.96E-19
9801173,1.27E-19
4068,0.000651535
4087,5.32E-16
9706095,1.99E-16
9808134,9.48E-09
9710161,6.96E-19
9711150,2.82E-18
9911242,6.16E-08
4167,7.07E-06
9701012,1.53E-28
9512165,2.10E-36
5049,9.37E-05
9803228,5.94E-20
9809202,1.05E-18
5076,1.95E-23
9801027,1.20E-36
5088,7.36E-06
9703171,6.98E-19
9503213,2.99E-37
9701010,1.58E-28
9603134,3.04E-28
5160,5.32E-05
9508124,1.30E-36
5180,9.38E-05
5221,2.59E-16
9505135,1.48E-37
9611012,1.80E-21
9801066,6.85E-15
9907123,4.34E-06
9512021,1.29E-36
9702054,6.20E-19
9711132,1.12E-14
9806015,1.68E-08
9806032,6.16E-09
9901161,5.98E-07
5275,2.50E-06
9906174,1.51E-37
9710073,1.15E-19
6028,3.06E-05
6050,2.33E-17
9811036,3.12E-12
6100,3.13E-05
9901120,4.14E-08
9911115,5.16E-08
9806144,4.30E-08
9901124,1.68E-08
6140,9.11E-05
9712025,3.13E-18
9512060,4.05E-24
9905069,1.22E-16
9905194,1.22E-16
9507064,9.89E-30
9603075,1.32E-24
9601027,4.25E-30
9707095,1.44E-18
9602157,1.48E-37
7143,3.37E-05
7236,8.51E-05
7240,1.51E-06
8019,0.000213562
9704206,1.48E-37
9912271,1.10E-06
8081,0.000868645
9510179,1.48E-37
9705076,1.95E-16
9902163,1.07E-07
9803185,2.64E-23
102006,0.000131194
8175,1.71E-35
8225,1.22E-05
9043,6.98E-05
9707140,9.18E-28
9169,3.84E-18
9174,3.15E-05
9502085,1.48E-37
9202,0.00046398
9206,8.71E-06
106176,3.97E-16
9509012,4.72E-30
10078,2.86E-08
10103,6.03E-18
9910209,4.06E-15
9704032,1.06E-17
10222,7.25E-05
10241,3.99E-13
9905222,3.83E-26
9904119,6.20E-19
11222,1.12E-08
12005,7.60E-28
12111,5.67E-05
12122,5.54E-16
9705166,6.27E-18
9808054,1.99E-12
9903092,5.30E-12
9707071,9.06E-28
12261,1.48E-37
12265,0.002139124
101013,0.000799183
9809064,4.14E-21
9808187,7.43E-09
101114,6.87E-05
101147,1.01E-06
106048,0.000622625
102007,0.000337114
102041,3.01E-12
9705201,1.29E-36
102125,0.001730533
102169,5.19E-18
103014,2.02E-06
9911037,1.01E-08
103157,2.82E-09
9904214,1.50E-28
103174,6.76E-10
103181,3.33E-08
9911255,2.68E-08
103222,5.38E-05
103246,4.54E-06
9805107,5.41E-14
106045,9.20E-07
106061,0.000983536
9809107,3.83E-18
106080,4.72E-06
106192,7.16E-06
106246,2.31E-18
107016,3.46E-07
9910049,3.59E-12
107072,6.89E-05
107096,1.72E-06
107114,1.34E-05
9609123,2.55E-24
108032,2.00E-16
203019,0.000669993
108179,3.81E-05
108199,4.88E-07
108221,4.88E-05
108229,6.25E-06
205025,3.84E-05
202172,3.19E-05
109141,8.53E-14
109175,0.000122083
110071,0.000231004
110115,0.002180831
110131,5.32E-05
9704092,4.35E-18
112005,4.52E-05
112195,0.001743089
112236,0.001647258
201075,0.000233677
202002,9.71E-06
202053,4.15E-18
202118,1.48E-37
202197,0.000450074
203085,1.25E-17
9608185,2.66E-28
203270,8.11E-07
9702098,1.28E-18
204127,2.26E-07
205007,5.28E-34
205034,5.89E-05
205308,1.38E-10
206063,0.000947782
206072,0.000192567
206161,6.09E-06
207145,0.006694992
207151,2.33E-16
9903199,5.50E-18
207215,2.24E-07
207271,4.52E-18
208095,3.33E-05
208222,9.09E-05
9905029,1.15E-06
209162,2.48E-05
209187,5.36E-07
209266,1.93E-06
209267,4.66E-07
210096,0.000173468
210157,0.018800145
210183,0.002025537
210192,2.66E-07
211100,0.003635908
211123,0.004823314
211016,7.16E-06
211050,1.86E-17
211069,0.000420357
211086,1.69E-06
211216,0.003211435
211236,0.002972685
211259,0.001752851
211282,3.99E-06
212010,0.02126
212018,0.00087292
212082,0.007698068
212190,0.002808698
212211,0.004157887
212212,0.039240437
212253,0.061384546
212279,0.002422141
212293,0.002814622
9601013,1.18E-27
301071,0.045164145
301105,0.000158526
301125,0.000138665
301136,0.107996065
301196,0.111003483
303033,0.003300301
9611118,7.49E-23
9607045,8.09E-34
304036,3.33E-08
9804108,1.77E-15
304271,0.037599083
9409095,4.25E-30
9503122,1.43E-35
9503231,1.48E-37
9507102,1.20E-36
9511019,1.84E-29
9512063,1.59E-35
9601145,4.85E-25
9603110,5.65E-29
9603131,1.20E-36
9605083,8.07E-37
9606096,6.43E-28
9607169,4.57E-25
9610085,9.02E-19
9611235,5.83E-34
9612123,3.90E-35
9703227,2.00E-34
9704062,1.48E-37
9704066,1.40E-35
9706222,7.22E-19
9712152,2.68E-08
9712192,1.22E-36
9802156,1.77E-18
9803225,1.49E-16
9806079,1.53E-16
9807062,5.67E-16
9808186,9.53E-30
9903177,1.12E-14
9906082,7.25E-17
9907104,1.20E-36
9606017,4.23E-20
9909229,5.67E-05
9605150,1.35E-20
9605199,2.33E-20
9606044,1.16E-19
9608047,1.31E-19
9506098,1.05E-36
9607202,4.74E-23
9611190,8.05E-19
9504102,1.27E-34
9510074,3.70E-25
9512006,4.19E-25
9611188,2.73E-19
9702061,1.97E-17
9611063,2.90E-18
9909015,2.92E-05
9607058,1.28E-21
9707192,4.94E-14
9710222,1.08E-16
9906243,2.22E-15
9503030,4.25E-30
9701054,3.13E-18
9608005,4.37E-20
9802189,3.41E-14
9804210,3.95E-12
9805220,2.24E-12
9903215,3.23E-12
9812175,6.45E-12
9804160,3.94E-12
1051,1.70E-12
9702012,1.32E-18
9703176,2.17E-20
9712018,8.38E-18
9512161,8.53E-25
9602174,1.38E-23
9604059,1.73E-24
9607066,1.16E-23
9609066,6.49E-23
9612062,2.70E-18
9704198,8.42E-16
9705232,4.28E-15
9707258,2.31E-17
9712172,2.15E-12
9709139,1.47E-13
9605149,3.41E-35
9711016,1.05E-36
9710239,6.41E-14
9803123,1.34E-12
9808169,1.14E-06
9603082,2.42E-27
9705025,1.29E-19
9508140,2.86E-36
9704163,7.22E-24
9812024,4.25E-07
9906240,2.86E-08
9612238,1.22E-18
9801036,3.86E-14
9804086,1.39E-07
9701009,7.31E-24
9703115,1.39E-24
9801043,4.50E-18
9701150,1.97E-18
9808031,4.61E-17
9711166,7.34E-17
9601044,4.74E-26
9805045,9.31E-07
9912107,0.0001547
9711076,2.50E-15
2127,1.75E-07
9707209,6.20E-19
9603034,3.01E-28
9811128,5.90E-06
3090,2.13E-05
9911243,2.51E-13
9905094,6.81E-06
4186,3.86E-05
5008,6.87E-11
9708073,6.29E-18
9606146,3.21E-20
9809180,2.44E-14
6008,0.000275149
9803042,4.81E-18
6048,0.000457674
11227,2.33E-08
9904078,2.08E-08
9911022,9.71E-07
6141,3.12E-07
9908143,1.31E-13
9905126,3.97E-14
9504146,7.67E-36
9705087,1.06E-36
9909122,1.54E-07
8100,1.18E-08
8196,5.54E-16
9804061,3.77E-35
10233,1.68E-08
9801032,4.72E-13
9712218,2.50E-23
12131,6.89E-05
9906023,1.00E-08
9604021,1.63E-34
12250,1.15E-05
101139,2.39E-05
9910125,9.82E-14
102031,5.81E-08
102150,7.67E-06
106262,0.000125181
9410099,1.05E-36
110121,7.65E-08
110263,0.000422809
202090,0.000156704
9908074,1.05E-36
203025,1.73E-07
203097,1.21E-24
9703122,3.30E-24
205230,0.002392884
206054,3.63E-07
208022,6.16E-09
209130,3.66E-05
210244,1.78E-14
211009,0.00204907
211213,1.04E-05
9412206,7.67E-36
9506162,1.05E-36
9510236,1.05E-36
9604101,1.44E-23
9612057,1.05E-36
9704196,6.29E-24
9706134,7.67E-36
9807095,1.65E-18
9911034,2.50E-14
9506048,7.11E-27
9508094,1.14E-26
9605184,3.08E-21
9504047,6.03E-28
9506057,1.54E-28
9508064,9.82E-26
9510086,3.59E-24
9512181,1.42E-23
9601036,6.69E-23
9509042,5.12E-25
9609176,8.96E-19
9508091,2.53E-24
9611159,1.63E-18
9806199,1.72E-12
9507160,3.17E-24
9512203,7.49E-23
9601057,2.28E-22
9607050,3.35E-21
9506207,3.08E-28
9511098,4.30E-24
9601067,1.42E-22
9506076,7.33E-27
9707075,3.83E-17
9511061,1.50E-28
9506065,1.54E-28
9805099,1.58E-06
9609094,8.67E-19
7110,2.97E-05
9506086,4.63E-28
9508132,1.04E-25
112071,0.000286183
205002,6.23E-24
205306,0.002046326
9602153,4.79E-22
9603118,4.66E-24
9505025,4.54E-28
9507158,4.63E-26
9602022,1.12E-22
9612108,5.10E-19
9705104,1.44E-17
9705220,1.99E-16
9706005,2.68E-17
9707042,1.05E-15
9908007,3.04E-08
9910268,2.02E-05
9505053,1.05E-27
9507027,3.06E-26
9506150,4.68E-27
9504095,1.05E-27
9505073,3.12E-28
9507121,3.17E-27
9508096,1.67E-25
9510093,1.50E-28
9510135,1.53E-24
9510017,3.68E-26
9511222,3.30E-23
9512059,1.25E-24
9512145,3.08E-24
9506101,1.50E-28
9510161,5.10E-24
9510209,8.58E-24
9512077,3.17E-23
9506156,3.19E-28
9602064,4.77E-22
9511108,5.21E-24
9511157,7.27E-24
9512078,1.12E-22
9602052,1.18E-21
9603127,1.95E-21
9607139,6.27E-20
9510106,1.54E-28
9604129,1.49E-25
9606122,6.80E-20
9701175,2.93E-18
9606176,5.36E-20
9607057,8.82E-19
9607229,6.87E-19
9612126,7.80E-18
9705175,7.38E-15
9706155,7.96E-17
9705162,6.85E-17
9706144,1.17E-16
9609017,2.10E-18
9803194,1.90E-12
9808141,1.08E-12
9901126,1.02E-07
9610148,8.96E-19
9908126,2.68E-05
9605201,5.48E-20
9810157,1.27E-12
9903224,9.15E-08
9604090,4.10E-23
9510097,9.78E-24
9701048,2.28E-20
9709214,3.02E-17
9711080,6.27E-15
9801204,1.05E-16
9803116,2.62E-16
9809122,9.00E-13
9603133,2.53E-21
9803131,3.86E-06
9704142,1.01E-17
9807014,8.89E-13
9908175,0.000365131
9711069,3.37E-17
9712186,1.03E-13
9710151,7.09E-15
9612115,3.72E-26
9707079,3.53E-15
9707093,2.81E-15
9710231,2.53E-13
9712072,1.01E-12
9907211,9.84E-09
9509148,2.06E-24
9512081,6.83E-24
9611202,4.25E-21
9612087,9.68E-18
9612223,4.46E-17
9702101,7.02E-18
9706130,1.82E-15
9602071,1.49E-21
9602144,4.28E-22
9603113,3.37E-21
9604055,5.10E-21
9604133,3.48E-22
9610082,1.71E-18
9612162,2.19E-17
9702006,2.62E-17
9704041,4.88E-16
9704123,3.52E-15
9704127,2.26E-15
9705046,2.68E-16
9705055,1.80E-15
9705132,7.43E-16
9706039,7.49E-21
9707164,5.59E-15
9707259,2.28E-14
9708037,2.57E-14
9709107,4.15E-14
9603109,5.38E-21
9810099,1.63E-11
9712117,3.15E-12
9802047,8.18E-13
9702201,7.63E-19
9604179,6.29E-21
9701042,1.45E-17
9801049,4.65E-16
9601077,8.09E-23
9603061,1.18E-21
9603183,2.92E-21
9604068,3.33E-21
9609095,5.56E-20
9609181,4.88E-19
9612204,2.59E-18
9612236,8.86E-18
9712004,4.03E-16
9712170,1.67E-15
9609225,1.48E-19
9701092,1.67E-17
9711102,3.59E-13
9508058,3.92E-24
9612119,3.79E-20
9709002,8.20E-16
9811101,2.33E-16
9701117,3.72E-18
9812224,6.03E-12
9807127,5.90E-07
9808069,1.28E-06
9511173,1.36E-23
9701137,8.55E-19
9702093,1.20E-17
9602014,4.48E-23
9707087,1.29E-16
9707203,7.74E-18
9610105,2.39E-18
9802085,1.02E-13
9610041,8.89E-19
9704098,3.68E-16
9801084,2.55E-14
9801085,3.33E-15
9903217,2.84E-07
9904122,1.02E-06
9809070,7.63E-12
9611205,3.88E-18
9704087,5.58E-16
9704145,6.32E-21
9706025,6.23E-15
9707126,1.52E-15
9801183,5.14E-15
1029,5.47E-15
9811194,3.48E-08
9510200,3.72E-26
9511159,2.31E-23
9512121,1.67E-22
9604070,4.94E-21
9710247,1.06E-14
9712166,5.05E-21
9604103,1.63E-20
9910096,6.87E-06
9902055,1.84E-07
9512082,1.50E-28
9606169,7.69E-21
9812218,1.21E-05
9510053,3.63E-27
9603194,2.79E-21
9701166,1.19E-17
9710065,8.98E-14
9906103,2.22E-15
9707019,1.10E-14
9707160,3.44E-18
9708075,6.03E-17
9901014,3.55E-07
9601167,8.20E-23
9701143,2.84E-21
9605028,7.16E-21
9608012,9.00E-21
9703062,4.66E-17
9708062,1.12E-15
9704109,4.25E-17
9710136,5.17E-16
9512154,3.72E-26
9901018,6.72E-06
9603116,1.27E-21
9602061,3.55E-22
9611104,3.99E-22
9702108,1.23E-17
9703016,4.87E-17
9607121,5.32E-20
9707244,3.08E-15
9707131,6.49E-18
9805047,9.15E-08
9807055,7.67E-14
9901088,2.41E-06
9902210,1.13E-05
9801076,4.28E-13
9605085,1.07E-19
9609217,3.72E-20
9606193,3.64E-19
9610138,1.02E-18
9706211,3.66E-20
9712115,1.45E-14
9812160,1.22E-12
9907140,9.00E-06
9910217,9.02E-06
9702133,4.21E-17
9705226,4.57E-28
9706208,1.71E-17
