Id,eigenvector_centrality
12143,0.009292219
,
106120,0.010659934
,
106237,0.00254581
,
9910149,0.01676868
,
9910174,0.004014835
,
107175,0.002447206
,
6158,0.002651499
,
7064,0.02688765
,
7177,0.01296184
,
10186,0.004573785
,
105091,0.005985473
,
9911181,0.002033258
,
9912118,0.009520467
,
107176,0.004109404
,
1071,0.010163813
,
1159,0.00752836
,
3197,0.005982028
,
7018,0.041061764
,
7044,0.01205634
,
11045,0.002320743
,
12104,0.004480934
,
12110,0.00333054
,
103233,0.006164106
,
103239,0.011625408
,
104056,0.008092856
,
104073,0.006005946
,
105032,0.006472793
,
105061,0.003513039
,
105199,0.003358026
,
105203,0.004221551
,
105204,0.0093321
,
105212,0.001962636
,
106179,0.001965521
,
106241,0.005897825
,
106282,0.003740252
,
107148,0.002017247
,
9605136,0.003443731
,
9608019,0.002697262
,
9609209,0.001422043
,
9707143,0.003212124
,
9710208,0.00264774
,
9711197,0.002955762
,
9801030,0.003090065
,
9803235,0.011828212
,
9805181,0.003306522
,
9806051,0.009539888
,
9811141,0.002401454
,
107177,0.015811361
,
3136,0.059806228
,
6010,0.001314828
,
7191,0.052124663
,
8001,0.036900498
,
11023,0.012286569
,
11190,0.014395754
,
12011,0.011009706
,
12136,0.004277004
,
102185,0.016976882
,
103011,0.007574587
,
103067,0.016221165
,
103155,0.007317574
,
103223,0.005173081
,
104124,0.004188548
,
104208,0.002026536
,
105225,0.007894342
,
9301042,0.011773015
,
9301043,0.001758571
,
9402005,0.001440586
,
9408013,0.003827877
,
9501068,0.024940925
,
9504090,0.016397511
,
9504145,0.008477443
,
9506150,0.006074403
,
9609122,0.004308415
,
9702202,0.004853248
,
9705199,0.01527863
,
9708147,0.015096021
,
9805112,0.018376692
,
9805183,0.000573329
,
9806030,0.002021225
,
9808014,0.007016374
,
9811131,0.009661373
,
9812205,0.004138168
,
9901154,0.000556756
,
9902029,0.000557505
,
9902186,0.000558663
,
9907026,0.00645793
,
107178,0.007822328
,
3007,0.011905802
,
10090,0.0125441
,
10105,0.018771521
,
105311,0.008884023
,
107200,0.004463786
,
9510227,0.006424633
,
9601150,0.008534227
,
9612115,0.020352727
,
9703052,0.008025429
,
9705084,0.00725763
,
9705130,0.009154194
,
10158,0.006825335
,
12068,0.001683866
,
9604119,0.004974055
,
9707079,0.014748727
,
107179,0.001653772
,
2101,0.00121286
,
4071,0.00229876
,
9231,0.003589285
,
10113,0.00532489
,
10187,0.000750086
,
10256,0.012156648
,
10264,0.003891988
,
12184,0.001954936
,
101177,0.005128721
,
102092,0.003859649
,
104021,0.010186733
,
104232,0.013533329
,
106072,0.000822588
,
106242,0.002805281
,
9912238,0.000538842
,
107180,0.01732668
,
1053,0.013437249
,
5048,0.021231137
,
5183,0.007356187
,
6023,0.01480577
,
6062,0.014000221
,
6085,0.009810747
,
8073,0.010699336
,
9140,0.00781943
,
9181,0.010460736
,
9182,0.016161425
,
11054,0.002285494
,
11282,0.016171334
,
12093,0.008959849
,
12183,0.015530462
,
103154,0.00113498
,
106129,0.004523998
,
9210116,0.000247069
,
9705221,0.017727596
,
9802042,0.035332305
,
9803002,0.039728433
,
9807226,0.011221582
,
9808017,0.013706739
,
9808149,0.012392458
,
9809022,0.018207012
,
9910099,0.004228342
,
107181,0.000849967
,
5270,0.001320681
,
104081,0.001035105
,
9504081,0.015907723
,
9806106,0.000872359
,
9811101,0.000539829
,
107182,6.73E-06
,
102106,8.67E-06
,
9507105,9.41E-06
,
9607161,0.00053267
,
9806117,1.76E-06
,
9909064,8.79E-06
,
107184,0.004513598
,
3057,0.016830882
,
3204,0.004610846
,
5159,0.006012074
,
9401139,0.020358778
,
9807198,0.003064729
,
9810099,0.003602101
,
9810116,0.004288525
,
9810185,0.00165462
,
9810219,0.004078842
,
9812219,0.0201493
,
9906161,0.006911862
,
9906192,0.011527749
,
9908019,0.005658027
,
9909176,0.005914503
,
9911018,0.000545502
,
9912038,0.001205124
,
9912293,0.001182793
,
107185,0.006614838
,
1111,0.000688669
,
2194,0.000692254
,
6018,0.002567211
,
8125,0.006359383
,
10022,0.003762987
,
11033,0.009980354
,
102009,0.002104695
,
104061,0.00216562
,
104146,0.004683591
,
104236,0.003635752
,
106067,0.00196534
,
9610249,0.007493449
,
9611159,0.010281806
,
9612080,0.008823562
,
9612120,0.006858788
,
9701125,0.012657874
,
9711179,0.008396668
,
9808074,0.004341444
,
9903210,0.004799397
,
9906214,0.006664947
,
9907211,0.003245351
,
9909095,0.003174807
,
9909132,0.001032853
,
9909139,0.00193915
,
9912070,0.003308358
,
107186,0.006137056
,
2189,0.003306701
,
103247,0.015191021
,
105001,0.008206271
,
106149,0.014398176
,
106200,0.0169349
,
107040,0.000915737
,
9805125,0.001424607
,
9806042,0.006027736
,
9806159,0.031917724
,
9808004,0.002029404
,
9810226,0.004665677
,
9908163,0.005414219
,
107187,1.34E-05
,
6147,2.47E-06
,
8093,9.25E-06
,
9161,3.05E-05
,
102026,0.000116948
,
105141,7.38E-06
,
9609035,6.21E-06
,
9610193,7.10E-05
,
9705151,0.000131996
,
9705176,5.30E-05
,
9807069,0.000145053
,
9808127,5.42E-06
,
9808129,5.39E-05
,
9811077,3.27E-05
,
9812090,0.000133102
,
9905147,0.000195056
,
9905215,1.07E-05
,
9906198,6.06E-05
,
9907180,4.52E-05
,
107188,5.49E-06
,
9402015,4.43E-05
,
9612163,4.09E-06
,
9707028,2.02E-06
,
9908124,7.71E-05
,
9407056,1.73E-05
,
9605231,7.92E-06
,
107189,0.004868261
,
1199,0.001407366
,
5065,0.015928587
,
9242,0.007688676
,
12234,0.017920056
,
102176,0.00146703
,
105200,0.001891541
,
105252,0.002738776
,
105283,0.011408666
,
106004,0.004484941
,
106005,0.005188483
,
106171,0.012591511
,
107035,0.006012135
,
107131,0.003773785
,
9609112,0.004188556
,
9612148,0.002863243
,
9806024,0.003859968
,
9806194,0.014610049
,
9812027,0.003851185
,
9812046,0.006177538
,
9812100,0.002194144
,
9901122,0.002390244
,
9903219,0.007175678
,
9904145,0.002553806
,
9908036,0.003600649
,
9908040,0.007327789
,
9909030,0.00473248
,
9909110,0.004473277
,
9909163,0.00270264
,
107190,1.56E-05
,
4084,1.29E-05
,
9243,4.39E-05
,
105124,1.16E-06
,
106166,8.83E-07
,
9307036,0.000500112
,
9803165,4.00E-05
,
9809123,0.00025731
,
9811150,0.000352374
,
9902024,9.22E-05
,
107191,0.005518162
,
4044,0.000188439
,
106183,0.001651058
,
9406208,0.00046481
,
9511157,0.006022501
,
9511167,0.000118215
,
9603141,0.000109525
,
9611051,0.003356472
,
9305185,0.008360794
,
9404151,0.002863947
,
9411028,0.007096204
,
9501030,0.005639074
,
9504027,0.007041495
,
9504047,0.01153844
,
9505053,0.00610965
,
9506122,0.003274789
,
9506126,0.007208673
,
9506160,0.006749178
,
9506194,0.008486284
,
9507027,0.004375715
,
9507050,0.0058324
,
9507121,0.016470646
,
9508144,0.003257296
,
9509132,0.011495979
,
9510169,0.021377622
,
9510225,0.00805008
,
9510229,0.003589262
,
9510234,0.003480875
,
9511026,0.003979226
,
9511043,0.010724314
,
9205043,0.000404073
,
9304071,8.00E-05
,
9306154,1.27E-05
,
9308048,6.06E-05
,
9312200,4.47E-05
,
9402155,7.17E-05
,
9404077,1.97E-06
,
9406109,4.71E-06
,
9409164,4.73E-05
,
9506061,2.27E-05
,
9508112,3.32E-06
,
9601156,4.32E-05
,
107192,1.74E-06
,
107193,0.000462677
,
7040,1.29E-05
,
9311037,0.001102093
,
9404013,7.57E-05
,
9404173,0.001117154
,
9508025,0.000708696
,
9604044,0.000214494
,
9605187,0.000565556
,
9610208,0.000106115
,
9802100,0.000440618
,
9908179,1.64E-05
,
9211133,2.60E-06
,
9211111,0.000330796
,
9507056,8.89E-05
,
9511210,0.000117435
,
9609123,0.003736999
,
9611025,6.62E-05
,
9805008,0.00011974
,
9808153,8.84E-06
,
107194,0.000238234
,
101088,0.001865242
,
103237,0.002204497
,
9702056,0.001441495
,
9708042,0.007278855
,
9711035,0.003542134
,
9903059,0.001776255
,
9908014,0.000383179
,
107195,0.000882156
,
8194,0.005740067
,
9309140,0.008366626
,
107196,6.11E-05
,
4158,0.000123587
,
9307174,5.21E-05
,
9312114,2.22E-05
,
9402077,8.73E-05
,
9410138,0.000177793
,
9412195,8.27E-05
,
9604196,0.000771879
,
9607090,0.00195476
,
9707185,8.19E-05
,
9707245,7.18E-05
,
9710205,0.000150342
,
9805153,0.000183467
,
9806153,0.000120879
,
9906061,0.000101075
,
9909011,3.76E-05
,
107197,0.006820522
,
2211,0.019517048
,
2237,0.019746412
,
3220,0.010660887
,
4112,0.004383175
,
6240,0.015196914
,
8033,0.012038425
,
8231,0.010454795
,
8252,0.012666775
,
9105,0.009652053
,
9191,0.012380014
,
10108,0.019002724
,
10190,0.009026795
,
10240,0.017665249
,
11117,0.005121242
,
12198,0.017257761
,
12251,0.020100232
,
101014,0.009434737
,
