Id,degree_centrality
104200,0.00304414
,
105014,0.00144959
,
105063,0.001014713
,
105077,0.00152207
,
105159,0.001739509
,
105216,0.001123433
,
106079,0.001413351
,
106262,0.000905994
,
107063,0.001123433
,
9507158,0.007175473
,
9508072,0.004022614
,
9602111,0.001993187
,
9603090,0.003370298
,
9606040,0.002935421
,
9607108,0.001087193
,
9608005,0.001304631
,
9610105,0.003297818
,
9610157,0.002754222
,
9611161,0.000905994
,
9612076,0.000507357
,
9701054,0.00144959
,
9702103,0.00144959
,
9703082,0.001377111
,
9703101,0.001377111
,
9704147,0.001630789
,
9708065,0.000616076
,
9712186,0.003696456
,
9801205,0.000797275
,
9802033,0.000724795
,
9803142,0.000869754
,
9805220,0.000543596
,
9807056,0.000833515
,
9807087,0.001123433
,
9812049,0.002174386
,
9902100,0.001014713
,
9906200,0.003805175
,
9907013,0.000833515
,
9907131,0.001268392
,
9908135,0.001340871
,
9910170,0.001775748
,
9910172,0.001630789
,
9911161,0.004747409
,
9912147,0.001377111
,
9912188,0.00144959
,
107153,0.001413351
,
3025,0.00304414
,
4073,0.000905994
,
6011,0.00148583
,
102095,0.001159672
,
103170,0.003660216
,
103183,0.00148583
,
105101,0.001377111
,
106267,0.001159672
,
208020,0.00452997
,
9505054,0.00148583
,
9506048,0.001087193
,
9510101,0.006740596
,
9512059,0.007356672
,
9512077,0.008190186
,
9601038,0.007030514
,
9604041,0.002174386
,
9604178,0.002536783
,
9607163,0.00456621
,
9608163,0.002355585
,
9609017,0.002065666
,
9611090,0.002210625
,
9712028,0.003551497
,
9802012,0.000797275
,
9802049,0.001268392
,
9802108,0.001268392
,
9804208,0.002464304
,
9805141,0.000869754
,
9805168,0.001703269
,
9805201,0.000253678
,
9806226,0.001014713
,
9806238,0.001377111
,
9812209,0.000543596
,
9906011,0.001667029
,
9912271,0.004856128
,
9506026,0.000471117
,
107154,0.000144959
,
6160,0.002174386
,
8083,0.001304631
,
10160,0.000833515
,
107155,0.000761035
,
2016,0.001848228
,
5222,0.001268392
,
10268,0.000652316
,
107216,0.000652316
,
9602011,0.000471117
,
9602022,0.011705443
,
9607112,0.00159455
,
9609086,0.001014713
,
9703214,0.000724795
,
9706148,0.000398637
,
9710136,0.001232152
,
9711162,0.023048489
,
9712004,0.00304414
,
9803031,0.004022614
,
9807199,0.000253678
,
9810072,0.005435964
,
9903205,0.007864028
,
9908142,0.037580633
,
9911068,0.001268392
,
4104,0.00152207
,
6091,0.002500544
,
9153,0.001014713
,
105094,0.001848228
,
107156,0.000652316
,
2091,0.006486917
,
3118,0.00155831
,
3237,0.002717982
,
10141,0.001304631
,
11118,0.001050953
,
101027,0.001377111
,
105048,0.003442777
,
9711200,0.064615496
,
9905012,0.007211713
,
9905111,0.025150395
,
9906064,0.033304342
,
9906182,0.003841415
,
9908076,0.002862941
,
9911043,0.002681742
,
9912001,0.004385011
,
107157,0.000362398
,
5282,0.000579836
,
9209027,0.000253678
,
9307080,0.000289918
,
9401086,0.000434877
,
9401115,0.000761035
,
9407026,0.000181199
,
9410105,0.000253678
,
9506058,0.000507357
,
9705103,0.000507357
,
9301003,0.001268392
,
9306091,0.000326158
,
9303046,0.003660216
,
9209049,0.002246865
,
9212149,0.003841415
,
9301068,0.00452997
,
9306013,0.001920707
,
9307111,0.001993187
,
9309128,0.000905994
,
9311015,0.001775748
,
9401044,0.000507357
,
9401153,0.002645503
,
9501092,0.000398637
,
9507088,0.000253678
,
9508003,0.000507357
,
107158,0.000362398
,
5263,0.000289918
,
6003,0.001123433
,
102049,0.000181199
,
104247,0.001087193
,
105050,0.000761035
,
9302044,0.000289918
,
9906065,0.000289918
,
107159,0.000905994
,
6201,0.001232152
,
12124,0.000616076
,
9205068,0.004711169
,
9310151,0.001087193
,
9509115,0.000579836
,
9606087,0.001340871
,
9703059,0.00155831
,
9704177,0.001739509
,
9807011,0.00144959
,
9807067,0.000434877
,
9812118,0.001195912
,
9907112,0.000326158
,
9907184,0.000869754
,
9909116,0.000398637
,
9912108,0.000543596
,
107160,0.002391824
,
2142,0.000398637
,
3029,0.001775748
,
3184,0.002536783
,
7007,0.002428064
,
9096,0.002138146
,
9137,0.001304631
,
11102,0.001667029
,
12128,0.00144959
,
12149,0.000652316
,
102156,0.001775748
,
103064,0.002101906
,
103197,0.001050953
,
105046,0.001703269
,
105123,0.001014713
,
105248,0.00144959
,
9201080,0.001014713
,
9207032,0.000942234
,
9303160,0.003841415
,
9307037,0.000326158
,
9308037,0.000543596
,
9407151,0.000905994
,
9503209,0.001848228
,
9509166,0.002717982
,
9510149,0.00155831
,
9511134,0.002826701
,
9512175,0.000905994
,
9512210,0.002210625
,
9603156,0.001087193
,
9604026,0.00144959
,
9605062,0.00159455
,
9605151,0.002246865
,
9606050,0.001811988
,
9606102,0.002500544
,
9606130,0.000942234
,
9606138,0.001811988
,
9606154,0.000869754
,
9609238,0.002138146
,
9610168,0.00148583
,
9611160,0.001811988
,
9703028,0.000869754
,
9705240,0.002138146
,
9707090,0.001087193
,
9710248,0.00148583
,
9802109,0.043016598
,
9802150,0.04718417
,
9807034,0.001775748
,
9807091,0.001884468
,
9808124,0.003587736
,
9808169,0.002065666
,
9812016,0.001087193
,
9903162,0.00304414
,
9909068,0.000978474
,
9911163,0.001377111
,
9912143,0.000905994
,
9206063,0.000724795
,
9302027,0.000543596
,
9304011,0.004385011
,
9201079,0.000326158
,
9204097,0.000543596
,
107161,0.000217439
,
104003,0.000398637
,
9211059,0.00144959
,
9407190,0.003479017
,
9902098,0.002101906
,
9912281,0.000543596
,
107162,0.001087193
,
6120,0.001232152
,
10269,0.00144959
,
11257,0.000942234
,
12141,0.002500544
,
102122,0.001340871
,
102183,0.001340871
,
102201,0.001159672
,
9201056,0.004058853
,
9206084,0.00463869
,
9207094,0.003913894
,
9406095,0.000217439
,
9705038,0.001268392
,
9705241,0.001956947
,
9811237,0.002573023
,
9912151,0.001848228
,
107163,0.00159455
,
3004,0.000724795
,
4036,0.000507357
,
7146,0.004131333
,
101176,0.000797275
,
102077,0.002935421
,
105038,0.003986374
,
106109,0.005907081
,
106112,0.002319345
,
106113,0.007755309
,
9202085,0.000398637
,
9203079,0.001123433
,
9204099,0.011270566
,
9306069,0.004856128
,
9307168,0.002174386
,
9308100,0.001304631
,
9308139,0.002754222
,
9309145,0.004457491
,
9401070,0.00452997
,
9409089,0.0122128
,
9412232,0.000289918
,
9511227,0.000724795
,
9601029,0.016923969
,
9602052,0.009531057
,
9607235,0.004312532
,
9612197,0.000326158
,
9712251,0.005472204
,
9806026,0.003406538
,
9812013,0.002283105
,
9812056,0.001993187
,
9812193,0.003587736
,
9907030,0.000616076
,
9912224,0.000434877
,
9205095,0.000217439
,
9302127,0.000144959
,
9307057,0.000144959
,
9402125,0.000507357
,
9402136,0.000724795
,
9503016,0.001123433
,
9506138,0.000869754
,
9506182,0.000978474
,
9504147,0.004095093
,
9602043,0.008480104
,
9603078,0.002681742
,
9605112,0.001377111
,
9609075,0.001232152
,
9612146,0.003950134
,
9707170,0.001087193
,
9803025,0.000144959
,
107164,0.000616076
,
3272,0.000579836
,
4186,0.00159455
,
8031,0.00144959
,
8225,0.000797275
,
12016,0.000434877
,
9603136,0.003261579
,
9605038,7.25E-05
,
9712211,0.000761035
,
9902005,0.000434877
,
9906119,0.000579836
,
9907014,0.000507357
,
9907090,0.000362398
,
9909035,0.000326158
,
9909218,0.000688555
,
9912082,0.000543596
,
9912083,0.000434877
,
9601146,0.000616076
,
9605229,0.001848228
,
9702161,0.000217439
,
9704153,0.000543596
,
9708006,0.000289918
,
9709080,0.000471117
,
9803127,0.000507357
,
9804139,0.000362398
,
9804164,0.000434877
,
9804174,0.000869754
,
9901107,0.000253678
,
9902111,0.000688555
,
9903095,3.62E-05
,
9907157,0.000108719
,
107165,0.000652316
,
12072,0.003370298
,
104136,0.002971661
,
105314,0.000471117
,
106235,0.000688555
,
107116,0.001884468
,
9701137,0.002246865
,
9808141,0.006450678
,
9810188,0.009458578
,
9903128,0.000217439
,
9906055,0.001920707
,
9908030,0.000217439
,
9605033,0.00456621
,
9710206,0.001920707
,
9811035,0.003370298
,
9902196,0.000507357
,
107166,0.006196999
,
1133,0.000869754
,
2103,0.000688555
,
4165,0.002283105
,
5067,0.005689643
,
6049,0.001050953
,
7024,0.005109806
,
7090,0.004276292
,
8142,0.006233239
,
8173,0.001920707
,
8230,0.002283105
,
8250,0.002826701
,
10091,0.001956947
,
11073,0.005073567
,
11089,0.004276292
,
11130,0.001667029
,
11256,0.004421251
,
11269,0.002391824
,
12156,0.003479017
,
12157,0.001232152
,
101096,0.001667029
,
101206,0.001159672
,
103115,0.003479017
,
103167,0.003515257
,
103177,0.00155831
,
105096,0.001775748
,
105155,0.00463869
,
105208,0.002681742
,
106026,0.001811988
,
106034,0.003623976
,
106040,0.003189099
,
106162,0.001630789
,
106177,0.001775748
,
107036,0.002174386
,
107138,0.003696456
,
107143,0.004058853
,
9410206,0.001123433
,
9503030,0.003152859
,
9508033,0.000616076
,
9511030,0.007030514
,
9602032,0.000978474
,
9603167,0.011234326
,
9605049,0.001848228
,
9606169,0.002355585
,
9610106,0.001050953
,
9701057,0.000688555
,
9704059,0.001304631
,
9704151,0.003479017
,
9704185,0.000797275
,
9705163,0.001667029
,
9706051,0.00144959
,
9706158,0.000797275
,
9708040,0.00144959
,
9710149,0.001811988
,
9711201,0.001232152
,
9801114,0.001232152
,
9802103,0.001413351
,
9803141,0.001159672
,
9804026,0.002138146
,
9804110,0.001195912
,
9805157,0.002754222
,
9806008,0.001050953
,
9806044,0.000978474
,
9806080,0.001195912
,
9807235,0.002029427
,
9808139,0.002355585
,
9812071,0.001703269
,
9812088,0.002210625
,
9903051,0.001232152
,
9905098,0.001159672
,
9907086,0.000905994
,
9908023,0.002536783
,
9908072,0.002246865
,
9908130,0.001811988
,
9909172,0.002246865
,
9911021,0.000652316
,
9911190,0.000688555
,
9912204,0.002101906
,
9409096,0.000362398
,
9409184,7.25E-05
,
9506006,0.000579836
,
9202046,0.002500544
,
9304104,0.000905994
,
9307171,0.000978474
,
9505080,0.000579836
,
9508073,0.000688555
,
9510009,0.00144959
,
9510094,0.000471117
,
9601036,0.00304414
,
9203025,0.000761035
,
9406132,0.00144959
,
9501131,0.000652316
,
9502077,0.002717982
,
9505098,0.000942234
,
9507162,0.000253678
,
9512034,0.000507357
,
9512155,0.001195912
,
9602045,0.00152207
,
9603074,0.003442777
,
9604112,0.001340871
,
9605170,0.00152207
,
9605221,0.000652316
,
9607138,0.000507357
,
9607144,0.000652316
,
9609027,0.000688555
,
9609137,0.000833515
,
9607137,0.000289918
,
107167,0.002283105
,
1212,0.000543596
,
2190,0.002717982
,
3054,0.001993187
,
4057,0.001377111
,
5016,0.003551497
,
5217,0.002862941
,
6059,0.001050953
,
6215,0.001884468
,
8041,0.001739509
,
8054,0.00304414
,
8128,0.002210625
,
9022,0.002246865
,
9199,0.001920707
,
11111,0.002319345
,
11245,0.00144959
,
12049,0.00144959
,
102125,0.002029427
,
103031,0.002464304
,
9510017,0.027832137
,
9602070,0.007972748
,
9603133,0.00311662
,
9603142,0.014097268
,
9611213,0.00308038
,
9612128,0.005399725
,
9709093,0.000362398
,
9802183,0.007175473
,
9803015,0.005363485
,
9803076,0.002573023
,
9803086,0.001993187
,
9803214,0.00148583
,
9804092,0.00155831
,
9804184,0.002065666
,
9806091,0.000688555
,
9806143,0.000688555
,
9807082,0.000761035
,
9808048,0.000434877
,
9809147,0.002246865
,
9810010,0.001377111
,
9811193,0.000761035
,
9812163,0.000761035
,
9902080,0.000253678
,
9904007,0.000217439
,
9904211,0.000217439
,
9905033,0.000217439
,
9905137,0.000688555
,
107168,0.000579836
,
2009,0.000797275
,
6137,0.00155831
,
101029,0.003913894
,
103013,0.003515257
,
103179,0.001956947
,
106011,0.001703269
,
106016,0.000833515
,
9710191,0.000398637
,
107169,0.001884468
,
2145,0.001630789
,
12052,0.002536783
,
103171,0.004058853
,
104180,0.002971661
,
104181,0.002573023
,
105017,0.000616076
,
106201,0.004856128
,
9605016,0.002790462
,
9610068,0.00144959
,
9611175,0.001195912
,
9905177,0.002862941
,
9906022,0.003152859
,
9410215,0.000833515
,
9411187,0.004457491
,
9506200,0.002428064
,
9511064,0.002899181
,
9601177,0.004457491
,
9602051,0.005653403
,
9602065,0.003225339
,
9603060,0.003479017
,
9603061,0.003334058
,
9603109,0.004058853
,
9603195,0.002246865
,
9604042,0.003442777
,
9605091,0.002174386
,
9606031,0.000869754
,
9606185,0.003913894
,
9607149,0.002754222
,
9512031,0.004131333
,
9604166,0.004421251
,
9608108,0.002138146
,
9609076,0.002101906
,
9610172,0.002645503
,
107170,7.25E-05
,
7132,0.000108719
,
107171,7.25E-05
,
10199,0.000108719
,
107172,0.002355585
,
4147,0.005834602
,
7089,0.002464304
,
8013,0.004892368
,
8042,0.003696456
,
8075,0.004312532
,
8144,0.001848228
,
8205,0.003768935
,
9101,0.002174386
,
10122,0.002645503
,
10204,0.00308038
,
10258,0.000869754
,
11125,0.004095093
,
11131,0.003406538
,
11147,0.001377111
,
12145,0.004348771
,
12218,0.002754222
,
101016,0.002029427
,
102158,0.001123433
,
103124,0.003261579
,
104036,0.002681742
,
104045,0.001993187
,
104139,0.002464304
,
105139,0.00159455
,
105166,0.002246865
,
106024,0.00159455
,
106048,0.014314706
,
106121,0.001304631
,
106217,0.001340871
,
107087,0.001377111
,
107106,0.001739509
,
9510161,0.003805175
,
9601057,0.002754222
,
9603194,0.002391824
,
9611173,0.005146046
,
9710230,0.003587736
,
9711165,0.012647677
,
9802088,0.00144959
,
9805034,0.002500544
,
9809100,0.001304631
,
9811213,0.000616076
,
9901080,0.002500544
,
9904095,0.002536783
,
9907132,0.000362398
,
9907166,0.004131333
,
9908056,0.005762122
,
9908134,0.004783649
,
9908152,0.001304631
,
9909214,0.002210625
,
9910004,0.005001087
,
9910052,0.002862941
,
9910053,0.011669203
,
9911041,0.002609263
,
107173,0.000978474
,
2230,0.003587736
,
9501127,0.001304631
,
9806004,0.000833515
,
9806087,0.006559397
,
9808032,0.001920707
,
9812032,0.00144959
,
9910267,0.001195912
,
9609085,0.001232152
,
9709064,0.000869754
,
9711002,0.003841415
,
9802203,0.002500544
,
9803028,0.002319345
,
9803119,0.000579836
,
9803131,0.012502718
,
9803251,0.003152859
,
9804035,0.002391824
,
9804041,3.62E-05
,
9804058,0.005689643
,
9804083,0.002971661
,
9804099,0.000579836
,
9804170,0.002319345
,
9805114,0.006921795
,
9805171,0.004167573
,
107174,0.000398637
,
1197,0.004819888
,
1206,0.005073567
,
3002,0.000579836
,
12143,0.003442777
,
106120,0.003479017
,
106237,0.000507357
,
9910149,0.005653403
,
9910174,0.001739509
,
107175,0.000724795
,
6158,0.000761035
,
7064,0.004856128
,
7177,0.004131333
,
10186,0.001667029
,
105091,0.001377111
,
9911181,0.001087193
,
9912118,0.00304414
,
107176,0.00144959
,
1071,0.003152859
,
1159,0.002283105
,
3197,0.001848228
,
7018,0.007936508
,
7044,0.004711169
,
11045,0.000942234
,
12104,0.002609263
,
12110,0.001050953
,
103233,0.001775748
,
103239,0.006196999
,
104056,0.002645503
,
104073,0.002754222
,
105032,0.002283105
,
105061,0.000797275
,
105199,0.001377111
,
105203,0.00152207
,
105204,0.00311662
,
105212,0.001014713
,
106179,0.000869754
,
106241,0.002464304
,
106282,0.001014713
,
107148,0.000616076
,
9605136,0.002464304
,
9608019,0.002246865
,
9609209,0.001340871
,
9707143,0.002283105
,
9710208,0.002174386
,
9711197,0.001993187
,
9801030,0.002210625
,
9803235,0.005725882
,
9805181,0.001811988
,
9806051,0.004892368
,
9811141,0.001195912
,
107177,0.006015801
,
3136,0.009458578
,
6010,0.000797275
,
7191,0.008770022
,
8001,0.005870841
,
11023,0.002609263
,
11190,0.002283105
,
12011,0.002681742
,
12136,0.00148583
,
102185,0.002174386
,
103011,0.002826701
,
103067,0.005291005
,
103155,0.002500544
,
103223,0.002101906
,
104124,0.00152207
,
104208,0.000978474
,
105225,0.002573023
,
9301042,0.009277379
,
9301043,0.001739509
,
9402005,0.001703269
,
9408013,0.001884468
,
9501068,0.009712256
,
9504090,0.007537871
,
9504145,0.004203812
,
9506150,0.002536783
,
9609122,0.00311662
,
9702202,0.002101906
,
9705199,0.004276292
,
9708147,0.005907081
,
9805112,0.004058853
,
9805183,0.000579836
,
9806030,0.000761035
,
9808014,0.00148583
,
9811131,0.003225339
,
9812205,0.002138146
,
9901154,0.000616076
,
9902029,0.000652316
,
9902186,0.000543596
,
9907026,0.003515257
,
107178,0.00159455
,
3007,0.00304414
,
10090,0.003805175
,
10105,0.001739509
,
105311,0.00308038
,
107200,0.001087193
,
9510227,0.00311662
,
9601150,0.00452997
,
9612115,0.009676017
,
9703052,0.001993187
,
9705084,0.002174386
,
9705130,0.002609263
,
10158,0.001268392
,
12068,0.000688555
,
9604119,0.002174386
,
9707079,0.003442777
,
107179,0.000942234
,
2101,0.000398637
,
4071,0.000978474
,
9231,0.000724795
,
10113,0.001993187
,
10187,0.001014713
,
10256,0.002210625
,
10264,0.001377111
,
12184,0.000579836
,
101177,0.00144959
,
102092,0.00148583
,
104021,0.002246865
,
104232,0.001413351
,
106072,0.000978474
,
106242,0.000761035
,
9912238,0.000688555
,
107180,0.00148583
,
1053,0.003841415
,
5048,0.006341958
,
5183,0.002935421
,
6023,0.002790462
,
6062,0.004711169
,
6085,0.002536783
,
8073,0.001413351
,
9140,0.001811988
,
9181,0.001739509
,
9182,0.002935421
,
11054,0.000579836
,
11282,0.002681742
,
12093,0.001775748
,
12183,0.002391824
,
103154,0.001667029
,
106129,0.00159455
,
9210116,0.000181199
,
9705221,0.005327245
,
9802042,0.007719069
,
9803002,0.007755309
,
9807226,0.002174386
,
9808017,0.002681742
,
9808149,0.003189099
,
9809022,0.003515257
,
9910099,0.000688555
,
107181,0.000543596
,
5270,0.001159672
,
104081,0.001159672
,
9504081,0.005689643
,
9806106,0.001159672
,
9811101,0.000434877
,
107182,0.000181199
,
102106,0.000616076
,
9507105,0.000688555
,
9607161,0.001377111
,
9806117,0.000362398
,
9909064,0.000507357
,
107184,0.001087193
,
3057,0.002355585
,
3204,0.001413351
,
5159,0.001956947
,
9401139,0.011886642
,
9807198,0.001377111
,
9810099,0.00144959
,
9810116,0.001667029
,
9810185,0.000543596
,
9810219,0.00144959
,
9812219,0.007864028
,
9906161,0.00308038
,
9906192,0.004457491
,
9908019,0.001739509
,
9909176,0.001993187
,
9911018,0.000362398
,
9912038,0.000362398
,
9912293,0.000652316
,
107185,0.002029427
,
1111,0.000434877
,
2194,0.000362398
,
6018,0.001014713
,
8125,0.002428064
,
10022,0.000797275
,
11033,0.003261579
,
102009,0.001340871
,
104061,0.000543596
,
104146,0.001413351
,
104236,0.001667029
,
106067,0.000978474
,
9610249,0.003551497
,
9611159,0.004747409
,
9612080,0.004276292
,
9612120,0.00148583
,
9701125,0.005617163
,
9711179,0.002101906
,
9808074,0.001304631
,
9903210,0.001775748
,
9906214,0.001956947
,
9907211,0.001159672
,
9909095,0.001340871
,
9909132,0.000507357
,
9909139,0.001123433
,
9912070,0.000833515
,
107186,0.000978474
,
2189,0.000724795
,
103247,0.001630789
,
105001,0.001630789
,
106149,0.002573023
,
106200,0.001811988
,
107040,0.000326158
,
9805125,0.000688555
,
9806042,0.001413351
,
9806159,0.004385011
,
9808004,0.000688555
,
9810226,0.001159672
,
9908163,0.000942234
,
107187,0.000688555
,
6147,0.000326158
,
8093,0.000434877
,
9161,0.000507357
,
102026,0.000978474
,
105141,0.000507357
,
9609035,0.000688555
,
9610193,0.001884468
,
9705151,0.001377111
,
9705176,0.000543596
,
9807069,0.002101906
,
9808127,0.000362398
,
9808129,0.001087193
,
9811077,0.000869754
,
9812090,0.001304631
,
9905147,0.000833515
,
9905215,0.000579836
,
9906198,0.000471117
,
9907180,0.001014713
,
107188,0.000253678
,
9402015,0.000688555
,
9612163,0.000289918
,
9707028,0.000398637
,
9908124,0.000543596
,
9407056,0.000507357
,
9605231,0.001050953
,
107189,0.001630789
,
1199,0.000797275
,
5065,0.001848228
,
9242,0.0030079
,
12234,0.004095093
,
102176,0.000942234
,
105200,0.001304631
,
105252,0.001268392
,
105283,0.00155831
,
106004,0.001667029
,
106005,0.001920707
,
106171,0.001993187
,
107035,0.000761035
,
107131,0.000724795
,
9609112,0.002971661
,
9612148,0.00144959
,
9806024,0.00144959
,
9806194,0.004276292
,
9812027,0.000905994
,
9812046,0.001884468
,
9812100,0.000507357
,
9901122,0.001195912
,
9903219,0.002210625
,
9904145,0.001703269
,
9908036,0.003152859
,
9908040,0.003442777
,
9909030,0.002754222
,
9909110,0.002246865
,
9909163,0.00155831
,
107190,0.000326158
,
4084,0.000543596
,
9243,0.000652316
,
105124,0.000144959
,
106166,0.000144959
,
9307036,0.000869754
,
9803165,0.000253678
,
9809123,0.000471117
,
9811150,0.000579836
,
9902024,0.000797275
,
107191,0.000398637
,
4044,0.000253678
,
106183,0.000217439
,
9406208,0.001159672
,
9511157,0.001811988
,
9511167,0.000579836
,
9603141,0.000253678
,
9611051,0.000688555
,
9305185,0.005291005
,
9404151,0.001159672
,
9411028,0.003515257
,
9501030,0.002645503
,
9504027,0.003551497
,
9504047,0.00452997
,
9505053,0.003370298
,
9506122,0.001340871
,
9506126,0.003732696
,
9506160,0.002029427
,
9506194,0.002862941
,
9507027,0.001703269
,
9507050,0.003515257
,
9507121,0.006994274
,
9508144,0.001232152
,
9509132,0.003587736
,
9510169,0.008516344
,
9510225,0.003189099
,
9510229,0.001268392
,
9510234,0.002101906
,
9511026,0.00144959
,
9511043,0.004674929
,
9205043,0.000869754
,
9304071,0.000217439
,
9306154,0.000507357
,
9308048,0.000434877
,
9312200,0.000289918
,
9402155,0.000253678
,
9404077,0.000253678
,
9406109,0.000217439
,
9409164,0.000362398
,
9506061,0.000289918
,
9508112,0.000144959
,
9601156,0.000181199
,
107192,3.62E-05
,
107193,0.000579836
,
7040,0.000217439
,
9311037,0.000724795
,
9404013,0.000905994
,
9404173,0.001159672
,
9508025,0.000543596
,
9604044,0.00152207
,
9605187,0.000652316
,
9610208,0.000362398
,
9802100,0.000471117
,
9908179,0.000217439
,
9211133,0.000217439
,
9211111,0.000507357
,
9507056,0.000289918
,
9511210,0.000326158
,
9609123,0.001340871
,
9611025,0.000181199
,
9805008,0.000797275
,
9808153,0.000289918
,
107194,0.000398637
,
101088,0.000724795
,
103237,0.000869754
,
9702056,0.000471117
,
9708042,0.002210625
,
9711035,0.001268392
,
9903059,0.000833515
,
9908014,0.000543596
,
107195,0.000616076
,
8194,0.002065666
,
9309140,0.005146046
,
107196,0.000761035
,
4158,0.001630789
,
9307174,0.00152207
,
9312114,0.001377111
,
9402077,0.001775748
,
9410138,0.001377111
,
9412195,0.000905994
,
9604196,0.001123433
,
9607090,0.000507357
,
9707185,0.000869754
,
9707245,0.000797275
,
9710205,0.001268392
,
9805153,0.00144959
,
9806153,0.000978474
,
9906061,0.000869754
,
9909011,0.001413351
,
107197,0.001703269
,
2211,0.005798362
,
2237,0.005689643
,
3220,0.002754222
,
4112,0.000942234
,
6240,0.004819888
,
8033,0.002862941
,
8231,0.002935421
,
8252,0.004312532
,
9105,0.002319345
,
9191,0.003225339
,
10108,0.005834602
,
10190,0.001993187
,
10240,0.004276292
,
11117,0.001340871
,
12198,0.004928608
,
12251,0.006668116
,
101014,0.002101906
,
101162,0.002428064
,
101200,0.001377111
,
102085,0.006450678
,
102112,0.004711169
,
103085,0.002355585
,
103089,0.002065666
,
103102,0.001739509
,
104099,0.001739509
,
105059,0.005834602
,
