,Id,Degree-Centrality,Betweenness-Centrality,EigenVector-centrality,Closeness-Centrality,Hub-Score,Authorities-Score,Degree-Prestige,Page-Rank,Katz-Centrality,Harmonic-Centrality,Percolation-Centrality,Rank-prestige,score
120,9703197,0.012028866,3.38e-05,0.006217093,0.677843903,0.006186046,0.006186046,0.012028866,0.010496676,0.592466953,0.60618604,3.38e-05,0.011331445,5.34e-05
121,9707260,0.012028866,4.73e-05,0.00651962,0.686354085,0.006496457,0.006496457,0.012028866,0.010528085,0.581314554,0.614972421,4.73e-05,0.011331445,7.48e-05
122,204023,0.020850038,0.000514804,0.048940316,0.805946835,0.048868652,0.048868652,0.020850038,0.013951597,0.55993351,0.744398703,0.000514804,0.021448806,0.000513941
123,9706121,0.0096231,0.001945825,0.023166315,0.759175449,0.023104326,0.023104326,0.0096231,0.014297089,0.569962349,0.690333084,0.001945825,0.006879806,0.002141177
124,9708082,0.032878904,0.00052598,0.046911913,0.766559703,0.046805972,0.046805972,0.032878904,0.022400447,0.551098856,0.702669892,0.00052598,0.028733306,0.00058669
125,9709096,0.043303932,0.00030525,0.054237818,0.774001184,0.054079342,0.054079342,0.043303932,0.029948192,0.548585264,0.707383102,0.00030525,0.03723189,0.00033324
126,9601011,0.013632722,0.000760834,0.019229478,0.759598134,0.019178959,0.019178959,0.013632722,0.013574696,0.567346185,0.689510641,0.000760834,0.012140834,0.000750964
127,205077,0.017642344,0.001956428,0.028992593,0.782485122,0.028972422,0.028972422,0.017642344,0.016055957,0.481001951,0.722813012,0.001956428,0.017401862,0.002184396
128,205100,0.046511626,0.002780443,0.083672297,0.832312031,0.083600305,0.083600305,0.046511626,0.034890927,0.58334182,0.775148011,0.002780443,0.050182113,0.00289541
129,205155,0.030473138,0.000771339,0.050255696,0.787533994,0.050173708,0.050173708,0.030473138,0.021269746,0.515337383,0.726313193,0.000771339,0.030756779,0.000869702
130,206054,0.005613478,5.87e-05,0.008723916,0.719443599,0.008691505,0.008691505,0.005613478,0.005000212,0.536954857,0.649249155,5.87e-05,0.006070417,6.85e-05
131,9909073,0.022453894,0.004000856,0.023345024,0.781538814,0.023278156,0.023278156,0.022453894,0.02177228,0.598891561,0.711269153,0.004000856,0.022258195,0.004319808
132,207151,0.012830794,0.000539252,0.018245842,0.73872237,0.018181209,0.018181209,0.012830794,0.012286953,0.59766509,0.667914825,0.000539252,0.012140834,0.000589819
133,9709161,0.006415388,1.65e-05,0.005159212,0.680714943,0.005143952,0.005143952,0.006415388,0.005754013,0.583071701,0.608345361,1.65e-05,0.006475111,2.65e-05
134,207161,0.008821172,8.45e-05,0.018157776,0.739986741,0.018092521,0.018092521,0.008821172,0.008015415,0.597627375,0.668834499,8.45e-05,0.0072845,8.76e-05
135,208022,0.010425028,0.001415144,0.017113351,0.745395383,0.017050427,0.017050427,0.010425028,0.011344702,0.599710765,0.674445491,0.001415144,0.008498584,0.001460249
136,9812002,0.004009622,9.57e-07,0.003695885,0.674411198,0.003680586,0.003680586,0.004009622,0.003586835,0.592930297,0.601133739,9.57e-07,0.00364225,1.1e-06
137,9902150,0.01523656,0.00078297,0.01751429,0.741237551,0.017449527,0.017449527,0.01523656,0.014862439,0.628123392,0.670998006,0.00078297,0.011736139,0.00072906
138,9909193,0.011226938,0.000110365,0.010194491,0.714861261,0.010154871,0.010154871,0.011226938,0.010590901,0.617307161,0.645200403,0.000110365,0.007689195,0.000125161
139,9709228,0.02004811,0.000472194,0.024455296,0.77171481,0.024429337,0.024429337,0.02004811,0.015364973,0.535605163,0.702957835,0.000472194,0.019830028,0.000589819
140,209230,0.101844424,0.035857925,0.111715407,0.872121599,0.111832841,0.111832841,0.101844424,0.088499041,0.46090022,0.813598116,0.035857925,0.103197086,0.038848891
141,210044,0.02004811,0.004111032,0.044604791,0.8423963,0.044540859,0.044540859,0.02004811,0.016903983,0.545941669,0.774649371,0.004111032,0.017401862,0.004569597
142,210183,0.051323176,0.003001501,0.076883935,0.800430249,0.076478371,0.076478371,0.051323176,0.032880791,0.620292297,0.731975454,0.003001501,0.053014974,0.003112337
143,211170,0.053728942,0.005973182,0.081974554,0.824576251,0.081560684,0.081560684,0.053728942,0.035870554,0.560113141,0.756589121,0.005973182,0.058680696,0.006465381
144,210294,0.012830794,0.001870497,0.005256155,0.71606191,0.005254813,0.005254813,0.012830794,0.015584832,0.592696873,0.646781408,0.001870497,0.013354917,0.002149758
145,211075,0.035284688,8.52e-05,0.051631761,0.718542622,0.051295622,0.051295622,0.035284688,0.020296087,0.545655177,0.648131567,8.52e-05,0.037636584,8.6e-05
146,211140,0.006415388,0.000145989,0.004740383,0.700489486,0.00472268,0.00472268,0.006415388,0.00600528,0.49754881,0.627090465,0.000145989,0.005665722,0.000214338
147,9703172,0.013632722,0.000440761,0.018532535,0.750828576,0.01849162,0.01849162,0.013632722,0.010559493,0.524082639,0.682437074,0.000440761,0.014164306,0.000498296
148,211141,0.017642344,0.000811476,0.056014428,0.796763267,0.055963315,0.055963315,0.017642344,0.012601037,0.544852209,0.737131468,0.000811476,0.019020639,0.000996857
149,211202,0.040096237,7.68e-05,0.057543436,0.723709493,0.057166157,0.057166157,0.040096237,0.022494672,0.560509848,0.653320044,7.68e-05,0.039660057,8.84e-05
150,9701120,0.012830794,0.002471386,0.016262238,0.754640216,0.016207883,0.016207883,0.012830794,0.019793553,0.571925158,0.684201941,0.002471386,0.011736139,0.002714983
151,211234,0.048115482,0.00031922,0.063769894,0.72813853,0.063369275,0.063369275,0.048115482,0.028368037,0.607877242,0.659493153,0.00031922,0.046539862,0.000365312
152,211271,0.053728942,0.00042749,0.078141172,0.752946516,0.077693408,0.077693408,0.053728942,0.031419046,0.577534362,0.68697184,0.00042749,0.055038446,0.000465441
153,212025,0.03448276,0.000115953,0.04897267,0.718786588,0.048654912,0.048654912,0.03448276,0.020170453,0.539465848,0.648071204,0.000115953,0.036827195,0.000132983
154,212038,0.003207694,0.000939325,0.008110587,0.732595882,0.008092855,0.008092855,0.003207694,0.005879646,0.565914729,0.660114252,0.000939325,0.002428167,0.001029884
155,212095,0.046511626,0.000410027,0.063255249,0.728233537,0.062847563,0.062847563,0.046511626,0.027991137,0.526608625,0.658447433,0.000410027,0.048563335,0.000518634
156,9904121,0.012830794,9.01e-05,0.016775789,0.717736185,0.016695672,0.016695672,0.012830794,0.010088367,0.610378542,0.64787032,9.01e-05,0.011331445,9.7e-05
157,9606168,0.012028866,7.68e-05,0.021480106,0.741533001,0.021396179,0.021396179,0.012028866,0.010402451,0.605598378,0.670892508,7.68e-05,0.009712667,8.37e-05
158,9710125,0.008019244,5.16e-06,0.004636545,0.676559074,0.004611819,0.004611819,0.008019244,0.007293023,0.60122795,0.604336633,5.16e-06,0.006475111,6.74e-06
159,303065,0.016038488,3.34e-05,0.025019486,0.716538283,0.024877216,0.024877216,0.016038488,0.009585834,0.502950263,0.644715676,3.34e-05,0.018211251,4.08e-05
160,303194,0.036888526,0.005424738,0.069328626,0.853225673,0.069283046,0.069283046,0.036888526,0.027582828,0.648239918,0.79541287,0.005424738,0.036827195,0.006062998
161,9604021,0.0096231,0.007767653,0.014823462,0.745603594,0.01476669,0.01476669,0.0096231,0.013292021,0.568791519,0.674329045,0.007767653,0.008903278,0.008506109
162,304036,0.017642344,0.000785296,0.019633017,0.748658603,0.019555886,0.019555886,0.017642344,0.016652716,0.618934167,0.678385111,0.000785296,0.017401862,0.000764262
