,Id,Unnamed: 0.1,Node Id,Authorities-Score,Betweenness-Centrality,Closeness-Centrality,Degree-Centrality,Degree-Prestige,EigenVector-Centrality,Harmonic-Centrality,Hub-Score,Katz-Centrality,Load-Centrality
19,9701125,0.012682969204708336,0.9786893261446005,1.0347e-18,0.0,0.0,0.084496197,0.085205258,0.0,0.017242866,0.030033168,0.0,0.0
20,9701137,0.013204187117230596,0.9786905371618297,1.0347e-18,0.0,0.0,0.032558231,0.033307518,0.0,0.039869009,0.015178578,0.0,0.0
21,9701139,0.013291056769317638,0.9786907389980346,0.092492756,0.002358904,0.009912896,0.044186126,0.036405888,1.01e-30,0.012683425,0.014579748,0.002073211,0.002432288
22,9701144,0.013508230899535248,0.9786912435885468,0.031633242,0.067946592,0.068851309,0.013953581,0.005422148,2.84e-18,0.025098288,0.002461451,0.005290313,0.06504794
23,9701149,0.013725405029752856,0.978691748179059,1.0347e-18,0.0,0.0,0.064341162,0.065065832,0.0,0.032312761,0.019796829,0.0,0.0
24,9701161,0.014203188116231594,0.9786929591962882,0.0007819449999999999,0.0,0.02587087,0.00542644,0.0,9.61e-26,0.005127082,4.45e-21,0.002308152,0.0
25,9701162,0.014246622942275116,0.9786930601143907,1.0347e-18,0.0,0.0,0.04263574,0.043377222,0.0,0.0,0.00635174,0.0,0.0
26,9701165,0.01433349259436216,0.978693362868698,1.0347e-18,0.0,0.0,0.02403109,0.024786981,0.0,0.0,0.004410986,0.0,0.0
27,9701166,0.014376927420405682,0.9786934637868004,1.0347e-18,0.0,0.0,0.056589232,0.057319906,0.0,0.002136284,0.016379576,0.0,0.0
28,9701186,0.015158754289189072,0.9786954821488492,0.17390748,0.021530079,0.08565986,0.029457459,0.003872963,1.3e-19,0.00036622,0.001422447,0.01033021,0.021549668
29,9701187,0.015202189115232594,0.9786955830669516,0.132337846,0.022724783,0.097652926,0.04263574,0.013168092,5.64e-18,0.000793477,0.007326425,0.022021285,0.020862725
30,9308075,0.017851713503887416,0.9390234659817691,1.0347e-18,0.0,0.0,0.028682266,0.029434555,0.0,0.0,0.013767511,0.0,0.0
31,9308083,0.018112322460148548,0.9390242733265887,1.0347e-18,0.0,0.0,0.044186126,0.044926407,0.0,0.001770064,0.007835455,0.0,0.0
32,9308122,0.019241627937280112,0.9390282091325837,1.0347e-18,0.0,0.0,0.052713267,0.053446943,0.0,0.0,0.011786476,0.0,0.0
33,9308124,0.019285062763323632,0.9390284109687885,1.0347e-18,0.0,0.0,0.030232652,0.03098374,0.0,0.0,0.007410164,0.0,0.0
34,9308139,0.019806280675845892,0.9390299247403251,1.0347e-18,0.0,0.0,0.041085354,0.041828036,0.0,0.00626498,0.018206946,0.0,0.0
35,9308154,0.020327498588368152,0.9390314385118617,0.001521239,0.000683777,0.001587632,0.041085354,0.039504259,1.85e-37,0.001464881,0.006555995,0.000561018,0.000643691
36,9702006,0.021109325457151544,0.9787782349928474,0.094256398,0.007320735,0.059941019,0.027131862,0.019364833,9.77e-20,0.0,0.012728919,0.003566222,0.007251069
37,9702008,0.021196195109238588,0.9787784368290523,1.0347e-18,0.0,0.0,0.041860547,0.042602629,0.0,0.00036622,0.010057193,0.0,0.0
38,9702012,0.021369934413412676,0.978778840501462,0.069948562,0.024631224,0.083562959,0.020930318,0.007745926,2.27e-19,0.00073244,0.001640967,0.006720193,0.025009827
39,9702014,0.021456804065499716,0.9787790423376669,0.02466682,0.013650121,0.015991305,0.07751946,0.071262591,1.3000000000000001e-30,0.065532084,0.02394757,0.002366831,0.014349484
40,9702015,0.02150023889154324,0.9787791432557693,0.059214586,0.026165528,0.06755484,0.051162881,0.041053444,2.17e-18,0.00109866,0.025237049,0.005283006,0.027522768
41,9702018,0.021630543369673804,0.9787794460100767,0.061489336,0.018886481,0.065928867,0.01627916,0.005422148,3.56e-20,0.008708628,0.002378991,0.006374365,0.018903664
42,9702038,0.022455805064500716,0.9787814643721254,0.059498929,0.008057893,0.047543462,0.033333424,0.020914018,1.18e-20,0.00036622,0.010248625,0.004015391,0.008217878
43,9702076,0.023932589149980456,0.978785299260018,1.0347e-18,0.0,0.0,0.050387688,0.051123166,0.0,0.00036622,0.062677906,0.0,0.0
44,9702093,0.024670981192720324,0.9787870148677594,1.0347e-18,0.0,0.0,0.020155125,0.020914018,0.0,0.082586146,0.009191314,0.0,0.0
45,9702094,0.024714416018763844,0.9787871157858619,1.0347e-18,0.0,0.0,0.032558231,0.033307518,0.0,0.0,0.010134417,0.0,0.0
46,9702099,0.024931590148981452,0.978787620376374,1.0347e-18,0.0,0.0,0.015503967,0.016266463,0.0,0.00073244,0.01037413,0.0,0.0
47,9702101,0.025018459801068496,0.978787822212579,1.0347e-18,0.0,0.0,0.033333424,0.03408211,0.0,0.003540128,0.01931897,0.0,0.0
48,9702103,0.02510532945315554,0.9787880240487838,1.0347e-18,0.0,0.0,0.025581476,0.026336166,0.0,0.00036622,0.014651737,0.0,0.0
49,9702133,0.026321504582374148,0.9787910515918569,1.0347e-18,0.0,0.0,0.035659003,0.036405888,0.0,0.001464881,0.013262563,0.0,0.0
50,9702136,0.026451809060504712,0.9787913543461643,1.0347e-18,0.0,0.0,0.036434196,0.037180481,0.0,0.077986004,0.022814766,0.0,0.0
51,9702154,0.02719020110324458,0.9787931708720081,0.027723516,0.023614456,0.03913624,0.038759775,0.029434555,2.13e-21,0.001281771,0.008252128,0.002970209,0.024195672
52,9702155,0.027233635929288104,0.9787932717901106,1.0347e-18,0.0,0.0,0.027907073,0.028659962,0.0,0.070772415,0.012777241,0.0,0.0
53,9702163,0.027494244885549232,0.97879407913493,1.0347e-18,0.0,0.0,0.031783038,0.032532925,0.0,0.081686942,0.020178828,0.0,0.0
54,9702166,0.0276245493636798,0.9787943818892373,0.076462167,0.024224517,0.083890667,0.028682266,0.0123935,8.99e-19,0.001647991,0.007541194,0.008839569,0.024450095
55,9702168,0.02771141901576684,0.9787945837254423,0.059285672,0.020691245,0.104864278,0.018604739,0.005422148,3.13e-18,0.003644762,0.00169869,0.009049167,0.021422456
56,9702174,0.027972027972027972,0.9787951892340568,0.011515922,0.000627855,0.001778145,0.035659003,0.033307518,1.02e-38,0.003418055,0.005798016,0.000680024,0.000623338
57,9702180,0.02818920210224558,0.9787957947426714,0.060423047,0.032249873,0.07973271,0.048062109,0.037180481,1.02e-18,0.017594262,0.009517281,0.00427856,0.031721518
58,9702184,0.028362941406419668,0.9787961984150813,0.008601398,0.033253424,0.071477147,0.032558231,0.022463203,1.5e-18,0.030664134,0.00164509,0.003976685,0.033143237
59,9702187,0.028493245884550232,0.9787965011693885,1.0347e-18,0.0,0.0,0.103100847,0.103795498,0.0,0.0,0.059558996,0.0,0.0
60,9702194,0.028797289666854884,0.9787972075961056,0.00318465,0.000564307,0.044259447,0.027907073,0.001549006,2.7e-19,0.001464881,2.02e-07,0.007964961,0.00056482
61,9702198,0.028971028971028972,0.9787976112685153,1.0347e-18,0.0,0.0,0.025581476,0.026336166,0.0,0.002746651,0.008715393,0.0,0.0
62,9702199,0.029014463797072492,0.9787977121866177,0.02239207,0.000287237,0.044651015,0.019379932,0.002323778,7.48e-20,0.0,6.72e-05,0.007621179,0.000290043
63,9702201,0.029101333449159536,0.9787979140228227,1.0347e-18,0.0,0.0,0.03488381,0.035631296,0.0,0.0,0.013189668,0.0,0.0
64,9702202,0.029144768275203056,0.9787980149409251,1.0347e-18,0.0,0.0,0.036434196,0.037180481,0.0,0.0,0.013265696,0.0,0.0
65,9702203,0.02918820310124658,0.9787981158590275,1.0347e-18,0.0,0.0,0.026356669,0.027110759,0.0,0.0,0.016023965,0.0,0.0
66,9309023,0.030100334448160536,0.9391191363428794,1.0347e-18,0.0,0.0,0.037209389,0.037955073,0.0,0.00036622,0.004564487,0.0,0.0
67,9309039,0.030621552360682796,0.9391207510325184,1.0347e-18,0.0,0.0,0.049612495,0.050348573,0.0,0.001525917,0.012594425,0.0,0.0
68,9309055,0.0312296399252921,0.9391223657221573,1.0347e-18,0.0,0.0,0.028682266,0.029434555,0.0,0.00036622,0.000166158,0.0,0.0
69,9309067,0.03170742301177084,0.9391235767393866,0.003163324,0.041210911,0.008915433,0.010077616,0.001549006,3.95e-34,0.0,7.01e-05,0.002429954,0.04136544
70,9309075,0.03205490162011901,0.9391243840842061,0.001627868,0.007930797,0.002469653,0.051938074,0.04957398,3.02e-36,0.00036622,0.005549562,0.000787129,0.008752167
71,9309097,0.03266298918472831,0.9391266042824596,1.0347e-18,0.0,0.0,0.058139618,0.058869092,0.0,0.00036622,0.008547173,0.0,0.0
72,9309103,0.03292359814098945,0.9391272097910743,0.002495116,0.0,0.005976546,0.007752019,0.000774503,2.38e-25,0.00109866,5.77e-06,0.00221764,0.0
73,9309106,0.03305390261912001,0.9391275125453816,1.0347e-18,0.0,0.0,0.025581476,0.026336166,0.0,0.006530926,0.002902616,0.0,0.0
74,9309110,0.033184207097250576,0.9391279162177913,0.003682252,0.005160102,0.003600749,0.036434196,0.03098374,1.39e-37,0.00073244,0.002168716,0.001394051,0.005088469
75,9309125,0.03374885983581636,0.9391294299893279,8.249999999999992e-05,0.040642791,0.006916462,0.011628002,0.002323778,4.74e-33,0.002746651,0.000206976,0.003086338,0.039716013
76,9309140,0.034356947400425664,0.9391309437608645,1.0347e-18,0.0,0.0,0.084496197,0.085205258,0.0,0.003704927,0.015441298,0.0,0.0
77,9309145,0.03457412153064327,0.9391314483513766,1.0347e-18,0.0,0.0,0.081395425,0.082106888,0.0,0.00054933,0.031945142,0.0,0.0
78,3268,0.037353950397428656,0.0,9.446999999999999e-19,0.0,0.017704306,0.000775103,0.0,3.1200000000000004e-21,0.00073244,4.45e-21,0.000617302,0.0
79,9703014,0.038396386222473176,0.9788799604401038,0.0008956829999999999,0.028763881,0.018316207,0.006201633,0.000774503,1.28e-20,0.00036622,0.000266348,0.001757157,0.028924387
80,9703016,0.038483255874560224,0.9788801622763087,0.15066309,0.018149323,0.086459728,0.021705511,0.00309837,3.38e-19,0.00073244,0.001175065,0.006284262,0.018674683
81,9703030,0.03900447378708248,0.9788815751297428,1.0347e-18,0.0,0.0,0.178294639,0.178931053,0.0,0.024245822,0.096403622,0.0,0.0
82,9703031,0.03904790861312601,0.9788816760478453,1.0347e-18,0.0,0.0,0.024806283,0.025561574,0.0,0.01178139,0.018626135,0.0,0.0
83,9703040,0.039438822047517696,0.9788825843107672,1.0347e-18,0.0,0.0,0.041860547,0.042602629,0.0,0.031585894,0.049077337,0.0,0.0
84,9703051,0.03991660513399644,0.978883694409894,0.027083742,0.003304499,0.069658619,0.03488381,0.029434555,8.79e-19,0.005645894,0.008956879,0.002024591,0.003332947
85,9703052,0.03996003996003996,0.9788837953279964,0.106300489,0.074880701,0.091938051,0.037209389,0.023237796,3.34e-19,0.086712041,0.01312106,0.006367051,0.0746682
86,9703059,0.04026408374234461,0.9788845017547135,1.0347e-18,0.0,0.0,0.027907073,0.028659962,0.0,0.0,0.008366955,0.0,0.0
87,9703072,0.04078530165486687,0.9788858136900452,0.092042782,0.025885154,0.083760729,0.048837302,0.021688611,1.07e-18,0.001586954,0.005371818,0.012370374,0.026130054
88,9703078,0.041045910611128,0.9788864191986598,1.0347e-18,0.0,0.0,0.017054353,0.017815648,0.0,0.004272568,0.010900147,0.0,0.0
89,9703101,0.04200147678408548,0.9788887403150158,0.008459227,0.027389972,0.110454676,0.019379932,0.009295111,6.21e-18,0.003723238,0.002985076,0.011439165,0.026638646
90,9703102,0.042044911610129,0.9788888412331183,1.0347e-18,0.0,0.0,0.019379932,0.020139426,0.0,0.00073244,0.013612072,0.0,0.0
91,9703110,0.042348955392433656,0.9788896485779378,0.080639176,0.060941309,0.092585726,0.055038846,0.037180481,1.53e-18,0.0,0.012002481,0.007162468,0.059984658
92,9703146,0.04386917430395691,0.9788932816296255,0.151132968,0.008362923,0.08715799,0.038759775,0.004647556,1.23e-17,0.06512874,0.005856069,0.018828331,0.007378281
93,9703166,0.044694435998783824,0.9788952999916742,1.0347e-18,0.0,0.0,0.212403167,0.213013163,0.0,0.00073244,0.097682546,0.0,0.0
94,9703170,0.04486817530295791,0.978895703664084,1.3299999999999146e-06,0.0,0.009089357,0.003876054,0.0,8.26e-21,0.007379336,4.45e-21,0.001545805,0.0
95,9703210,0.046518698692611736,0.9788997403881815,0.133163154,0.005490552,0.062567545,0.070542724,0.053446943,7.56e-19,0.008730863,0.02042151,0.004349293,0.005520989
96,9703211,0.046562133518655256,0.9788998413062839,0.154638215,0.019293188,0.0774168,0.028682266,0.004647556,2.38e-18,0.003295981,0.004928798,0.011665932,0.018547471
97,9703216,0.046779307648872864,0.9789003458967961,1.0347e-18,0.0,0.0,0.020155125,0.020914018,0.0,0.0,0.019219646,0.0,0.0
98,9703217,0.046822742474916385,0.9789004468148985,1.0347e-18,0.0,0.0,0.040310161,0.041053444,0.0,0.002380431,0.013377183,0.0,0.0
99,9703218,0.04686617730095991,0.978900547733001,0.093402656,0.03590414,0.079596316,0.050387688,0.038729666,3.86e-19,0.00073244,0.022764383,0.004436983,0.035920523
100,9310026,0.04790861312600443,0.9392203571996236,0.003177541,0.022750202,0.00441471,0.014728774,0.008520519,3.57e-34,0.010620384,0.004767918,0.001683114,0.02320342
101,9310101,0.050645007166746296,0.9392279260573063,0.006575449,0.069519788,0.016376539,0.022480704,0.007745926,5.15e-21,0.001647991,0.000229653,0.005192837,0.06883427
102,9310112,0.05094905094905095,0.9392290361564332,0.00023458399999999992,0.001774262,0.000444485,0.059690004,0.059643684,2.57e-39,0.0,0.016982611,0.000170006,0.001852203
103,9310159,0.052947052947052944,0.9392337793072477,0.002352945,0.024021163,0.010076165,0.02403109,0.010069722,4.5800000000000004e-33,0.001953174,0.000390039,0.004309843,0.023864921
104,4046,0.05303392259913999,7.851428369592366e-05,8.397e-19,0.0,0.008253141,0.003876054,0.0,3.84e-25,0.00036622,4.45e-21,0.001408103,0.0
105,9310170,0.05338140120748817,0.9392348894063745,0.0007748369999999999,0.032886879,0.007557126,0.051938074,0.046475592,3.17e-32,0.00793477,0.002477943,0.001881362,0.033699661
106,9310188,0.05403292359814099,0.9392367059322183,1.0347e-18,0.0,0.0,0.026356669,0.027110759,0.0,0.022039425,2.51e-05,0.0,0.0
107,9310194,0.0542500977283586,0.939237311440833,1.0347e-18,0.0,0.0,0.021705511,0.022463203,0.0,0.00036622,0.017430002,0.0,0.0
108,9310202,0.05459757633670677,0.9392381187856524,0.00010236399999999992,0.000564307,0.001333609,0.027907073,0.027885352,1.12e-36,0.00054933,0.007815417,0.000239707,0.000460506
109,9704005,0.055900621118012424,0.9789799702796188,0.094082238,0.015785336,0.060653981,0.046511705,0.034856703,2.74e-18,0.00109866,0.025171245,0.004957662,0.017555219
110,9704013,0.05620466490031707,0.9789807776244384,0.028434375,0.025190447,0.091485959,0.032558231,0.006196741,3.27e-18,0.013346981,0.004124683,0.009968843,0.025340578
111,9704018,0.05642183903053468,0.9789812822149505,1.0347e-18,0.0,0.0,0.037984582,0.038729666,0.0,0.0,0.030179329,0.0,0.0
112,9704029,0.056899622117013424,0.9789823923140774,1.0347e-18,0.0,0.0,0.023255897,0.024012389,0.0,0.081676115,0.01251349,0.0,0.0
113,9704040,0.05737740520349216,0.9789835024132041,0.034405594,0.034526164,0.076059479,0.023255897,0.003872963,2.23e-19,0.019559353,0.000296446,0.00798963,0.033763521
114,9704041,0.05742084002953568,0.9789836033313065,0.179200539,0.011489488,0.086376241,0.050387688,0.03408211,7.6e-19,0.0,0.020134753,0.007080644,0.010304151
115,9704043,0.0574642748555792,0.9789838051675115,0.046205859,0.021657176,0.088265568,0.045736512,0.033307518,1.01e-17,0.0,0.009357266,0.0080402,0.021091706
116,9704044,0.05750770968162273,0.9789839060856139,1.0347e-18,0.0,0.0,0.028682266,0.029434555,0.0,0.0,0.009908021,0.0,0.0
117,9704051,0.057811753463927376,0.9789846125123309,0.069024445,0.028414113,0.059639241,0.028682266,0.020139426,1.86e-19,0.003662202,0.003953989,0.003768539,0.02832471
118,9704059,0.05811579724623203,0.9789854198571504,1.0347e-18,0.0,0.0,0.019379932,0.020139426,0.0,0.001831101,0.010100402,0.0,0.0
119,9704080,0.058984493767102464,0.9789875391373016,1.0347e-18,0.0,0.0,0.134883796,0.135553831,0.0,0.00350961,0.075537608,0.0,0.0
120,9704086,0.05924510272336359,0.9789881446459162,0.086259231,0.023538198,0.07178608,0.013178388,0.000774503,3.21e-19,0.0,0.000585471,0.003900859,0.024144787
121,9704089,0.05937540720149416,0.9789884474002235,1.0347e-18,0.0,0.0,0.057364425,0.058094499,0.0,0.00073244,0.038936983,0.0,0.0
122,9704095,0.05963601615775529,0.9789890529088382,0.088480666,0.062425283,0.121379151,0.037209389,0.004647556,2.11e-17,0.011245139,0.001550261,0.02265627,0.061587017
123,9704098,0.059766320635885856,0.9789893556631455,1.0347e-18,0.0,0.0,0.032558231,0.033307518,0.0,0.080377621,0.011740339,0.0,0.0
124,9704104,0.060026929592146984,0.9789899611717601,0.183435128,0.041554833,0.089515526,0.082170618,0.04957398,1.9e-17,0.0,0.015266852,0.014414653,0.040750244
125,9704109,0.06020066889632107,0.9789904657622722,0.101620191,0.088476425,0.083655295,0.020155125,0.004647556,3.3e-19,0.0,0.000564856,0.006248327,0.088371703
126,9704110,0.06024410372236459,0.9789905666803748,0.236491539,0.010574396,0.073696379,0.03488381,0.000774503,1.71e-18,0.00073244,0.000593717,0.018191315,0.010609459
127,9704119,0.06063501715675629,0.9789914749432966,8.959999999999916e-06,0.000266902,0.028514262,0.003100861,0.000774503,9.08e-28,0.024564217,3.96e-06,0.001631865,0.000267145
128,9704120,0.06067845198279981,0.9789915758613991,1.0347e-18,0.0,0.0,0.023255897,0.024012389,0.0,0.0,0.009886582,0.0,0.0
129,9704131,0.061156235069278544,0.9789926859605259,1.0347e-18,0.0,0.0,0.027131862,0.027885352,0.0,0.0,0.007547626,0.0,0.0
130,9704145,0.06172088780784433,0.97899409881396,1.0347e-18,0.0,0.0,0.02403109,0.024786981,0.0,0.083044793,0.0098644,0.0,0.0
131,9704151,0.061981496764105456,0.9789947043225746,1.0347e-18,0.0,0.0,0.052713267,0.053446943,0.0,0.00073244,0.024326312,0.0,0.0
132,9704158,0.06228554054641011,0.9789954107492916,0.089399096,0.020589568,0.080994801,0.039534968,0.030209147,1.05e-18,0.097709598,0.016490156,0.005265319,0.020557416
133,9704167,0.06267645398080181,0.9789963190122136,1.0347e-18,0.0,0.0,0.025581476,0.026336166,0.0,0.00793477,0.003921005,0.0,0.0
134,9704170,0.06280675845893237,0.9789966217665209,1.0347e-18,0.0,0.0,0.035659003,0.036405888,0.0,0.00036622,0.014626215,0.0,0.0
135,9704174,0.06298049776310646,0.9789970254389306,0.093193664,0.004956748,0.098484564,0.048837302,0.013942685,4.58e-18,0.0,0.004473121,0.026596302,0.004808604
136,9704177,0.06311080224123702,0.978997328193238,1.0347e-18,0.0,0.0,0.031007845,0.031758333,0.0,0.0,0.002383114,0.0,0.0
137,9704186,0.06350171567562872,0.9789982364561599,1.0347e-18,0.0,0.0,0.015503967,0.016266463,0.0,0.0,0.010319129,0.0,0.0
138,9704189,0.06363202015375928,0.9789985392104672,0.030851297,0.022445171,0.060303371,0.019379932,0.007745926,1.61e-19,0.00036622,0.00407768,0.005092863,0.022312938
139,9704195,0.06389262911002042,0.9789991447190819,1.0347e-18,0.0,0.0,0.02403109,0.024786981,0.0,0.008235303,0.020127126,0.0,0.0
140,9311009,0.06493506493506493,0.939319559694319,0.009170086,0.030848257,0.010681578,0.034108617,0.01549187,7.930000000000001e-35,0.006775073,0.000771007,0.004730603,0.031181377
141,9311015,0.06519567389132606,0.9393201652029337,0.00505421,0.001464147,0.004773552,0.031007845,0.027110759,3.53e-33,0.0,0.000824607,0.001122573,0.001490922
142,9311021,0.06536941319550016,0.9393207707115483,8.529999999999915e-06,0.028621279,0.002778359,0.003876054,0.000774503,1.87e-18,0.0,0.000204915,0.000958025,0.028657496
143,9311081,0.0672805455414151,0.9393268257976946,1.0347e-18,0.0,0.0,0.024806283,0.025561574,0.0,0.0,0.005523092,0.0,0.0
144,9311120,0.06880076445293837,0.9393307616036896,0.009027914,0.001919151,0.004939295,0.033333424,0.028659962,3.9e-35,0.001831101,0.004341555,0.001515098,0.001849659
145,9311130,0.06914824306128654,0.939331770784714,0.005082645,0.02086918,0.006519875,0.019379932,0.010069722,1.3600000000000001e-21,0.001831101,0.002828401,0.002689605,0.020735513
146,9311177,0.07088563610302741,0.9393365139355284,9.239999999999991e-05,0.018810223,0.00615512,0.043410933,0.043377222,7.400000000000001e-34,0.005283162,0.006947065,0.000643065,0.019463395
147,9705003,0.0732745515354211,0.9790806865458509,0.032983875,0.06107476,0.0877981,0.029457459,0.008520519,2.57e-17,0.022001984,0.001385339,0.01436101,0.061266698
148,9705011,0.07362203014376928,0.9790814938906703,1.0347e-18,0.0,0.0,0.026356669,0.027110759,0.0,0.085838597,0.017225664,0.0,0.0
149,9705014,0.07375233462189984,0.9790817966449776,0.058716984,0.026118757,0.021018316,0.013953581,0.00309837,2.01e-22,0.077172191,0.00016822,0.00299203,0.026509653
150,9705023,0.07414324805629154,0.9790827049078996,0.03675143,0.05010535,0.078641772,0.009302423,0.003872963,1.87e-19,0.0,0.001245156,0.002714503,0.050366433
151,9705030,0.07444729183859619,0.9790834113346166,1.0347e-18,0.0,0.0,0.026356669,0.027110759,0.0,0.0,0.012819295,0.0,0.0
152,9705037,0.07470790079485731,0.9790841177613337,1.0347e-18,0.0,0.0,0.025581476,0.026336166,0.0,0.0,0.002564527,0.0,0.0
153,9705040,0.07483820527298789,0.979084420515641,1.0347e-18,0.0,0.0,0.041860547,0.042602629,0.0,0.003051835,0.012913713,0.0,0.0
154,9705044,0.07496850975111845,0.9790848241880508,1.0347e-18,0.0,0.0,0.026356669,0.027110759,0.0,0.098392658,0.012786971,0.0,0.0
155,9705046,0.07505537940320549,0.9790850260242556,1.0347e-18,0.0,0.0,0.048837302,0.04957398,0.0,0.0,0.019995023,0.0,0.0
156,9705052,0.07531598835946662,0.9790856315328703,2.3799999999999914e-05,0.000251904,0.002941782,0.031007845,0.028659962,1.39e-34,0.089497885,9.77e-05,0.000828796,0.000254423
157,9705053,0.07535942318551014,0.9790857324509727,1.0347e-18,0.0,0.0,0.010852809,0.011618907,0.0,0.053692961,0.010535217,0.0,0.0
158,9705055,0.07544629283759718,0.9790859342871776,0.21448049,0.018530611,0.089025196,0.056589232,0.024012389,3.11e-18,0.00073244,0.013787425,0.012831039,0.017860528
159,9705057,0.07553316248968422,0.9790861361233825,1.0347e-18,0.0,0.0,0.02403109,0.024786981,0.0,0.016922859,0.01667627,0.0,0.0
160,9705074,0.07622811970638058,0.9790878517311239,0.080532547,0.000439753,0.00355629,0.033333424,0.027885352,2.05e-38,0.00073244,0.011231144,0.001360052,0.000437608
161,9705078,0.07640185901055466,0.9790882554035336,0.256874721,0.05570012,0.096734176,0.062015583,0.014717277,4.08e-17,0.0,0.00851794,0.029491629,0.053061541
162,9705084,0.07661903314077227,0.9790888609121483,0.077881042,0.059967499,0.113412975,0.037209389,0.027110759,1.29e-18,0.000671404,0.010037732,0.007634575,0.058719919
163,9705091,0.07687964209703341,0.9790895673388653,1.0347e-18,0.0,0.0,0.038759775,0.039504259,0.0,0.002807688,0.025339671,0.0,0.0
164,9705107,0.07753116448768622,0.9790911820285043,0.252345836,0.033509395,0.097271767,0.037984582,0.001549006,6.25e-18,0.006433267,0.000370661,0.014923891,0.034424004
165,9705117,0.07792207792207792,0.9790921912095287,1.0347e-18,0.0,0.0,0.041085354,0.041828036,0.0,0.0,0.031838314,0.0,0.0
166,9705123,0.07818268687833906,0.9790927967181433,0.0001819799999999999,0.031705647,0.012962001,0.019379932,0.013168092,1.18e-25,0.00036622,0.002280038,0.002710241,0.031860942
167,9705128,0.07835642618251314,0.9790933013086555,1.0347e-18,0.0,0.0,0.039534968,0.040278851,0.0,0.0,0.015152685,0.0,0.0
168,9705130,0.07844329583460018,0.9790935031448603,0.154208856,0.026574269,0.107728485,0.046511705,0.029434555,4.17e-18,0.00036622,0.008676224,0.009607247,0.026668668
169,9705131,0.07848673066064371,0.9790936040629628,1.0347e-18,0.0,0.0,0.03488381,0.035631296,0.0,0.007104671,0.012594013,0.0,0.0
170,9705132,0.07853016548668723,0.9790937049810653,0.132504187,0.029255235,0.088864289,0.021705511,0.005422148,2.29e-18,0.083635276,0.002007917,0.009050629,0.032249956
