9602022,9604034
9602022,9604055
9602022,9611190
9602022,9802067
9602022,9905111
9602022,9812068
9602022,9901150
9602022,9807008
9602022,9608053
9602022,9701137
9602022,9702093
9602022,9804092
9602022,9809147
9602022,9605053
9602022,9606122
9602022,9908088
9602022,1083
9602022,9602070
9602022,9610237
9602022,9709058
9602022,9809039
9602022,9811228
9602022,9901162
9602022,9906018
9602022,9612121
9602022,9603133
9602022,9812093
9602022,9908146
9602022,9611203
9602022,9710046
9602022,9701165
9602022,9811240
9602022,9904054
9602022,9608024
9602022,9612062
9602022,9701166
9602022,9704185
9602022,9908193
9602022,9809102
9602022,9607201
9602022,9711201
9602022,9606173
9602022,9610148
9602022,9708049
9602022,9806042
9602022,9803214
9602022,9709002
9602022,9604103
9602022,9608194
9602022,1208
9602022,9603170
9602022,9604030
9602022,9605200
9602022,9610162
9602022,9611090
9602022,9612077
9602022,9701023
9602022,9801139
9602022,9808159
9602022,1212
9602022,9604178
9602022,9702061
9602022,9702165
9602022,9703157
9602022,9803141
9602022,9804110
9602022,9805141
9602022,9806008
9602022,9806091
9602022,9808048
9602022,9811193
9602022,9812163
9602022,9902080
9602022,9903234
9602022,9812061
9602022,9907095
9602022,9608061
9602022,9911068
9602022,9602064
9602022,9603194
9602022,9903232
9602022,2012
9602022,9605131
9602022,9606086
9602022,9805189
9602022,9702201
9602022,9703136
9602022,9711102
9602022,9802051
9602022,2029
9602022,9607112
9602022,9607185
9602022,9703214
9602022,9706148
9602022,9708064
9602022,9807199
9602022,9901027
9602022,9901104
9602022,9801206
9602022,9806104
9602022,9801132
9602022,9911161
9602022,9909061
9602022,9702052
9602022,9706197
9602022,9608109
9602022,9610251
9602022,9705197
9602022,9707250
9602022,9606133
9602022,9607121
9602022,9608117
9602022,9609176
9602022,9704129
9602022,9706226
9602022,9707075
9602022,9805190
9602022,9806059
9602022,9801141
9602022,9801205
9602022,9803142
9602022,9804210
9602022,9805076
9602022,9806126
9602022,9909178
9602022,9910054
9602022,9910207
9602022,2140
9602022,9604139
9602022,9703060
9602022,9703123
9602022,9704054
9602022,9705205
9602022,9706185
9602022,9707215
9602022,9710141
9602022,9803188
9602022,9804028
9602022,9806085
9602022,9809034
9602022,9904063
9602022,9906223
9602022,9612105
9602022,9707125
9602022,9812081
9602022,9704167
9602022,9805131
9602022,9710246
9602022,9612142
9602022,9709193
9602022,2176
9602022,9612202
9602022,9707087
9602022,9705036
9602022,9802121
9602022,9712023
9602022,9611176
9602022,9904115
9602022,3023
9602022,9712017
9602022,9603009
9602022,9604156
9602022,9807136
9602022,9708123
9602022,9801084
9602022,9806139
9602022,9812177
9602022,9904018
9602022,3072
9602022,9706096
9602022,9804208
9602022,9810153
9602022,9908094
9602022,9132
9602022,9911067
9602022,3100
9602022,9901134
9602022,9611222
9602022,9806159
9602022,9804157
9602022,9602030
9602022,9604043
9602022,9611103
9602022,9705055
9602022,9708029
9602022,9604041
9602022,3225
9602022,3236
9602022,9811021
9602022,3241
9602022,9703070
9602022,3261
9602022,9711127
9602022,9803090
9602022,9803259
9602022,9806146
9602022,9807127
9602022,3269
9602022,9604177
9602022,9607236
9602022,9804184
9602022,9805096
9602022,9711080
9602022,9703056
9602022,9611119
9602022,9711067
9602022,9704104
9602022,9812160
9602022,4103
9602022,9703194
9602022,9709159
9602022,9904153
9602022,9608093
9602022,9703099
9602022,9707236
9602022,9906176
9602022,9609161
9602022,5034
9602022,9907148
9602022,5035
9602022,9608005
9602022,5067
9602022,9812195
9602022,9608039
9602022,9612143
9602022,9709146
9602022,9912181
9602022,9903256
9602022,5162
9602022,5164
9602022,9806030
9602022,9802168
9602022,9801144
9602022,9612192
9602022,5247
9602022,5271
9602022,5276
9602022,9709025
9602022,9612215
9602022,9709219
9602022,9703007
9602022,9802099
9602022,9904114
9602022,9909219
9602022,9611127
9602022,9612102
9602022,9612218
9602022,7026
9602022,7031
9602022,9607041
9602022,9610167
9602022,9604097
9602022,9611110
9602022,9607057
9602022,7170
9602022,9606176
9602022,9611186
9602022,9702031
9602022,9803168
9602022,9603108
9602022,9606049
9602022,9607184
9602022,7206
9602022,9611134
9602022,7212
9602022,9904019
9602022,9706023
9602022,9909122
9602022,8164
9602022,8180
9602022,9711039
9602022,9701011
9602022,9612164
9602022,10010
9602022,10124
9602022,10270
9602022,11032
9602022,9605201
9602022,9610111
9602022,11048
9602022,11075
9602022,9709222
9602022,9904218
9602022,11114
9602022,9706155
9602022,11197
9602022,9609004
9602022,9710051
9602022,11292
9602022,12042
9602022,12131
9602022,12172
9602022,9701185
9602022,9609113
9602022,9801057
9602022,9612096
9602022,9605082
9602022,9707203
9602022,102140
9602022,102207
9602022,103068
9602022,103170
9602022,9802195
9602022,103243
9602022,9701175
9602022,104031
9602022,9606009
9602022,9608017
9602022,9612119
9602022,9704009
9602022,9710066
9602022,104057
9602022,9811019
9602022,105014
9602022,106014
9602022,9606142
9602022,9612171
9602022,106260
9602022,107103
9602022,107155
9602022,205315
9602022,9702123
9602022,9701015
9602022,109019
9602022,109027
9602022,109054
9602022,9603033
9602022,9603113
9602022,9604133
9602022,109081
9602022,204065
9602022,9705175
9602022,109155
9602022,9703148
9602022,9904155
9602022,109197
9602022,110032
9602022,9610205
9602022,203019
9602022,9705174
9602022,9609167
9602022,110274
9602022,9609225
9602022,9612089
9602022,9701092
9602022,9703012
9602022,9708157
9602022,9803006
9602022,9904077
9602022,111284
9602022,9607105
9602022,112005
9602022,9810213
9602022,112079
9602022,112101
9602022,112177
9602022,112233
9602022,9612008
9602022,9801029
9602022,9805148
9602022,9907011
9602022,201187
9602022,9709061
9602022,201183
9602022,202084
9602022,9811129
9602022,202160
9602022,9701117
9602022,203076
9602022,203129
9602022,203157
9602022,204017
9602022,9702098
9602022,9702189
9602022,9811128
9602022,9709211
9602022,205235
9602022,206038
9602022,207032
9602022,9612064
9602022,9701186
9602022,207208
9602022,9802147
9602022,208014
9602022,208083
9602022,208174
9602022,209106
9602022,9602061
9602022,210134
9602022,210178
9602022,210209
9602022,210224
9602022,9607067
9602022,211172
9602022,9607020
9602022,9608104
9602022,9804200
9602022,9706093
9602022,212255
9602022,301123
9602022,301161
9602022,301240
9602022,302081
9602022,302181
9602022,303050
9602022,9804113
9602022,9608026
9602022,304001
9602022,304019
9602022,9602099
9602022,9605047
9602022,9605223
9602022,9606077
9602022,9606091
9602022,9606148
9602022,9607054
9602022,9607106
9602022,9607113
9602022,9607157
9602022,9607180
9602022,9607187
9602022,9607223
9602022,9608044
9602022,9608113
9602022,9609015
9602022,9609082
9602022,9610074
9602022,9610085
9602022,9610195
9602022,9611218
9602022,9611223
9602022,9612104
9602022,9612134
9602022,9612239
9602022,9701121
9602022,9701129
9602022,9701147
9602022,9702167
9602022,9702199
9602022,9703182
9602022,9704110
9602022,9705012
9602022,9705016
9602022,9705095
9602022,9705143
9602022,9705173
9602022,9705210
9602022,9705238
9602022,9706125
9602022,9707023
9602022,9707164
9602022,9707171
9602022,9707240
9602022,9708009
9602022,9708153
9602022,9708162
9602022,9708164
9602022,9709015
9602022,9709172
9602022,9710004
9602022,9710053
9602022,9710059
9602022,9710201
9602022,9801111
9602022,9802093
9602022,9803150
9602022,9804055
9602022,9806123
9602022,9807057
9602022,9811080
9602022,9811093
9602022,9901028
9602022,9908063
9602022,9908067
9602022,9910216
9602022,9911201
9602114,1001
9602114,9603003
9602114,9603150
9602114,9603161
9602114,9605184
9602114,9609071
9602114,9611137
9602114,9612108
9602114,9701162
9602114,9702198
9602114,9704097
9602114,9705104
9602114,9706005
9602114,9707014
9602114,9707049
9602114,9802194
9602114,9805056
9602114,9805206
9602114,9806094
9602114,9811217
9602114,9910248
9602114,9910268
9602114,9708039
9602114,9710231
9602114,9807056
9602114,9807087
9602114,1029
9602114,9605150
9602114,9609111
9602114,9712035
9602114,9804176
9602114,9607229
9602114,9709062
9602114,9605199
9602114,9606044
9602114,9608186
9602114,9610076
9602114,9706110
9602114,9604034
9602114,9604055
9602114,9611190
9602114,9705131
9602114,9812068
9602114,9901150
9602114,9606169
9602114,9608053
9602114,9701137
9602114,9702093
9602114,9804092
9602114,9809147
9602114,9606122
9602114,9610237
9602114,9811228
9602114,9901162
9602114,9603133
9602114,9611203
9602114,9701165
9602114,9803224
9602114,9811240
9602114,9904054
9602114,9903104
9602114,9908193
9602114,9607201
9602114,9711201
9602114,9604103
9602114,9608194
9602114,9604030
9602114,9605200
9602114,9610162
9602114,9701023
9602114,9808159
9602114,9604178
9602114,9702061
9602114,9702165
9602114,9703157
9602114,9803141
9602114,9811193
9602114,9812163
9602114,9904211
9602114,9905033
9602114,9608061
9602114,2012
9602114,9605131
9602114,9606008
9602114,9606086
9602114,9805189
9602114,9807170
9602114,9711102
9602114,9802051
9602114,9607112
9602114,9806104
9602114,9801132
9602114,9803072
9602114,9909061
9602114,9610251
9602114,9707250
9602114,2102
9602114,9606133
9602114,9607121
9602114,9608117
9602114,9609176
9602114,9704129
9602114,9706226
9602114,9707075
9602114,9805190
9602114,9812141
9602114,9611184
9602114,9706158
9602114,9604139
9602114,9703060
9602114,9705205
9602114,9707215
9602114,9612105
9602114,9709193
9602114,9804014
9602114,9712023
9602114,9611176
9602114,9910042
9602114,9904115
9602114,9807014
9602114,9603009
9602114,9606136
9602114,9804208
9602114,9611222
9602114,9806159
9602114,9604043
9602114,9811021
9602114,9703070
9602114,9611119
9602114,4103
9602114,9703194
9602114,9709159
9602114,9608093
9602114,9704013
9602114,9609161
9602114,9608005
9602114,5067
9602114,9812195
9602114,9709146
9602114,9912181
9602114,5164
9602114,9607139
9602114,9707149
9602114,9802168
9602114,9603037
9602114,9703007
9602114,9802099
9602114,9904114
9602114,9607041
9602114,7071
9602114,9604097
9602114,9607057
9602114,7170
9602114,9606176
9602114,9611186
9602114,9702031
9602114,9803168
9602114,7195
9602114,9603108
9602114,9606049
9602114,9607184
9602114,7206
9602114,7212
9602114,9612085
9602114,9909122
9602114,10207
9602114,9801175
9602114,10270
9602114,10271
9602114,11032
9602114,9605201
9602114,11048
9602114,11059
9602114,9709222
9602114,9904218
9602114,9605154
9602114,9607092
9602114,12131
9602114,9611196
9602114,9801057
9602114,9707203
9602114,103223
9602114,103243
9602114,9701175
9602114,9606009
9602114,9612119
9602114,9710066
9602114,105097
9602114,9808143
9602114,106155
9602114,109019
9602114,109055
9602114,9603113
9602114,9809007
9602114,109155
9602114,9703148
9602114,9904155
9602114,110025
9602114,9610205
9602114,9703098
9602114,110201
9602114,9705174
9602114,9609167
9602114,9609159
9602114,9802193
9602114,111284
9602114,9607105
9602114,112005
9602114,9612008
9602114,202084
9602114,9811129
9602114,9701117
9602114,204080
9602114,9702098
9602114,9702189
9602114,204228
9602114,9709211
9602114,206038
9602114,9802147
9602114,9607020
9602114,9712011
9602114,301125
9602114,9703195
9602114,9605223
9602114,9606091
9602114,9606148
9602114,9608113
9602114,9609015
9602114,9610074
9602114,9610195
9602114,9612141
9602114,9612239
9602114,9701129
9602114,9701147
9602114,9702173
9602114,9702199
9602114,9703167
9602114,9703182
9602114,9705012
9602114,9705068
9602114,9705143
9602114,9705210
9602114,9705238
9602114,9707164
9602114,9707212
9602114,9708009
9602114,9709015
9602114,9711082
9602114,9801111
9602114,9802093
9602114,9807057
9602114,9910216
9603003,1001
9603003,9603150
9603003,9603161
9603003,9605184
9603003,9606017
9603003,9609071
9603003,9611137
9603003,9612108
9603003,9702198
9603003,9705030
9603003,9705044
9603003,9705104
9603003,9705220
9603003,9706005
9603003,9707014
9603003,9805206
9603003,9806094
9603003,9711200
9603003,9605150
9603003,9608111
9603003,9712035
9603003,9607229
9603003,9911135
9603003,9605199
9603003,9604034
9603003,9611190
9603003,9705221
9603003,9810201
9603003,9803002
9603003,9704142
9603003,9606169
9603003,9608053
9603003,9702093
9603003,9908064
9603003,9606122
9603003,9610237
9603003,9603133
9603003,9910090
9603003,9611203
9603003,9904054
9603003,9707246
9603003,9701166
9603003,9704185
9603003,9607201
9603003,9710239
9603003,9803108
9603003,9608194
9603003,9604030
9603003,9605200
9603003,9610162
9603003,9808159
9603003,9604178
9603003,9703157
9603003,9907112
9603003,9911068
9603003,9603194
9603003,2012
9603003,9605131
9603003,9705117
9603003,9803072
9603003,9608109
9603003,9610251
9603003,9707158
9603003,9606133
9603003,9607121
9603003,9608117
9603003,9706226
9603003,9707075
9603003,9706158
9603003,9809026
9603003,9910054
9603003,9603116
9603003,9806129
9603003,9612105
9603003,9710246
9603003,9609204
9603003,9904115
9603003,9807014
9603003,9612188
9603003,9801017
9603003,9711069
9603003,9607190
9603003,9606136
9603003,9804208
9603003,6204
9603003,9812042
9603003,9611065
9603003,9608012
9603003,9807124
9603003,9803060
9603003,9901048
9603003,9609161
9603003,9710014
9603003,9902032
9603003,9703075
9603003,9710212
9603003,9711059
9603003,9907210
9603003,9610157
9603003,9702038
9603003,9607139
9603003,9707149
9603003,9802168
9603003,9612192
9603003,9702012
9603003,9912144
9603003,5271
9603003,6009
9603003,9603037
9603003,9711089
9603003,9712145
9603003,6172
9603003,9805181
9603003,9607041
9603003,9604097
9603003,9910246
9603003,9607057
9603003,9606176
9603003,9803168
9603003,9910155
9603003,9603108
9603003,9606049
9603003,9608015
9603003,9612085
9603003,9705237
9603003,9147
9603003,10040
9603003,10086
9603003,9706211
9603003,9709118
9603003,11023
9603003,9709033
9603003,11032
9603003,9605201
9603003,9610111
9603003,9611104
9603003,9912044
9603003,9709222
9603003,9710146
9603003,12104
9603003,101074
9603003,9711077
9603003,102006
9603003,9707203
9603003,9802195
9603003,108187
9603003,9608183
9603003,9603113
9603003,9909184
9603003,9703098
9603003,9609159
9603003,111284
9603003,9610098
9603003,203157
9603003,203239
9603003,204089
9603003,9702098
9603003,204228
9603003,205162
9603003,9802147
9603003,208174
9603003,211019
9603003,9605087
9603003,211213
9603003,9607020
9603003,212060
9603003,212091
9603003,304256
9603003,9604127
9603003,9606091
9603003,9606189
9603003,9610085
9603003,9612213
9603003,9701147
9603003,9705173
9603003,9707047
9603003,9707089
9603003,9707212
9603003,9708009
9603003,9708164
9603003,9709015
9603003,9709139
9603003,9709209
9603003,9710053
9603003,9711105
9603003,9712141
9603003,9712184
9603003,9712233
9603003,9801109
9603003,9804209
9603003,9805122
9603003,9809044
9603003,9811080
9603003,9902072
9603150,1001
9603150,9606040
9603150,9609070
9603150,9609071
9603150,9701162
9603150,9702198
9603150,9907070
9603150,9609017
9603150,9612181
9603150,9605150
9603150,9712035
9603150,9605199
9603150,9606044
9603150,9611190
9603150,9807096
9603150,9810201
9603150,9702103
9603150,9704142
9603150,9910021
9603150,9606122
9603150,9609122
9603150,9912002
9603150,9611203
9603150,9701165
9603150,9903143
9603150,9704185
9603150,9908193
9603150,9607201
9603150,9710239
9603150,9704151
9603150,9711124
9603150,9711131
9603150,9604103
9603150,9604030
9603150,9605200
9603150,9610162
9603150,9808159
9603150,9711013
9603150,9906046
9603150,9608061
9603150,2012
9603150,9802051
9603150,9607112
9603150,9703214
9603150,9706148
9603150,9803072
9603150,9608109
9603150,9610251
9603150,9607121
9603150,9608117
9603150,9707075
9603150,9710116
9603150,9801067
9603150,9804160
9603150,9805076
9603150,9812021
9603150,9910054
9603150,9703060
9603150,9705205
9603150,9707215
9603150,9612105
9603150,9808131
9603150,9708065
9603150,9708103
9603150,9807014
9603150,9607190
9603150,9606136
9603150,9801083
9603150,9711090
9603150,3197
9603150,3236
9603150,9707214
9603150,9609219
9603150,4095
9603150,4103
9603150,9705024
9603150,9609161
9603150,5008
9603150,9706025
9603150,5166
9603150,9807040
9603150,9607139
9603150,9707149
9603150,9802168
9603150,5251
9603150,6189
9603150,9607041
9603150,9604097
9603150,9607057
9603150,9606176
9603150,9803168
9603150,7195
9603150,9606049
9603150,9608015
9603150,9612085
9603150,9705237
9603150,10207
9603150,9801175
9603150,10271
9603150,9802140
9603150,11032
9603150,9605201
9603150,9609005
9603150,11059
9603150,9710146
9603150,102031
9603150,9707203
9603150,9606009
9603150,9612119
9603150,9710066
9603150,108094
9603150,9803192
9603150,109055
9603150,9809007
9603150,109152
9603150,110188
9603150,110232
9603150,9609159
9603150,9612008
9603150,9701117
9603150,202206
9603150,203272
9603150,209161
9603150,9607020
9603150,212098
9603150,212200
9603150,212263
9603150,301125
9603150,301126
9603150,9605223
9603150,9606091
9603150,9606148
9603150,9607180
9603150,9609082
9603150,9610042
9603150,9610074
9603150,9610195
9603150,9610235
9603150,9701147
9603150,9703029
9603150,9703167
9603150,9705188
9603150,9707089
9603150,9710053
9603150,9810168
9603150,9811080
9603150,9812181
9603150,9902092
9603161,1001
9603161,9605184
9603161,9609070
9603161,9609071
9603161,9611137
9603161,9612108
9603161,9701162
9603161,9702198
9603161,9704097
9603161,9705104
9603161,9706005
9603161,9707014
9603161,9707049
9603161,9802194
9603161,9805056
9603161,9805206
9603161,9806094
9603161,9811217
9603161,9910248
9603161,9910268
9603161,9907070
9603161,9708039
9603161,9710231
9603161,9609017
9603161,9807056
9603161,9807087
9603161,1029
9603161,9605150
9603161,9609111
9603161,9712035
9603161,9804176
9603161,9907134
9603161,9607229
9603161,9709062
9603161,9605199
9603161,9606044
9603161,9608186
9603161,9610076
9603161,9706110
9603161,9604034
9603161,9604055
9603161,9611190
9603161,9705131
9603161,9810201
9603161,9812068
9603161,9901150
9603161,9704142
9603161,9606169
9603161,9608053
9603161,9701137
9603161,9702093
9603161,9804092
9603161,9809147
9603161,9606122
9603161,9610237
9603161,9811228
9603161,9901162
9603161,9611203
9603161,9701165
9603161,9802202
9603161,9803224
9603161,9811168
9603161,9811240
9603161,9901009
9603161,9904054
9603161,9912208
9603161,1133
9603161,9704185
9603161,9903104
9603161,9908193
9603161,9607201
9603161,9604103
9603161,9608194
9603161,9603170
9603161,9604030
9603161,9605200
9603161,9607091
9603161,9610162
9603161,9701023
9603161,9703003
9603161,9808159
9603161,9604178
9603161,9702061
9603161,9702165
9603161,9703157
9603161,9803141
9603161,9811193
9603161,9812163
9603161,9904211
9603161,9905033
9603161,9812061
9603161,9711013
9603161,9608061
9603161,2012
9603161,9605131
9603161,9606008
9603161,9606086
9603161,9805189
9603161,9807170
9603161,9711102
9603161,9802051
9603161,9607112
9603161,9806104
9603161,9801132
9603161,9803072
9603161,9909061
9603161,9905115
9603161,9608109
9603161,9610251
9603161,9705197
9603161,9707250
9603161,9606133
9603161,9607121
9603161,9608117
9603161,9609176
9603161,9704129
9603161,9706226
9603161,9707075
9603161,9805190
9603161,9812141
9603161,9611184
9603161,9910054
9603161,9604139
9603161,9612105
9603161,2169
9603161,9709193
9603161,9804014
9603161,9712023
9603161,9611176
9603161,9901123
9603161,9904151
9603161,9910042
9603161,9903053
9603161,9904115
9603161,9807014
9603161,9606136
9603161,9804208
9603161,9611222
9603161,9806159
9603161,9709049
9603161,9803262
9603161,9604043
9603161,9811021
9603161,9703070
9603161,9908100
9603161,9611119
9603161,4103
9603161,9703194
9603161,9709159
9603161,9608093
9603161,9609161
9603161,9608005
9603161,5067
9603161,9812195
9603161,9903052
9603161,9709146
9603161,9912181
9603161,5164
9603161,9607139
9603161,9707149
9603161,9802168
9603161,9612192
9603161,9711089
9603161,9703007
9603161,9802099
9603161,9904114
9603161,9607041
9603161,7071
9603161,9607019
9603161,9604097
9603161,9607057
9603161,7170
9603161,9606176
9603161,9611186
9603161,9702031
9603161,9803168
9603161,7195
9603161,9606049
9603161,9607184
9603161,7212
9603161,9612085
9603161,9909122
9603161,9228
9603161,10086
9603161,10207
9603161,9801175
9603161,10270
9603161,10271
9603161,11032
9603161,9605201
9603161,9610111
9603161,11048
9603161,11059
9603161,9709222
9603161,9904218
9603161,9607092
9603161,12131
9603161,12213
9603161,9611196
9603161,9801057
9603161,9707203
9603161,103243
9603161,9701175
9603161,9606009
9603161,105097
9603161,9808143
9603161,106155
9603161,109019
9603161,109055
9603161,9809007
9603161,9705175
9603161,109155
9603161,9703148
9603161,9904155
9603161,110025
9603161,9610205
9603161,9703098
9603161,110201
9603161,9705174
9603161,9609167
9603161,9609159
9603161,9802193
9603161,111284
9603161,112005
9603161,201155
9603161,202084
9603161,9811129
9603161,9701117
9603161,204080
9603161,9702189
9603161,204228
9603161,9709211
9603161,206038
9603161,206203
9603161,207208
9603161,9802147
9603161,208174
9603161,9607020
9603161,9712011
9603161,212263
9603161,301147
9603161,9703195
9603161,9605223
9603161,9606091
9603161,9606148
9603161,9608113
9603161,9609015
9603161,9610074
9603161,9610195
9603161,9612104
9603161,9612141
9603161,9612239
9603161,9701129
9603161,9701147
9603161,9702173
9603161,9702199
9603161,9703167
9603161,9703182
9603161,9705012
9603161,9705068
9603161,9705143
9603161,9705210
9603161,9705238
9603161,9707164
9603161,9707212
9603161,9708009
9603161,9709015
9603161,9710053
9603161,9711082
9603161,9712012
9603161,9801111
9603161,9802093
9603161,9807057
9603161,9910216
9603167,1001
9603167,9605184
9603167,9611137
9603167,9702198
9603167,9705030
9603167,9705044
9603167,9705104
9603167,9805206
9603167,9810188
9603167,9909229
9603167,9904017
9603167,9908142
9603167,9806217
9603167,9609017
9603167,9906200
9603167,9910170
9603167,9802068
9603167,9903031
9603167,9807235
9603167,9812135
9603167,9904207
9603167,9908126
9603167,9611050
9603167,9803194
9603167,9805019
9603167,9812031
9603167,9901014
9603167,9908060
9603167,9910109
9603167,1051
9603167,9611063
9603167,9908082
9603167,9905104
9603167,9604034
9603167,9611190
9603167,9802067
9603167,9905111
9603167,1055
9603167,9710065
9603167,9712049
9603167,9712230
9603167,9801134
9603167,9801147
9603167,9802183
9603167,9805139
9603167,9806180
9603167,9807080
9603167,9810201
9603167,9811004
9603167,9906242
9603167,9907186
9603167,1066
9603167,9606165
9603167,9612126
9603167,9803232
9603167,9807008
9603167,9904131
9603167,9906109
9603167,9608163
9603167,9804092
9603167,9909107
9603167,1083
9603167,9805191
9603167,9809039
9603167,9611214
9603167,9701019
9603167,9801182
9603167,9806199
9603167,9808139
9603167,9906039
9603167,9708147
9603167,9702107
9603167,9608024
9603167,9905180
9603167,9907140
9603167,1130
9603167,9909109
9603167,1132
9603167,9902196
9603167,9905078
9603167,9903104
9603167,9911186
9603167,9611042
9603167,9910164
9603167,9908048
9603167,9803109
9603167,9906220
9603167,9803015
9603167,9805218
9603167,1200
9603167,9610140
9603167,9704151
9603167,9707012
9603167,9707019
9603167,9711124
9603167,9711131
9603167,9806052
9603167,9811048
9603167,9812226
9603167,9901042
9603167,9605200
9603167,9604129
9603167,9604198
9603167,9605049
9603167,9806080
9603167,9811193
9603167,9907112
9603167,9911021
9603167,9702099
9603167,9707179
9603167,9909101
9603167,9702203
9603167,9707228
9603167,9710178
9603167,9802051
9603167,2037
9603167,9810064
9603167,2053
9603167,9812117
9603167,9903226
9603167,9902095
9603167,9906101
9603167,9902102
9603167,9912047
9603167,9901146
9603167,2097
9603167,9708134
9603167,9712193
9603167,9812172
9603167,9707093
9603167,9707158
9603167,9610041
9603167,9707075
9603167,9811201
9603167,2103
9603167,9706158
9603167,9907086
9603167,2116
9603167,9611201
9603167,9803119
9603167,9808075
9603167,9811230
9603167,9901018
9603167,9904198
9603167,9905134
9603167,9907219
9603167,9806001
9603167,9905230
9603167,2119
9603167,2129
9603167,9912108
9603167,2159
9603167,9911096
9603167,9812025
9603167,2175
9603167,9712253
9603167,9812038
9603167,9912244
9603167,9710005
9603167,9703210
9603167,9912157
9603167,9902110
9603167,9812143
9603167,9712166
9603167,9903242
9603167,9912090
9603167,3085
9603167,9711090
9603167,9806238
9603167,9811183
9603167,9811258
9603167,9901091
9603167,9903056
9603167,9906012
9603167,9906031
9603167,9909125
9603167,9911114
9603167,3136
9603167,9611222
9603167,9810010
9603167,9903051
9603167,3185
9603167,9605028
9603167,3227
9603167,3235
9603167,9803167
9603167,9906057
9603167,3263
9603167,9707214
9603167,9709099
9603167,9804027
9603167,9703076
9603167,9910094
9603167,9904153
9603167,9806177
9603167,5021
9603167,5029
9603167,9803048
9603167,9810132
9603167,5067
9603167,9702038
9603167,9905212
9603167,5087
9603167,9806176
9603167,9909227
9603167,5166
9603167,9903181
9603167,9807040
9603167,9802049
9603167,6049
9603167,9712047
9603167,6140
9603167,9712143
9603167,9712145
9603167,9808161
9603167,9808175
9603167,9902118
9603167,6189
9603167,6224
9603167,9712071
9603167,6247
9603167,7024
9603167,7087
9603167,9905024
9603167,7145
9603167,7158
9603167,7170
9603167,9703052
9603167,7173
9603167,9907074
9603167,9910155
9603167,7236
9603167,8030
9603167,9610016
9603167,8173
9603167,8194
9603167,8226
9603167,9903120
9603167,8230
9603167,9042
9603167,9139
9603167,9209
9603167,9213
9603167,9228
9603167,9704117
9603167,9908035
9603167,9908201
9603167,10023
9603167,9706211
9603167,10088
9603167,9903110
9603167,10169
9603167,9801175
9603167,10217
9603167,10223
9603167,11041
9603167,11073
9603167,9812072
9603167,11060
9603167,11077
9603167,11089
9603167,11095
9603167,9805132
9603167,11101
9603167,11107
9603167,11146
9603167,11185
9603167,11186
9603167,11193
9603167,11279
9603167,9708041
9603167,9712135
9603167,11292
9603167,12050
9603167,12078
9603167,12079
9603167,101043
9603167,101122
9603167,9708037
9603167,9802005
9603167,101143
9603167,9612096
9603167,101199
9603167,102007
9603167,102038
9603167,102125
9603167,102146
9603167,103021
9603167,103047
9603167,103084
9603167,103090
9603167,103106
9603167,103114
9603167,103115
9603167,103124
9603167,103220
9603167,104005
9603167,104026
9603167,104032
9603167,9812097
9603167,104259
9603167,105014
9603167,9708085
9603167,105095
9603167,106014
9603167,9704123
9603167,105216
9603167,105229
9603167,105258
9603167,106061
9603167,106142
9603167,106171
