Id,degree_centrality
9503030,0.002950177
9906174,0.010324821
9503032,0.042773175
9503033,0.002950177
9503034,0.004425101
9503036,0.002950177
9503037,0.004425101
9503038,0.001475253
9503040,0
9503041,0
9503042,0.002950177
9907043,0.005900025
9503044,0.004425101
9503045,0.001475253
9906177,0.002950177
9503046,0.029498834
9503043,0.002950177
9503051,0.001475253
9503052,0.011799745
9503053,0
9503055,0
9503056,0
9503057,0.004425101
9503058,0
9503060,0.047197947
9503061,0
9906180,0.004425101
9503062,0.005900025
9503064,0.001475253
9503065,0.002950177
9906181,0.001475253
9503063,0
9503068,0.005900025
9503069,0
9503070,0.001475253
9503071,0.004425101
9503072,0.010324821
104216,0.004425101
9503074,0.014749593
9503075,0.001475253
9906183,0.002950177
9503077,0
9503078,0.008849873
9503079,0.002950177
9503080,0.026548986
9906184,0.004425101
9503082,0.001475253
9503083,0
9503084,0.016224517
104205,0.005900025
9503086,0.001475253
9503087,0
9503088,0.076696476
9503089,0
9503090,0.017699441
9503091,0.005900025
9906186,0.001475253
9503093,0.001475253
9503094,0
9503095,0.02064929
9906187,0.005900025
9503097,0.010324821
9503098,0.010324821
9503099,0.001475253
9503100,0.002950177
9503101,0.041298251
9503102,0
9503103,0.005900025
9503104,0
9503105,0
9503106,0.004425101
9906189,0.011799745
9503107,0.016224517
9503109,0.004425101
302202,0
9503110,0.002950177
9503112,0
9503113,0.001475253
9503114,0
9503115,0.002950177
9705154,0.017699441
9503117,0.087020945
9503116,0.005900025
9503118,0
9503120,0
9503121,0.001475253
104218,0.001475253
9503124,0.079646324
9503125,0
9906193,0.712389471
9503127,0.001475253
9503128,0.004425101
9503129,0.023599138
9503130,0
9906194,0.001475253
9503132,0
9503133,0.067846908
9503134,0.008849873
302203,0.005900025
9503136,0.008849873
9503137,0
9906195,0.001475253
9503139,0.008849873
9503140,0.004425101
9705155,0
9503142,0.004425101
9503143,0.011799745
9907047,0.004425101
9503145,0.002950177
9503141,0.007374949
9503147,0
9503148,0.005900025
9503149,0.001475253
9503150,0
9503152,0.007374949
9503153,0.001475253
9503154,0.001475253
9503155,0
9503157,0.011799745
9503158,0.001475253
9503159,0.032448706
9503160,0
9503161,0.002950177
9503162,0
9503163,0.013274669
9705156,0.011799745
9906201,0.0781714
9907048,0.001475253
9503166,0.02802391
9503168,0.004425101
9503170,0.001475253
9503171,0.001475253
9503172,0.016224517
9503165,0
9503174,0.001475253
9503175,0
9503176,0
9503177,0
9503178,0.002950177
9503179,0
9503180,0.001475253
9906204,0.11504455
9503182,0.001475253
9503181,0.007374949
9503184,0.036873478
302205,0.002950177
9906205,0.008849873
9503186,0
9136,0.002950177
9503188,0.022124214
9503190,0.001475253
9906206,0
9503191,0.002950177
9503187,0.004425101
9503194,0
9503195,0
9503189,0.007374949
9503197,0
9503198,0
9503192,0
9503200,0.001475253
9503201,0.001475253
9503202,0
9503203,0.022124214
9503204,0.002950177
9503205,0
9503206,0.013274669
9503207,0.022124214
9906209,0
9503209,0.035398554
9503208,0.002950177
9503210,0.035398554
9503212,0.004425101
9503211,0
9503214,0.032448706
9503213,0.005900025
9503216,0
9503217,0
9503218,0
9503215,0.005900025
9503220,0
9503221,0
9503222,0.014749593
9906212,0.001475253
9503224,0.002950177
9503225,0.001475253
9503226,0.002950177
9503227,0.004425101
9906213,0.02064929
9503229,0.030973782
9503230,0.002950177
9503231,0.007374949
9503232,0.010324821
9503233,0
9503234,0.011799745
9503235,0.001475253
9503236,0.002950177
9503237,0.004425101
9906216,0
9906217,0.001475253
9906218,0.002950177
9906220,0.010324821
9705160,0.008849873
302208,0.010324821
9906221,0.019174366
9712174,0
9906223,0.016224517
9906224,0.001475253
9906226,0.005900025
9906227,0.008849873
9906230,0.004425101
9906231,0.007374949
9906232,0.007374949
9906234,0.001475253
9906239,0
9907056,0.014749593
9906241,0
9802037,0.001475253
9802039,0
302213,0
9907057,0
9802040,0
302215,0.001475253
9907059,0
302216,0
202057,0
106032,0.001475253
202059,0
9802066,0
9705171,0.002950177
9907063,0
9802071,0.001475253
9151,0.007374949
9705172,0
9907064,0
9802075,0.001475253
9907065,0.001475253
9509005,0
9609063,0.002950177
9509015,0.001475253
9511067,0
9705177,0
9509019,0
9602002,0
9602003,0.005900025
9602005,0.002950177
9602006,0
9602007,0.022124214
9510071,0.010324821
9602009,0
9602010,0
9602011,0.002950177
9602012,0.054572591
9602013,0.004425101
9602014,0.004425101
9602015,0.001475253
9602016,0.029498834
9602017,0.002950177
9509023,0.016224517
9705178,0.013274669
9602020,0
9602021,0.002950177
9602022,0
9602023,0.014749593
9602024,0.294985479
9602025,0
1001,0.002950177
9907070,0.001475253
9602028,0.004425101
9602029,0.013274669
9602030,0.002950177
9602031,0.022124214
9602032,0.061947212
9602033,0.041298251
1010,0.023599138
9602035,0.007374949
1012,0.005900025
1013,0.019174366
1014,0.002950177
1008,0.008849873
1016,0
1017,0
9602038,0.004425101
9602043,0
9602044,0.005900025
9602045,0.213864559
1019,0.005900025
1023,0.030973782
1024,0.002950177
9602049,0
1025,0.007374949
9602051,0.06489706
9602052,0.011799745
1029,0.148967828
1027,0.250737709
9602055,0.007374949
1032,0.032448706
9602057,0.002950177
1033,0.016224517
1035,0.007374949
9602060,0.067846908
9602061,0.014749593
1037,0.02064929
9602058,0.029498834
9602064,0.02802391
9602065,0.002950177
9602066,0.095870513
9602067,0.088495869
1041,0.002950177
9602069,0.02064929
9602070,0.025074062
1039,0.002950177
9602071,0.174041561
9602073,0.005900025
1049,0.026548986
9602075,0.063422136
9602074,0.005900025
1053,0.010324821
9602078,0.023599138
9602079,0.032448706
1055,0.004425101
1056,0.001475253
9602082,0.013274669
1054,0.017699441
9602084,0.047197947
9602085,0.002950177
9602080,0.004425101
1063,0.008849873
9602087,0.002950177
9602089,0.011799745
1062,0.023599138
1066,0.02064929
1068,0.007374949
9602093,0.011799745
9602091,0.004425101
1071,0
9602096,0
9602097,0.066371984
1074,0.013274669
9602099,0.042773175
1076,0.004425101
1077,0.004425101
9602102,0
9602103,0.002950177
9602104,0.050147795
9602105,0.007374949
1082,0.002950177
1083,0.016224517
9602108,0.016224517
1084,0.002950177
1085,0.011799745
9602111,0.067846908
9602112,0.001475253
9602113,0.045723023
9602114,0.001475253
9602115,0.005900025
9602116,0.131268715
1092,0.010324821
9602118,0.002950177
9602119,0.014749593
9602120,0.029498834
1093,0.008849873
1089,0.06489706
9602123,0
9602124,0.011799745
9602125,0.004425101
9602126,0.002950177
1103,0.001475253
1102,0.010324821
9602129,0.017699441
1100,0
1107,0.001475253
9602132,0
1109,0.011799745
9602134,0.002950177
1111,0
9602135,0.004425101
1113,0.007374949
9602136,0.081121249
1112,0.082596173
9602140,0.094395589
9602141,0.002950177
1110,0.023599138
1114,0.002950177
9602144,0
9602145,0
1122,0.023599138
1123,0.02064929
9602148,0.010324821
9602147,0.007374949
1126,0.004425101
9907075,0.001475253
1128,0.013274669
9602153,0.005900025
9602154,0.005900025
1130,0.029498834
1132,0.011799745
1133,0.001475253
9602156,0.025074062
1135,0.007374949
9602159,0.019174366
1137,0.002950177
1138,0.002950177
9602162,0.004425101
9602164,0.010324821
1134,0.019174366
9602160,0.001475253
1143,0
9602168,0.008849873
1145,0.02064929
9602169,0.001475253
9602171,0.005900025
9602172,0.007374949
9602167,0
9602174,0.030973782
1151,0.045723023
9602176,0.081121249
9602177,0.002950177
1152,0
9602179,0.007374949
9602180,0
1157,0.036873478
1155,0.017699441
1159,0.001475253
1160,0
1156,0.045723023
1162,0.004425101
1163,0
1164,0
1165,0
1161,0.001475253
1167,0
1168,0
1169,0.016224517
1170,0.004425101
1166,0.007374949
1171,0.004425101
1173,0.005900025
1174,0
1175,0
1176,0
1177,0.002950177
1178,0
1179,0.002950177
1180,0.014749593
9907077,0.002950177
1182,0.005900025
1183,0.004425101
1184,0.030973782
1185,0.007374949
1186,0.004425101
1181,0
1188,0
1189,0
1190,0.005900025
9509062,0.001475253
1192,0.001475253
1193,0.007374949
1195,0.029498834
1197,0.010324821
1198,0.005900025
1199,0.085546021
1200,0.004425101
1201,0.007374949
1202,0.017699441
1203,0.044248099
1204,0.001475253
1205,0.051622743
1206,0.019174366
9907078,0.004425101
1208,0.085546021
1209,0.014749593
1210,0
1211,0.019174366
1212,0.002950177
1213,0.005900025
1214,0.004425101
1215,0.014749593
1216,0.001475253
1217,0.041298251
1218,0.010324821
9509068,0.008849873
1221,0.002950177
1222,0
9907080,0
9907081,0.001475253
9504001,0.010324821
9504002,0.002950177
9504003,0.002950177
9504004,0
9504005,0
9504006,0
9504007,0.002950177
9504009,0.107669906
9504010,0.002950177
9504011,0.002950177
9504012,0.023599138
9504013,0
9504014,0.001475253
9504015,0.002950177
9504017,0
9504018,0.001475253
9504019,0.001475253
9504020,0.008849873
9504021,0.022124214
9504022,0.002950177
9504024,0
9504025,0.011799745
9504026,0.002950177
9504027,0.002950177
9504028,0.004425101
9504029,0.087020945
9504030,0.005900025
9504031,0.002950177
9504032,0.005900025
9504033,0.005900025
9504034,0
9504035,0.013274669
9504036,0.075221552
9504037,0
9504038,0.001475253
9504040,0
9504041,0
9504042,0.001475253
9902143,0.001475253
9504043,0
9504046,0.001475253
9504047,0
9504049,0
9504050,0.097345437
9504051,0.004425101
9504052,0
9504053,0
9504054,0
9504055,0.004425101
9504056,0
9504057,0.002950177
9509091,0.001475253
9504059,0.004425101
9504060,0
9504061,0
9504064,0.004425101
9504065,0.002950177
9504066,0.008849873
9504067,0.005900025
9504069,0.019174366
9504070,0.014749593
9504071,0
9504074,0.004425101
9504075,0.005900025
9504076,0
9504077,0
9504079,0
9504080,0.001475253
9504081,0
9504082,0.02064929
9504083,0.128318867
9504084,0.017699441
9504085,0.019174366
9504086,0.010324821
9504087,0
9504088,0.004425101
9504089,0
9504090,0.001475253
9504091,0.001475253
9504092,0.184366053
9504093,0.007374949
9504094,0
9504095,0
9504097,0.002950177
9504098,0.026548986
9504099,0.022124214
9504100,0
9504101,0.001475253
9504102,0
9504103,0.002950177
9504104,0.089970793
9504105,0
9504106,0.001475253
9504108,0.011799745
9504109,0
9504110,0.014749593
9504111,0
9504112,0
9504113,0.001475253
9504114,0
9504115,0.030973782
9504116,0.002950177
9504117,0.002950177
9504118,0
9504119,0
9504120,0
9504121,0
9504122,0.013274669
9504123,0.001475253
9504124,0.002950177
9504125,0.002950177
9504127,0.001475253
9504129,0.001475253
9504130,0.02064929
9504131,0.02802391
9504132,0.023599138
9504133,0
9504134,0.004425101
9504136,0
9504137,0.004425101
9504138,0.001475253
9504139,0
9504140,0.011799745
9504141,0.008849873
9504142,0.010324821
9504143,0.004425101
9504144,0.002950177
9504145,0.014749593
9504146,0
9504147,0.107669906
9504148,0.001475253
9504149,0.106194982
9504150,0.023599138
9504151,0.001475253
9504153,0.030973782
9504154,0.005900025
9504155,0.004425101
9504157,0.008849873
111005,0.002950177
9504158,0.010324821
9504159,0
9504161,0.019174366
9504160,0.010324821
9504162,0.001475253
9504164,0
9510029,0.005900025
9711022,0
9711024,0.013274669
111019,0.001475253
9711027,0.005900025
9711028,0
111022,0.008849873
111023,0.016224517
9509131,0
9711031,0.001475253
9711033,0
9509135,0
9711036,0.002950177
9711037,0.004425101
9609064,0
111033,0.019174366
9509141,0.001475253
9711041,0
111036,0.025074062
9509143,0
9510030,0
111037,0.010324821
9509144,0.007374949
111038,0
9711045,0
111039,0
9711047,0
9711048,0.001475253
9711049,0.001475253
9509150,0.001475253
9711053,0.001475253
9509154,0.001475253
9711054,0.035398554
111049,0
9509157,0.001475253
9902133,0
9701001,0
9701002,0
9701003,0
9701004,0.002950177
9701005,0.001475253
9701006,0.002950177
9701007,0.002950177
9701008,0
9701009,0.002950177
9701010,0.02064929
9701011,0.030973782
9701012,0.016224517
9701013,0.023599138
9701014,0.016224517
9701015,0.008849873
9701016,0.029498834
9701017,0.057522439
9701018,0
9701019,0.002950177
9701020,0.008849873
9701021,0.013274669
9711062,0.014749593
9701023,0.002950177
9701024,0.008849873
9701025,0.025074062
9701026,0.004425101
9701027,0.117994398
9701028,0.004425101
9701022,0.005900025
9701029,0.005900025
9711064,0.001475253
9701032,0.005900025
9701033,0.001475253
9701034,0.001475253
9701035,0.002950177
9711065,0.005900025
9701037,0.013274669
111059,0
9701039,0.097345437
9701040,0
9701041,0
9701042,0
9711066,0.002950177
9701043,0.03392363
9701045,0
9701044,0.010324821
9701047,0.045723023
9701048,0
9701049,0.004425101
9701050,0.02802391
9711068,0
9701052,0.001475253
9701053,0
9701054,0.002950177
9701055,0.058997363
9510031,0.032448706
9701057,0.076696476
9701058,0
9701059,0.017699441
9701060,0.001475253
9701061,0.001475253
9701062,0.02802391
111064,0.016224517
9701056,0.013274669
9711070,0
9701066,0.001475253
9701065,0.001475253
9701064,0.001475253
9701069,0.001475253
9701070,0
9701071,0.042773175
9701072,0
9701073,0.001475253
9701074,0.008849873
9701075,0.010324821
9701076,0.002950177
9701077,0
9701078,0.001475253
9701080,0.017699441
9701081,0.036873478
9701082,0.019174366
9701083,0.019174366
9701084,0.016224517
9701085,0.004425101
9711075,0
9701088,0.005900025
9701087,0.004425101
9701090,0.079646324
9701091,0.004425101
9701092,0
9701093,0.005900025
9701094,0.036873478
9701095,0.048672871
9701096,0.023599138
9701097,0.051622743
9701098,0.010324821
9701099,0.007374949
9701100,0.001475253
9701101,0.008849873
9701102,0.008849873
9701103,0.005900025
9701104,0.008849873
9705209,0.007374949
9701106,0.010324821
9701107,0.001475253
9701108,0.017699441
9701109,0.001475253
111073,0.005900025
9711079,0.011799745
9701112,0
9701113,0.002950177
9701105,0
9701115,0.002950177
9701116,0.001475253
9701117,0.02064929
9701118,0.004425101
9701119,0.063422136
9701120,0.008849873
9701121,0.016224517
111075,0.017699441
9701123,0.016224517
9701122,0
9701125,0.038348402
9701126,0.008849873
9701127,0.100295285
9701128,0.004425101
9701129,0.014749593
9701124,0.038348402
9701131,0.03392363
9701132,0.004425101
9701133,0.002950177
9701134,0.014749593
9701130,0
9701136,0
9701137,0
9701138,0.002950177
9701139,0.050147795
9701140,0.001475253
9701141,0.076696476
9701142,0.011799745
9701143,0.004425101
9701144,0.03392363
111080,0.030973782
9701146,0.019174366
9701147,0
9701148,0.001475253
9701149,0.039823327
9701150,0.008849873
9701151,0.066371984
9711088,0.010324821
9701153,0.03392363
9701154,0.004425101
9701155,0.013274669
9701156,0.041298251
9701157,0.038348402
9701158,0
9701152,0.007374949
9701160,0.008849873
9701161,0.010324821
9701162,0.005900025
9701163,0.011799745
9701165,0.056047515
9701166,0.036873478
9711091,0.03392363
9701168,0.066371984
9701169,0
9701170,0.017699441
9701171,0.030973782
9701172,0.047197947
9701173,0.007374949
9701174,0.007374949
9701175,0.019174366
111085,0
9701177,0.026548986
9701176,0
9701179,0.007374949
9701180,0.002950177
9701181,0.014749593
9711094,0.001475253
9701183,0.001475253
111088,0.013274669
9701185,0.001475253
9701186,0
9701187,0.036873478
9701188,0.056047515
111089,0.084071097
9701190,0.02802391
9701191,0
9711095,0.030973782
9701192,0.045723023
9701193,0.004425101
9711097,0
111094,0
9711101,0.023599138
111095,0
9711102,0
111096,0
9711103,0.002950177
9711104,0.001475253
9907107,0
9711111,0.004425101
111106,0.008849873
9907108,0.005900025
9603001,0.002950177
9603002,0.005900025
9603003,0.004425101
9603004,0.036873478
9603005,0.104720058
9907109,0.022124214
9603006,0
9603008,0.004425101
9603009,0.001475253
9603010,0
9603011,0.067846908
111114,0.011799745
9603007,0.014749593
9603014,0
9603015,0
9603013,0.004425101
9603017,0.002950177
9603018,0.005900025
9603019,0.001475253
9603012,0
9603021,0
9603023,0.002950177
9603024,0.013274669
2001,0.007374949
2002,0.001475253
9603027,0
9603028,0
111117,0
9603030,0.029498834
9907110,0
2007,0.007374949
2009,0.007374949
9603033,0.004425101
9603034,0.004425101
2010,0.047197947
9603037,0.030973782
2012,0.007374949
2015,0.058997363
2016,0.004425101
111119,0.004425101
9603042,0.030973782
9603043,0
9603044,0.060472288
2021,0.002950177
9603045,0.005900025
2023,0.001475253
2024,0.008849873
9603048,0.011799745
9603050,0.001475253
9603051,0.001475253
2027,0
9603053,0.045723023
2028,0.008849873
2030,0.056047515
9603056,0.010324821
9603057,0.001475253
2034,0.007374949
9603059,0.002950177
9603060,0.013274669
2037,0.025074062
9603061,0.084071097
9711130,0.02802391
2033,0.089970793
9603062,0.013274669
111124,0.002950177
111125,0.010324821
2044,0
9603069,0
2040,0.011799745
2047,0.025074062
9603071,0.011799745
9603073,0.002950177
9603074,0.008849873
9603075,0.061947212
2050,0.061947212
2052,0.016224517
9603078,0.002950177
111127,0.001475253
2056,0.069321832
9603081,0
9603082,0.007374949
9705220,0.076696476
2054,0.02064929
2061,0.022124214
9603086,0.022124214
2062,0.005900025
9603087,0.054572591
9603089,0.001475253
9603090,0.126843943
2067,0.048672871
2065,0.088495869
9603088,0.048672871
9603094,0.002950177
2070,0.008849873
9603096,0.008849873
2073,0.008849873
9603095,0.005900025
9603099,0.017699441
9603100,0.017699441
9603097,0.026548986
2075,0.060472288
2072,0.047197947
2076,0.107669906
2077,0.0781714
9603106,0.013274669
9603103,0.001475253
9603108,0.02802391
9603109,0.004425101
2084,0.061947212
9603111,0.101770209
9603112,0.030973782
9603113,0.004425101
2090,0.005900025
2091,0.050147795
9603115,0.022124214
9603116,0.113569602
9603118,0.005900025
2094,0.044248099
2096,0.011799745
2093,0.011799745
9711142,0
9603123,0.001475253
2099,0.008849873
2101,0.051622743
9603126,0.007374949
2103,0.007374949
2100,0.125369019
9603129,0.013274669
9603127,0.013274669
2106,0.008849873
2108,0.072271704
9603133,0.013274669
9603134,0
2111,0.057522439
9603136,0.02064929
9603131,0.011799745
9907114,0.0781714
9603139,0.002950177
2110,0.004425101
9603141,0.001475253
9603142,0.004425101
2119,0.004425101
2117,0.266961897
2121,0.02064929
111140,0.085546021
9603147,0.029498834
2123,0
9603149,0.02064929
9603150,0
2127,0.005900025
9603152,0.079646324
2128,0.002950177
2130,0.004425101
2131,0.002950177
9603156,0.013274669
9603157,0.001475253
9603158,0.022124214
2132,0.005900025
9603159,0.03392363
9603161,0.011799745
2138,0.008849873
2134,0.141593207
111144,0.005900025
9711151,0
2142,0.001475253
9603167,0.004425101
2143,0
2145,0.182891129
9603169,0.025074062
9603168,0.008849873
9603170,0.017699441
2147,0.005900025
2149,0.029498834
9603175,0.02064929
9603176,0.010324821
2153,0.008849873
9603178,0.02802391
2154,0.001475253
9603174,0.010324821
9603181,0.013274669
2157,0.011799745
9603183,0.014749593
9603184,0.002950177
2160,0.019174366
9603186,0.004425101
2159,0.087020945
9603188,0.025074062
2164,0.050147795
9603187,0.017699441
9603191,0.03392363
2161,0.016224517
2169,0.017699441
9603194,0.057522439
9603195,0.001475253
2171,0.054572591
2170,0.057522439
2173,0.03392363
2174,0.016224517
2176,0.004425101
9603198,0.030973782
111152,0.005900025
2175,0.001475253
2180,0
2172,0.005900025
2182,0.010324821
2183,0.017699441
2184,0
2179,0
2186,0.004425101
2187,0.005900025
2188,0.101770209
2189,0.001475253
2190,0.001475253
111154,0
2192,0.06489706
2193,0
2194,0.023599138
9711161,0.008849873
2196,0.005900025
2197,0.023599138
2198,0
2191,0
2199,0.008849873
2195,0.008849873
2202,0
2203,0
2204,0.02064929
2205,0
2206,0.005900025
2207,0.038348402
9711164,0
2209,0.004425101
2210,0.002950177
2211,0.007374949
2212,0.02064929
2213,0.123894095
2214,0.013274669
2215,0.007374949
2216,0.016224517
2217,0.013274669
2218,0.010324821
2219,0.016224517
111159,0.005900025
2221,0.013274669
2222,0.001475253
2223,0.005900025
2220,0.058997363
2225,0.061947212
2226,0
2227,0.017699441
2228,0.056047515
2229,0.002950177
2230,0.032448706
2231,0.005900025
9907119,0.053097667
2233,0.008849873
2232,0.004425101
2235,0.038348402
2236,0.002950177
2237,0.016224517
2238,0.023599138
2239,0.107669906
2240,0.001475253
2241,0.011799745
2242,0.010324821
2234,0.008849873
2244,0.058997363
2245,0.007374949
2246,0.057522439
2247,0.047197947
2248,0.005900025
2249,0.011799745
2250,0
2243,0.008849873
2252,0.030973782
2251,0.001475253
2254,0.007374949
2255,0.001475253
2256,0.005900025
9907120,0.013274669
2258,0.02064929
9711173,0.007374949
9711174,0.014749593
9711176,0.002950177
9505001,0
9505002,0
9505003,0
9505004,0.001475253
9505005,0.002950177
9505006,0.087020945
9505007,0.001475253
9505008,0.073746628
9505009,0.002950177
9711180,0
9505011,0.017699441
9505012,0
9511063,0
9505014,0.013274669
9505015,0
9505016,0.002950177
9505017,0
9505018,0.001475253
9505019,0.005900025
9511153,0.022124214
9505021,0.001475253
9505022,0
9505023,0.001475253
9505025,0.002950177
9505026,0.019174366
9505027,0.010324821
9907122,0
9505029,0.019174366
9505030,0.001475253
9505031,0.001475253
9505032,0.004425101
9505033,0.001475253
111179,0.008849873
9505035,0
9505034,0
9505037,0.141593207
9505038,0.001475253
9505039,0.007374949
9711186,0.005900025
9505041,0.011799745
9505036,0.002950177
9505043,0.004425101
111181,0
9505045,0
9505046,0
9505044,0.019174366
9505047,0.041298251
9505049,0.001475253
9705231,0.007374949
9505051,0.019174366
9505052,0
9505053,0.047197947
9505054,0.030973782
9505048,0.088495869
9505056,0.035398554
9711189,0
9505058,0
9505059,0.002950177
9505060,0.011799745
9505061,0.004425101
9505062,0
9505063,0.041298251
9505064,0.10914483
9505065,0
9505067,0
9505068,0.013274669
9505069,0.036873478
9505070,0.004425101
9505071,0.001475253
301163,0.025074062
9505073,0
111187,0
9505075,0.082596173
9505074,0
9907124,0.147492904
9505076,0.007374949
9505077,0.002950177
9505080,0
9505079,0.004425101
9505082,0.013274669
9505083,0
9505084,0.017699441
9711195,0.004425101
9505086,0.010324821
9505085,0.001475253
9505088,0.002950177
9505089,0.002950177
9505091,0.056047515
9505092,0.002950177
9505093,0.017699441
9505094,0
9505095,0.013274669
9505096,0
9505097,0.007374949
9505098,0.001475253
9711198,0.017699441
9505100,0.014749593
9505101,0.001475253
9907125,0.138643359
9505102,0.002950177
9505104,0.002950177
9505105,0.002950177
9505106,0.001475253
9505107,0.200590242
9505108,0.004425101
9505109,0.002950177
9505110,0
9505111,0.001475253
9601031,0
9505113,0.001475253
111195,0
9505115,0.005900025
9505116,0
9505117,0.002950177
9505119,0.011799745
9505120,0.014749593
9505121,0
9505122,0
9505123,0.001475253
9505124,0.011799745
9505125,0.013274669
9505126,0.001475253
9907126,0.001475253
9505128,0.001475253
9505129,0.002950177
9505127,0.008849873
9505130,0.004425101
9505132,0.007374949
9505131,0.002950177
9505134,0.005900025
9505135,0
9505136,0
9601032,0.007374949
9505138,0.011799745
9505139,0
9505140,0.001475253
9505141,0.007374949
9505142,0.001475253
9505143,0.001475253
9505144,0.002950177
9505145,0
9505146,0.010324821
9505147,0.005900025
9505150,0.002950177
9505151,0
9907127,0.141593207
9705235,0
9505154,0
9505155,0
9505156,0
9505157,0
9505158,0.008849873
9505159,0.023599138
9601033,0
9505161,0.002950177
9505162,0.004425101
9505160,0.044248099
9505164,0.11504455
9505165,0.001475253
9505166,0.001475253
9505167,0
9505168,0.005900025
9505169,0.004425101
9505170,0.002950177
9505171,0.002950177
9505172,0.011799745
9505173,0.025074062
9505174,0.001475253
9505175,0.029498834
9505176,0.001475253
9505177,0.02064929
9505178,0
9505179,0.002950177
9505180,0.001475253
9505181,0
9505183,0
9505186,0
9505187,0.023599138
7003,0.060472288
9505188,0.023599138
7004,0
9505192,0
9511160,0
9505194,0.004425101
111211,0.001475253
7005,0.002950177
301164,0.002950177
9505193,0
9907129,0
111214,0
7008,0.004425101
111216,0
7010,0.007374949
9705239,0.001475253
7016,0.001475253
111225,0
111226,0.005900025
9607028,0
9607029,0
9607030,0
7025,0.016224517
111232,0.007374949
7027,0.002950177
9607035,0
9511165,0.004425101
9510038,0.001475253
7030,0.002950177
9607037,0
9907134,0.011799745
9607038,0.011799745
7032,0.002950177
9607039,0.001475253
7033,0.002950177
9607040,0.001475253
7034,0.004425101
9907135,0.019174366
9607044,0.004425101
9607045,0.005900025
9607046,0.007374949
9607047,0.004425101
9907136,0.022124214
