Id,betweenness_centrality
9906183,3.32E-06
9503077,0
9503078,2.49E-05
9503079,0
9503080,0.000308454
9906184,0
9503082,0
9503083,0
9503084,0.005646561
104205,0
9503086,0.000199315
9503087,0
9503088,0
9503089,0
9503090,4.51E-05
9503091,0
9906186,0
9503093,2.66E-05
9503094,0
9503095,0
9906187,0
9503097,0.001934158
9503098,0.01331577
9503099,0
9503100,0
9503101,0
9503102,0
9503103,0
9503104,0
9503105,0
9503106,0.002705293
9906189,0
9503107,0
9503109,6.66E-06
302202,0
9503110,0
9503112,0
9503113,0
9503114,0
9503115,4.97E-06
9705154,0
9503117,0
9503116,1.16E-05
9503118,0
9503120,0
9503121,0
104218,1.66E-06
9503124,0
9503125,0
9906193,0
9503127,0
9503128,0
9503129,0.029412682
9503130,0
9906194,0.004550959
9503132,0
9503133,0
9503134,0.000164762
302203,0
9503136,0.002410323
9503137,0
9906195,0
9503139,0
9503140,0
9705155,0
9503142,0
9503143,0.000125573
9907047,3.32E-06
9503145,0
9503141,0
9503147,0
9503148,0
9503149,0
9503150,0
9503152,0
9503153,0
9503154,0
9503155,0
9503157,6.87E-06
9503158,0
9503159,0.007121409
9503160,0
9503161,3.32E-05
9503162,0
9503163,0
9705156,0
9906201,0
9907048,0
9503166,0
9503168,6.66E-05
9503170,0
9503171,0
9503172,0
9503165,0
9503174,0
9503175,0
9503176,0
9503177,0
9503178,0
9503179,0
9503180,0
9906204,0
9503182,0
9503181,0
9503184,0
302205,0
9906205,0
9503186,0
9136,1.66E-06
9503188,0
9503190,0
9906206,0
9503191,0
9503187,0
9503194,0
9503195,0
9503189,0
9503197,0
9503198,0
9503192,0
9503200,0
9503201,0
9503202,0
9503203,0
9503204,0
9503205,0
9503206,3.78E-05
9503207,0
9906209,0
9503209,0
9503208,0
9503210,0
9503212,0
9503211,0
9503214,0.006826439
9503213,0
9503216,0
9503217,0
9503218,0
9503215,0
9503220,0
9503221,0
9503222,0
9906212,0
9503224,0
9503225,1.66E-06
9503226,0
9503227,0
9906213,0
9503229,0
9503230,3.32E-06
9503231,0.002123781
9503232,0
9503233,0
9503234,0.000101132
9503235,3.32E-06
9503236,0
9503237,2.33E-05
9906216,0
9906217,3.32E-06
9906218,0
9906220,0
9705160,7.75E-05
302208,0
9906221,0
9712174,0
9906223,0
9906224,3.32E-06
9906226,0
9906227,0
9906230,0
9906231,0.000530945
9906232,4.97E-06
9906234,0
9906239,0
9907056,0
9906241,0
9802037,0
9802039,0
302213,0
9907057,0
9802040,0
302215,0
9907059,0
302216,0
202057,0
106032,0
202059,0
9802066,0
9705171,0
9907063,0
9802071,0
9151,2.66E-05
9705172,0
9907064,0
9802075,0
9907065,0
9509005,0
9609063,0
9509015,0.000754279
9511067,0
9705177,0
9509019,0
9602002,0
9602003,0
9602005,3.32E-06
9602006,0
9602007,2.60E-05
9510071,0.00030424
9602009,0
9602010,0
9602011,6.66E-06
9602012,0.019805101
9602013,5.01E-05
9602014,0
9602015,1.66E-06
9602016,0
9602017,0.005646561
9509023,0.000159705
9705178,7.29E-05
9602020,0
9602021,3.32E-06
9602022,0
9602023,0.003177244
9602024,0
9602025,0
1001,0
9907070,0
9602028,0
9602029,0
9602030,4.97E-06
9602031,0.023386875
9602032,0.014116402
9602033,0.001976296
1010,0.005899392
9602035,4.20E-05
1012,0
1013,0.000171925
1014,0
1008,0
1016,0
1017,0
9602038,0
9602043,0
9602044,1.33E-05
9602045,0
1019,2.77E-06
1023,0
1024,0
9602049,0
1025,0
9602051,0
9602052,0
1029,0.025240969
1027,0
9602055,0
1032,0
9602057,0
1033,0
1035,0.000166026
9602060,0
9602061,0
1037,0.001045035
9602058,0.008132733
9602064,0
9602065,0
9602066,0
9602067,0
1041,0
9602069,0.006994993
9602070,0
1039,3.32E-06
9602071,0
9602073,0
1049,0
9602075,0.00108296
9602074,0
1053,0.00539373
9602078,8.39E-05
9602079,0
1055,0.012093753
1056,0
9602082,0
1054,0
9602084,0
9602085,0
9602080,0
1063,2.77E-06
9602087,6.66E-06
9602089,0
1062,0
1066,0.003257307
1068,0
9602093,0
9602091,0
1071,0
9602096,0
9602097,0
1074,0
9602099,0.022122719
1076,0
1077,0
9602102,0
9602103,0
9602104,0.035733459
9602105,3.41E-05
1082,0
1083,0
9602108,0
1084,0
1085,0
9602111,0
9602112,0
9602113,0
9602114,0
9602115,0.00594153
9602116,0
1092,0
9602118,3.32E-06
9602119,0
9602120,0.000373347
1093,4.72E-05
1089,0
9602123,0
9602124,0
9602125,6.66E-06
9602126,0
1103,0
1102,0.001883592
9602129,0
1100,0
1107,1.66E-06
9602132,0
1109,0
9602134,0
1111,0
9602135,0.003101395
1113,0
9602136,0
1112,0
9602140,0
9602141,0
1110,0
1114,1.41E-05
9602144,0
9602145,0
1122,0.008090594
1123,0.00821701
9602148,0
9602147,0
1126,0
9907075,1.66E-06
1128,0
9602153,0
9602154,0
1130,0
1132,8.85E-05
1133,0
9602156,0
1135,0
9602159,0
1137,0
1138,4.97E-05
9602162,0
9602164,0
1134,0.005267314
9602160,3.32E-06
1143,0
9602168,2.83E-05
1145,0
9602169,1.66E-06
9602171,0
9602172,3.32E-06
9602167,0
9602174,0.048111647
1151,0
9602176,0.021869888
9602177,0
1152,0
9602179,5.48E-05
9602180,0
1157,0.029791928
1155,0.012430861
1159,0
1160,0
1156,0
1162,0
1163,0
1164,0
1165,0
1161,0
1167,0
1168,0
1169,0
1170,0
1166,0
1171,0
1173,0
1174,0
1175,0
1176,0
1177,0
1178,0
1179,0
1180,0
9907077,0
1182,0
1183,0
1184,0
1185,0
1186,0
1181,0
1188,0
1189,0
1190,0
9509062,0
1192,0
1193,0
1195,0
1197,0
1198,0
1199,0
1200,0
1201,0
1202,0
1203,0
1204,0
1205,0
1206,0
9907078,0
1208,0
1209,0.000191309
1210,0
1211,0
1212,0
1213,0
1214,0
1215,0
1216,0
1217,0
1218,0
9509068,0
1221,0
1222,0
9907080,0
9907081,0
9504001,0
9504002,0
9504003,0
9504004,0
9504005,0
9504006,0
9504007,1.66E-06
9504009,0.004108505
9504010,0
9504011,3.32E-06
9504012,0.005435868
9504013,0
9504014,0
9504015,0
9504017,0
9504018,0
9504019,0
9504020,0
9504021,0
9504022,0
9504024,0
9504025,0.006657885
9504026,0
9504027,0
9504028,0
9504029,0
9504030,0
9504031,0
9504032,0
9504033,0
9504034,0
9504035,1.47E-05
9504036,0.000213642
9504037,0
9504038,0
9504040,0
9504041,0
9504042,1.66E-06
9902143,1.66E-06
9504043,0
9504046,1.66E-06
9504047,0
9504049,0
9504050,0.008132733
9504051,1.66E-06
9504052,0
9504053,0
9504054,0
9504055,6.49E-05
9504056,0
9504057,0
9509091,0
9504059,6.66E-06
9504060,0
9504061,0
9504064,4.97E-06
9504065,0
9504066,7.21E-05
9504067,0
9504069,0
9504070,0
9504071,0
9504074,9.99E-06
9504075,0
9504076,0
9504077,0
9504079,0
9504080,0
9504081,0
9504082,0.001508559
9504083,0
9504084,0
9504085,0
9504086,0
9504087,0
9504088,0
9504089,0
9504090,0
9504091,0
9504092,0
9504093,0
9504094,0
9504095,0
9504097,0
9504098,0.001251514
9504099,0
9504100,0
9504101,0
9504102,0
9504103,0
9504104,0
9504105,0
9504106,0
9504108,0
9504109,0
9504110,0
9504111,0
9504112,0
9504113,0
9504114,0
9504115,0.000931261
9504116,0
9504117,0
9504118,0
9504119,0
9504120,0
9504121,0
9504122,0
9504123,0
9504124,0.001019752
9504125,0
9504127,0
9504129,0
9504130,0.002595732
9504131,0.001715037
9504132,0
9504133,0
9504134,9.57E-05
9504136,0
9504137,0
9504138,0
9504139,0
9504140,2.22E-06
9504141,0
9504142,0
9504143,0
9504144,0
9504145,8.30E-07
9504146,0
9504147,0
9504148,0
9504149,0
9504150,0.009691858
9504151,5.98E-05
9504153,0.005815115
9504154,0
9504155,0
9504157,0
111005,0
9504158,0
9504159,0
9504161,0
9504160,0
9504162,1.66E-06
9504164,0
9510029,7.58E-05
9711022,0
9711024,0.00390624
111019,0
9711027,4.51E-05
9711028,0
111022,0
111023,0.000102397
9509131,0
9711031,0
9711033,0
9509135,0
9711036,4.97E-06
9711037,1.83E-05
9609064,0
111033,0
9509141,0
9711041,0
111036,0
9509143,0
9510030,0
111037,8.17E-05
9509144,2.16E-05
111038,0
9711045,0
111039,0
9711047,0
9711048,0
9711049,0
9509150,0
9711053,0
9509154,0
9711054,0
111049,0
9509157,0
9902133,0
9701001,0
9701002,0
9701003,0
9701004,0
9701005,1.66E-06
9701006,9.99E-06
9701007,0
9701008,0
9701009,8.98E-05
9701010,0
9701011,0.003628126
9701012,0.006194361
9701013,0.015169865
9701014,6.36E-05
9701015,2.16E-05
9701016,0
9701017,0.020437179
9701018,0
9701019,3.83E-05
9701020,0
9701021,0
9711062,0.000193416
9701023,0
9701024,0
9701025,0
9701026,0.000224598
9701027,0
9701028,7.75E-06
9701022,0
9701029,0
9711064,9.99E-06
9701032,1.16E-05
9701033,3.32E-06
9701034,2.00E-05
9701035,0
9711065,2.00E-05
9701037,1.16E-05
111059,0
9701039,0.078265966
9701040,0
9701041,0
9701042,0
9711066,0
9701043,0
9701045,0
9701044,0.000102818
9701047,0.018583084
9701048,0
9701049,4.97E-06
9701050,0.007879902
9711068,0
9701052,3.16E-05
9701053,0
9701054,2.66E-05
9701055,0.005435868
9510031,0.022501966
9701057,0.004550959
9701058,0
9701059,0.000682644
9701060,0
9701061,0
9701062,0.001264155
111064,0
9701056,0.000476165
9711070,0
9701066,0
9701065,9.48E-05
9701064,0
9701069,0
9701070,0
9701071,0
9701072,0
9701073,0
9701074,0
9701075,9.73E-05
9701076,1.66E-06
9701077,0
9701078,0
9701080,0.000476165
9701081,0.029876205
9701082,0.000695285
9701083,0.000158019
9701084,0
9701085,3.32E-06
9711075,0
9701088,0
9701087,6.66E-06
9701090,0.034469303
9701091,0.000813273
9701092,0
9701093,0
9701094,0.010576767
9701095,0
9701096,6.87E-05
9701097,0.004121147
9701098,0.000480379
9701099,9.57E-05
9701100,0
9701101,2.49E-06
9701102,1.16E-05
9701103,1.33E-05
9701104,0.000134422
9705209,3.91E-05
9701106,5.39E-05
9701107,0
9701108,0.009523304
9701109,0
111073,9.99E-06
9711079,1.66E-06
9701112,0
9701113,0
9701105,0
9701115,4.97E-06
9701116,0
9701117,0.055627472
9701118,0.000560442
9701119,0.027221479
9701120,9.99E-06
9701121,0.005562284
111075,0.000274322
9701123,0
9701122,0
9701125,0
9701126,0.00037124
9701127,0
9701128,0
9701129,0
9701124,0.004719513
9701131,0.010450351
9701132,3.32E-05
9701133,0
9701134,2.66E-05
9701130,0
9701136,0
9701137,0
9701138,0
9701139,0
9701140,0
9701141,0.0254938
9701142,0.019215162
9701143,4.97E-06
9701144,0.01559125
111080,0.003750328
9701146,0.001529628
9701147,0
9701148,0
9701149,0.00130208
9701150,2.27E-05
9701151,0
9711088,0.000101975
9701153,0.03004476
9701154,4.97E-06
9701155,0
9701156,0.020100071
9701157,0.000206057
9701158,0
9701152,0.002835922
9701160,0.003451144
9701161,0
9701162,5.90E-05
9701163,0
9701165,0
9701166,0.016265466
9711091,0
9701168,0
9701169,0
9701170,2.66E-05
9701171,0.028106388
9701172,0.000884909
9701173,0
9701174,0
9701175,0.000174453
111085,0
9701177,0.001036607
9701176,0
9701179,0.01019752
9701180,0
9701181,0.018962331
9711094,1.66E-06
9701183,0
111088,0
9701185,0
9701186,0
9701187,0.011377398
9701188,0.050583492
111089,0.045717337
9701190,7.75E-05
9701191,0
9711095,0
9701192,0.00214485
9701193,6.66E-06
9711097,0
111094,0
9711101,0
111095,0
9711102,0
111096,0
9711103,0
9711104,0
9907107,0
9711111,0
111106,0
9907108,1.83E-05
9603001,0
9603002,0
9603003,0
9603004,0
9603005,0
9907109,0
9603006,0
9603008,0
9603009,0
9603010,0
9603011,0.062685673
111114,6.32E-05
9603007,0.000728996
9603014,0
9603015,0
9603013,1.94E-06
9603017,0
9603018,3.32E-06
9603019,0
9603012,0
9603021,0
9603023,0
9603024,0
2001,4.72E-06
2002,0
9603027,0
9603028,0
111117,0
9603030,0.005309453
9907110,0
2007,0.00821701
2009,0.000745852
9603033,0
9603034,0
2010,0.008427703
9603037,7.46E-05
2012,0
2015,0.06673392
2016,0
111119,0
9603042,0
9603043,0
9603044,0
2021,9.14E-06
9603045,4.97E-05
2023,0
2024,0.000191309
9603048,0
9603050,0
9603051,1.66E-06
2027,0
9603053,0.004972344
2028,0
2030,0
9603056,0
9603057,0
2034,0
9603059,1.66E-05
9603060,0
2037,0
9603061,0
9711130,0
2033,0
9603062,0
111124,0
111125,0.000518304
2044,0
9603069,0
2040,0
2047,0.000783776
9603071,0
9603073,0
9603074,2.49E-06
9603075,0.004340267
2050,0.163065509
2052,0.032994455
9603078,0
111127,0
2056,0.008132733
9603081,0
9603082,0
9705220,0
2054,0.003628126
2061,0
9603086,0
2062,0
9603087,0.065744086
9603089,0
9603090,0
2067,0.00707927
2065,0
9603088,0
9603094,0
2070,8.68E-05
9603096,0.000488807
2073,0
9603095,2.74E-05
9603099,0
9603100,0.008006317
9603097,0.007416378
2075,0.011503814
2072,0
2076,0
2077,0
9603106,0
9603103,0
9603108,0.007627071
9603109,6.66E-05
2084,0.017529621
9603111,0
9603112,0
9603113,4.97E-06
2090,1.74E-05
2091,0.030676837
9603115,0
9603116,0
9603118,0
2094,0
2096,0
2093,0
9711142,0
9603123,0
2099,4.64E-05
2101,0.009017642
9603126,0
2103,0
2100,0.11187143
9603129,0
9603127,0
2106,5.90E-05
2108,0
9603133,0
9603134,0
2111,0
9603136,0.004508821
9603131,0
9907114,0
9603139,0.002347115
2110,0
9603141,0
9603142,0
2119,1.66E-05
2117,0
2121,0
111140,0
9603147,0
2123,0
9603149,0
9603150,0
2127,1.11E-06
9603152,0
2128,0
2130,0
2131,0
9603156,0
9603157,0
9603158,0.003539635
2132,0
9603159,0.00254938
9603161,0
2138,1.66E-06
2134,0
111144,0
9711151,0
2142,0
9603167,2.66E-05
2143,0
2145,0
9603169,0
9603168,0
9603170,0.002427178
2147,0
2149,0
9603175,0
9603176,0
2153,4.06E-05
9603178,0.000388517
2154,0
9603174,5.31E-05
9603181,0
2157,6.45E-05
9603183,0.003375295
9603184,0
2160,0.000745852
9603186,0
2159,0
9603188,0.000286121
2164,0
9603187,0.000149592
9603191,0
2161,0.00019468
2169,0.004087436
9603194,0
9603195,0
2171,0
2170,0
2173,0
2174,0
2176,0
9603198,0
111152,0
2175,1.66E-06
2180,0
2172,0
2182,0
2183,0
2184,0
2179,0
2186,0
2187,0
2188,0
2189,0
2190,0
111154,0
2192,0
2193,0
2194,0
9711161,0
2196,0
2197,0
2198,0
2191,0
2199,0
2195,0
2202,0
2203,0
2204,0
2205,0
2206,6.83E-05
2207,0.026589401
9711164,0
2209,0
2210,0
2211,2.99E-05
2212,2.95E-06
2213,0.063058599
2214,0.00339215
2215,4.42E-06
2216,3.72E-05
2217,0.000375876
2218,3.32E-05
2219,0.001066104
111159,0.021912027
2221,0.000405372
2222,0
2223,0
2220,0.076016191
2225,0.005435868
2226,0
2227,8.39E-06
2228,0.166806567
2229,4.72E-06
2230,0.002271266
2231,0.000505662
9907119,0.082847266
2233,6.66E-06
2232,8.30E-06
2235,0.000156334
2236,0
2237,0.001432709
2238,0.02633657
2239,0.007753486
2240,8.30E-07
2241,0.001546483
2242,7.96E-05
2234,0.000182038
2244,0.025072415
2245,0.000809059
2246,0.195240371
2247,0.104260794
2248,0
2249,2.33E-05
2250,0
2243,0
2252,0.007289963
2251,0
2254,0
2255,0
2256,5.82E-06
9907120,9.44E-06
2258,0.030550422
9711173,0
9711174,0
9711176,0.004466682
9505001,0
9505002,0
9505003,0
9505004,0.002519883
9505005,0
9505006,0.000598367
9505007,0
9505008,0
9505009,0
9711180,0
9505011,2.05E-05
9505012,0
9511063,0
9505014,0
9505015,0
9505016,0
9505017,0
9505018,1.66E-06
9505019,0
9511153,0
9505021,0
9505022,0
9505023,0
9505025,0
9505026,0.000539373
9505027,0
9907122,0
9505029,0.000792204
9505030,4.97E-06
9505031,0
9505032,0
9505033,0
111179,0.000960758
9505035,0
9505034,0
9505037,0
9505038,0
9505039,0
9711186,0
9505041,0
9505036,1.66E-06
9505043,0
111181,0
9505045,0
9505046,0
9505044,0.000632078
9505047,0.006573608
9505049,1.66E-06
9705231,0
9505051,0.001702396
9505052,0
9505053,7.46E-05
9505054,0.02747431
9505048,0.005478007
9505056,0
9711189,0
9505058,0
9505059,1.66E-06
9505060,0
9505061,0
9505062,0
9505063,0
9505064,0
9505065,0
9505067,0
9505068,0
9505069,0.000345536
9505070,8.43E-05
9505071,0
301163,0
9505073,0
111187,0
9505075,0.008933365
9505074,0
9907124,0
9505076,0.000986041
9505077,0
9505080,0
9505079,0
9505082,0
9505083,0
9505084,0
9711195,3.16E-05
9505086,0
9505085,1.66E-06
9505088,1.66E-05
9505089,0
9505091,0.001765604
9505092,0.006700024
9505093,0.007163547
9505094,0
9505095,4.80E-05
9505096,0
9505097,0
9505098,0
9711198,0.003973662
9505100,0.004550959
9505101,3.32E-06
9907125,0
9505102,0
9505104,0
9505105,0
9505106,0
9505107,0
9505108,0
9505109,0
9505110,0
9505111,0
9601031,0
9505113,0
111195,0
9505115,0
9505116,0
9505117,0.001053463
9505119,0.008301287
9505120,0
9505121,0
9505122,0
9505123,5.56E-07
9505124,0.001693968
9505125,0.000189202
9505126,0
9907126,0
9505128,0
9505129,0
9505127,0
9505130,0.008343426
9505132,0.001647616
9505131,0
9505134,9.99E-06
9505135,0
9505136,0
9601032,0.008469841
9505138,2.91E-05
9505139,0
9505140,0
9505141,7.88E-05
9505142,1.66E-06
9505143,0
9505144,2.99E-05
9505145,0
9505146,0.005014483
9505147,5.82E-06
9505150,0
9505151,0
9907127,0
9705235,0
9505154,0
9505155,0
9505156,0
9505157,0
9505158,4.42E-06
9505159,0
9601033,0
9505161,0.000284435
9505162,0
9505160,0
9505164,0
9505165,0
9505166,3.32E-05
9505167,0
9505168,0
9505169,0.003042401
9505170,3.32E-06
9505171,0
9505172,0.000648933
9505173,0.000602581
9505174,0
9505175,0
9505176,0.005478007
9505177,0
9505178,0
9505179,3.82E-05
9505180,0
9505181,0
9505183,0
9505186,0
9505187,0.000390624
7003,0
9505188,0.000151699
7004,0
9505192,0
9511160,0
9505194,9.82E-05
111211,0.009101919
7005,0
301164,0
9505193,0
9907129,0
111214,0
7008,0
111216,0
7010,1.33E-05
9705239,0
7016,0
111225,0
111226,8.30E-07
9607028,0
9607029,0
9607030,0
7025,0.000196787
111232,0
7027,6.66E-06
9607035,0
9511165,4.97E-06
9510038,1.66E-06
7030,3.32E-06
9607037,0
9907134,3.34E-05
9607038,0
7032,0
9607039,0
7033,4.97E-06
9607040,0
7034,4.97E-06
9907135,0.000480379
9607044,0
9607045,4.34E-05
9607046,0
9607047,7.50E-06
9907136,0.000272636
7042,0.004845929
9607049,0
9607050,6.66E-05
9702001,0
9702002,0
9702003,0
9702004,0.000275164
9702005,1.66E-06
9702006,0
7045,0
9702008,0.028991297
9702009,1.39E-06
9702010,0
9702011,6.66E-06
9702012,0.005899392
9702007,0
9702014,0.036618368
9702015,0
7047,0.053085677
9702017,0.039062401
9702018,0.00425599
9702019,1.66E-06
9907137,0.024524614
9702020,0.001213589
9607053,0.000686858
9702023,0
9702024,0
101001,0
101002,3.80E-05
7049,0
101003,0
9702026,0.002730576
9702030,0
9702031,2.37E-05
9702027,0.016813267
9702029,0.002835922
9607056,0
9702035,0
101011,1.25E-06
9702037,0.00821701
9702038,0
9702039,0.010450351
101016,0.013062939
101014,4.85E-05
9702040,0
9702043,0
101018,0
9702045,0
9702046,0
9702047,0.00425599
101023,0.003628126
9702049,0.001795101
101026,0
101027,0.000758493
9702052,0
101029,0
9702054,0
9702053,0
9702056,0.001348432
9702057,1.33E-05
9702058,0
9702059,0
7054,0.000825915
9702060,0.001470634
101037,0
9702063,1.50E-05
101039,0
9702065,0
9702066,0
9702067,3.88E-05
101043,0
9607064,0.004213851
9702068,0
9702070,3.83E-05
9907139,2.95E-05
101049,0
9607065,0.000306347
9702075,0
9702076,0.016939682
9702077,0.000162233
9702078,0
9702079,0.001900447
101051,0
9702080,0.014411371
9702082,0
9702083,0
9702084,0
9702085,0.045887155
9702086,8.81E-05
9702087,2.49E-05
101064,0.021659196
9702089,0.001854095
9907140,0
9702088,0
101067,0
101069,0.030297591
9702094,0
101070,0
9702090,0
9702097,0
9702098,0
101074,0
9702099,0.004635236
101073,0
9702101,0
9702103,0
101077,0
9702105,0
7065,0
9702106,0.017445344
9702108,0.006067946
9702109,0.004382405
9702110,0.004382405
9702111,0.010745321
101082,0
9702107,0.00480379
9607072,0
101091,0
9702116,5.82E-06
9702115,0
9702117,0
101090,6.24E-05
9607074,0
9702121,0
101097,3.32E-06
9702123,0
101100,0
101101,0.000720569
101102,0
9702125,0
9702126,0
101105,0
101106,0
9702130,0
9702132,0
101109,0
9702133,0
9702134,0
101112,0
9702136,0.000158862
9702138,0
101108,0
101110,1.28E-05
9702139,0
9702142,0
101119,8.30E-06
9702144,8.43E-06
9702143,0
9702146,0.000393574
101122,3.32E-06
101124,0
9702149,0
101126,0
101127,0
9702152,0
9702153,0
9702154,2.66E-05
9702155,0.006994993
9702156,0.007247824
101133,0
9702158,0.000135265
9702159,0
101136,0
9702161,0.000522518
9702162,0
9702163,0
9702164,6.66E-06
9607083,0
9702166,0.026757956
9702167,0.026462986
9702168,0.071392754
101144,0.001108243
7077,0.011925199
101145,0
7078,0.000581511
9702173,0
9702174,0.024187506
9607085,0.047024052
101151,0.00238504
101152,6.66E-05
9702177,0
9702179,0
9702180,0
9607086,0.001061891
101157,0.046464031
101155,2.88E-05
9702184,0
9702182,0
101162,0.033963641
101163,0.000292441
9702187,0
9702189,0
9607088,0
9702191,9.10E-05
9702192,2.00E-05
9702193,1.66E-06
9702194,1.80E-05
9702195,0
9702196,0.001205161
9702197,0
101174,5.31E-05
9702199,0
9702200,0
101177,0.000560442
9702202,0.000310982
9702203,0
9702198,0
9702205,0
101178,0
9702201,0.012894385
9607091,0
7084,0
101186,0
101187,0
7086,0
101182,0
101190,0.000108717
9907145,0
101192,0
101185,0
101194,0
101195,0
9607094,0
101196,0
7088,0
101199,0
9607093,4.51E-05
9607095,0
101201,8.30E-05
7089,4.80E-05
101202,0
101206,0.031224638
9607096,0
7090,0
9511177,3.32E-06
101210,0.038851709
101211,0
101212,0
7091,0
101208,0
9907146,0
101217,0
101218,0
101219,0
101216,0
9607099,0
7092,0
9902135,0
7093,6.66E-06
101222,0
7094,0
101229,0
101230,0.000149592
9607101,0
101232,0
101234,0
101235,0
101236,0
9907147,0
9607103,0
9607104,0.000259573
7098,0
301001,0
9511179,0
7101,0
9907148,0
7102,0.000425599
9607109,0
301002,2.66E-05
9607110,0
7104,0
9604001,0
9604002,5.31E-05
9604003,4.97E-06
7105,0.000332894
9604004,0.004677375
9607111,0
9604007,0
9604008,0
9604009,0.003982089
9604010,1.66E-06
9907149,7.33E-05
9604011,0.003088753
9604013,0
9604014,3.05E-05
9604012,0.041590712
9604016,0.00425599
9607114,1.66E-06
9604018,0
7108,6.45E-05
301003,2.83E-05
9604021,3.46E-05
9604022,0
9604023,8.30E-07
9607115,0
3001,0.02123781
9604026,0
3002,7.75E-06
3004,0.001778245
3003,0.00062365
3006,2.16E-05
3007,2.25E-05
3005,0.009312611
3009,0.104520788
9604034,4.97E-05
9604030,1.05E-05
3012,0
9604037,0
3011,0.023597567
3015,0.000266315
9604040,0
9604041,0
9604042,2.00E-05
9604043,0.034764273
3019,0
9604044,0.000180774
3017,0
3023,0
3024,0.014369233
3025,0.059547196
3018,0.031224638
9604051,0.083150241
9604052,1.16E-05
3029,0.000741638
3030,0.061059548
3031,0.000109982
3032,0.000619436
3033,0.002861205
9604057,0.072294518
3035,0.037461138
3036,0.005225176
9604059,1.18E-05
3038,7.71E-06
3037,0.001150381
9604061,0.000206057
9604062,0.126281116
3042,1.33E-05
3041,0.003324729
9604068,0.009186196
3045,0.000207321
9604070,0.009523304
