Id,eigenvector_centrality
9610251,1.34E-15
9505075,1.02E-20
9603086,7.66E-15
9603136,3.86E-07
9603158,1.08E-30
9612114,3.01E-28
9609219,6.86E-29
9507008,6.16E-31
9509175,7.76E-30
9509176,1.83E-25
9512005,2.66E-24
9512139,8.33E-25
9603004,2.57E-26
9606043,7.69E-25
9608183,7.76E-25
9609059,8.33E-25
9505035,2.01E-25
9509162,4.88E-26
9510101,2.47E-21
9703098,7.72E-22
9701129,1.07E-18
9612085,4.34E-25
9703110,5.87E-28
9704170,1.24E-16
9705174,8.68E-18
9708118,4.66E-30
9711201,4.66E-30
9807096,2.46E-27
9602154,6.83E-27
9910216,6.13E-25
9811089,2.39E-26
9608174,4.82E-24
9601007,4.34E-21
9602073,1.08E-15
9506002,4.69E-16
9702106,2.65E-28
9704197,2.56E-26
9708036,7.40E-26
9804009,6.38E-26
9704114,1.39E-21
9711107,3.96E-24
9508117,1.09E-21
9508156,2.65E-21
9705057,4.28E-17
9812172,2.02E-17
9803030,4.60E-29
9606104,9.67E-32
9612128,2.46E-25
9707009,7.69E-15
9801102,1.35E-15
9411102,1.63E-14
9910095,4.53E-14
9706089,1.21E-13
9802033,2.46E-14
9806056,2.05E-14
9706217,7.66E-16
9811195,3.93E-09
9412158,5.04E-07
9604041,2.22E-21
9512046,0.000118412
9608154,0.024620765
9608015,9.67E-15
9708123,4.53E-05
9509070,3.54E-21
9710116,6.13E-26
9802168,9.03E-16
9901103,1.43E-14
9603002,2.66E-06
9608129,3.99E-16
9502013,6.32E-31
9504080,6.93E-31
9504113,7.40E-07
9507144,8.08E-09
9607125,5.30E-05
9509160,3.22E-27
9703194,9.67E-32
9509073,5.78E-20
9709081,7.40E-07
9710123,3.54E-21
9501020,3.26E-30
9701069,9.67E-32
9504120,1.20E-05
9605101,3.67E-21
9810013,1.39E-14
9609116,9.80E-09
9609145,7.63E-07
9609157,2.39E-14
9703186,9.89E-07
9704174,6.16E-31
9705199,1.35E-31
9609101,2.92E-05
9610053,6.64E-14
9708017,1.28E-09
9803014,7.37E-05
9806011,5.52E-07
9806159,1.77E-07
9811139,8.55E-05
1054,8.59E-07
9503012,3.35E-06
9511126,4.12E-15
9602082,1.69E-24
9507135,1.62E-21
9508163,6.67E-18
9510129,9.67E-32
9510204,5.68E-30
9601059,9.67E-32
9603073,2.37E-28
9604051,2.62E-28
9604199,8.59E-25
9605090,7.79E-18
9605096,3.35E-15
9605215,8.17E-26
9606111,2.52E-12
9606191,3.11E-07
9607159,4.31E-14
9608121,4.34E-07
9609041,1.04E-31
9609062,4.40E-21
9609065,8.87E-06
9609130,8.30E-16
9610049,6.03E-06
9610142,1.14E-06
9610204,5.46E-06
9610242,1.48E-06
9611016,5.62E-06
9508089,7.79E-06
9509130,0.00051129
9603051,0.00614097
9610205,3.35E-05
9611222,1.65E-23
9612104,4.02E-21
9706082,6.10E-26
9706087,9.70E-24
9706121,7.40E-25
9706131,3.54E-23
9707247,6.54E-21
9708044,7.79E-21
9708068,1.54E-21
9712005,5.55E-20
9712029,1.31E-20
9808026,6.32E-21
9906053,1.92E-20
9605113,4.88E-20
9803054,6.93E-21
3136,7.88E-18
9901150,1.53E-17
9812196,1.16E-17
9912142,8.55E-18
9605229,9.77E-17
9611106,4.40E-21
9702166,2.94E-16
9711145,3.64E-16
9810239,2.79E-05
9811232,9.67E-32
9601115,1.59E-25
9706013,1.09E-15
9706099,2.84E-15
9703147,5.36E-16
9706078,1.80E-13
9701158,5.46E-06
9603028,1.78E-06
9610156,6.32E-06
9701055,1.91E-06
9702083,2.63E-06
9802130,2.28E-20
9804126,5.59E-06
9710102,1.27E-06
9802074,9.51E-06
9703049,1.22E-06
9801144,2.27E-06
9811198,1.29E-05
9607184,3.19E-07
1089,1.02E-05
9712020,3.54E-07
9803026,1.35E-05
9905015,3.12E-23
9609104,0.009167187
9902018,1.80E-29
9904116,9.83E-25
9804069,4.47E-21
9904196,9.10E-06
9909177,9.80E-16
9707262,1.85E-16
9903256,1.11E-06
9608084,1.86E-14
9602021,6.16E-23
9602031,1.78E-24
9712040,2.89E-05
9908085,1.10E-23
9507011,1.16E-18
9601011,9.67E-32
9804114,9.67E-32
9610026,1.27E-06
9507003,3.45E-23
9908171,3.09E-17
9807059,1.96E-19
9902188,4.53E-06
9909183,4.53E-06
9705181,5.39E-06
9703036,6.83E-06
9603129,2.88E-08
9705027,0.001752004
9803130,3.57E-07
9508173,2.88E-21
9603140,2.16E-17
9604078,0.000786559
9701123,1.20E-15
9711156,7.28E-21
9903087,1.24E-21
9903088,1.25E-14
9906235,5.68E-07
9602005,1.14E-05
9606063,2.14E-07
9707120,3.16E-06
9704205,2.18E-24
9710248,1.01E-06
9707017,6.16E-31
9712110,1.12E-23
9801149,9.19E-25
9801061,1.92E-29
9905053,2.93E-23
9807218,2.62E-24
9901006,9.67E-32
9505088,3.70E-16
9508002,5.78E-05
9605178,5.07E-06
9612240,5.52E-05
9712054,6.80E-21
9608054,9.64E-28
9608135,2.64E-24
9804038,5.39E-20
9804151,1.40E-21
9704067,3.54E-16
9810089,3.17E-06
9710001,1.31E-05
9803139,2.28E-06
9801146,8.81E-06
9801083,2.60E-07
9601050,7.56E-06
9808087,2.18E-06
1219,5.62E-21
9803146,1.64E-21
9902161,4.44E-16
9502126,8.87E-07
9509052,1.55E-31
9610065,1.37E-05
9803188,2.80E-06
9806204,1.09E-06
9511037,8.97E-06
9603191,9.06E-06
9903008,8.49E-27
2089,5.59E-31
9503033,3.89E-27
9504150,9.67E-32
9710112,1.02E-15
9709211,3.64E-06
9507036,6.70E-18
9709198,8.46E-21
9607067,7.53E-06
9706023,2.93E-16
3272,5.33E-08
9906193,1.07E-31
9411205,6.89E-17
9912082,1.17E-16
9607151,2.81E-07
9705069,1.26E-20
9708149,2.02E-07
9705041,5.59E-18
9709192,7.92E-16
9612221,4.60E-08
9702047,1.25E-05
9705173,3.51E-14
9707059,1.19E-06
9504010,7.88E-24
9507140,4.31E-24
9603169,4.88E-15
9607219,2.16E-25
2232,3.83E-15
9905133,0.000118412
9502137,2.90E-07
9811231,6.19E-31
9812004,4.53E-06
9807188,5.36E-14
9503106,6.54E-07
9507040,8.27E-27
9802063,6.35E-05
9511213,1.00E-05
9805123,4.05E-07
9801024,9.19E-05
9612021,3.67E-21
3097,5.46E-18
9805102,2.42E-07
9701045,2.42E-07
3142,2.51E-14
9606189,8.20E-27
9907225,5.71E-26
9808156,6.61E-26
9612233,9.86E-26
3225,1.18E-15
9506037,3.08E-26
9603188,2.50E-26
4009,9.67E-32
9811177,3.26E-27
9701128,2.60E-15
9801173,8.62E-27
4068,1.94E-25
4087,1.44E-20
9706095,6.16E-31
9808134,0.000112029
9710161,1.18E-05
9711150,5.59E-31
9911242,9.67E-32
4167,0.000298744
9701012,3.51E-16
9512165,5.46E-06
5049,6.29E-06
9803228,8.17E-25
9809202,1.36E-06
5076,9.58E-07
9801027,8.33E-27
5088,2.01E-07
9703171,9.67E-06
9503213,1.82E-25
9701010,1.03E-22
9603134,6.42E-06
5160,3.29E-30
9508124,1.97E-15
5180,0.00533219
5221,3.01E-05
9505135,8.87E-07
9611012,3.17E-05
9801066,1.69E-21
9907123,1.17E-06
9512021,4.15E-25
9702054,6.73E-06
9711132,2.25E-06
9806015,2.32E-23
9806032,1.30E-21
9901161,0.000541812
5275,8.36E-16
9906174,2.17E-23
9710073,9.77E-18
6028,2.39E-26
6050,8.39E-06
9811036,2.31E-29
6100,0.001222301
9901120,0.004903259
9911115,2.96E-28
9806144,3.73E-19
9901124,3.80E-29
6140,1.21E-19
9712025,0.004158732
9512060,1.29E-31
9905069,3.48E-25
9905194,3.96E-08
9507064,5.49E-06
9603075,1.53E-06
9601027,2.65E-05
9707095,3.32E-05
9602157,9.67E-32
7143,2.25E-21
7236,6.00E-05
7240,1.22E-26
8019,1.30E-17
9704206,6.00E-06
9912271,7.66E-06
8081,1.45E-05
9510179,7.12E-06
9705076,1.10E-05
9902163,1.07E-05
9803185,2.74E-05
102006,0.001973231
8175,5.55E-07
8225,3.22E-05
9043,5.27E-05
9707140,1.88E-06
9169,7.40E-05
9174,1.54E-07
9502085,1.64E-28
9202,9.67E-32
9206,0.000721001
106176,0.001229463
9509012,4.15E-25
10078,0.002676897
10103,8.20E-06
9910209,2.15E-06
9704032,9.67E-32
10222,2.87E-14
10241,6.35E-06
9905222,9.99E-06
9904119,0.004470301
11222,0.000328721
12005,0.000181928
12111,9.67E-32
12122,0.017308115
9705166,2.91E-05
9808054,4.92E-06
9903092,6.16E-30
9707071,1.30E-05
12261,5.17E-30
12265,7.28E-06
101013,1.10E-15
9809064,0.000528471
9808187,9.67E-32
101114,2.76E-05
101147,2.64E-06
106048,9.67E-32
102007,1.08E-30
102041,1.03E-20
9705201,5.87E-10
102125,4.28E-19
102169,0.004486026
103014,8.97E-06
9911037,1.43E-19
103157,7.40E-07
9904214,0.000245443
103174,1.17E-05
103181,0.000465224
9911255,1.85E-06
103222,7.88E-25
103246,3.35E-06
9805107,8.87E-07
106045,9.67E-32
106061,0.014547601
9809107,4.02E-21
106080,0.001043434
106192,1.00E-05
106246,7.72E-05
107016,0.001451076
9910049,0.005650959
107072,0.003711414
107096,1.28E-06
107114,1.87E-06
9609123,3.48E-07
108032,7.47E-09
203019,2.98E-07
108179,0.00112488
108199,0.00066888
108221,9.67E-32
108229,1.87E-05
205025,0.011705249
202172,6.22E-22
109141,0.00076504
109175,2.42E-07
110071,1.64E-21
110115,0.00121443
110131,9.67E-32
9704092,2.04E-09
112005,5.62E-06
112195,0.000101177
112236,0.000175225
201075,1.77E-07
202002,0.000782119
202053,9.70E-25
202118,0.037782541
202197,1.63E-06
203085,3.54E-16
9608185,0.000708515
203270,0.000346933
9702098,0.020177808
204127,0.021719146
205007,0.001540505
205034,0.001435213
205308,7.31E-06
206063,6.32E-08
206072,0.000625719
206161,0.004709235
207145,6.16E-31
207151,0.000800823
9903199,1.79E-24
207215,0.001408655
207271,0.000803086
208095,0.001024731
208222,0.000782841
9905029,0.000299382
209162,0.002274314
209187,0.012393733
209266,0.00197122
209267,3.54E-15
210096,9.32E-16
210157,0.000198205
210183,0.011371475
210192,8.01E-07
211100,5.39E-16
211123,4.60E-07
211016,0.017365129
211050,0.000389184
211069,6.51E-05
211086,0.000459115
211216,0.00251457
211236,1.35E-15
211259,8.43E-23
211282,2.12E-16
212010,0.006015938
212018,0.010848561
212082,0.023442733
212190,4.09E-26
212211,1.10E-27
212212,0.016913055
212253,0.046545881
212279,0.000306404
212293,1.34E-22
9601013,0.006154608
301071,0.022156222
301105,0.012534771
301125,0.025207242
301136,0.042094415
301196,3.35E-05
303033,0.161092682
9611118,0.15455249
9607045,2.97E-22
304036,0.014286286
9804108,0.005748766
304271,0.013911429
9409095,0.005024768
9503122,3.61E-24
9503231,0.292754146
9507102,0.001476629
9511019,0.563765693
9512063,2.70E-16
9601145,1.03E-20
9603110,2.43E-29
9603131,0.157064689
9605083,5.59E-31
9606096,1.31E-29
9607169,9.67E-32
9610085,9.67E-32
9611235,1.26E-29
9612123,6.16E-31
9703227,1.07E-31
9704062,3.70E-24
9704066,9.99E-32
9706222,1.60E-31
9712152,8.33E-25
9712192,9.67E-32
9802156,9.67E-32
9803225,1.81E-18
9806079,5.71E-26
9807062,1.02E-31
9808186,9.67E-32
9903177,1.80E-21
9906082,9.35E-16
9907104,4.63E-17
9606017,6.16E-31
9909229,1.62E-08
9605150,9.26E-08
9605199,7.82E-17
9606044,7.47E-09
9608047,9.67E-32
9506098,3.96E-07
9607202,5.65E-17
9611190,2.25E-17
9504102,4.95E-07
9510074,0.000721001
9512006,2.67E-28
9611188,1.58E-24
9702061,1.82E-17
9611063,4.12E-16
9909015,1.13E-16
9607058,2.27E-27
9707192,3.29E-30
9710222,5.59E-20
9906243,1.08E-24
9503030,1.33E-16
9701054,6.10E-15
9608005,1.03E-14
9802189,3.80E-16
9804210,2.16E-06
9805220,5.07E-30
9903215,5.07E-30
9812175,2.01E-06
9804160,6.03E-16
1051,5.43E-06
9702012,1.01E-26
9703176,5.55E-06
9712018,4.47E-05
9512161,5.20E-06
9602174,3.19E-06
9604059,2.42E-07
9607066,4.50E-16
9609066,9.35E-07
9612062,7.44E-25
9704198,6.61E-17
9705232,3.05E-07
9707258,2.86E-15
9712172,2.34E-28
9709139,7.44E-28
9605149,1.01E-06
9711016,1.48E-06
9710239,9.80E-31
9803123,5.17E-31
9808169,4.31E-05
9603082,2.10E-17
9705025,7.98E-16
9508140,9.83E-07
9704163,2.11E-16
9812024,2.25E-06
9906240,6.45E-25
9612238,2.67E-05
9801036,8.39E-25
9804086,2.67E-22
9701009,1.17E-21
9703115,1.01E-24
9801043,1.41E-21
9701150,1.79E-20
9808031,2.12E-21
9711166,1.47E-17
9601044,2.79E-05
9805045,0.000170757
9912107,1.62E-21
9711076,6.26E-16
2127,2.97E-15
9707209,2.21E-06
9603034,3.04E-06
9811128,2.05E-06
3090,5.65E-06
9911243,4.05E-08
9905094,5.55E-31
4186,5.14E-06
5008,5.90E-05
9708073,5.46E-06
9606146,4.40E-24
9809180,1.45E-05
6008,1.73E-06
9803042,1.13E-06
6048,6.32E-06
11227,5.17E-31
9904078,1.19E-27
9911022,1.18E-17
6141,9.10E-07
9908143,2.79E-05
9905126,2.42E-07
9504146,6.96E-25
9705087,4.53E-06
9909122,1.31E-25
8100,4.66E-06
8196,2.94E-16
9804061,4.15E-25
10233,1.03E-20
9801032,2.32E-20
9712218,6.19E-16
12131,1.38E-06
9906023,5.23E-07
9604021,1.72E-06
12250,2.18E-06
101139,9.03E-27
9910125,1.80E-28
102031,5.17E-31
102150,5.97E-06
106262,8.78E-18
9410099,5.04E-06
110121,1.51E-05
110263,1.67E-17
202090,2.07E-16
9908074,7.82E-17
203025,1.99E-07
203097,3.02E-14
9703122,3.38E-26
205230,6.93E-23
206054,5.07E-30
208022,2.81E-07
209130,2.81E-07
210244,9.06E-21
211009,4.12E-22
211213,1.31E-05
9412206,0.005639482
9506162,2.40E-20
9510236,9.45E-17
9604101,3.61E-05
9612057,0.006444565
9704196,1.44E-25
9706134,1.03E-23
9807095,9.51E-09
9911034,3.99E-07
9506048,1.80E-10
9508094,1.39E-24
9605184,2.31E-29
9504047,1.33E-05
9506057,5.17E-31
9508064,5.65E-16
9510086,0.004018524
9512181,1.05E-05
9601036,0.000220547
9509042,2.42E-29
9609176,6.19E-30
9508091,1.82E-06
9611159,1.80E-27
9806199,0.000179055
9507160,3.64E-05
9512203,2.82E-05
9601057,3.96E-08
9607050,1.16E-15
9506207,9.89E-06
9511098,7.15E-07
9601067,5.81E-06
9506076,5.20E-15
9707075,8.62E-15
9511061,2.58E-16
9506065,1.09E-20
9805099,5.17E-31
9609094,4.53E-06
7110,1.58E-16
9506086,2.42E-07
9508132,5.68E-06
112071,0.000187034
205002,8.14E-27
205306,7.40E-07
9602153,4.09E-26
9603118,8.43E-06
9505025,1.25E-07
9507158,3.48E-07
9602022,0.000370341
9612108,2.27E-26
9705104,1.13E-05
9705220,1.14E-06
9706005,5.17E-31
9707042,1.03E-05
9908007,1.53E-06
9910268,3.67E-05
9505053,0.000310553
9507027,5.17E-31
9506150,6.80E-07
9504095,0.000240017
9505073,0.000330575
9507121,1.64E-07
9508096,0.00168568
9510093,0.000113944
9510135,0.001284708
9510017,2.76E-05
9511222,2.15E-24
9512059,0.02306606
9512145,0.000295233
9506101,9.93E-06
9510161,2.13E-29
9510209,1.52E-22
9512077,9.45E-22
9506156,4.95E-21
9602064,1.01E-06
9511108,0.000152883
9511157,5.17E-31
9512078,4.24E-08
9602052,7.72E-22
9603127,0.076636853
9607139,2.42E-07
9510106,0.027204101
9604129,6.77E-08
9606122,0.000184162
9701175,0.23882074
9606176,0.002314919
9607057,1.56E-06
9607229,2.42E-07
9612126,9.80E-31
9705175,5.30E-31
9706155,1.04E-20
9705162,2.57E-17
9706144,5.17E-31
9609017,7.60E-23
9803194,1.92E-07
9808141,5.46E-06
9901126,3.12E-06
9610148,7.18E-29
9908126,1.19E-24
9605201,5.14E-23
9810157,1.82E-25
9903224,1.83E-25
9604090,1.03E-27
9510097,3.80E-24
9701048,9.51E-25
9709214,3.77E-25
9711080,1.51E-27
9801204,4.28E-23
9803116,5.01E-22
9809122,2.58E-21
9603133,4.47E-19
9803131,6.32E-22
9704142,1.30E-15
9807014,3.45E-16
9908175,3.04E-16
9711069,5.27E-16
9712186,3.77E-20
9710151,0.001011319
9612115,1.26E-17
9707079,4.37E-17
9707093,3.16E-06
9710231,1.01E-22
9712072,5.11E-23
9907211,3.01E-20
9509148,5.27E-20
9512081,2.02E-28
9611202,2.09E-28
9612087,6.13E-20
9612223,4.88E-22
9702101,1.90E-22
9706130,1.90E-15
9602071,3.35E-23
9602144,1.84E-16
9603113,2.02E-28
9604055,3.93E-25
9604133,5.17E-23
9610082,0.004310137
9612162,0.007127467
9702006,0.007954637
9704041,2.03E-20
9704123,1.23E-38
9704127,7.44E-25
9705046,7.31E-24
9705055,1.65E-23
9705132,2.26E-22
9706039,6.77E-20
9707164,5.27E-18
9707259,2.89E-18
9708037,8.65E-17
9709107,1.22E-14
9603109,4.50E-14
9810099,0.000149691
9712117,0.000117774
9802047,0.000156713
9702201,3.67E-25
9604179,1.96E-24
9701042,2.59E-27
9801049,1.82E-25
9601077,3.73E-25
9603061,7.76E-25
9603183,3.54E-23
9604068,2.75E-22
9609095,1.32E-22
9609181,6.35E-31
9612204,1.80E-24
9612236,2.08E-20
9712004,4.63E-21
9712170,7.72E-37
9609225,1.52E-22
9701092,1.42E-21
9711102,2.01E-21
9508058,6.38E-21
9612119,1.35E-20
9709002,2.90E-20
9811101,3.70E-20
9701117,1.53E-21
9812224,3.64E-25
9807127,1.70E-19
9808069,7.63E-20
9511173,4.28E-21
9701137,7.76E-18
9702093,2.06E-17
9602014,1.01E-24
9707087,1.64E-18
9707203,4.72E-22
9610105,4.09E-16
9802085,3.64E-15
9610041,7.02E-17
9704098,3.89E-16
9801084,1.43E-16
9801085,5.14E-16
9903217,4.40E-19
9904122,2.09E-13
9809070,2.00E-21
9611205,3.96E-15
9704087,9.51E-15
9704145,4.82E-16
9706025,6.45E-19
9707126,8.30E-07
9801183,1.92E-07
1029,7.37E-15
9811194,2.04E-06
9510200,0.000405459
9511159,1.62E-17
9512121,4.24E-09
9604070,0.00016565
9710247,1.46E-06
9712166,6.64E-22
9604103,1.64E-21
9910096,2.09E-19
9902055,9.48E-17
9512082,1.97E-18
9606169,5.11E-08
9812218,2.45E-15
9510053,5.04E-15
9603194,1.33E-06
9701166,2.57E-18
9710065,0.010369077
9906103,3.29E-22
9707019,1.66E-09
9707160,1.23E-07
9708075,4.15E-19
9901014,3.86E-18
9601167,2.29E-08
9701143,6.19E-06
9605028,1.52E-22
9608012,1.64E-21
9703062,1.80E-16
9708062,3.22E-09
9704109,2.67E-19
9710136,1.05E-18
9512154,9.51E-19
9901018,1.02E-15
9603116,7.02E-16
9602061,1.15E-13
9611104,9.35E-14
9702108,3.48E-14
9703016,1.84E-13
9607121,5.97E-14
9707244,4.28E-14
9707131,1.97E-08
9805047,7.05E-08
9807055,1.05E-08
9901088,2.29E-08
9902210,0.000297787
9801076,4.56E-08
9605085,9.10E-07
9609217,1.15E-07
9606193,0.000196929
9610138,1.84E-18
9706211,1.54E-09
9712115,6.29E-21
9812160,1.52E-22
9907140,1.47E-19
9910217,1.25E-18
9702133,1.96E-23
9705226,9.45E-18
9706208,8.49E-17
9611163,5.68E-16
9612015,3.48E-16
9702110,7.63E-10
9710078,2.56E-15
9709029,3.29E-21
9801047,4.85E-19
9703059,3.57E-17
9711059,8.39E-23
9811013,1.86E-16
