Id,betweenness_centrality
9511159,0.000311319
9511178,0.004629847
9712020,0.007103137
9805126,0.000264383
9811036,0.001006732
9701185,0.000969624
9807239,0.000351281
9812230,0.000736142
205138,0.000766537
9610125,0.000777808
9605236,0.000335034
9905004,0.008671456
206063,0.029751852
9712135,0.000499778
9902149,0.00716525
9705126,0.005017216
206192,0.006947135
9612130,7.38E-05
207034,0.000634585
9908165,0.003385394
207142,0.009479984
207264,0.001609336
9707119,0.002096329
9704190,0.000538815
9806151,0.001311961
209239,0.001696545
9602061,0.002405175
9709123,0.001819648
9603009,0.001603216
210223,0.000274269
9703118,0.002247064
211250,0.000710489
211110,0.000733883
211172,0.000945086
212114,0.037516482
212151,0.0005135
9806009,0.004744639
301094,0.010855767
9804034,0.000171155
9705107,0.001474084
9710198,0.017957548
9701188,0.000281705
9511098,0.000832569
9601164,0.000571287
9601179,0.001284095
9602172,0.012805702
9605023,0.001513463
9606196,0.000609248
9607054,0.000230513
9607113,0.001552567
9704087,0.001456687
9811019,0.013950144
9705132,0.000891959
5212,0.003462544
9247,0.004346757
9906044,0.007623361
9909213,0.002575831
9704030,0.00100879
9706115,0.000417982
9604037,0.001856078
9707205,0.004392748
9712179,0.002466343
9812008,0.000838759
9612251,0.000814847
9703209,0.009991062
9803058,9.43E-05
9906029,0.005918968
9911119,0.002070271
4023,0.000386569
9706083,0.001898431
9808134,0.001043608
4113,7.34E-05
4187,0.010997774
5029,0.016701999
5054,0.002203971
9805031,0.00022444
9903117,0.000989105
5145,0.006679363
5241,0.001126133
9803189,0.001575392
6052,0.000250726
6062,0.005912604
6085,0.002001606
6091,0.001392433
9706073,0.001205696
9709065,0.002365899
9904150,0.004709434
6192,0.006893004
6231,0.002138102
7023,0.007347162
7043,0.006180046
7055,0.000661325
9912159,0.000404328
9806188,0.012315797
7170,0.094718449
9810203,0.000348349
7236,0.004710666
9611104,2.86E-05
8081,0.007080997
9610016,0.00122116
9702084,0.000522582
8212,0.002122668
8213,0.000380178
9612056,3.73E-05
9703133,0.000141193
9704187,0.001227213
9705067,0.002254498
9708009,0.037286381
9709172,0.01410337
9710059,0.002625002
9710242,0.000103654
9711153,0.005597312
9712027,0.000156031
9803110,3.12E-05
9805027,0.000216906
9806130,0.000459465
9811093,0.006945233
9812079,0.00033533
9808187,0.002153072
9903268,0.034015019
9907179,8.41E-05
9908077,0.000349472
9910005,0.006328619
9910062,0.002352215
8241,0.020701542
9017,0.000158932
9025,0.000579173
9131,0.007278344
9140,0.002642543
10151,0.001605735
11039,0.000586152
9803152,0.000553806
11271,0.000722014
12092,0.003224573
103146,0.000726481
9911037,0.005397509
103165,0.001665238
104169,0.002889713
9906106,0.000520989
104146,0.003005628
104210,0.000219762
106178,0.010720641
9610043,0.241132084
9908152,0.001727967
9703052,0.000614173
9705130,0.004207079
107200,0.002558493
9711179,0.001898082
9711081,0.003649737
9710153,0.004104407
9612215,0.003679387
9709108,0.000892367
9710217,0.00332979
9710226,0.001077122
9711005,0.002120306
9711138,0.019644918
9703056,0.000542888
9708012,0.001379662
9705194,0.000533935
9907046,0.002810769
9902106,0.00204111
9612171,0.00338831
9711073,0.001779089
9911170,0.000835398
9708068,0.001705033
9711117,0.000404701
9710247,0.002093005
9705047,0.003797929
9711052,0.00273821
9712090,0.008326128
9905064,0.004147179
9707214,0.000770247
9901059,0.000487165
9709029,0.000152607
9707162,0.003277493
9903037,0.003069997
9911212,6.29E-05
9912130,0.003628181
9708129,6.89E-06
9712061,0.001365619
9706168,0.00304907
9706192,0.003715362
9705056,0.001515173
9704051,0.004045724
9701139,0.000903023
9703218,0.000707237
9704123,0.000636906
9705113,0.000351295
9705152,0.006569078
9710032,0.004718826
9706132,0.016517005
9710122,0.009988025
9702067,0.000569207
9706194,0.001719966
9710096,0.001171509
110030,0.000745943
9612157,0.002609754
9707224,0.003714218
9705078,0.005882049
9711029,0.002413326
9703211,0.004274628
9704134,0.000705037
9910222,0.03653238
9903105,0.000429775
9710014,0.004250772
9712071,0.004640416
9709099,0.002064084
9710219,0.000292019
9905091,0.000342728
9701117,0.002442743
9701119,0.000872702
9707217,0.001978761
9912254,0.002058932
9911067,0.005640675
9710005,0.001764039
9706156,0.003111787
9911149,0.003141996
9711169,0.000770598
9909129,0.006785532
9806019,0.000375154
9711044,0.001776995
9912227,0.005099999
9905087,7.47E-05
9903043,0.001846655
9612144,3.97E-05
9710098,0.002444838
9708137,0.000284889
9709160,0.003917995
9710218,0.001899483
9912184,0.002225327
9904027,0.003329894
9704109,0.007671487
9705005,1.05E-06
9707200,0.002312921
9711100,0.000930625
9612234,0.000312704
9706187,0.001312848
9701151,0.000180587
9701168,0.000110735
9709225,0.000539574
9711003,0.002161291
9712202,0.004860805
9712236,0.000446199
9612064,0.001439575
9905146,0.002114542
9706039,0.000763648
9712021,0.000665176
9908004,0.012424623
9910146,0.011001706
9909049,0.003940122
9911138,0.00224752
9903039,0.00178969
9706025,0.008708352
9708123,0.006586626
9912185,0.002056398
9903217,0.004688054
9902158,0.001934647
9709138,0.00920532
9911251,0.002378962
9705111,0.0001092
9912280,0.008584221
9909219,0.001996129
9707171,0.015396081
9712047,0.00467661
9712075,0.002003366
9712084,0.003655775
205265,0.001658172
9708037,0.002154083
9904094,0.000866379
9703053,0.007302402
9706002,1.59E-05
9612096,0.004488391
9901135,0.004160692
9904042,0.001602868
206239,0.001566822
9901072,0.001652806
9704158,0.005080387
9902001,0.0015723
9708033,0.002366073
9907099,0.006199465
9709042,0.00014434
9907029,0.002334328
209028,0.002669566
9709178,0.001473144
9704191,0.000215528
9902200,0.005202686
9901152,0.00063868
9903025,0.000381057
210212,0.003036321
210243,0.000341801
211139,0.001301736
9904018,0.000666864
9705055,0.005860461
9711082,0.002530143
9711105,0.000576856
9904019,0.008867545
9709038,0.000353375
9711046,0.000358719
9705188,0.000833112
9709005,5.12E-05
9710030,0.002026832
9806096,0.000874903
9901033,0.000639183
9703174,0.006432591
9709114,0.00156544
9703016,0.003395464
303210,0.004508242
9709171,0.000140838
9711015,0.00430393
9707259,0.001290581
9708085,0.00332784
9709118,0.002035286
9904086,0.00314792
9703208,0.000276397
9709198,0.00195823
9710245,0.001184754
9710192,0.001085024
9709209,0.005267826
9909075,0.001619142
9708029,8.05E-05
9704017,8.42E-05
9707043,0.001003749
9709098,0.001176957
9901158,0.000672857
9612021,0.004771351
9705242,0.001219169
9908153,0.004713063
9906137,0.00100041
9901034,0.000343867
9806136,0.001167305
9711034,0.000509099
9612233,0.059671551
9703073,0.000191509
9705014,0.004389073
9708083,5.50E-05
9902087,0.002629191
9903129,0.000908745
9710041,0.003412239
9710027,0.001979684
9612119,0.002320445
9908106,0.010892993
9912225,0.00157905
9905071,0.000206092
9712088,0.011020986
9705110,0.000632971
9706196,0.000344194
9708022,0.000526888
9909119,0.002545953
9708164,0.019674528
9912241,0.002050877
9710057,0.00045124
9904083,0.000378482
9901008,0.000610196
9707023,0.000400751
9907016,1.55E-05
9703008,0.00101387
9705215,0.001343657
9709222,0.005527108
9909227,0.005270725
9707164,0.002655463
9612022,0.00035163
6019,0.0059125
9706152,0.002700815
9709139,0.00236813
9703201,0.000792515
9704086,0.000224101
9711160,0.001099595
9901105,0.002738048
9906091,0.011310223
9610181,0.003618676
9612241,0.006293091
9703047,0.000143206
9704031,0.005642997
9705045,0.002216783
9706011,0.001344796
9706146,0.00766884
9707132,0.00090992
9707142,0.003652864
9707146,0.00573838
9707195,0.001069075
9708090,0.000805365
9708105,0.001429161
9708133,0.002329025
9709006,0.000264129
9709037,7.02E-05
9709106,0.015870209
9710010,0.001583256
9710029,0.000265685
9710053,0.003067276
9710124,0.009456142
9710137,0.00519356
9710154,0.001623072
9710228,0.001080858
9711114,0.011943917
9711196,0.002610548
9712012,0.000480568
9712055,1.39E-05
9712136,0.000416857
9712142,0.000449329
9704040,0.006813503
9712170,0.001497289
9806242,0.005136726
9806245,1.89E-05
9810060,0.002335547
9902078,2.08E-05
9902089,0.009865701
9903233,0.013590747
9905055,0.001061641
9905160,0.001917795
9906078,0.00264226
9907033,0.001843458
9907036,0.00049256
9907037,7.66E-05
9907083,0.000429639
9907130,0.004546765
9908039,0.002243588
9908049,0.003798942
9908053,0.000554267
9908199,0.023059563
9910211,6.86E-05
9911008,0.002240494
9911252,0.001030778
9912260,0.003146195
9907128,0.000455226
9912258,0.005484457
9707225,0.000912561
11094,0.006073698
9711109,0.000316422
9902043,0.000190661
9704178,0.000704869
106031,0.002626378
106103,0.003674965
9402044,0.015186608
9407106,0.000312039
9408155,0.001329964
9609059,0.000658746
9611097,3.82E-06
9710001,0.000654209
9408013,0.001440888
9505023,0.00115073
9702174,0.001198317
9803185,3.65E-05
9505171,0.003608424
110188,0.006205688
9504141,5.91E-05
9707260,0.000155922
9705087,0.023793745
9607172,0.000371611
205083,0.000901815
9909073,0.001930571
209266,0.000121828
209267,0.000121828
210183,0.007008337
212098,0.001158401
9606168,0.000160112
9710125,1.93E-05
303115,0.001764048
9607045,0.001855554
9508053,0.003842338
9701128,0.005093685
9512004,1.78E-05
9607002,1.39E-05
9806204,0.002215142
9703072,0.001118196
4087,0.000689511
9808087,0.002986551
9611012,0.000400907
9612057,1.64E-05
9705173,0.006176437
9706222,0.00314812
9803143,0.00014808
9902203,0.000210659
9909192,3.28E-05
9903092,0.003224442
103157,0.000747035
9904214,0.000423792
9403198,0.003966044
9407109,0.003485076
9603191,0.000421619
9709177,0.008050493
209038,1.29E-05
210135,0.002383372
211082,2.96E-05
212069,0.00209777
212212,0.001890525
303001,0.000112549
9702047,0.00253425
6188,4.17E-06
106176,0.000578871
103067,0.005467461
103086,0.005183191
9712172,0.000909883
210291,1.54E-05
212082,0.002743858
303104,6.56E-06
9910250,0.000639275
9705189,0.001056897
9605119,1.30E-08
9703227,0.000806211
9904172,3.46E-05
9708168,0.002506831
9407087,0.85737221
9507032,0.000625299
9512005,0.000234308
9606043,0.000121069
9609041,0.000709886
9609145,0.000948221
9610156,0.003034416
9610157,0.009975289
9701054,0.003106927
9812049,0.002555221
9804208,0.005175928
9710248,0.010237252
9605229,0.006411079
9603074,0.027529034
9611051,0.008745158
9411028,0.157579511
9504047,0.009912812
9706217,0.002239632
9811195,0.002593177
9903029,0.007341201
9503057,0.009812213
9506037,0.008985318
9503127,0.003261846
9810035,0.001684171
107248,0.014731378
9512105,0.024489125
9705122,0.018986786
9501075,0.025265793
9607202,0.001673278
108023,0.001812145
9512165,0.000290974
9504006,0.019432079
9504034,0.005202649
9507113,0.0018113
108032,0.00839495
9506002,0.00126722
9411205,0.001710073
9503201,0.000620068
9504010,0.001345923
9501057,0.007379339
9803030,0.018928513
9601014,0.002169297
9712029,0.001210844
9707251,0.00071599
9707258,0.000328832
9705232,0.000941295
9506091,0.005912472
9805096,0.007820811
108179,0.003972628
9710102,0.007739066
9508064,0.006048851
9902018,0.013393151
108221,0.000960733
9804069,0.00031858
9709146,0.003880501
9811031,0.027458967
9412158,0.0003425
9412200,0.004227785
9605154,0.002985662
9507168,0.000954168
9511228,0.003043574
9611209,0.008299948
109119,0.010499923
9611110,0.003612216
109141,0.000586421
9711145,0.001618262
9608154,0.004097123
9602154,0.00015255
9506075,0.001915658
9601050,0.000544422
9702106,0.00068435
109175,0.002886764
9808026,0.000776078
9511053,0.019762122
9904119,0.006264261
9411183,0.000315346
9512043,0.000906064
9810089,0.02199443
9702166,0.00060645
9608183,0.001346551
9601007,0.003715405
9603086,0.010161024
9609062,0.000365683
9610049,0.000268113
9612192,0.016424602
110071,0.003951751
9804126,0.000799338
9804151,6.31E-05
9611123,0.00034561
9702115,0.000683459
9512085,0.021817045
9612085,0.003597436
9504129,0.004788646
110131,0.000745943
9704027,0.001384899
9905194,0.000144428
9507144,0.0001599
9602073,0.000265519
9607066,0.000486834
9607076,0.000215703
9608121,2.49E-06
9609130,0.000284587
9610026,0.000850974
9611016,0.000585737
9809127,0.010344544
9904045,0.01357802
9504150,0.056685686
9505183,0.011973718
9503036,0.002117693
9507135,0.000925594
9611188,0.002070394
9609219,0.010789274
9703098,0.002787427
9704092,0.001137093
9812078,0.000735241
9604097,0.008208541
9705174,0.001956729
9803054,0.000962798
9902162,0.001689955
9601059,0.000218461
9602174,0.003913823
9605178,4.15E-05
9710112,0.000343785
9710161,0.000802984
9711150,0.001490885
9604063,0.011244738
110240,0.00413055
9708036,0.001259793
110263,0.004312815
9711143,0.007609678
9507060,0.020351466
9811231,0.008908015
9512129,0.007764202
9806056,0.004006392
9703194,0.000728665
9710123,0.002287444
9712046,0.003009764
111284,0.000201519
112005,0.001098109
9507063,0.006795794
112040,0.004119196
9901124,0.000166025
9706131,0.00077817
9412074,0.003811078
9803026,0.001116959
112195,0.004948177
112211,0.000123227
9601044,0.000488913
9703195,0.0021066
9911255,0.000180684
9507003,0.000537204
9707009,0.028364967
9605101,0.001259038
9706145,0.000881247
9603073,0.000852395
9807183,0.000272583
9809064,0.002131274
9705237,0.000619431
9904116,0.005940133
9710073,0.000108392
9710146,0.002415232
9608185,0.000427318
9507064,0.000740562
9807195,0.006105095
9508002,0.000771208
9708122,0.001710824
9608135,0.00036438
9609021,0.000431762
9904078,0.000409217
9912133,0.001738556
9711083,0.003478774
9712040,0.001443622
9702098,0.00841945
9511126,0.02063389
9706095,0.000360607
9711095,0.003443927
9808156,0.000749276
9711108,0.011119243
9712062,0.001345181
9507140,0.001857735
9705181,0.001615594
205060,0.0114338
9504120,0.000312145
9610053,0.000770395
9709211,0.005669829
9811025,0.000968479
9903207,0.013467661
9711032,0.001599217
205171,0.00262422
205202,0.015485557
9601168,0.001673104
205230,0.008670759
9708061,0.002400006
9703180,0.000253518
9711194,0.005008098
206017,0.001109596
9701170,0.000421371
9711132,0.00111408
9806032,0.001160727
206072,0.002643293
206127,0.003590536
206161,0.007338496
9906129,0.009700335
9704163,0.00073833
9505123,0.002328921
9602060,0.000628047
9609101,2.48E-05
207106,0.009019321
207145,0.001762409
207153,0.009172898
207208,0.003417144
207271,0.000775113
9902163,0.000248646
208070,0.003500516
208095,0.001899748
208176,0.000301123
9809196,4.61E-05
9710085,0.005397956
9712110,0.03830171
209127,0.005888249
209130,0.009628953
209161,0.000989288
209162,0.017317497
9709135,0.001519656
209187,0.002814377
209208,0.008536613
210022,0.013270041
210096,0.000172732
9805123,0.001028053
210157,0.040441567
9812227,0.001536046
210192,0.000366729
211016,0.000153918
9607067,0.002153364
211069,0.001818284
211086,0.000199303
9610142,0.0019096
9611106,0.0022875
9702012,0.0002027
9705041,0.000353177
211100,0.004204748
211108,0.002357779
211121,0.000255774
211123,0.001141498
9703176,0.000384845
211146,0.005724026
9701158,0.001392768
211216,0.003640435
211236,0.008306328
211241,0.002349056
211245,0.008364202
9603028,0.003756299
9608104,0.001829784
9805051,0.002306909
9602005,0.004123569
9506181,0.000715209
9708017,0.000625713
9712025,0.002114776
9712054,0.000699065
211254,0.003381356
211282,0.000778496
211291,0.00301363
212010,0.000963254
212018,0.00156064
212020,9.96E-05
9604051,9.89E-05
9604059,7.09E-05
9609066,0.000267831
9704174,0.000507976
9909032,0.000688805
9808022,5.26E-05
212032,0.00130806
212038,0.003559341
9607159,0.000493077
9610242,0.01816271
212190,0.001247706
212211,0.001671424
212233,0.010760044
9911097,0.0218835
212253,0.002755997
9607219,0.003675595
212293,0.004914761
9902038,0.007242195
212313,0.00898726
9804105,0.000168572
9806144,6.37E-05
9905053,0.001233719
301006,0.00046026
9601013,0.044028637
301071,0.002487944
9707095,0.00116077
301105,0.00029716
301125,0.002100328
301135,0.002905858
9604023,0.001177192
9507040,0.002102825
9710222,0.003424042
9505135,0.000516043
9610065,0.000373718
9510138,0.00022736
9804108,0.003155416
9702192,0.00101953
9409095,0.000894975
9411097,0.001449869
9502085,0
9502137,0.006086905
9503213,0.002073898
9503231,0.007508477
9503105,0.001093035
9504146,2.92E-05
9504161,0.006490537
9506034,0.00083
9507011,0.000803815
9510186,0.00055132
9511017,0.001073089
9511019,1.08E-06
9504032,0.001898792
9510179,0.005215142
9512060,0.000633808
9512139,0.003469216
9512149,0.001195925
9512192,5.51E-05
9601016,0.005025492
9601102,0.000628906
9601145,1.15E-05
9511037,0.004401375
9603059,0.000681129
9603131,0.003806107
9606096,0.00018952
9606111,1.94E-05
9607169,2.20E-05
9607223,0.005362027
9608106,0.000599407
9608191,0.005636068
9609156,0
9610085,0.003190813
9701129,0.001309672
9708149,0.001445782
9709192,0.024113324
9812004,0.001335614
9706023,0.001327441
9612073,0.012306533
9805102,0.010985791
9805058,0.007139557
9710212,0.004004699
9707017,0.000520961
9612134,0.001108999
3263,0.003723229
9811177,0.000385114
4048,0.004546209
9603169,0.000333259
4063,0.00663527
4068,0.004179498
9911112,0.0077421
4167,0.003668399
9607184,0.002112292
5008,0.000300922
9708073,9.99E-05
5049,0.002694254
9803228,0.000373005
5130,0.029931063
5160,0.001470255
5180,0.001952286
9807037,0.009949562
9702167,0.007401985
5221,0.009241007
5247,0.031900481
9703145,4.32E-05
9702054,0.00013246
9806015,0.000186403
9804038,0.002370237
5275,0.003356438
9703186,0.000366495
6028,0.017015271
9811198,0.008437237
6100,0.004392823
6113,0.002388548
11227,0.000194579
9903252,0.002588296
9610211,0.000375248
9910015,0.000148117
6141,0.000342936
9710068,0.000166442
6189,0.001793532
6194,0.00308662
6198,0.000834498
6244,0.000468779
9611120,0.01140167
7195,0.028576589
8076,0.006564414
9808018,0.008947688
8100,0.000269134
9907165,0.002170508
8169,0.003035975
8196,0.001637572
8225,0.000609723
9610119,0.001064333
9611076,0.000186214
9611234,0.000745943
9704032,0.000779363
9704066,9.14E-05
9704196,0.003138382
9707059,0.000164702
9710013,0.002131011
9710160,0.001545713
9711076,0.000177262
9711141,0.000272011
9712152,0.001163129
9712137,0.002345874
9804086,0.000218809
9806123,0.001791162
9806229,3.14E-05
9807062,0.001394476
9808186,0.000879517
9810137,0.001654742
9903177,0.000119124
9904060,0.000243943
9043,0.002714834
9060,0.000566221
9179,0.002442193
9202,0.112179635
9206,0.000208869
10061,8.35E-05
10078,0.002006114
10079,0.012390105
10103,0.000824967
10144,0.013523031
10222,0.004481895
10241,0.001293042
10272,0.008201895
11081,0.000509051
11093,0.004524196
11193,0.003624091
11197,0.027604767
11222,8.53E-05
9712218,0.000644667
12075,0.003453809
12079,0.000601027
12111,0.01506866
12131,0.009727304
12213,0.006819816
12250,0.001544762
12261,0
12265,0.007237887
9705201,0
103123,0.000652101
103174,5.44E-06
103209,0.007833103
104147,0.006770802
9506063,0.002222063
106048,0.1229745
106061,0.004739529
106080,0
106117,0.00380234
106175,0.00126973
106183,6.57E-05
106192,0.002468143
106246,1.29E-05
107016,0.000164374
107096,0.010082456
107114,0.005727641
9408099,0.2574826
9506098,0.003942636
9511180,3.87E-05
9708118,0.003973689
9705199,0.001925181
9411178,0.002803698
9907123,0.017185077
9412092,0.021978203
9506110,0.002361899
9507115,0.00306245
109168,0.004425979
9604062,0.000412055
9610205,0.002064375
110121,0.000278284
9909122,0.002789442
9608054,0.000162712
9709010,0.000831173
9603082,1.96E-05
9707192,0.006755907
9812055,0.000306376
9811083,0.000663658
9611186,0.001165761
9803123,2.04E-05
112145,0.001828069
9609104,0.000156767
9910049,0.000713787
9803126,0.001678534
9809180,5.20E-05
9609116,9.21E-05
9707120,0.017252444
9806234,1.06E-05
9806246,1.56E-05
9705025,0.000875784
9503184,0.00551383
205151,0.000419995
205201,0.000944439
9808031,0.002427728
208222,0.000670556
9906033,0.014142039
9508043,0.000190977
9810149,0.00051853
210244,0.001180293
211009,0.000396286
211213,0.000207397
9701120,0.001298449
9709001,0.003078719
9712018,0.000479047
9612240,0.000115316
9712011,0.000966293
9908143,8.75E-05
9904121,0.000881791
9912011,0.000151485
301196,0.001665837
9701150,0.000112468
9506162,0.00024915
9510236,0
9601117,0.00046723
9603188,0.000984102
9606146,0.001659781
9606189,0.001448409
9702031,0.000258583
4148,0.002957922
4186,0.003246505
5088,0.006591722
9703171,0.000104499
5119,0.002903453
9812085,6.16E-05
6008,0.002043801
6140,0.001116649
9712171,0.007456583
9905142,0.025157443
7133,0.000118007
7143,0.001593852
9707022,0.001547613
9803130,0
9911034,0.000134212
10233,3.92E-07
10243,0.002525643
10246,0.006952816
9906023,0.00150466
103181,1.24E-06
106045,8.37E-05
106262,0.000674311
9505082,2.58E-05
207215,1.29E-05
9603134,4.61E-05
9411048,0.020092811
9701055,0.0004727
9607216,3.00E-05
9707262,0.002292
9603129,0.000525263
9803217,0.000639545
9604199,0.003112776
9603069,0.000961022
9411210,0.051034258
9610051,0.002757857
9904087,0.000343331
9911115,0.000874255
9612086,0.000302575
9510183,0.00154192
9612195,0.000399543
9712109,0.000211968
9905224,0.000709445
