,Rank,Id,Degree-Centrality,Betweenness-Centrality,EigenVector-centrality,Closeness-Centrality,Hub-Score,Authorities-Score,Degree-Prestige,Page-Rank,Katz-Centrality,Harmonic-Centrality,Percolation-Centrality
11,12,0.9999899083832574,0.0001984011851594,0.0200778770064026,0.0009098601655126,0.0204093866163969,0.0009098601655126,0.0009098601655126,0.0001984011851594,0.0004163801067995,0.968588228229986,0.0204093866163969,0.0200778770064026
12,13,0.9999822387545332,0.9485089383972394,0.9898968788143158,0.0104080898436455,0.9898873926945776,0.0104080898436455,0.0104080898436455,0.9485089383972394,0.0208053816573764,0.9797960787004824,0.9898873926945776,0.9898968788143158
13,14,0.999896258179886,0.0109133770939474,0.021096423884233,0.0004163801067995,0.999167744367238,0.0004163801067995,0.0004163801067995,0.0109133770939474,0.0201868664672226,0.010191927413019,0.020594668699791,0.021096423884233
14,15,0.9998953499343792,0.0208053816573764,0.969720406712338,0.0001091912931549,0.020594668699791,0.0001091912931549,0.0001091912931549,0.0208053816573764,0.0001984011851594,0.0103099993289074,0.0200778770064026,0.969720406712338
15,16,0.9998879830541572,0.0105065840230532,0.00050770923832,1.0091616742597671e-06,0.0208966098727295,1.0091616742597671e-06,1.0091616742597671e-06,0.0105065840230532,0.0109133770939474,0.9793058279591268,0.999167744367238,0.00050770923832
16,17,0.9998858638146412,0.9995684824680864,0.0302869601678841,0.0008293290639066,0.0200778770064026,0.0008293290639066,0.0008293290639066,0.9995684824680864,0.9995684824680864,0.9793100664381588,0.0001984011851594,0.0302869601678841
17,18,0.9998847537367996,0.0206860987474789,0.9794967613478968,0.0006132675494476,0.0001984011851594,0.0006132675494476,0.0006132675494476,0.0206860987474789,0.0001091912931549,0.9788859157864674,0.0208966098727295,0.9794967613478968
18,19,0.9998742584553872,0.0104080898436455,0.0009040070278018,0.0008139898064579,0.0208053816573764,0.0008139898064579,0.0008139898064579,0.0104080898436455,0.0105065840230532,0.9796085764614048,0.0200003733898194,0.0009040070278018
19,20,0.999871634635034,0.0001091912931549,0.9999990917544932,0.0202973696705541,0.0200003733898194,0.0202973696705541,0.0202973696705541,0.0001091912931549,0.0103988055562423,0.9790935003428628,0.0208053816573764,0.9999990917544932
20,21,0.9997951401801252,0.0201868664672226,0.0201868664672226,0.0100975707964758,1.0091616742597671e-06,0.0100975707964758,0.0100975707964758,0.0201868664672226,0.0104080898436455,0.9791999668994972,1.0091616742597671e-06,0.0201868664672226
21,22,0.9997923145274372,0.0100918185749325,0.9790908765225096,0.0200003733898194,0.0008293290639066,0.0200003733898194,0.0200003733898194,0.0100918185749325,0.9999990917544932,0.0106976183279906,0.0008293290639066,0.9790908765225096
22,23,0.999784644898713,0.0103988055562423,0.9792042053785288,0.0206860987474789,0.9794013955696792,0.0206860987474789,0.0206860987474789,0.0103988055562423,0.0098861514257183,2.8256526879273485e-06,0.0201868664672226,0.9792042053785288
23,24,0.99977495694664,0.0004993331964237,0.9694135206471955,0.0006173041961446,0.0302869601678841,0.0006173041961446,0.0006173041961446,0.0004993331964237,0.9697127370836136,0.020491128712012,0.0006129648009453,0.9694135206471955
24,25,0.9997741496173008,0.9697127370836136,0.0107970207529052,0.0204000014128263,0.0004995350287585,0.0204000014128263,0.0204000014128263,0.9697127370836136,0.9794967613478968,0.999477153336566,0.0107069026153938,0.0107970207529052
25,26,0.999771122132278,0.0107942960163847,0.0004167837714692,0.0208024550885211,0.9999990917544932,0.0208024550885211,0.0208024550885211,0.0107942960163847,0.0007053030941401,0.0098935183059404,0.9794013955696792,0.0004167837714692
26,27,0.9996919029408484,1.0091616742597671e-06,0.0099053254975293,0.0105003272206728,0.0006129648009453,0.0105003272206728,0.0105003272206728,1.0091616742597671e-06,1.0091616742597671e-06,0.0204000014128263,0.0004995350287585,0.0099053254975293
27,28,0.999691095611509,0.0006132675494476,0.0204093866163969,0.0204093866163969,0.0107970207529052,0.0204093866163969,0.0204093866163969,0.0006132675494476,0.0206860987474789,0.0104063742687992,0.9995684824680864,0.0204093866163969
28,29,0.9996904901145044,0.97899167592993,0.9995684824680864,0.0006019649386959,0.0206860987474789,0.0006019649386959,0.0006019649386959,0.97899167592993,0.0004993331964237,0.9789863273730562,0.9993706867799316,0.9995684824680864
29,30,0.999688471791156,0.9787807611400096,0.0001984011851594,0.00092015361459,0.0201868664672226,0.00092015361459,0.00092015361459,0.9787807611400096,0.0204093866163969,0.0302869601678841,0.0302869601678841,0.0001984011851594
30,31,0.9996883708749886,0.0205051560592842,0.9794013955696792,0.0100918185749325,0.0201785913414937,0.0100918185749325,0.0100918185749325,0.0205051560592842,0.0100918185749325,0.0108104426031729,0.0007053030941401,0.9794013955696792
31,32,0.9996820131564408,0.0204093866163969,0.0007053030941401,0.021096423884233,0.9993706867799316,0.0009163188002278,0.0009163188002278,0.0204093866163969,0.0004167837714692,0.0200924089345119,0.9999990917544932,0.0007053030941401
32,33,0.9996810039947664,0.0007053030941401,0.9485089383972394,0.0009163188002278,0.0007053030941401,0.021096423884233,0.021096423884233,0.0007053030941401,0.0107942960163847,0.0203868823110609,0.0004163801067995,0.9485089383972394
33,34,0.999680903078599,0.9999990917544932,0.9997923145274372,0.0208053816573764,0.0107069026153938,0.0008102559082631,0.0008102559082631,0.9999990917544932,0.0302869601678841,0.9991767259061388,0.0104080898436455,0.9997923145274372
34,35,0.9996765636833996,0.9791021791332614,0.0104080898436455,0.0008102559082631,0.009992214317683,0.0208053816573764,0.0208053816573764,0.9791021791332614,0.9486253956544488,0.9789947034149526,0.009992214317683,0.0104080898436455
35,36,0.9996763618510648,0.0098861514257183,0.9790019693790072,0.0208966098727295,0.9995684824680864,0.0208966098727295,0.0208966098727295,0.0098861514257183,0.97899167592993,0.010997642093748,0.0302878684133909,0.9790019693790072
36,37,0.9996739398630466,0.0100975707964758,0.0109210467226717,0.0202924247783502,0.0008039991058827,0.0202924247783502,0.0202924247783502,0.0100975707964758,0.9788913652595084,0.9988776103858884,0.0008039991058827,0.0109210467226717
37,38,0.9996724261205352,0.9789014568762512,0.9790944085883696,0.0008016780340319,0.0302878684133909,0.0008016780340319,0.0008016780340319,0.9789014568762512,0.0006132675494476,0.9690060211631296,0.0206860987474789,0.9790944085883696
38,39,0.9995881611207346,0.0109973393452458,0.0109133770939474,0.0107942960163847,0.0106127478311854,0.0107942960163847,0.0107942960163847,0.0109973393452458,0.9787807611400096,0.9793860563122306,0.0107970207529052,0.0109133770939474
39,40,0.999583518977033,0.0008139898064579,0.9687961155348834,0.0004995350287585,0.0001018244129328,0.0004995350287585,0.0004995350287585,0.0008139898064579,0.0009163188002278,0.9794894953838422,0.0001018244129328,0.9687961155348834
40,41,0.9995834180608656,0.9793967534259778,0.0008039991058827,0.000209905628246,0.0104080898436455,0.000209905628246,0.000209905628246,0.9793967534259778,0.0099053254975293,0.0108983405850009,0.0201785913414937,0.0008039991058827
41,42,0.999578775917164,0.0004995350287585,0.0001102004548291,0.0001018244129328,0.9994795753245842,0.0001018244129328,0.0001018244129328,0.0004995350287585,0.0100975707964758,0.9696183804670704,0.0106127478311854,0.0001102004548291
42,43,0.9995734273602904,0.0008293290639066,0.9994795753245842,0.0205051560592842,0.0004163801067995,0.0199889698629003,0.0199889698629003,0.0008293290639066,0.0107970207529052,0.979692034131866,0.0008139898064579,0.9994795753245842
43,44,0.9995730236956208,0.0300883571503898,0.0209908655731054,0.0199889698629003,0.9697162691494736,0.0205051560592842,0.0205051560592842,0.0300883571503898,0.0004995350287585,0.9992780457382344,0.0006173041961446,0.0209908655731054
44,45,0.9995684824680864,0.0009163188002278,0.9898999062993386,0.0201868664672226,0.0206054667297056,0.0201868664672226,0.0201868664672226,0.0009163188002278,0.9794013955696792,0.0302888775750652,0.0009098601655126,0.9898999062993386
45,46,0.9994898687736616,0.9486253956544488,0.9788913652595084,0.9697127370836136,0.0008139898064579,0.9697127370836136,0.9697127370836136,0.9486253956544488,0.999090543499157,0.0210001498605086,0.000209905628246,0.9788913652595084
46,47,0.9994800799054212,0.979087647205152,0.9697212140416772,0.9494277801016529,0.0006173041961446,0.9898999062993386,0.9898999062993386,0.979087647205152,0.9791021791332614,0.0209044813337888,0.0004984249509168,0.9697212140416772
47,48,0.9994795753245842,0.0009098601655126,0.9793011858154254,0.9898999062993386,0.0004984249509168,0.9494277801016529,0.9494277801016529,0.0009098601655126,0.9797015202516042,0.0007114589803531,0.9697162691494736,0.9793011858154254
48,49,0.999477153336566,0.9788913652595084,0.9795989894254994,0.0101896063411682,0.9997923145274372,0.0101896063411682,0.0101896063411682,0.9788913652595084,0.0008293290639066,0.9789014568762512,0.0206054667297056,0.9795989894254994
49,50,0.9994718047796924,0.0210011590221828,0.99907278225369,9.819143090547536e-05,0.000209905628246,9.819143090547536e-05,9.819143090547536e-05,0.0210011590221828,0.0205051560592842,0.0200823173177693,0.9994795753245842,0.99907278225369
50,51,0.9994708965341856,0.0210113515550929,0.9791977467438135,0.9898873926945776,0.0009098601655126,0.0103116139875863,0.0103116139875863,0.0210113515550929,0.9994795753245842,0.9697090031854187,0.9997923145274372,0.9791977467438135
51,52,0.9994707956180182,0.9793033050549412,0.0206860987474789,0.0103116139875863,0.97899167592993,0.9898873926945776,0.9898873926945776,0.9793033050549412,0.9694135206471955,0.9793967534259778,0.0105007308853425,0.0206860987474789
52,53,0.999470492869516,0.9794013955696792,0.9989643982898746,0.0208866191721544,0.999281476887927,0.0108008555672674,0.0108008555672674,0.9794013955696792,0.979087647205152,0.0206860987474789,0.0101008001138334,0.9989643982898746
53,54,0.999470089204846,0.0099053254975293,0.9791963339174696,0.0108008555672674,0.9991795515588268,0.0208866191721544,0.0208866191721544,0.0099053254975293,0.0001018244129328,0.9795965674374812,0.9991795515588268,0.9791963339174696
54,55,0.9994687772946697,0.9793892856295884,0.9989715633377618,0.97899167592993,0.0108089288606615,0.0099053254975293,0.0099053254975293,0.9793892856295884,0.9789014568762512,0.0202823331616076,0.97899167592993,0.9989715633377618
55,56,0.9994673644683256,0.979291901528022,0.9792973510010632,0.0099053254975293,0.9995730236956208,0.0007121653935251,0.0007121653935251,0.979291901528022,0.021096423884233,0.0300720087312668,0.0108089288606615,0.9792973510010632
56,57,0.999387136115222,0.0209015547649334,0.0201785913414937,0.0007121653935251,0.0208875274176612,0.0106976183279906,0.0106976183279906,0.0209015547649334,0.9793967534259778,0.9793046169651178,0.0008302373094135,0.0201785913414937
57,58,0.9993800719835022,0.0103918423406899,0.9786939732360233,0.0106976183279906,0.9791963339174696,0.97899167592993,0.97899167592993,0.0103918423406899,0.0008139898064579,0.0002000158438382,0.00092015361459,0.9786939732360233
58,59,0.9993754298398008,0.0006173041961446,0.0208853072619778,0.0203971757601384,0.0004209213343337,0.009992214317683,0.009992214317683,0.0006173041961446,0.009992214317683,0.9795931362877888,0.0099967555452172,0.0208853072619778
59,60,0.9993706867799316,0.0105003272206728,0.0108936984412993,0.009992214317683,0.0098845367670395,0.0203971757601384,0.0203971757601384,0.0105003272206728,0.9687973265288924,0.999166331540894,0.000714284633041,0.0108936984412993
60,61,0.999281476887927,0.9693982823059144,0.9794964585993946,0.0105007308853425,9.819143090547536e-05,0.0105007308853425,0.0105007308853425,0.9693982823059144,0.9793033050549412,0.0105065840230532,9.819143090547536e-05,0.9794964585993946
61,62,0.9992780457382344,0.979496559515562,0.9797015202516042,0.0109210467226717,0.0105007308853425,0.0109210467226717,0.0109210467226717,0.979496559515562,0.9693982823059144,0.0207879231604117,0.999281476887927,0.9797015202516042
62,63,0.9992745136723746,0.979401799234349,0.9795031190664448,0.9995684824680864,0.000714284633041,0.9995684824680864,0.9995684824680864,0.979401799234349,0.0009040070278018,0.9994795753245842,0.9995730236956208,0.9795031190664448
63,64,0.9992724953490262,0.999090543499157,0.9697162691494736,0.000714284633041,0.0099967555452172,0.000714284633041,0.000714284633041,0.999090543499157,0.9692126974740178,0.0002040524905353,0.9996739398630466,0.9697162691494736
64,65,0.9992721926005238,0.0004167837714692,0.9898873926945776,0.9993706867799316,0.0008302373094135,0.9993706867799316,0.9993706867799316,0.0004167837714692,1.4431011941914672e-05,0.9796985936827488,0.0004209213343337,0.9898873926945776
65,66,0.999271788935854,0.0006019649386959,0.0006129648009453,0.999090543499157,0.0101008001138334,0.999090543499157,0.999090543499157,0.0006019649386959,0.979496559515562,0.0106969119148186,0.0098845367670395,0.0006129648009453
66,67,0.9992708806903472,0.0204000014128263,0.0001018244129328,0.0103988055562423,0.020095032754865,0.0008232740938611,0.0008232740938611,0.0204000014128263,0.0105003272206728,0.9994707956180182,0.020095032754865,0.0001018244129328
67,68,0.999270577941845,0.0202973696705541,0.0210967266327352,0.0008232740938611,0.9989776183078074,0.0103988055562423,0.0103988055562423,0.0202973696705541,0.9790944085883696,0.0209980306209926,0.9989776183078074,0.0210967266327352
68,69,0.999186010193542,0.0204038362271885,0.9687973265288924,0.0109973393452458,0.9996739398630466,0.0109973393452458,0.0109973393452458,0.0204038362271885,0.0006129648009453,0.97960837462907,0.0002000158438382,0.9687973265288924
69,70,0.9991856065288724,0.009992214317683,0.0105065840230532,0.0300883571503898,0.0002000158438382,0.0300883571503898,0.0300883571503898,0.009992214317683,0.0099919115691808,0.9791055093667864,0.0009268140816401,0.0105065840230532
70,71,0.9991817717145102,0.9898873926945776,0.9793043142166156,0.9791021791332614,0.00092015361459,0.0108983405850009,0.0108983405850009,0.9898873926945776,0.0109973393452458,0.9798028400837,0.0203885978859072,0.9793043142166156
71,72,0.9991795515588268,0.0210076176568981,0.0098861514257183,0.0108983405850009,0.9898850716227268,0.9791021791332614,0.9791021791332614,0.0210076176568981,0.9687961155348834,0.0203971757601384,0.999166331540894,0.0098861514257183
72,73,0.9991767259061388,0.0006129648009453,0.0004163801067995,0.0203885978859072,0.010806204124141,0.0007053030941401,0.0007053030941401,0.0006129648009453,0.979291901528022,0.9786954869785346,0.0204038362271885,0.0004163801067995
73,74,0.9991766249899716,0.978985318211382,0.0005009478551025,0.0007053030941401,0.979087647205152,0.0203885978859072,0.0203885978859072,0.978985318211382,0.9697162691494736,0.0107942960163847,0.0208875274176612,0.0005009478551025
74,75,0.9991764231576366,0.0199889698629003,0.000727302818639,0.0005125532143565,0.0009268140816401,0.0005125532143565,0.0005125532143565,0.0199889698629003,0.9997923145274372,0.9998953499343792,0.9898850716227268,0.000727302818639
75,76,0.9991761204091344,0.000209905628246,0.0200823173177693,0.0204038362271885,0.0207928680526156,0.0209951040521373,0.0209951040521373,0.000209905628246,0.000209905628246,0.9793102682704936,0.010806204124141,0.0200823173177693
76,77,0.999173900253451,0.0007121653935251,0.0008181273693223,0.0006129648009453,0.0007121653935251,0.0204038362271885,0.0204038362271885,0.0007121653935251,0.0006173041961446,0.009992214317683,0.0103116139875863,0.0008181273693223
77,78,0.999173395672614,0.0107970207529052,0.0108089288606615,0.9793967534259778,0.0002040524905353,0.0200823173177693,0.0200823173177693,0.0107970207529052,0.9695108038325942,0.020583769753709,0.9791963339174696,0.0108089288606615
78,79,0.9991730929241116,0.9692126974740178,0.0009098601655126,0.0209951040521373,0.999166331540894,0.0006129648009453,0.0006129648009453,0.9692126974740178,0.9795031190664448,0.9797030339941156,0.0207928680526156,0.0009098601655126
79,80,0.9991708727684282,0.0001018244129328,0.999173395672614,0.0210011590221828,0.0203885978859072,0.9793967534259778,0.9793967534259778,0.0001018244129328,0.9697071866944053,0.0105919591006956,0.0002040524905353,0.999173395672614
80,81,0.9991686526127448,0.0203885978859072,0.0205051560592842,0.0200823173177693,0.0103116139875863,0.0210011590221828,0.0210011590221828,0.0203885978859072,0.0008039991058827,0.979692235964201,0.0203822401673593,0.0205051560592842
81,82,0.999167744367238,0.0210945064770519,0.0004002335200114,0.0105065840230532,0.020396368430799,0.020095032754865,0.020095032754865,0.0210945064770519,0.0008181273693223,0.0108100389385032,0.979087647205152,0.0004002335200114
82,83,0.9991671388702336,0.9797015202516042,1.0091616742597671e-06,0.020095032754865,0.0204038362271885,0.0105065840230532,0.0105065840230532,0.9797015202516042,0.00050770923832,0.0205864944902295,0.020396368430799,1.0091616742597671e-06
83,84,0.999166331540894,0.0208966098727295,0.999167744367238,0.979291901528022,0.0208866191721544,0.979291901528022,0.979291901528022,0.0208966098727295,0.978985318211382,0.97960171416202,0.0208866191721544,0.999167744367238
84,85,0.999090543499157,0.9791958293366326,0.9798088950537456,0.9789014568762512,0.0002986109394134,0.0098861514257183,0.0098861514257183,0.9791958293366326,0.9690135898756864,0.9786913494156702,0.0007121653935251,0.9798088950537456
85,86,0.9990870114332971,0.0106976183279906,0.0004984249509168,0.0210113515550929,0.0009109702433542,0.9789014568762512,0.9789014568762512,0.0106976183279906,0.0007121653935251,0.0109973393452458,0.0009109702433542,0.0004984249509168
86,87,0.9990853967746184,0.020896710788897,0.9796945570360518,0.0098861514257183,0.9789014568762512,0.0206841813402978,0.0206841813402978,0.020896710788897,0.9793892856295884,0.9786838816192808,0.0002986109394134,0.9796945570360518
87,88,0.999085295858451,0.9697101132632604,0.9688916831454358,0.0206841813402978,0.0209951040521373,0.0210113515550929,0.0210113515550929,0.9697101132632604,0.0204038362271885,0.9993706867799316,0.0202973696705541,0.9688916831454358
88,89,0.9990818647087584,0.0208024550885211,0.0004213249990034,0.9999990917544932,0.0008093476627563,0.0006172032799772,0.0006172032799772,0.0208024550885211,0.0199889698629003,0.9795037245634493,0.0005053881664692,0.0004213249990034
89,90,0.9990753051578758,0.0302798960361643,0.0008293290639066,0.020594668699791,0.0202973696705541,0.020594668699791,0.020594668699791,0.0302798960361643,0.9999899083832574,0.0210967266327352,0.9789014568762512,0.0008293290639066
90,91,0.9990740941638666,0.0210918826566988,0.0208966098727295,0.0006172032799772,0.0203822401673593,0.9999990917544932,0.9999990917544932,0.0210918826566988,0.9898873926945776,0.9990664245351424,0.0008093476627563,0.0208966098727295
91,92,0.9990738923315318,0.9694087775873266,0.978993593337111,0.0209015547649334,0.979496559515562,0.0209015547649334,0.0209015547649334,0.9694087775873266,0.0108104426031729,0.020185049976209,0.979496559515562,0.978993593337111
92,93,0.99907278225369,0.9789855200437168,0.97960171416202,0.0098845367670395,0.9688937014687844,0.0098845367670395,0.0098845367670395,0.9789855200437168,0.0208966098727295,0.9789852172952146,0.0107942960163847,0.97960171416202
93,94,0.9990696538525,0.9993706867799316,0.0103988055562423,0.0209869298425758,0.0005053881664692,0.0005053881664692,0.0005053881664692,0.9993706867799316,0.0210011590221828,0.0199889698629003,0.0209951040521373,0.0103988055562423
94,95,0.9990678373614864,0.0101896063411682,0.0099967555452172,0.0005053881664692,0.0205051560592842,0.0209869298425758,0.0209869298425758,0.0101896063411682,0.9792042053785288,0.9486253956544488,0.9795031190664448,0.0099967555452172
95,96,0.9990674336968164,0.9695108038325942,0.9696170685568938,0.020896710788897,0.0210011590221828,0.0004209213343337,0.0004209213343337,0.9695108038325942,0.0108089288606615,0.9795989894254994,0.9996919029408484,0.9696170685568938
96,97,0.9990667272836444,0.9791055093667864,0.978902869702595,0.0004209213343337,0.9695109047487616,0.020896710788897,0.020896710788897,0.9791055093667864,0.9797932530477944,0.9692126974740178,0.0004993331964237,0.978902869702595
97,98,0.9990664245351424,0.9787975132238024,0.0001091912931549,0.0203822401673593,0.9791021791332614,0.0203822401673593,0.0203822401673593,0.9787975132238024,0.9793043142166156,0.0001139343530239,0.999784644898713,0.0001091912931549
98,99,0.9990660208704726,0.9796945570360518,0.009992214317683,0.0210918826566988,0.0004993331964237,0.979496559515562,0.979496559515562,0.9796945570360518,0.9993706867799316,0.0100937359821136,0.0205894210590849,0.009992214317683
99,100,0.9989830677808484,0.9794954494377204,0.0107025632201945,0.979496559515562,0.9696183804670704,0.0210918826566988,0.0210918826566988,0.9794954494377204,0.9796945570360518,0.0205915402986008,0.9791021791332614,0.0107025632201945
100,101,0.9989828659485136,0.9791999668994972,0.020588512813578,0.9793892856295884,0.0107942960163847,0.0300720087312668,0.0300720087312668,0.9791999668994972,0.0004213249990034,0.0199842268030313,0.0205051560592842,0.020588512813578
101,102,0.9989827650323462,0.9789022642055905,0.9993706867799316,0.0300720087312668,0.0001091912931549,0.9793892856295884,0.9793892856295884,0.9789022642055905,0.979401799234349,0.9485089383972394,0.9797932530477944,0.9993706867799316
102,103,0.9989790311341514,0.9797932530477944,0.9796891075630108,0.979087647205152,0.9793967534259778,0.000110402287164,0.000110402287164,0.9797932530477944,0.0108936984412993,0.0009109702433542,0.0001091912931549,0.9796891075630108
103,104,0.9989785265533144,0.021096423884233,0.0110075318781558,0.000110402287164,0.9996919029408484,0.979087647205152,0.979087647205152,0.021096423884233,0.0006019649386959,0.9791021791332614,0.0104954832446364,0.0110075318781558
104,105,0.9989777192239748,0.9697162691494736,0.0004995350287585,0.0103918423406899,0.978985318211382,0.020195948922291,0.020195948922291,0.9697162691494736,0.0203885978859072,0.0199933092580996,0.0202924247783502,0.0004995350287585
105,106,0.9989776183078074,1.4431011941914672e-05,0.0104954832446364,0.020195948922291,0.0205894210590849,0.0103918423406899,0.0103918423406899,1.4431011941914672e-05,0.9697101132632604,0.0302716209104353,0.9695109047487616,0.0104954832446364
106,107,0.998973278912608,0.00092015361459,0.0005007460227676,0.0302878684133909,0.0009163188002278,0.0302878684133909,0.0302878684133909,0.00092015361459,0.9791999668994972,0.9686937865411136,0.0009163188002278,0.0005007460227676
107,108,0.9989715633377618,0.0099919115691808,0.9690135898756864,0.0104954832446364,0.9687973265288924,0.0199968413239595,0.0199968413239595,0.0099919115691808,0.9697177828919848,0.9688079227264724,0.9793967534259778,0.9690135898756864
108,109,0.998971361505427,0.0106127478311854,0.9691072400790576,0.9787807611400096,0.999784644898713,0.030285749173875,0.030285749173875,0.0106127478311854,0.0106976183279906,0.9796021178266896,0.978985318211382,0.9691072400790576
109,110,0.9989704532599202,0.0201785913414937,0.9792862502226464,0.0199968413239595,0.0208853072619778,0.0104954832446364,0.0104954832446364,0.0201785913414937,0.9694087775873266,0.9999973761796468,0.9494277801016529,0.9792862502226464
110,111,0.9989696459305808,0.0209124537110154,0.0207928680526156,0.030285749173875,0.0005009478551025,0.0104998226398357,0.0104998226398357,0.0209124537110154,0.9796085764614048,0.9794013955696792,1.0,0.0207928680526156
111,112,0.9989643982898746,0.9994795753245842,0.979496559515562,0.0104998226398357,0.9789922814269344,0.9787807611400096,0.9787807611400096,0.9994795753245842,0.9789022642055905,0.0098937201382753,0.9696183804670704,0.979496559515562
112,113,0.9989626827150284,0.9697132416644508,0.969497482898494,0.0002000158438382,0.9795031190664448,0.0002000158438382,0.0002000158438382,0.9697132416644508,0.0009098601655126,0.0204041389756908,0.999271788935854,0.969497482898494
113,114,0.9988776103858884,0.9793058279591268,0.9790974360733924,0.978985318211382,0.0109973393452458,0.978985318211382,0.978985318211382,0.9793058279591268,0.0300883571503898,0.0004026555080296,0.020185049976209,0.9790974360733924
114,115,0.9988770048888838,0.0203822401673593,0.0104072825143061,0.0201785913414937,0.0109150926687936,0.0201785913414937,0.0201785913414937,0.0203822401673593,0.0101896063411682,0.9793036078034436,0.0109150926687936,0.0104072825143061
115,116,0.9988722618290148,0.9793934231924528,0.9791033901272704,0.0007057067588098,0.9797932530477944,0.0007057067588098,0.0007057067588098,0.9793934231924528,0.9798088950537456,0.9787900454274128,0.0100975707964758,0.9791033901272704
116,117,0.9988689315954896,0.9795031190664448,0.000399426190672,0.0106127478311854,0.9494277801016529,0.0106127478311854,0.0106127478311854,0.9795031190664448,0.0103918423406899,0.0302878684133909,0.9688937014687844,0.000399426190672
117,118,0.9988650967811274,0.0210043883395405,0.9793033050549412,0.979401799234349,7.770544891800209e-06,0.9996739398630466,0.9996739398630466,0.0210043883395405,0.9793058279591268,0.9997741496173008,0.020195948922291,0.9793033050549412
118,119,0.99886499586496,0.020195948922291,0.020594668699791,0.9996739398630466,0.9793058279591268,0.979401799234349,0.979401799234349,0.020195948922291,0.0209015547649334,0.999271788935854,0.9789922814269344,0.020594668699791
119,120,0.9988648949487926,0.0008102559082631,0.9789843090497078,0.9797932530477944,1.0,0.9797932530477944,0.9797932530477944,0.0008102559082631,0.9689096462232376,0.9789879420317352,0.9793058279591268,0.9789843090497078
120,121,0.9988624729607744,0.9999899083832574,0.0210011590221828,0.020396368430799,0.0100967634671363,0.9995730236956208,0.9995730236956208,0.9999899083832574,0.9788875304451464,0.010806204124141,0.0109133770939474,0.0210011590221828
121,122,0.9898999062993386,0.9696183804670704,0.0004209213343337,0.9995730236956208,0.0104954832446364,0.020396368430799,0.020396368430799,0.9696183804670704,0.9793934231924528,0.0208024550885211,0.0210011590221828,0.0004209213343337
122,123,0.9898986953053296,0.0302869601678841,0.9994898687736616,0.0007157983755524,0.9794957521862226,0.0007157983755524,0.0007157983755524,0.0302869601678841,0.9898968788143158,0.0002967944483997,0.0109973393452458,0.9994898687736616
123,124,0.9898968788143158,0.0008016780340319,0.9996820131564408,0.010806204124141,0.020185049976209,0.0006088272380809,0.0006088272380809,0.0008016780340319,0.0209908655731054,0.0202924247783502,0.9794957521862226,0.9996820131564408
