,Id,Unnamed: 0.1,Node Id,Authorities-Score,Betweenness-Centrality,Closeness-Centrality,Degree-Centrality,Degree-Prestige,EigenVector-Centrality,Harmonic-Centrality,Hub-Score,Katz-Centrality,Load-Centrality
53,9701185,0.01511531946314555,0.9786976385143402,0.098160438,0.010523557,0.086716225,0.023255897,0.007745926,4.62e-19,0.0,0.004374003,0.006967957,0.010507689
54,9701186,0.015158754289189072,0.9786977394217501,0.17390748,0.021530079,0.08565986,0.029457459,0.003872963,1.3e-19,0.00036622,0.001422447,0.01033021,0.021549668
55,9701187,0.015202189115232594,0.97869784032916,0.132337846,0.022724783,0.097652926,0.04263574,0.013168092,5.64e-18,0.000793477,0.007326425,0.022021285,0.020862725
56,9701188,0.015245623941276116,0.9786979412365698,0.113269754,2.82e-05,0.038148621,0.014728774,0.000774503,2.64e-21,0.006286779,0.000428796,0.00403399,3.87e-05
57,9701190,0.015289058767319636,0.9786981430513896,1.0347e-18,0.0,0.0,0.020155125,0.020914018,0.0,0.00109866,0.003661254,0.0,0.0
58,9308020,0.016027450810059504,0.9390243767075426,0.0007961619999999999,0.003609529,0.003585926,0.02403109,0.019364833,2.54e-37,0.00091555,0.001884226,0.001258047,0.003612813
59,9308027,0.016244624940277116,0.9390250830594118,5.3499999999914704e-08,0.001026936,0.000444485,0.017054353,0.017041055,2.57e-39,0.0,1.11e-05,0.000170006,0.001027871
60,9308045,0.01693958215697346,0.9390268993927897,1.0347e-18,0.0,0.0,0.017829546,0.01859024,0.0,0.0,7.59e-06,0.0,0.0
61,9308052,0.017200191113234592,0.9390276057446588,0.0018198,0.011540326,0.003568639,0.009302423,0.005422148,3.86e-35,0.00036622,0.002403729,0.001190556,0.011754364
62,9308075,0.017851713503887416,0.9390299266150861,1.0347e-18,0.0,0.0,0.028682266,0.029434555,0.0,0.0,0.013767511,0.0,0.0
63,9308083,0.018112322460148548,0.9390307338743652,1.0347e-18,0.0,0.0,0.044186126,0.044926407,0.0,0.001770064,0.007835455,0.0,0.0
64,9308100,0.018546670720583764,0.9390324493003332,1.0347e-18,0.0,0.0,0.019379932,0.020139426,0.0,0.0,0.00725522,0.0,0.0
65,9308106,0.018720410024757852,0.9390330547447926,1.4199999999999915e-05,0.003889141,0.001778145,0.020930318,0.01859024,1.02e-38,0.00073244,0.000315412,0.000680024,0.003892679
66,9308112,0.01893758415497546,0.9390336601892518,0.002523551,0.001209955,0.001333609,0.023255897,0.021688611,7.67e-39,0.00073244,0.003141752,0.000510018,0.001190702
67,9308122,0.019241627937280112,0.9390346692633507,1.0347e-18,0.0,0.0,0.052713267,0.053446943,0.0,0.0,0.011786476,0.0,0.0
68,9308124,0.019285062763323632,0.9390348710781704,1.0347e-18,0.0,0.0,0.030232652,0.03098374,0.0,0.0,0.007410164,0.0,0.0
69,9308129,0.01950223689354124,0.9390353756152199,0.0005658439999999999,0.00259276,0.001333609,0.023255897,0.021688611,1.25e-37,0.00036622,0.002597511,0.000544021,0.002569677
70,9308139,0.019806280675845892,0.9390363846893187,1.0347e-18,0.0,0.0,0.041085354,0.041828036,0.0,0.00626498,0.018206946,0.0,0.0
71,9308154,0.020327498588368152,0.9390378983004669,0.001521239,0.000683777,0.001587632,0.041085354,0.039504259,1.85e-37,0.001464881,0.006555995,0.000561018,0.000643691
72,2218,0.020588107544629284,0.0,1.0546999999999999e-18,0.0,0.016576978,0.0,0.0,7.64e-21,0.103807573,4.45e-21,0.000526578,0.0
73,9702006,0.021109325457151544,0.9787804834978544,0.094256398,0.007320735,0.059941019,0.027131862,0.019364833,9.77e-20,0.0,0.012728919,0.003566222,0.007251069
74,9702008,0.021196195109238588,0.9787806853126743,1.0347e-18,0.0,0.0,0.041860547,0.042602629,0.0,0.00036622,0.010057193,0.0,0.0
75,9702012,0.021369934413412676,0.9787810889423137,0.069948562,0.024631224,0.083562959,0.020930318,0.007745926,2.27e-19,0.00073244,0.001640967,0.006720193,0.025009827
76,9702014,0.021456804065499716,0.9787812907571335,0.02466682,0.013650121,0.015991305,0.07751946,0.071262591,1.3000000000000001e-30,0.065532084,0.02394757,0.002366831,0.014349484
77,9702015,0.02150023889154324,0.9787813916645434,0.059214586,0.026165528,0.06755484,0.051162881,0.041053444,2.17e-18,0.00109866,0.025237049,0.005283006,0.027522768
78,9702018,0.021630543369673804,0.9787816943867731,0.061489336,0.018886481,0.065928867,0.01627916,0.005422148,3.56e-20,0.008708628,0.002378991,0.006374365,0.018903664
79,9702024,0.021847717499891412,0.9787822998312323,0.008956828,0.013726379,0.066522814,0.007752019,0.000774503,2.3e-18,0.00091555,1.99e-05,0.003139544,0.013738867
80,9702038,0.022455805064500716,0.9787837125349708,0.059498929,0.008057893,0.047543462,0.033333424,0.020914018,1.18e-20,0.00036622,0.010248625,0.004015391,0.008217878
81,9702046,0.022716414020761848,0.9787845197942497,0.0007080159999999999,0.011845357,0.034754789,0.010852809,0.006196741,1.06e-20,0.003234945,0.001071989,0.002010715,0.012059672
82,9702047,0.022759848846805368,0.9787846207016597,0.024808992,0.010396461,0.008650888,0.006201633,0.002323778,9.93e-28,0.00091555,0.003121137,0.001194888,0.010609459
83,9702076,0.023932589149980456,0.9787875470165462,1.0347e-18,0.0,0.0,0.050387688,0.051123166,0.0,0.00036622,0.062677906,0.0,0.0
84,9702077,0.023976023976023976,0.9787876479239562,0.109903835,0.010803169,0.110696669,0.030232652,0.010844314,3.52e-18,0.0,0.002444959,0.015412132,0.010762113
85,9702079,0.02406289362811102,0.978787849738776,0.076324971,0.015404047,0.098103867,0.019379932,0.005422148,4.78e-18,0.001464881,0.00216047,0.01221975,0.015494389
86,9702086,0.024366937410415672,0.9787885560906451,0.083918371,0.004473783,0.072975133,0.030232652,0.00309837,8.5e-18,0.0,0.000659685,0.014579059,0.004401526
87,9702089,0.024497241888546236,0.9787888588128748,1.0347e-18,0.0,0.0,0.015503967,0.016266463,0.0,0.070960532,0.000242022,0.0,0.0
88,9702093,0.024670981192720324,0.9787892624425143,1.0347e-18,0.0,0.0,0.020155125,0.020914018,0.0,0.082586146,0.009191314,0.0,0.0
89,9702094,0.024714416018763844,0.9787893633499242,1.0347e-18,0.0,0.0,0.032558231,0.033307518,0.0,0.0,0.010134417,0.0,0.0
90,9702098,0.024888155322937932,0.9787897669795638,0.217149767,0.000137264,0.050330731,0.026356669,0.000774503,7.44e-21,0.004712033,0.000956544,0.007263532,0.000120088
91,9702099,0.024931590148981452,0.9787898678869736,1.0347e-18,0.0,0.0,0.015503967,0.016266463,0.0,0.00073244,0.01037413,0.0,0.0
92,9702101,0.025018459801068496,0.9787900697017934,1.0347e-18,0.0,0.0,0.033333424,0.03408211,0.0,0.003540128,0.01931897,0.0,0.0
93,9702103,0.02510532945315554,0.9787902715166131,1.0347e-18,0.0,0.0,0.025581476,0.026336166,0.0,0.00036622,0.014651737,0.0,0.0
94,9702107,0.025279068757329628,0.9787906751462527,1.0347e-18,0.0,0.0,0.018604739,0.019364833,0.0,0.00036622,0.003578793,0.0,0.0
95,9702108,0.025322503583373148,0.9787907760536626,0.118799529,0.004524621,0.057330537,0.023255897,0.007745926,6.62e-20,0.0098147,0.005843246,0.005530213,0.004579622
96,9702109,0.025365938409416672,0.9787908769610725,0.053812054,0.003863721,0.082020945,0.023255897,0.006971333,2.01e-17,0.004211532,0.003974605,0.013646848,0.003612813
97,9702110,0.025409373235460192,0.9787909778684823,1.0347e-18,0.0,0.0,0.017054353,0.017815648,0.0,0.00073244,0.001030758,0.0,0.0
98,9702133,0.026321504582374148,0.9787932987389096,1.0347e-18,0.0,0.0,0.035659003,0.036405888,0.0,0.001464881,0.013262563,0.0,0.0
99,9702136,0.026451809060504712,0.9787936014611393,1.0347e-18,0.0,0.0,0.036434196,0.037180481,0.0,0.077986004,0.022814766,0.0,0.0
100,9702154,0.02719020110324458,0.9787954177945172,0.027723516,0.023614456,0.03913624,0.038759775,0.029434555,2.13e-21,0.001281771,0.008252128,0.002970209,0.024195672
101,9702155,0.027233635929288104,0.978795518701927,1.0347e-18,0.0,0.0,0.027907073,0.028659962,0.0,0.070772415,0.012777241,0.0,0.0
102,9702163,0.027494244885549232,0.9787963259612061,1.0347e-18,0.0,0.0,0.031783038,0.032532925,0.0,0.081686942,0.020178828,0.0,0.0
103,9702164,0.027537679711592756,0.978796426868616,0.076885839,0.017234231,0.094709686,0.021705511,0.008520519,1.46e-17,0.004858521,0.00462423,0.012074828,0.017580662
104,9702166,0.0276245493636798,0.9787966286834358,0.076462167,0.024224517,0.083890667,0.028682266,0.0123935,8.99e-19,0.001647991,0.007541194,0.008839569,0.024450095
105,9702167,0.02766798418972332,0.9787967295908456,0.15033254,0.000269444,0.094887798,0.026356669,0.000774503,1.19e-18,0.071703383,0.000507133,0.01034307,0.000208627
106,9702168,0.02771141901576684,0.9787968304982556,0.059285672,0.020691245,0.104864278,0.018604739,0.005422148,3.13e-18,0.003644762,0.00169869,0.009049167,0.021422456
107,9702173,0.027928593145984452,0.978797335035305,0.035542969,0.010167688,0.069328838,0.015503967,0.003872963,8.79e-19,0.0,0.000766884,0.003845229,0.010355035
108,9702174,0.027972027972027972,0.9787974359427148,0.011515922,0.000627855,0.001778145,0.035659003,0.033307518,1.02e-38,0.003418055,0.005798016,0.000680024,0.000623338
109,9702180,0.02818920210224558,0.9787980413871742,0.060423047,0.032249873,0.07973271,0.048062109,0.037180481,1.02e-18,0.017594262,0.009517281,0.00427856,0.031721518
110,9702182,0.028276071754332624,0.9787982432019939,0.001563891,0.000235636,0.014924336,0.014728774,0.00309837,3.38e-22,0.0,5.48e-05,0.003763788,0.00023814
111,9702184,0.028362941406419668,0.9787984450168137,0.008601398,0.033253424,0.071477147,0.032558231,0.022463203,1.5e-18,0.030664134,0.00164509,0.003976685,0.033143237
112,9702187,0.028493245884550232,0.9787987477390433,1.0347e-18,0.0,0.0,0.103100847,0.103795498,0.0,0.0,0.059558996,0.0,0.0
113,9702189,0.028580115536637276,0.9787989495538632,0.131245966,1.46e-05,0.055789447,0.019379932,0.000774503,1.48e-20,0.068147321,0.000956544,0.006282668,1.24e-05
114,9702194,0.028797289666854884,0.9787994540909125,0.00318465,0.000564307,0.044259447,0.027907073,0.001549006,2.7e-19,0.001464881,2.02e-07,0.007964961,0.00056482
115,9702198,0.028971028971028972,0.9787998577205521,1.0347e-18,0.0,0.0,0.025581476,0.026336166,0.0,0.002746651,0.008715393,0.0,0.0
116,9702199,0.029014463797072492,0.978799958627962,0.02239207,0.000287237,0.044651015,0.019379932,0.002323778,7.48e-20,0.0,6.72e-05,0.007621179,0.000290043
117,9702201,0.029101333449159536,0.9788001604427817,1.0347e-18,0.0,0.0,0.03488381,0.035631296,0.0,0.0,0.013189668,0.0,0.0
118,9702202,0.029144768275203056,0.9788002613501916,1.0347e-18,0.0,0.0,0.036434196,0.037180481,0.0,0.0,0.013265696,0.0,0.0
119,9702203,0.02918820310124658,0.9788003622576015,1.0347e-18,0.0,0.0,0.026356669,0.027110759,0.0,0.0,0.016023965,0.0,0.0
120,9309013,0.02970942101376884,0.9391245777655568,1.0347e-18,0.0,0.0,0.020930318,0.021688611,0.0,0.001281771,0.000155026,0.0,0.0
121,9309023,0.030100334448160536,0.9391255868396556,1.0347e-18,0.0,0.0,0.037209389,0.037955073,0.0,0.00036622,0.004564487,0.0,0.0
122,9309039,0.030621552360682796,0.9391272013582137,1.0347e-18,0.0,0.0,0.049612495,0.050348573,0.0,0.001525917,0.012594425,0.0,0.0
123,9309044,0.030838726490900404,0.9391277058952632,0.003056695,0.005948098,0.003879594,0.027907073,0.023237796,6.34e-22,0.00036622,0.001777028,0.001301945,0.005978952
124,9309055,0.0312296399252921,0.9391288158767719,1.0347e-18,0.0,0.0,0.028682266,0.029434555,0.0,0.00036622,0.000166158,0.0,0.0
125,9309067,0.03170742301177084,0.9391300267656905,0.003163324,0.041210911,0.008915433,0.010077616,0.001549006,3.95e-34,0.0,7.01e-05,0.002429954,0.04136544
126,9309075,0.03205490162011901,0.9391308340249696,0.001627868,0.007930797,0.002469653,0.051938074,0.04957398,3.02e-36,0.00036622,0.005549562,0.000787129,0.008752167
127,9309097,0.03266298918472831,0.939133053987987,1.0347e-18,0.0,0.0,0.058139618,0.058869092,0.0,0.00036622,0.008547173,0.0,0.0
128,9309103,0.03292359814098945,0.9391336594324463,0.002495116,0.0,0.005976546,0.007752019,0.000774503,2.38e-25,0.00109866,5.77e-06,0.00221764,0.0
129,9309106,0.03305390261912001,0.9391339621546759,1.0347e-18,0.0,0.0,0.025581476,0.026336166,0.0,0.006530926,0.002902616,0.0,0.0
130,9309110,0.033184207097250576,0.9391343657843154,0.003682252,0.005160102,0.003600749,0.036434196,0.03098374,1.39e-37,0.00073244,0.002168716,0.001394051,0.005088469
131,9309119,0.03353168570559875,0.9391352739510044,0.00333393,0.01042188,0.004677295,0.020155125,0.013942685,1.0600000000000001e-21,0.0,0.000279129,0.001806152,0.010456805
132,9309125,0.03374885983581636,0.9391358793954637,8.249999999999992e-05,0.040642791,0.006916462,0.011628002,0.002323778,4.74e-33,0.002746651,0.000206976,0.003086338,0.039716013
133,9309137,0.034226642922295096,0.9391370902843823,1.0347e-18,0.0,0.0,0.018604739,0.019364833,0.0,0.00036622,6.27e-06,0.0,0.0
134,9309140,0.034356947400425664,0.9391373930066119,1.0347e-18,0.0,0.0,0.084496197,0.085205258,0.0,0.003704927,0.015441298,0.0,0.0
135,9309142,0.034443817052512704,0.9391375948214318,1.0347e-18,0.0,0.0,0.019379932,0.020139426,0.0,0.0,2.42e-05,0.0,0.0
136,9309145,0.03457412153064327,0.9391378975436614,1.0347e-18,0.0,0.0,0.081395425,0.082106888,0.0,0.00054933,0.031945142,0.0,0.0
137,9309154,0.03496503496503497,0.9391388057103504,1.0347e-18,0.0,0.0,0.01627916,0.017041055,0.0,0.003387536,0.000820484,0.0,0.0
138,3069,0.035312513573383136,8.58722058107532e-05,1.0247e-18,0.0,0.147488954,0.000775103,0.0,1.29e-14,0.018867895,4.45e-21,0.001243135,0.0
139,3106,0.03561655735568779,8.960577997643813e-05,1.3647e-18,0.0,0.115927261,0.000775103,0.0,7.19e-16,0.00073244,4.45e-21,0.001443367,0.0
140,3190,0.036528688702601744,9.808200240664173e-05,6.386999999999999e-19,0.0,0.027148348,0.003876054,0.0,1.3e-20,0.00073244,4.45e-21,0.001498374,0.0
141,3268,0.037353950397428656,0.00010595278037754507,9.446999999999999e-19,0.0,0.017704306,0.000775103,0.0,3.1200000000000004e-21,0.00073244,4.45e-21,0.000617302,0.0
142,9703007,0.03813577726621205,0.9788814918151477,0.061204992,0.004448364,0.085568007,0.036434196,0.009295111,4.13e-19,0.007642666,0.002292407,0.014399891,0.004401526
143,9703009,0.038222646918299095,0.9788816936299675,0.150599112,0.003075726,0.057129544,0.022480704,0.003872963,2.4e-19,0.077582035,0.001389462,0.006525576,0.003078524
144,9703012,0.038352951396429656,0.9788819963521971,0.019264289,0.013294252,0.082443555,0.010852809,0.004647556,8.79e-18,0.00036622,0.002362498,0.006975858,0.013280905
145,9703014,0.038396386222473176,0.9788821981670169,0.0008956829999999999,0.028763881,0.018316207,0.006201633,0.000774503,1.28e-20,0.00036622,0.000266348,0.001757157,0.028924387
146,9703016,0.038483255874560224,0.9788823999818367,0.15066309,0.018149323,0.086459728,0.021705511,0.00309837,3.38e-19,0.00073244,0.001175065,0.006284262,0.018674683
147,9703028,0.03891760413499544,0.9788836108707553,1.0347e-18,0.0,0.0,0.014728774,0.01549187,0.0,0.007000909,0.005412678,0.0,0.0
148,9703030,0.03900447378708248,0.978883812685575,1.0347e-18,0.0,0.0,0.178294639,0.178931053,0.0,0.024245822,0.096403622,0.0,0.0
149,9703031,0.03904790861312601,0.9788839135929849,1.0347e-18,0.0,0.0,0.024806283,0.025561574,0.0,0.01178139,0.018626135,0.0,0.0
150,9703038,0.039351952395430656,0.9788846199448541,1.0347e-18,0.0,0.0,0.020155125,0.020914018,0.0,0.001342807,0.00760877,0.0,0.0
151,9703039,0.039395387221474176,0.978884720852264,0.125623068,0.000917634,0.053473773,0.017829546,0.004647556,2.65e-20,0.011713377,0.003422118,0.004458334,0.000857407
152,9703040,0.039438822047517696,0.9788848217596738,1.0347e-18,0.0,0.0,0.041860547,0.042602629,0.0,0.031585894,0.049077337,0.0,0.0
153,9703041,0.039482256873561224,0.9788849226670837,0.11173572,0.000948137,0.05778654,0.018604739,0.004647556,5.48e-19,0.027884322,0.003319042,0.003779998,0.000961721
154,9703051,0.03991660513399644,0.9788859317411825,0.027083742,0.003304499,0.069658619,0.03488381,0.029434555,8.79e-19,0.005645894,0.008956879,0.002024591,0.003332947
155,9703052,0.03996003996003996,0.9788860326485924,0.106300489,0.074880701,0.091938051,0.037209389,0.023237796,3.34e-19,0.086712041,0.01312106,0.006367051,0.0746682
156,9703056,0.04013377926421405,0.978886436278232,0.096931362,0.012684191,0.010369864,0.024806283,0.019364833,1.9000000000000006e-21,0.0,0.008418617,0.001543829,0.013001039
157,9703059,0.04026408374234461,0.9788867390004616,1.0347e-18,0.0,0.0,0.027907073,0.028659962,0.0,0.0,0.008366955,0.0,0.0
158,9703072,0.04078530165486687,0.9788880507967901,0.092042782,0.025885154,0.083760729,0.048837302,0.021688611,1.07e-18,0.001586954,0.005371818,0.012370374,0.026130054
159,9703073,0.04082873648091039,0.9788881517042001,0.128322912,0.00038383,0.038127074,0.013178388,0.001549006,2.42e-21,0.004150495,0.000279954,0.003058789,0.000447785
160,9703078,0.041045910611128,0.9788886562412494,1.0347e-18,0.0,0.0,0.017054353,0.017815648,0.0,0.004272568,0.010900147,0.0,0.0
161,9703082,0.04121964991530209,0.9788890598708889,1.0347e-18,0.0,0.0,0.020930318,0.021688611,0.0,0.078168612,0.004615736,0.0,0.0
162,9703099,0.04191460713199844,0.978890775296857,0.08473657,0.000963388,0.066302234,0.029457459,0.000774503,4.54e-20,0.001709027,0.000254391,0.009114478,0.000976986
163,9703100,0.04195804195804196,0.9788908762042668,0.021112523,0.009760981,0.078853431,0.024806283,0.019364833,2.64e-19,0.087896074,0.007693581,0.002640887,0.009897073
164,9703101,0.04200147678408548,0.9788909771116767,0.008459227,0.027389972,0.110454676,0.019379932,0.009295111,6.21e-18,0.003723238,0.002985076,0.011439165,0.026638646
165,9703102,0.042044911610129,0.9788910780190866,1.0347e-18,0.0,0.0,0.019379932,0.020139426,0.0,0.00073244,0.013612072,0.0,0.0
166,9703110,0.042348955392433656,0.9788918852783657,0.080639176,0.060941309,0.092585726,0.055038846,0.037180481,1.53e-18,0.0,0.012002481,0.007162468,0.059984658
167,9703118,0.042696434000781824,0.9788926925376448,0.185004706,0.009964334,0.078492392,0.029457459,0.00309837,1.78e-18,0.0,0.000836976,0.012454779,0.010024285
168,9703127,0.04308734743517352,0.9788936007043337,1.0347e-18,0.0,0.0,0.019379932,0.020139426,0.0,0.086920543,0.004292243,0.0,0.0
