Id,authoritiesscore
1165,1.0926031242034078e-05
1166,3.475824434307424e-05
1167,2.3758754151710304e-05
1168,1.2379684689304532e-05
1169,6.810326711613504e-06
1170,2.4253399936666642e-05
1171,2.6827956934192337e-09
1172,1.2286399322606042e-07
1173,1.811799450279663e-06
1174,1.8126956251348567e-09
1175,3.508145008940957e-08
1176,8.526694431773614e-07
1177,0.00032862128235033953
1178,7.069775669461864e-05
1179,0.0001639076001220782
1180,0.00011693111052606216
1181,-0.0
1182,2.2002618424108313e-05
1183,2.516484338738507e-05
1184,5.919170499076554e-06
1185,4.7313942475870515e-09
1186,0.00014517932198802647
1187,1.6311826645918803e-11
1188,3.982096017270152e-08
1189,2.007302508904613e-05
1190,0.00030565240170059516
1191,2.0523447143892432e-22
1192,0.00035924312668072394
1193,0.0003515701870685121
1194,7.2772913642106725e-06
1195,1.2046860117028954e-07
1196,2.5687403178905843e-14
1197,5.5125750255902575e-05
1198,7.566722652854359e-06
1199,1.3999050892815918e-05
1200,8.517671522826236e-05
1201,3.324947889637174e-05
1202,4.7450716328946373e-07
1203,1.4595436768884916e-05
1204,0.000357423064498919
1205,0.0001449629954027316
1206,0.0003529632587854252
1207,2.7678226741843903e-05
1208,8.665722545346789e-06
1209,2.612789008227003e-05
1210,8.366249347184942e-09
1211,2.5731745985635292e-05
1212,7.948887385099815e-05
1213,0.00039200954394771534
1214,4.516658934214745e-06
1215,2.5760774775119645e-05
1216,2.2784406580342846e-05
1217,2.7098298127736285e-08
1218,2.7128788800351414e-05
1219,1.3159789602864188e-06
1221,2.610689878396541e-09
1222,6.168225014316874e-08
9701002,5.7569234503830113e-11
9701003,1.1313776857955987e-22
9701004,5.1854456018269e-10
9701005,8.506106777015025e-10
9701007,2.3988149934525274e-12
9701008,3.607480310094988e-07
9701009,4.3759114546280293e-07
9701010,1.1912236192567469e-06
9701011,1.0366617598030592e-05
9701012,2.169798572192821e-09
9701013,5.731482269403011e-10
9701014,8.658925863361608e-07
9701015,3.273414433648727e-05
9701016,5.5831216356944545e-24
9701017,5.475152038299911e-13
9701018,4.4434542188855626e-10
9701019,9.834635296436715e-05
9701020,2.2385399139327698e-07
9701021,-0.0
9701022,5.5831216356944545e-24
9701023,2.538418684109546e-05
9701024,1.4339960034959446e-07
9701025,2.7746612397163418e-05
9701026,6.686412120677544e-10
9701027,-0.0
9701028,-0.0
9701029,7.254770800892539e-09
9701032,-0.0
9701033,-0.0
9701034,5.046734388541174e-10
9701035,1.1149620139166411e-05
9701037,3.375679451649143e-05
9701039,-0.0
9701040,-0.0
9701041,2.7900051271062716e-09
9701042,6.180609790079916e-05
9701043,1.385749108325652e-09
9701044,-0.0
9701045,3.1940516107604036e-06
9701047,2.481922457895807e-06
9701048,1.1681769220317882e-05
9701049,-0.0
9701050,-0.0
9701051,-0.0
9701052,3.6450124058033515e-09
9701053,5.063520567657024e-05
9701054,2.7864811870401077e-05
9701055,3.5007839440000036e-06
9701057,1.610184890427839e-07
9701058,-0.0
9701059,3.401822416016072e-11
9701060,7.748047008468616e-07
9701061,5.3132474955965435e-08
9701062,1.6487732423964045e-09
9701063,-0.0
9701064,2.54108035479986e-07
9701065,5.813861691028033e-09
9701066,5.794969790879291e-11
9701067,4.749072060819258e-08
9701069,1.5715218926285356e-06
9701071,1.4943748694808532e-11
9701072,-0.0
9701073,3.376133637746773e-07
9701074,-0.0
9701075,9.699111995352831e-06
9701076,5.62432969083583e-22
9701077,1.7459427072034916e-05
9701078,9.057735020120217e-07
9701079,-0.0
9701080,2.411198856700182e-09
9701081,7.044862654217808e-07
9701082,1.8018523972443283e-05
9701083,-0.0
9701084,4.7365844596884165e-12
9701085,4.8534699871335194e-08
9701087,2.818413014648711e-23
9701088,4.145657146405208e-05
9701090,4.558714625122572e-23
9701091,5.813861691028033e-09
9701092,4.5014718228468676e-05
9701093,2.5944994976130428e-05
9701094,6.546339443576514e-06
9701095,6.677579250734097e-05
9701096,6.608098592550153e-07
9701097,1.0814891093738103e-09
9701099,2.703579578408589e-08
9701100,1.0880540716653368e-10
9701101,7.79733755764561e-09
9701102,-0.0
9701103,5.3147416488454664e-08
9701104,1.614067186655845e-11
9701105,1.1348455690204594e-07
9701106,3.385896401644126e-05
9701107,1.2373445419338512e-08
9701108,9.385928177634737e-12
9701109,9.007204669077405e-09
9701111,-0.0
9701112,-0.0
9701113,1.1902464311958571e-06
9701115,8.507586664270567e-07
9701116,3.3628061734693327e-07
9701117,6.710344591982542e-05
9701118,2.489746202455718e-10
9701119,1.9846307938399446e-05
9701120,3.857018112808272e-07
9701121,1.037490591043649e-05
9701122,-0.0
9701123,2.8971425969447417e-06
9701124,-0.0
9701125,2.091335762674687e-05
9701126,5.247902565212243e-06
9701127,1.4366934988068213e-05
9701128,1.7584544574020398e-06
9701129,2.4379297033953245e-05
9701130,-0.0
9701131,-0.0
9701132,1.9303910681524397e-08
9701133,1.1380971533294068e-10
9701134,6.015746806629895e-09
9701135,2.3951137537317697e-11
9701136,-0.0
9701137,3.958169408099247e-05
9701138,1.9528555429738553e-10
9701139,3.9164785814099765e-05
9701140,9.46945422083517e-11
9701141,-0.0
9701142,2.0734824435756465e-05
9701143,2.9901612605358087e-05
9701144,2.2391005244977263e-05
9701145,6.983612245066449e-08
9701146,1.2041774090319888e-07
9701147,2.2040766648824288e-05
9701148,8.860906295885371e-08
9701149,3.098531242553252e-05
9701150,2.927196762707917e-06
9701151,3.850851587089024e-05
9701152,6.537213588888662e-05
9701153,3.9132936386229695e-05
9701154,2.0687760294372104e-05
9701155,1.4936662611058823e-07
9701156,5.694393892128402e-11
9701157,1.5158183575180143e-08
9701158,6.771783019893689e-07
9701160,4.869074375245702e-11
9701161,2.226735430918912e-07
9701162,1.7550057773004066e-05
9701163,4.051000074010467e-05
9701165,2.2636817348875876e-05
9701166,5.3872527041262895e-05
9701168,3.298440638642407e-05
9701169,5.0251962286847107e-05
9701170,4.7981514332199045e-06
9701171,1.926897886668294e-09
9701172,4.487396321443407e-08
9701173,5.555917654722279e-07
9701174,9.817281368031313e-08
9701175,1.3674188901980353e-05
9701176,4.4434542188855626e-10
9701177,1.0067842211961924e-06
9701178,1.570079273410737e-07
9701179,8.200008456332208e-07
9701180,-0.0
9701181,6.9294171845469e-09
9701182,-0.0
9701185,2.212226640624813e-05
9701186,3.458168212209525e-05
9701187,9.12221871104884e-05
9701188,5.769199394940248e-05
9701189,1.6738624946004624e-22
9701190,1.9216835213704344e-05
9701191,5.056905230472527e-07
2001,3.2357723371190335e-05
2002,0.00016655492085729628
2003,2.1627623209512755e-08
2004,5.936723715740032e-06
2006,5.6125189811185834e-05
2007,0.00011681607634124855
2008,0.0003691521881087596
2009,5.489153952413791e-05
2010,4.160824282012553e-07
2011,0.00020930528807638164
2012,2.016751194954734e-05
2013,4.218323070128979e-08
2014,2.8238554223990768e-08
2015,2.4271131982921115e-12
2016,0.00030463505524866555
2017,1.0965626035089371e-05
2019,4.5960836032585347e-07
2020,4.0370676001016606e-05
2021,0.000365496630265966
2022,4.390649535959237e-12
2023,3.8557288791744875e-05
2024,1.9038516981781703e-07
2025,0.00035223143462947997
2026,7.049819961868943e-12
2027,7.212191623453571e-06
2028,0.0004092621989313922
2029,6.97618776142912e-05
2030,0.0002627902262682969
2031,0.00025947502395063884
2032,0.0001364691284165402
2033,1.093110694719137e-05
2034,8.099612012009563e-07
2035,0.00012183478463229646
2037,2.3369217689606378e-05
2038,3.2714324823757546e-07
2039,0.0003846100491677803
2040,0.00041518770393633833
2041,1.7499763635123587e-09
2042,0.0003454872351778418
2043,1.9880932831814847e-05
2044,0.000329185483750232
2045,1.3423228361849296e-08
2046,1.6065256795612453e-05
2047,2.360110356512369e-05
9308155,6.429064228379115e-08
2049,1.164056777366267e-07
2050,3.1287994990737717e-07
2051,5.351705649544722e-10
2052,0.00038477855507330666
2053,0.00013654036748584616
2054,6.698382422249861e-05
2055,2.6508334495270754e-08
2056,2.781572735170074e-05
2057,7.409949986847236e-05
2058,1.748695762898036e-07
2059,1.750495728415944e-09
2060,3.0635782222565914e-06
2061,0.00015396391293582006
2062,4.224018296933293e-09
2063,1.2799607258363386e-10
2064,2.7994572103838513e-08
2065,4.6488306729312694e-09
2066,0.00024009750573420868
2067,4.697579917615658e-05
2068,-2.980574482714524e-22
2069,5.6841214624526125e-06
2070,1.147211974892533e-06
2071,4.289141833804306e-08
2072,4.987579545527959e-06
2073,2.7974043231479547e-05
2074,1.6519667136940217e-05
2075,3.2993088381943055e-05
2076,4.313846377953273e-05
2077,2.7972765217684173e-05
2078,1.2439442439340962e-06
2079,-0.0
2080,4.1524621465572827e-07
2081,3.431709090693923e-09
2082,1.7276008891266443e-06
2083,3.479664385576901e-08
2084,7.469334323932093e-05
2085,0.00013001401953425986
2086,0.0001842614789478549
2087,3.473581498578751e-05
2088,2.745895816349829e-06
2089,5.12942098600307e-06
2090,4.197052367098484e-05
2091,0.0003688955030312059
2092,2.6856962446831485e-06
2093,5.192570229212748e-07
2094,2.1409390156636597e-05
2095,-0.0
2096,7.419087741173877e-08
2097,1.7624518889525622e-05
2098,0.0002284742398690953
2099,4.214425110221876e-05
2100,0.0003599256932534909
2101,5.01485960122629e-05
2102,4.359887634924612e-05
2103,4.3173017608386884e-05
2104,0.0001634854084952901
2105,1.5943571165863463e-10
2106,0.0003322954701962526
2107,2.5991049122711987e-05
2108,1.749933118185285e-07
2110,1.7003623245110431e-06
2111,0.00032681147210806644
2112,1.1205293822204712e-10
2113,4.880233588080069e-07
2114,5.7637376291870854e-08
2115,1.6050490994536446e-09
2116,0.0005516891252185962
2117,3.1310235237783446e-05
2118,0.00012174407166383636
2119,6.0456208467195504e-05
2120,2.3974994675411876e-08
2121,4.235937156959873e-05
2122,2.3898046132226694e-11
2123,1.713132633811356e-11
2125,0.000399928574773948
2126,0.0004012594606339905
2127,1.0005356054932852e-05
2128,0.0003491036515787365
2129,2.5132151377516895e-05
2130,0.00012406899225993157
2131,5.043032392080319e-05
2132,5.7972720377134924e-05
2133,5.664055315241562e-06
2134,1.3407635733591914e-05
2135,0.00014970113327928544
2136,7.673594449507828e-10
2138,4.373831952741509e-05
2139,5.891516540049576e-09
2140,1.4618701006210758e-05
2141,0.00022036760838428887
2142,8.306219842305648e-07
2143,3.395901269566635e-05
2144,2.692866404910011e-07
2145,0.00019832551939258535
2146,8.399449741455081e-06
2147,4.184113026724752e-05
2148,4.948820134327267e-08
2149,1.633758866899582e-05
2150,1.752135720967181e-05
2151,1.3876667302424138e-22
2152,0.0002361367688828874
2153,5.694393892128402e-11
2154,0.0004067336338406708
2155,1.4841847570033055e-06
2156,0.00032297825842895285
2157,4.4125090778394806e-05
2158,6.682455592450391e-05
2159,0.00045299789014854755
2160,0.0005691088982583719
2161,2.0756330668958407e-05
2162,5.727261314431659e-08
2164,2.9256700017869692e-05
2165,0.0001676446823828615
2166,3.224745611514697e-05
2167,2.509319003604731e-07
2168,7.849161981683236e-08
2169,8.496378687889272e-06
2170,0.00035382970460934543
2171,4.6123118793181684e-05
2172,0.0004934591276548656
2173,5.8552148092735246e-08
2174,0.00016492702707890082
2175,0.00023788136152253606
2176,2.8595286433573308e-05
2177,1.3174822239077333e-06
2179,-0.0
2180,3.905531249811251e-05
2181,1.5814322280928046e-09
2182,2.992889982180168e-08
2183,0.00034297468272603094
2184,0.0004949985879008311
2185,1.3742134533595384e-09
2186,3.0549605051404414e-05
2187,0.00037229602628752396
2188,0.0003588585865169857
2189,0.00038040312634673046
2190,2.3333868228320407e-05
2191,5.254857946040589e-05
2192,4.752861972852685e-05
2193,3.804472849341546e-06
2194,0.00019423478775068052
2195,5.233354372533738e-06
2196,3.498171005062066e-07
2197,5.829615094556947e-12
2198,0.00021372470926985518
2199,0.0003667232426072824
2200,0.00011290534675859249
2201,1.1437084407265958e-10
2202,0.0003456620274511708
2203,1.9245494905832734e-07
2204,5.0728232052289566e-06
2205,5.461227733434931e-05
2206,1.2573512338968332e-10
2207,1.944088490258292e-07
2208,-1.408439732709344e-22
2209,0.00034133951273152246
2210,6.931675446209305e-07
2211,2.465695440549694e-05
2212,1.8586481458554974e-05
2213,2.174161945183716e-09
2214,1.7081458130819003e-06
2215,1.6095542785991657e-06
2216,0.00030152700214253436
2217,2.6160653804823505e-07
2218,7.135060825712874e-08
2219,7.385794669848068e-07
2220,2.3569998576724022e-07
2221,9.106580206704394e-08
2222,2.033726505396393e-05
2223,4.333099049689242e-05
2224,-4.0498464927456533e-22
2225,1.938268457214657e-09
2226,0.00042310453108837016
2227,3.3633922498155713e-07
2228,0.0004063862513718137
2229,6.52087785616074e-08
2230,0.00042434979149679456
2231,1.506436877872215e-08
2232,1.5011324713660187e-06
2233,1.2021542048141081e-07
2234,1.1223649212391321e-09
2235,0.0002876618739750549
2236,1.961064385127147e-05
2237,2.177500237369906e-05
2238,-0.0
2239,2.0773472115174996e-08
2240,3.6812525910421725e-07
2241,3.424159730159357e-06
2242,5.9697489376570024e-05
2243,4.893664649537135e-10
2244,3.8603734825147524e-05
2245,3.197564438732417e-07
2246,4.12700462070688e-07
2247,4.298858723073684e-06
2248,1.8257352453117108e-08
2249,0.0002512804764353943
2250,0.00021894582311039791
2251,4.279179872064847e-13
2252,2.449758976854306e-06
2254,7.100630419755479e-08
2255,0.00036086276342654614
2256,2.0768276126653743e-05
2258,6.593358089228922e-05
2259,8.195746311804765e-13
9702002,-0.0
9702003,-0.0
9702005,2.3639386867442714e-08
9702006,3.240006268935302e-05
9702007,1.0017957940839545e-10
9702008,1.9055555446904024e-05
9702009,1.1032612786178977e-11
9702010,6.895952221507379e-06
9702012,7.772556475353588e-06
9702014,8.82936032838972e-06
9702015,4.8168649887695034e-05
9702016,-0.0
9702017,6.180935487942087e-09
9702018,2.089813634865752e-05
9702019,5.2053275757762e-09
9702020,2.5947266579343507e-09
9702021,-0.0
9702022,-0.0
9702023,-0.0
9702024,2.6370585358970496e-06
9702025,-0.0
9702026,2.189244098072989e-09
9702027,-0.0
9702028,-0.0
9702029,-0.0
9702030,1.4982216511324327e-06
9702031,1.8641835755090964e-05
9702032,1.3949187482149643e-11
9702033,-0.0
9702034,-0.0
9702035,1.82632782860738e-08
9702036,1.6365681835736068e-07
9702037,2.0641247190551947e-05
9702038,3.71861585140316e-05
9702039,1.497338567713763e-06
9702042,2.8027840341169095e-08
9702043,1.2895450916548152e-06
9702044,-0.0
9702045,6.502444727877853e-05
9702046,2.9198501776025705e-07
9702047,9.954933879998283e-08
9702048,-0.0
9702049,2.202449979413047e-08
9702050,3.4724665198976476e-05
9702051,1.1996352835270696e-10
9702052,8.486048146880473e-06
9702053,4.0178109444512584e-11
9702054,2.6340388436868385e-07
9702056,3.1298472311137277e-06
9702057,4.302395609249169e-07
9702058,3.981663791698104e-06
9702059,8.716380009173839e-07
9702060,3.6181876046221946e-08
9702061,3.024813051492468e-05
9702062,-0.0
9702064,-0.0
9702065,2.948819470915469e-06
9702066,-0.0
9702067,2.1169471758680596e-05
9702068,1.582342496552792e-07
9702070,2.2672165627813997e-08
9702072,4.1714532836315925e-08
9702073,-0.0
9702074,5.456632355726055e-07
9702075,4.570977437996912e-05
9702076,7.435169836267076e-05
9702077,4.576920657437276e-05
9702079,4.666563754959344e-05
9702080,3.040696774143091e-09
9702081,3.5098630661139243e-22
9702082,7.063492566104608e-09
9702083,3.0337715152334382e-06
9702084,3.4662433707024764e-07
9702085,1.5485907276138522e-08
9702086,1.883925174207852e-05
9702087,5.992211983157732e-07
9702088,7.030437274833667e-08
9702089,1.0981036438872444e-08
9702092,-0.0
9702093,6.190244828861862e-05
9702094,1.33402718720592e-05
9702095,-0.0
9702096,-0.0
9702097,-0.0
9702098,4.2413335058151826e-05
9702099,7.978035294352546e-05
9702100,-0.0
9702101,3.343371936297135e-05
9702102,2.956564869012385e-09
9702103,1.2281371072591337e-05
9702104,-0.0
9702105,6.0929079871987436e-06
9702106,6.430648645427624e-07
9702107,4.0307578602229285e-05
9702108,5.4608533224351293e-05
9702109,4.7742123559894065e-05
9702110,1.1449138144409337e-05
9702111,7.169696997885771e-06
9702112,4.256424535562419e-09
9702114,6.877263905053349e-11
9702115,1.3922732926422476e-06
9702116,1.960546666841268e-06
9702117,-0.0
9702118,-0.0
9702119,5.430488931780453e-10
9702120,1.3292447773468532e-22
9702121,-0.0
9702123,8.398178726399411e-06
9702125,4.0883112501758734e-22
9702126,-0.0
9702127,3.987733055003731e-09
9702130,-0.0
9702132,1.6954339012881318e-07
9702133,2.0392889847837648e-05
9702134,2.1259891005192545e-09
9702135,-0.0
9702136,5.583544754407265e-05
9702137,-0.0
9702138,1.719935714965304e-07
9702139,-0.0
9702140,5.475152038299911e-13
9702141,-0.0
9702142,4.460701648888123e-05
9702143,5.730887467139156e-07
9702144,4.42472542474186e-07
9702145,-0.0
9702146,1.5485907276138522e-08
9702147,-0.0
9702148,-0.0
9702150,1.015926612281587e-08
9702152,1.3050533810681063e-06
9702153,5.949671848984344e-05
9702154,1.6717154074913265e-05
9702155,3.0136674136501947e-06
9702156,1.1750732750680027e-09
9702158,1.6368488785016492e-08
9702159,4.077786750728172e-05
9702161,8.83535623681806e-06
9702162,2.5025733622004125e-10
9702163,7.573588614327302e-05
9702164,2.2143610229358504e-05
9702165,2.5584509286359874e-05
9702166,5.1141363468093165e-06
9702167,4.417106693859543e-05
9702168,3.8728733464596736e-05
9702169,1.9838559634306885e-05
9702170,-0.0
9702171,4.4705077881522405e-08
9702172,4.27352769474793e-09
9702173,1.7741079939091928e-05
9702174,1.1476776351353891e-08
9702176,-0.0
9702177,1.807140730767073e-11
9702178,-0.0
9702179,4.878863441345357e-07
9702180,1.4505861510729957e-05
9702181,2.6354002163211325e-12
9702182,1.772604311620972e-08
9702184,2.244167081451054e-06
9702186,3.4381394439537483e-07
9702187,4.520729375291706e-05
9702188,-0.0
9702189,4.7545127839049296e-05
9702190,9.517613119423665e-09
9702191,-0.0
9702192,9.445611899608726e-07
9702194,1.5405393852716241e-06
9702195,5.8475568367216174e-08
9702196,8.43175704735157e-10
9702197,1.0149831531252817e-06
9702198,3.0412540939735994e-05
9702199,1.1484518570003496e-05
9702200,1.029204555618843e-06
9702201,5.067999549031735e-05
9702202,2.6454067010152657e-05
9702203,5.195422542252776e-05
9702204,-0.0
9702205,2.0329082937070356e-05
9309068,1.2819494815980429e-08
9309100,1.2819494815980429e-08
209007,1.0035358516455471e-07
9309107,1.2819494815980429e-08
3001,2.8449713445486026e-07
3002,2.356236730682179e-05
3003,8.048810527462798e-08
3004,2.6238908604336964e-06
3005,9.722422773585774e-05
3006,9.91273301299584e-06
3007,0.00018288917071038657
3008,-0.0
3009,4.3977563075378e-08
3010,2.4852223940652385e-10
3011,-0.0
3012,4.4795303521917236e-05
9309124,1.9078006421276375e-06
3013,-0.0
3015,5.399144743167716e-10
3016,1.79541966100043e-07
3017,0.0003746676963494938
3018,1.6822871700264528e-05
3019,0.00010506518713019484
3020,7.57953718980078e-05
3021,4.999778464160639e-10
3022,3.5710356836256224e-05
3023,1.0503718571492806e-05
3024,5.377581502557677e-05
3025,5.015992351181049e-05
3026,0.00033203843987573495
3027,1.1819389777395005e-11
3028,7.231214265194791e-10
3029,2.5767181651763793e-06
3030,3.901759295930924e-09
3031,9.288849939468398e-06
3032,0.0005321474230951
3033,6.810863693043188e-05
3034,1.3857083187711903e-07
3035,0.000302128224622273
3036,1.5947509409332166e-05
3037,4.250918906303512e-05
3038,0.0003515083492816273
3039,2.1974294507007615e-22
3040,5.677256407709881e-09
3041,0.0003144564607747917
3042,0.00019293888493490452
3043,1.0868746125706856e-06
3044,3.867581667660532e-07
3045,2.9823491118937055e-05
3046,2.11257222422337e-06
3047,0.00030426874332753376
3048,1.4133764765969758e-06
3049,5.6562802830544664e-11
3050,0.0004324992766279038
3051,0.00017311167996408798
3052,0.0003870592654460081
3053,8.571296543939112e-06
3054,2.7268633840012794e-05
3055,0.0003678042695316149
3056,0.0003875947170961975
3057,0.000360737603824165
3058,6.544242842787437e-06
3059,0.00039608914513395257
3060,1.5251657655822016e-06
3061,2.0431105661120852e-05
3062,7.319809101525325e-09
3063,4.3540011697984764e-05
3064,4.3143356843156505e-07
3065,2.80270157960472e-05
3066,2.246563976236454e-05
3067,2.4412874656658606e-05
3068,0.00019700587295641277
3069,1.0601264554230096e-05
3070,2.930231576955245e-07
3071,7.83651885425788e-06
3072,1.747244561326535e-05
3073,2.6584519855757486e-07
3074,2.431420915343015e-05
3075,0.00018134962312936102
3076,0.0004425420676730472
3077,3.029731022559649e-07
3078,1.340201316856734e-05
3079,-0.0
3080,1.0820856781488841e-22
3081,3.453084742203575e-05
3082,2.9906476058482388e-09
3083,1.206915045811095e-07
3084,3.2932137716059016e-08
3085,6.1008076782021424e-05
3086,9.649295261925454e-05
3087,7.693485012321528e-10
3089,-1.980632400209024e-23
3090,1.3922809959629413e-06
3091,7.343467261835264e-11
3092,7.691930999044634e-09
3093,5.946165993735349e-05
3094,1.4830377172501434e-11
3095,8.171396447599736e-09
3096,0.00039943132666079943
3097,9.841235670560648e-07
3098,0.00011550942519643184
3099,2.4776855978294445e-05
3100,0.0003067204046952011
3101,2.3323035349185977e-05
3102,0.0003573729058228154
3103,0.00031187391184231617
3105,2.9906476058482388e-09
3106,1.4949290098348296e-05
3107,-0.0
3108,9.531420703067117e-12
3109,3.942304987220415e-05
3110,1.9345661730722198e-05
3111,4.511279821418857e-08
3112,6.463505210461734e-11
3113,2.3311724943621298e-05
3114,2.475496758429462e-05
3115,0.0002836273657533053
3116,0.00037828418972235447
3117,4.063669295612041e-06
3118,2.505340190635015e-05
3119,0.0004682244981154489
3120,0.00032976668863568727
3121,4.8117526970282576e-05
3122,8.275631992561403e-05
3123,0.0003390944993370359
3124,2.9278414145834875e-05
3125,7.0585786422919e-08
3126,1.726130691903794e-10
3127,5.137369315309044e-08
3128,2.4840272426885875e-08
3129,0.00037438920219650605
3130,8.245536557661789e-07
3131,0.0001044128427268829
3132,3.557788855345791e-05
3133,5.088633137279243e-07
3134,4.993768077308912e-09
3135,1.277795951514061e-07
3136,0.0006670392464223933
3137,2.184105958445258e-05
3138,8.500949221303738e-08
3139,7.593159197561346e-07
3140,5.9234583481672925e-08
3141,3.955567643413534e-06
3142,0.00029345197051016704
3143,4.580424843269173e-08
3144,2.959900394597631e-07
3145,0.0003734850890252194
3146,1.5252751445227223e-06
3147,0.00048237367604856996
3148,0.0003303636368636607
3149,-2.1737444053262956e-23
3150,3.0971328859693216e-08
3151,0.00037734328009799307
3152,1.7964639055523864e-05
3153,1.9872183058519883e-05
3154,8.96253192264399e-06
3155,7.356131247418873e-09
3156,2.760930661074887e-07
3157,8.85859100002283e-06
3158,3.766541942410184e-07
3159,3.7441435854930544e-08
3160,4.642495027291921e-05
3161,0.00016773678473431877
3162,3.2831264448364084e-05
3163,0.00030614756743815115
3164,8.952348578730552e-10
3165,8.952348578730552e-10
3166,6.034726892609911e-06
3167,2.6604468849105033e-24
3168,1.3385418233405456e-05
3169,3.554273492386801e-05
3170,3.0830845417020294e-08
3171,5.057722698958145e-07
3172,-0.0
3173,0.00013743193960945527
3174,3.707410355600099e-05
3175,4.2375573244194876e-05
3176,3.707796369611225e-05
3177,3.785438205850975e-08
3178,3.608659469902148e-09
3179,0.00035582463350979294
3180,6.1026029971991775e-05
3181,1.0090026164144126e-07
3182,6.803728461584779e-07
3183,0.00030436327085795226
3184,1.4262831986721768e-05
