Id,Harmonic centrality
2117,1726.8569380695878
2118,2236.3227917236245
2119,1593.2318969715675
2120,864.6790314431648
2121,1727.8813664190418
2122,13.966666666666665
2123,1.0
2125,2077.227118489702
2126,1875.1570607696415
2127,1538.7655600032535
2128,1535.73350301154
2129,1443.1767098047371
2130,1923.913553739354
2131,1210.57569406895
2132,1775.8926662934866
2133,1349.808327441423
2134,1641.32655178922
2135,1899.1119303627484
2136,7.5
2138,1602.5071467217922
2139,1.0
2140,1524.6139575580464
2141,1637.4111116737868
2142,52.970657120657236
2143,1560.320905185583
2144,1310.7848134554006
2145,1814.2689655315519
2146,1504.2983610630417
2147,1725.7024786401505
2148,5.116666666666666
2149,1576.8196279976485
2150,1513.4550935125385
2151,2.0
2152,1644.8176773303487
2153,3.9166666666666665
2154,1954.5009524517718
2155,283.1190476190457
2156,1733.727371014962
2157,1734.9629986756413
2158,1601.4098828745427
2159,1876.1108757985319
2160,2132.1964902472955
2161,1640.6036330413203
2162,3.5
2164,1646.0736186113018
2165,1632.6562413842744
2166,1678.7297735674304
2167,1024.5416984751869
2168,143.96927239427225
2169,1473.389011392067
2170,1707.0342551969377
2171,1630.6259917656596
2172,1977.7211661087406
2173,6.0
2174,1802.1059127060796
2175,1856.0928493804963
2176,1806.7734271361032
2177,1183.27178627668
2179,0
2180,1732.4732439858944
2181,180.5760572760562
2182,206.24044011543893
2183,1600.1228449125142
2184,2124.433322859131
2185,944.350374174724
2186,1581.7086563233267
2187,1838.4042241168788
2188,1906.228200204018
2189,1922.6817355575517
2190,1594.6118220745086
2191,1721.251995789642
2192,1921.565249266069
2193,1360.4951788357653
2194,1724.3407403783954
2195,1.0
2196,1079.0601076774972
2197,2.0
2198,2003.0861006369134
2199,1929.7012160770355
2200,1591.4192311722627
2201,6.916666666666666
2202,1699.0999755876321
2203,18.909523809523805
2204,1272.1990131446005
2205,1769.0561444187902
2206,9.366666666666667
2207,34.385578310578275
2208,9.344047619047618
2209,1398.0006858287618
2210,1358.836323801897
2211,1595.4048850945335
2212,1586.9251287398024
2213,939.9095372338869
2214,1562.1293878420738
2215,1420.5871222576866
2216,1635.5481995858895
2217,1304.893460364045
2218,1373.8150436931232
2219,1178.7911217442681
2220,1538.273769849007
2221,83.82703130203147
2222,1720.770854708522
2223,1617.572292686953
2224,1.0
2225,22.949999999999996
2226,1884.6071323829487
2227,1245.1006344911955
2228,1993.639744215561
2229,115.5446969696973
2230,2018.0262127563299
2231,964.8401435506795
2232,65.39275169275193
2233,1.8333333333333333
2234,925.5457771430578
2235,1925.578993854807
2236,1385.329638820207
2237,1597.228833368493
2238,0
2239,84.15820013320067
2240,101.75562770562786
2241,1168.0342244274766
2242,1742.668089418262
2243,606.4315810971195
2244,1857.0540298666758
2245,1049.6281862877827
2246,112.05753968253988
2247,124.12142857142852
2248,49.06298978798993
2249,1732.6661511419898
2250,2030.2890587898687
2251,607.764914430453
2252,1273.6782575831494
2254,1370.6352949625107
2255,1918.3158986167177
2256,1615.1684238692674
2258,1901.321850997666
2259,3.5
9702002,0
9702003,0
9702005,3.4833333333333334
9702006,124.87940115440126
9702007,2.0
9702008,116.4353535353535
9702009,2.0
9702010,91.48809523809526
9702012,129.51428571428565
9702014,104.97142857142859
9702015,78.20779220779231
9702016,0
9702017,3.0
9702018,106.54523809523815
9702019,1.5
9702020,1.0
9702021,0
9702022,0
9702023,0
9702024,87.19011544011549
9702025,0
9702026,2.333333333333333
9702027,0
9702028,0
9702029,0
9702030,108.54365079365073
9702031,81.12619047619047
9702032,3.0
9702033,0
9702034,0
9702035,7.583333333333333
9702036,27.963483738483724
9702037,106.30238095238101
9702038,118.92857142857144
9702039,52.70876345876358
9702042,1.0
9702043,111.64642857142866
9702044,0
9702045,117.70202020202021
9702046,49.78405483405488
9702047,5.833333333333333
9702048,0
9702049,6.0
9702050,91.22463924963941
9702051,1.0
9702052,141.6499999999999
9702053,1.5
9702054,74.10833333333346
9702056,3.0
9702057,1.0
9702058,54.95068542568551
9702059,108.92142857142859
9702060,1.0
9702061,136.01984126984127
9702062,0
9702064,0
9702065,45.86637806637816
9702066,0
9702067,74.76630591630607
9702068,2.5
9702070,7.083333333333333
9702072,3.5
9702073,0
9702074,45.72709235209242
9702075,80.39707792207798
9702076,106.27344877344888
9702077,155.4539682539682
9702079,162.65396825396817
9702080,3.0
9702081,1.0
9702082,3.0
9702083,86.22936507936511
9702084,27.927769452769443
9702085,1.0
9702086,120.36987734487741
9702087,24.732996415349344
9702088,5.833333333333334
9702089,4.166666666666667
9702092,0
9702093,170.16904761904775
9702094,149.71190476190472
9702095,0
9702096,0
9702097,0
9702098,88.99960317460324
9702099,143.3369047619047
9702100,0
9702101,109.37222222222246
9702102,1.0
9702103,137.55476190476176
9702104,0
9702105,98.75595238095238
9702106,124.57023809523814
9702107,115.40714285714283
9702108,147.48253968253974
9702109,115.35974025974028
9702110,77.58888888888892
9702111,105.46868686868689
9702112,2.5
9702114,2.0
9702115,7.433333333333334
9702116,78.70198412698416
9702117,0
9702118,0
9702119,1.0
9702120,1.0
9702121,0
9702123,130.59761904761893
9702125,1.0
9702126,0
9702127,5.5
9702130,0
9702132,33.25652958152957
9702133,113.9758297258297
9702134,2.0
9702135,0
9702136,155.77896825396826
9702137,0
9702138,42.19678932178934
9702139,0
9702140,1.0
9702141,0
9702142,86.24130591630608
9702143,40.105880230880274
9702144,69.69963924963942
9702145,0
9702146,1.0
9702147,0
9702148,0
9702150,3.333333333333333
9702152,92.44130591630602
9702153,155.31190476190463
9702154,115.5460317460317
9702155,64.90281385281398
9702156,1.0
9702158,2.0
9702159,83.90735930735943
9702161,66.02763347763356
9702162,1.0
9702163,220.88928571428596
9702164,153.9369408369409
9702165,121.39126984126989
9702166,120.09206349206352
9702167,129.81190476190463
9702168,128.117857142857
9702169,39.162301587301606
9702170,0
9702171,4.0
9702172,1.0
9702173,128.92857142857125
9702174,2.0
9702176,0
9702177,1.0
9702178,0
9702179,51.95391830391835
9702180,121.46190476190469
9702181,3.0
9702182,5.5
9702184,81.51511544011554
9702186,1.0
9702187,134.37539682539702
9702188,0
9702189,156.56904761904772
9702190,2.5
9702191,0
9702192,2.5
9702194,49.88861693861697
9702195,3.0
9702196,3.0
9702197,62.65277777777784
9702198,95.84484126984127
9702199,120.14365079365075
9702200,39.676101676101695
9702201,184.7166666666667
9702202,181.1043650793652
9702203,101.26194083694094
9702204,0
9702205,177.78531746031769
9309068,1.0
9309100,1.0
9309107,1.0
3001,708.3345199156998
3002,1640.8881207758043
3003,172.20697913197867
3004,1433.118959908664
3005,1331.117447488022
3006,1382.8855565136214
3007,1870.500375251191
3008,0
3009,29.533333333333328
3010,2.0
3011,0
3012,1606.7110150756746
9309124,1.0
3013,0
3015,3.0
3016,1.0
3017,1944.8994844753036
3018,1477.8674641821453
3019,2123.738842339653
3020,1802.9902131910312
3021,11.783333333333333
3022,1595.655861208874
3023,1099.2530056462654
3024,1682.7025596422118
3025,1929.5394916902897
3026,1628.408189595862
3027,3.5
3028,901.9808706585201
3029,63.17965367965376
3030,10.409523809523812
3031,1531.6021073167701
3032,1999.2405989164192
3033,1886.80590576855
3034,3.1666666666666665
3035,1594.0786191662974
3036,1491.1127461504568
3037,1784.484555424205
3038,1690.085598298281
3039,76.80485070485112
3040,18.042857142857137
3041,1645.3701554078373
3042,2035.7350544608514
3043,719.0489805821602
3044,1269.940813011412
3045,1682.293604244437
3046,1557.5216844343836
3047,1420.905145900714
3048,1482.9493577414933
3049,22.46666666666666
3050,2057.2497980506073
3051,1937.532926033744
3052,1894.4180997306767
3053,1634.9126018502725
3054,1680.722175673008
3055,1948.2060751068948
3056,1932.283492134311
3057,1672.8587007233673
3058,1270.669786172863
3059,1975.31004336086
3060,1429.6863286068915
3061,1610.7628072636617
3062,149.82699522699514
3063,1699.834560447223
3064,1115.8877496604161
3065,1374.2851694007393
3066,1585.8504445631258
3067,1731.9575652202277
3068,1949.4782973291185
3069,1563.9947840844368
3070,75.27768065268084
3071,1442.8776539923465
3072,1509.629624200186
3073,13.36626984126984
3074,1669.9397080773895
3075,1759.1873493250046
3076,2094.2523482781653
3077,1261.4909275315154
3078,1240.6770920819843
3079,0
3080,2.0
3081,1891.8176912685096
3082,103.9068154068158
3083,1321.9298573004382
3084,14.316666666666668
3085,1698.6964679841265
3086,2392.042858305484
3087,12.083333333333332
3089,1.0
3090,1587.8236324863271
3091,6.066666666666666
3092,213.28369408369275
3093,1698.3602903919218
3094,1.5
3095,698.8984834075212
3096,1788.189672065496
3097,140.1583694083696
3098,1673.8328067086386
3099,1514.8805094701881
3100,1445.4917445249348
3101,1610.2265800662387
3102,1934.462976538798
3103,1686.6796431423165
3105,103.9068154068158
3106,1810.9249894626412
3107,0
3108,1.0
3109,1692.3151410409696
3110,1636.4444205590687
3111,1005.6517763200461
3112,3.333333333333333
3113,1548.5039859936498
3114,1508.0756337903035
3115,1790.7425941434226
3116,1873.1676912685039
3117,1537.8921611798767
3118,1660.1937124695467
3119,1974.8786941545131
3120,1915.4973810231993
3121,1694.155411818069
3122,1878.9946364822672
3123,1932.4214180972313
3124,1604.137452527125
3125,1.0
3126,10.5
3127,5.5
3128,9.8
3129,2042.0987995863834
3130,1341.796237499317
3131,1887.4398551524957
3132,92.56349206349216
3133,3.0
3134,2.5
3135,1006.4477569948583
3136,2203.321587372402
3137,1553.0672782569554
3138,109.76349206349246
3139,1415.3871222576872
3140,21.116666666666656
3141,1335.0007146011549
3142,1089.3508431237044
3143,1110.9729601028519
3144,16.695238095238096
3145,1670.671232635902
3146,1256.9244301400206
3147,1974.376685589265
3148,1851.8976807234903
3149,2.0
3150,207.24044011543893
3151,1848.0962016470141
3152,1457.9436768142564
3153,1599.7296292673022
3154,1618.7166422543144
3155,1.0
3156,1224.7258587564816
3157,1476.958288227392
3158,1470.5488717364694
3159,24.766666666666662
3160,1714.3387978765
3161,1301.8425543974352
3162,1724.3472727981086
3163,1590.8316343257081
3164,1239.5678082383988
3165,1239.5678082383988
3166,1457.2346414052192
3167,3.0
3168,1236.3409809708744
3169,1774.0118803495227
3170,167.76006771006766
3171,1198.757563907575
3172,0
3173,1806.013648026295
3174,1741.9084310211008
3175,1682.013756251415
3176,1713.7739710366611
3177,124.9398989898993
3178,116.38660228660257
3179,1873.8418010293892
3180,1749.615071602758
3181,27.476284826284797
3182,183.7670690420685
3183,2083.5014575022656
3184,1702.8709240835785
3185,1720.5337118233572
3186,4.0
3187,1920.519217456874
3188,204.0217005216996
3189,3.0
3190,1424.1690218840617
3191,1.0
3192,139.3099483849485
3193,0
3194,5.5
3195,3.6666666666666665
3196,1556.5098601475431
3197,1708.4427744554487
3198,1571.3161349557968
3199,2.0
3200,1892.841045628686
3201,1.0
3202,1047.167103068459
3203,2005.3096826104995
3204,1602.6449589096162
3205,1647.388931076639
3206,1194.6321647870504
3208,1686.9330291726792
3209,0
3210,7.0
3211,1732.7459745606334
3212,1.0
3213,1933.5948668706828
3215,1731.847646499811
3216,1627.187581564765
3217,92.3503801753804
3218,1794.5259524517803
3219,1938.7922777299295
3220,1526.1464907111572
3221,1679.7940709087243
3222,1108.3840878639755
3223,1637.7896220522964
3224,3.1666666666666665
3225,1174.5039471713346
3226,1704.6234692881396
3227,1675.5113189384979
3228,254.8360306360287
3229,5.0
3230,1965.702034702854
3231,1741.861272623945
3232,1565.1330818977547
3233,1176.388636093528
3234,1494.6425335572062
3235,1956.2507831765956
3236,1792.6268209644818
3237,1745.8908625416864
3238,0
3239,2.5
3240,1486.567668100737
3241,1671.0650549527195
3242,1584.4577544474193
3243,220.56731879231754
3244,1419.3109317814974
3245,1760.0340041223124
3246,3.0
3247,3.0
3248,1654.9391669518538
3249,1656.240335228018
3250,5.0
3251,2052.29281059361
3252,81.4552669552671
3253,15.833333333333334
3254,0
3255,12.666666666666668
3256,1650.1909656806226
3257,5.0
3258,0
3259,179.44372016871944
3260,0
3261,1538.3907621739497
3262,1751.6841525218151
3263,1629.7531590427984
3264,1035.5910754282304
3265,1550.7804340181178
3267,0
3268,1344.8280085060821
3269,1775.1211807713582
3270,1485.9172949069705
3271,1656.9648890525186
3272,1424.0168716749336
3273,1542.1735331132074
3274,0
3275,1662.432298819963
3276,29.593503718503673
3277,1305.8105474436309
3278,1670.1931565453374
3279,0
3280,1725.368671308312
3281,1721.7620301997113
3282,1034.4140543198243
3283,1.0
3284,1783.4383511010078
3285,1499.1159490306347
3286,1657.619325682004
3288,958.0562504943888
3289,2031.3845133353257
3290,1320.0377323385646
3291,1959.1585032343157
3292,1348.6194392975058
3293,0
3294,1480.6429775576535
3295,1680.7124714882875
3296,613.3065810971191
3297,1145.6755551919612
3298,1534.0836417616624
3299,1784.3868817370549
3300,1629.2875075001919
3301,910.4128385378469
9703001,2.0
9703002,26.73491508491507
9703003,81.90396825396833
9703004,78.41691919191935
9703005,0
9703006,2.0
9703007,136.45793650793652
9703008,148.80000000000007
9703009,183.61190476190507
9703010,1.0
9703011,1.0
9703012,147.35238095238103
9703014,2.6666666666666665
9703015,1.5
9703016,186.38968253968233
9703017,1.0
9703018,2.0
9703019,4.5
9703020,0
9703021,1.0
9703023,2.0
9703024,2.0
9703025,0
9703026,3.5
9703028,21.363056143203185
9703029,125.30436507936514
9703030,156.96746031746042
9703031,181.11507936507942
9703032,1.0
9703034,1.0
9703035,0
9703036,86.81865079365079
9703037,0
9703038,148.67857142857136
9703039,148.90277777777774
9703040,223.99246031746043
9703041,218.74523809523856
9703042,0
9703043,38.02602952602954
9703044,62.67207792207803
9703045,2.0
9703046,0
9703047,137.11071428571432
9703048,2.5
9703049,61.541666666666714
9703050,30.46311466311464
9703051,128.36904761904756
9703052,174.91904761904772
9703053,80.1835497835499
9703054,1.0
9703055,1.5
9703056,122.7384920634921
9703057,10.266666666666666
9703058,42.40629925629933
9703059,74.37063492063503
9703060,151.8738095238095
9703061,1.0
9703062,113.59603174603174
9703063,50.21399711399721
9703065,3.0
9703066,112.72142857142858
9703067,129.8964285714284
9703069,1.0
9703070,191.70714285714342
9703071,2.5
9703072,171.77500000000012
9703073,151.01746031746043
9703074,0
9703075,46.955952380952404
9703076,62.71150793650801
9703077,149.59484126984123
9703078,124.24603174603186
9703079,0
9703080,0
9703081,30.199839049839042
9703082,107.88730158730155
9703083,0
9703084,47.446536796536876
9703085,1.0
9703086,1.0
9703087,0
9703088,2.0
9703089,0
9703090,0
9703091,1.0
9703092,0
9703093,0
9703094,96.70977633477641
9703095,1.0
9703096,2.5
9703097,0
9703098,143.45952380952372
9703099,156.3785714285714
9703100,118.379365079365
9703101,126.49761904761904
9703102,151.23650793650802
9703104,34.47943722943722
9703105,4.5
9703106,1.0
9703107,0
9703108,35.78248973248971
9703109,1.5
9703110,176.55277777777803
9703111,3.0
9703112,0
9703114,1.0
9703115,1.0
9703116,3.0
9703117,1.0
9703118,215.16388888888878
9703119,2.5
9703121,7.5
9703122,2.8333333333333335
9703123,115.17738095238099
9703124,188.2900793650795
9703125,32.163419913419915
9703126,6.0
9703127,117.98535353535354
9703128,1.0
9703129,0
9703130,1.0
9703131,0
9703132,65.38918858918873
9703133,162.77619047619064
9703134,150.32142857142847
9703136,209.74047619047667
9703137,4.0
9703138,127.99880952380971
9703139,1.0
9703141,86.5000000000001
9703142,2.0
9703143,48.35721500721509
9703144,2.0
9703145,121.85158730158724
9703146,195.1091269841267
9703147,94.29404761904766
9703148,51.668650793650826
9703149,1.0
9703150,90.41987734487749
9703152,6.666666666666666
9703153,10.7
9703154,21.46311466311465
9703155,47.50876345876357
9703156,153.59011544011534
9703157,116.1323232323233
9703158,90.83629148629154
9703159,115.98571428571422
9703160,112.94642857142856
9703161,1.0
9703162,2.0
9703163,225.08095238095237
9703164,2.5
9703165,1.0
9703166,109.74603174603185
9703167,124.67301587301591
9703168,0
9703169,1.0
9703171,99.71071428571435
9703172,160.44166666666666
9703173,0
9703174,44.92301587301592
9703176,154.07063492063503
9703177,1.0
9703178,32.21341991341992
9703179,218.30595238095248
9703180,92.32619047619056
9703181,2.0
9703182,164.9928571428572
9703183,1.0
9703184,0
9703185,0
9703186,155.24365079365054
9703187,0
9703188,2.0
9703189,3.5
9703190,3.0
9703191,56.788492063492164
9703192,2.833333333333333
9703193,4.166666666666666
9703194,115.77698412698408
9703195,108.21785714285704
9703196,2.3333333333333335
9703197,26.604112554112536
9703198,72.7373015873017
9703199,2.0
9703200,1.0
9703201,213.30714285714294
9703202,1.0
9703203,34.08524531024531
9703204,212.65833333333345
9703206,93.29523809523806
9703208,171.60079365079358
9703209,193.2805555555555
9703210,127.83571428571432
9703211,212.21230158730165
9703212,1.0
9703213,1.8333333333333333
9703214,166.8880952380954
9703215,149.76071428571436
9703216,119.25974025974025
9703217,225.33373015873
9703218,177.09126984126988
9703219,3.3333333333333335
9703220,1.0
9703222,6.333333333333333
9703224,4.5
9703225,3.0
9703226,0
9703227,3.0
9703228,109.62023809523805
4002,1637.7213904029713
4003,1991.1170896296578
4004,1611.9859201986071
4005,1757.985234836055
4006,894.2213480678946
4007,17.288530234815045
4008,204.38494838494628
4009,1974.1424859182987
4010,25.86666666666666
4011,2030.6809419067476
4012,842.1315062630343
4013,1736.207881570579
4014,1723.509838010666
4015,1422.9001918782558
4016,0
4017,1607.7918269109002
4018,1313.9959377990147
4019,1763.5216790032462
4020,1.5
4021,1692.318387731058
4022,1711.485657960844
4023,1383.9139010344743
4024,1606.2348795725832
