Id,degree centrality
1189,0.001036474014115789
1190,0.0014806771630225556
1191,0.00014806771630225556
1192,0.005083658259710774
1193,0.0017274566901929816
1194,0.0005429149597749371
1195,0.0003454913380385963
1196,0.00014806771630225556
1197,0.007748877153151375
1198,0.001283253541286215
1199,0.0016287448793248112
1200,0.0031094220423473666
1201,0.0038004047184245597
1202,0.0009377622032476186
1203,0.005034302354276689
1204,0.002615862988006515
1205,0.001579388973890726
1206,0.008341148018360396
1207,0.0003454913380385963
1208,0.0008390503923794482
1209,0.001826168501061152
1210,0.00024677952717042594
1211,0.0013326094467203
1212,0.003701692907556389
1213,0.003454913380385963
1214,0.0007403385815112778
1215,0.003602981096688219
1216,0.002369083460836089
1217,0.0004935590543408519
1218,0.0007403385815112778
1219,0.0003454913380385963
1221,0.00029613543260451113
1222,0.0004442031489067667
9701002,9.871181086817038e-05
9701003,9.871181086817038e-05
9701004,0.00019742362173634075
9701005,0.0004442031489067667
9701007,9.871181086817038e-05
9701008,0.0021716598390997483
9701009,0.0012338976358521297
9701010,0.0005922708652090223
9701011,0.0012338976358521297
9701012,0.0005922708652090223
9701013,0.0004935590543408519
9701014,0.0026652188934406
9701015,0.002714574798874685
9701016,4.935590543408519e-05
9701017,0.0003948472434726815
9701018,0.0013326094467203
9701019,0.0031094220423473666
9701020,0.0005429149597749371
9701021,0.0003454913380385963
9701022,0.00014806771630225556
9701023,0.003652337002122304
9701024,0.00014806771630225556
9701025,0.009969892897685208
9701026,0.00024677952717042594
9701027,0.0005429149597749371
9701028,0.0013326094467203
9701029,0.00029613543260451113
9701032,0.00014806771630225556
9701033,0.0003454913380385963
9701034,0.0003454913380385963
9701035,0.0005922708652090223
9701037,0.0066630472336015
9701039,4.935590543408519e-05
9701040,9.871181086817038e-05
9701041,0.000789694486945363
9701042,0.003405557474951878
9701043,0.0006416267706431074
9701044,4.935590543408519e-05
9701045,0.001036474014115789
9701047,0.00029613543260451113
9701048,0.0016287448793248112
9701049,4.935590543408519e-05
9701050,9.871181086817038e-05
9701051,0.00014806771630225556
9701052,0.00014806771630225556
9701053,0.0016781007847588964
9701054,0.0016287448793248112
9701055,0.002911998420611026
9701057,0.000789694486945363
9701058,9.871181086817038e-05
9701059,9.871181086817038e-05
9701060,0.0016781007847588964
9701061,0.0019248803119293223
9701062,0.0006909826760771926
9701063,4.935590543408519e-05
9701064,9.871181086817038e-05
9701065,0.0005922708652090223
9701066,9.871181086817038e-05
9701067,0.00024677952717042594
9701069,0.0038991165292927297
9701071,9.871181086817038e-05
9701072,0.0006416267706431074
9701073,0.0005922708652090223
9701074,4.935590543408519e-05
9701075,0.0006909826760771926
9701076,9.871181086817038e-05
9701077,0.0009377622032476186
9701078,0.0022703716499679187
9701079,4.935590543408519e-05
9701080,0.0013819653521543853
9701081,0.0009871181086817038
9701082,0.0025171511771383444
9701083,0.00029613543260451113
9701084,0.00014806771630225556
9701085,0.0011845417304180445
9701087,0.0004442031489067667
9701088,0.004738166921672178
9701090,4.935590543408519e-05
9701091,0.001036474014115789
9701092,0.0016287448793248112
9701093,0.00789694486945363
9701094,0.0005429149597749371
9701095,0.0017274566901929816
9701096,0.0006909826760771926
9701097,0.00019742362173634075
9701099,0.00029613543260451113
9701100,0.00024677952717042594
9701101,0.00029613543260451113
9701102,0.0003948472434726815
9701103,0.0003454913380385963
9701104,0.0003454913380385963
9701105,0.00029613543260451113
9701106,0.000789694486945363
9701107,0.0008884062978135334
9701108,0.00014806771630225556
9701109,0.000789694486945363
9701111,9.871181086817038e-05
9701112,9.871181086817038e-05
9701113,0.00014806771630225556
9701115,0.0009871181086817038
9701116,0.00019742362173634075
9701117,0.0017274566901929816
9701118,0.0003948472434726815
9701119,0.0010858299195498741
9701120,0.0006416267706431074
9701121,0.00029613543260451113
9701122,0.0005429149597749371
9701123,0.0038004047184245597
9701124,0.00019742362173634075
9701125,0.011203790533537338
9701126,9.871181086817038e-05
9701127,0.0024677952717042594
9701128,0.0012338976358521297
9701129,0.001283253541286215
9701130,4.935590543408519e-05
9701131,0.00014806771630225556
9701132,0.0003454913380385963
9701133,4.935590543408519e-05
9701134,0.0003454913380385963
9701135,4.935590543408519e-05
9701136,0.00014806771630225556
9701137,0.006070776368392478
9701138,0.00019742362173634075
9701139,0.003948472434726815
9701140,0.0006416267706431074
9701141,0.00014806771630225556
9701142,0.0012338976358521297
9701143,0.0013819653521543853
9701144,0.001036474014115789
9701145,9.871181086817038e-05
9701146,0.0005429149597749371
9701147,0.002072948028231578
9701148,0.0003948472434726815
9701149,0.008834707072701248
9701150,0.0005922708652090223
9701151,0.002072948028231578
9701152,0.0023197275554020036
9701153,0.0004935590543408519
9701154,0.0017768125956270668
9701155,0.0006416267706431074
9701156,0.0003948472434726815
9701157,0.00029613543260451113
9701158,0.0007403385815112778
9701160,0.00029613543260451113
9701161,0.00024677952717042594
9701162,0.006811114949903756
9701163,0.001283253541286215
9701165,0.004886234637974433
9701166,0.008884062978135335
9701168,0.0012338976358521297
9701169,0.001283253541286215
9701170,0.0017768125956270668
9701171,0.0005429149597749371
9701172,0.0011351858249839593
9701173,0.0006416267706431074
9701174,9.871181086817038e-05
9701175,0.0016287448793248112
9701176,0.00014806771630225556
9701177,0.0004935590543408519
9701178,0.0003454913380385963
9701179,0.000789694486945363
9701180,4.935590543408519e-05
9701181,9.871181086817038e-05
9701182,9.871181086817038e-05
9701185,0.001579388973890726
9701186,0.0016287448793248112
9701187,0.0038991165292927297
9701188,0.001036474014115789
9701189,4.935590543408519e-05
9701190,0.002862642515176941
9701191,0.0010858299195498741
2001,0.00019742362173634075
2002,0.0013819653521543853
2003,0.0005429149597749371
2004,0.0010858299195498741
2006,0.0005429149597749371
2007,0.0015300330684566408
2008,0.0022210157445338337
2009,0.0022210157445338337
2010,0.0004442031489067667
2011,0.0022210157445338337
2012,0.0014806771630225556
2013,0.00024677952717042594
2014,0.0003454913380385963
2015,0.00024677952717042594
2016,0.007205962193376438
2017,0.00019742362173634075
2019,0.0003948472434726815
2020,0.0014313212575884705
2021,0.001579388973890726
2022,0.00024677952717042594
2023,0.0027639307043087705
2024,0.00029613543260451113
2025,0.0009377622032476186
2026,0.00019742362173634075
2027,0.0013819653521543853
2028,0.0024677952717042594
2029,0.0023197275554020036
2030,0.0018755244064952372
2031,0.0005922708652090223
2032,0.000789694486945363
2033,0.0004442031489067667
2034,0.004935590543408519
2035,0.0010858299195498741
2037,0.003405557474951878
2038,0.000789694486945363
2039,0.0011845417304180445
2040,0.003652337002122304
2041,0.00014806771630225556
2042,0.0013819653521543853
2043,0.0011351858249839593
2044,0.0023197275554020036
2045,0.00029613543260451113
2046,0.000789694486945363
2047,0.0007403385815112778
9308155,4.935590543408519e-05
2049,0.0006416267706431074
2050,0.0008884062978135334
2051,0.00019742362173634075
2052,0.0008390503923794482
2053,0.0006416267706431074
2054,0.0022703716499679187
2055,9.871181086817038e-05
2056,0.0013326094467203
2057,0.001283253541286215
2058,0.00024677952717042594
2059,9.871181086817038e-05
2060,0.0004935590543408519
2061,0.0015300330684566408
2062,0.0003948472434726815
2063,0.00014806771630225556
2064,4.935590543408519e-05
2065,0.000789694486945363
2066,0.002122303933665663
2067,0.004145896056463156
2068,0.00024677952717042594
2069,0.00029613543260451113
2070,0.0011845417304180445
2071,0.00024677952717042594
2072,0.005478505503183456
2073,0.003158777947781452
2074,0.0006416267706431074
2075,0.009377622032476185
2076,0.0021716598390997483
2077,0.0007403385815112778
2078,0.0006416267706431074
2079,4.935590543408519e-05
2080,0.00014806771630225556
2081,0.0005429149597749371
2082,0.0007403385815112778
2083,9.871181086817038e-05
2084,0.0039978283401609005
2085,0.0004442031489067667
2086,0.001579388973890726
2087,0.0013326094467203
2088,0.00029613543260451113
2089,9.871181086817038e-05
2090,0.0024184393662701744
2091,0.010167316519421548
2092,0.00019742362173634075
2093,0.0007403385815112778
2094,0.004590099205369923
2095,4.935590543408519e-05
2096,0.00029613543260451113
2097,0.0007403385815112778
2098,0.0009871181086817038
2099,0.0013819653521543853
2100,0.0022210157445338337
2101,0.0013326094467203
2102,0.0023197275554020036
2103,0.0022210157445338337
2104,0.0014806771630225556
2105,0.00014806771630225556
2106,0.0013326094467203
2107,0.0008884062978135334
2108,0.0004442031489067667
2110,0.0009871181086817038
2111,0.0014806771630225556
2112,9.871181086817038e-05
2113,0.00014806771630225556
2114,0.0004442031489067667
2115,4.935590543408519e-05
2116,0.0033068456640837074
2117,0.005922708652090223
2118,0.00513301416514486
2119,0.00256650708257243
2120,0.00014806771630225556
2121,0.002714574798874685
2122,0.00024677952717042594
2123,0.00024677952717042594
2125,0.0018755244064952372
2126,0.0017274566901929816
2127,0.0010858299195498741
2128,0.0010858299195498741
2129,0.0005429149597749371
2130,0.004639455110804007
2131,0.0011351858249839593
2132,0.002369083460836089
2133,0.0004935590543408519
2134,0.0006416267706431074
2135,0.0003948472434726815
2136,0.0003454913380385963
2138,0.0019742362173634075
2139,0.00019742362173634075
2140,0.002023592122797493
2141,0.0008390503923794482
2142,0.000789694486945363
2143,0.002862642515176941
2144,0.00014806771630225556
2145,0.002911998420611026
2146,0.001036474014115789
2147,0.0021716598390997483
2148,0.00024677952717042594
2149,0.0017274566901929816
2150,0.0014806771630225556
2151,0.00014806771630225556
2152,0.0009377622032476186
2153,0.00014806771630225556
2154,0.0025171511771383444
2155,0.0008390503923794482
2156,0.0008884062978135334
2157,0.0011351858249839593
2158,0.004195251961897241
2159,0.007502097625980949
2160,0.008094368491189972
2161,0.003454913380385963
2162,0.00019742362173634075
2164,0.0031094220423473666
2165,0.0011845417304180445
2166,0.0010858299195498741
2167,0.0004442031489067667
2168,9.871181086817038e-05
2169,0.0009871181086817038
2170,0.0026652188934406
2171,0.004491387394501752
2172,0.0030600661369132817
2173,0.0004935590543408519
2174,0.002369083460836089
2175,0.001826168501061152
2176,0.002072948028231578
2177,9.871181086817038e-05
2179,0.00024677952717042594
2180,0.0019742362173634075
2181,0.00019742362173634075
2182,0.00019742362173634075
2183,0.0014313212575884705
2184,0.003405557474951878
2185,0.0003948472434726815
2186,0.007600809436849119
2187,0.0015300330684566408
2188,0.0010858299195498741
2189,0.0017768125956270668
2190,0.004047184245594986
2191,0.0026652188934406
2192,0.0019248803119293223
2193,0.0011351858249839593
2194,0.0016781007847588964
2195,9.871181086817038e-05
2196,0.0008884062978135334
2197,0.00014806771630225556
2198,0.0018755244064952372
2199,0.0009377622032476186
2200,0.0003454913380385963
2201,9.871181086817038e-05
2202,0.0008390503923794482
2203,9.871181086817038e-05
2204,0.000789694486945363
2205,0.001579388973890726
2206,9.871181086817038e-05
2207,0.00019742362173634075
2208,0.00014806771630225556
2209,0.0005429149597749371
2210,0.0019742362173634075
2211,0.007650165342283204
2212,0.0006909826760771926
2213,0.0005922708652090223
2214,0.0006416267706431074
2215,0.0005429149597749371
2216,0.0005429149597749371
2217,0.000789694486945363
2218,0.00029613543260451113
2219,0.0006416267706431074
2220,9.871181086817038e-05
2221,0.00024677952717042594
2222,0.004738166921672178
2223,0.004590099205369923
2224,4.935590543408519e-05
2225,0.000789694486945363
2226,0.003454913380385963
2227,0.00029613543260451113
2228,0.002072948028231578
2229,0.0003454913380385963
2230,0.004886234637974433
2231,0.0009871181086817038
2232,0.00014806771630225556
2233,0.001283253541286215
2234,0.0003454913380385963
2235,0.0008390503923794482
2236,0.0014806771630225556
2237,0.007502097625980949
2238,4.935590543408519e-05
2239,0.0010858299195498741
2240,0.0005429149597749371
2241,0.0005922708652090223
2242,0.0024184393662701744
2243,0.00019742362173634075
2244,0.002122303933665663
2245,0.0038991165292927297
2246,0.00024677952717042594
2247,0.0004935590543408519
2248,0.00014806771630225556
2249,0.0006416267706431074
2250,0.0013326094467203
2251,0.00024677952717042594
2252,0.00029613543260451113
2254,0.00029613543260451113
2255,0.0008390503923794482
2256,0.0013326094467203
2258,0.0006416267706431074
2259,4.935590543408519e-05
9702002,0.0007403385815112778
9702003,0.00019742362173634075
9702005,0.00029613543260451113
9702006,0.0025171511771383444
9702007,0.0008884062978135334
9702008,0.006317555895562904
9702009,0.00019742362173634075
9702010,0.0011845417304180445
9702012,0.0013819653521543853
9702014,0.00789694486945363
9702015,0.005083658259710774
9702016,4.935590543408519e-05
9702017,0.0003454913380385963
9702018,0.0011351858249839593
9702019,0.00029613543260451113
9702020,4.935590543408519e-05
9702021,9.871181086817038e-05
9702022,4.935590543408519e-05
9702023,0.00019742362173634075
9702024,0.0005429149597749371
9702025,0.0006909826760771926
9702026,0.00014806771630225556
9702027,0.0009377622032476186
9702028,4.935590543408519e-05
9702029,0.00019742362173634075
9702030,0.0006909826760771926
9702031,0.0006909826760771926
9702032,0.00014806771630225556
9702033,4.935590543408519e-05
9702034,4.935590543408519e-05
9702035,0.0008884062978135334
9702036,0.00019742362173634075
9702037,0.0022703716499679187
9702038,0.003405557474951878
9702039,0.0003948472434726815
9702042,0.0004935590543408519
9702043,0.0030107102314791967
9702044,4.935590543408519e-05
9702045,0.0024677952717042594
9702046,0.0008884062978135334
9702047,0.0004442031489067667
9702048,0.00014806771630225556
9702049,0.001579388973890726
9702050,0.001283253541286215
9702051,4.935590543408519e-05
9702052,0.0006909826760771926
9702053,0.0009377622032476186
9702054,0.0005922708652090223
9702056,0.0011845417304180445
9702057,0.00029613543260451113
9702058,0.0004935590543408519
9702059,0.000789694486945363
9702060,9.871181086817038e-05
9702061,0.0024184393662701744
9702062,9.871181086817038e-05
9702064,9.871181086817038e-05
9702065,0.0007403385815112778
9702066,0.00019742362173634075
9702067,0.0010858299195498741
9702068,0.0003454913380385963
9702070,0.00014806771630225556
9702072,0.0005429149597749371
9702073,4.935590543408519e-05
9702074,0.00029613543260451113
9702075,0.001036474014115789
9702076,0.009575045654212527
9702077,0.0022210157445338337
9702079,0.0024677952717042594
9702080,0.00014806771630225556
9702081,0.0004442031489067667
9702082,0.0005429149597749371
9702083,0.0019248803119293223
9702084,9.871181086817038e-05
9702085,9.871181086817038e-05
9702086,0.0013819653521543853
9702087,0.0004442031489067667
9702088,0.0004442031489067667
9702089,0.0019248803119293223
9702092,4.935590543408519e-05
9702093,0.004738166921672178
9702094,0.0038004047184245597
9702095,0.00019742362173634075
9702096,9.871181086817038e-05
9702097,0.00024677952717042594
9702098,0.0009377622032476186
9702099,0.0029613543260451113
9702100,9.871181086817038e-05
9702101,0.004195251961897241
9702102,0.00019742362173634075
9702103,0.004047184245594986
9702104,0.00014806771630225556
9702105,0.0013819653521543853
9702106,0.001036474014115789
9702107,0.0030600661369132817
9702108,0.003158777947781452
9702109,0.0024677952717042594
9702110,0.0030600661369132817
9702111,0.0024184393662701744
9702112,9.871181086817038e-05
9702114,0.0003948472434726815
9702115,0.00029613543260451113
9702116,9.871181086817038e-05
9702117,0.00029613543260451113
9702118,0.00029613543260451113
9702119,9.871181086817038e-05
9702120,0.00029613543260451113
9702121,0.00014806771630225556
9702123,0.0005429149597749371
9702125,0.00019742362173634075
9702126,0.00014806771630225556
9702127,0.00029613543260451113
9702130,9.871181086817038e-05
9702132,9.871181086817038e-05
9702133,0.004195251961897241
9702134,0.001036474014115789
9702135,9.871181086817038e-05
9702136,0.005972064557524308
9702137,9.871181086817038e-05
9702138,0.0008884062978135334
9702139,0.00014806771630225556
9702140,4.935590543408519e-05
9702141,0.00014806771630225556
9702142,0.0005922708652090223
9702143,0.00024677952717042594
9702144,0.0003948472434726815
9702145,0.00029613543260451113
9702146,4.935590543408519e-05
9702147,9.871181086817038e-05
9702148,9.871181086817038e-05
9702150,0.00014806771630225556
9702152,0.00019742362173634075
9702153,0.0021716598390997483
9702154,0.0035536251912541336
9702155,0.0033068456640837074
9702156,0.00014806771630225556
9702158,9.871181086817038e-05
9702159,0.0005922708652090223
9702161,0.0006416267706431074
9702162,0.0004935590543408519
9702163,0.0055772173140516265
9702164,0.0022210157445338337
9702165,0.0022703716499679187
9702166,0.0019742362173634075
9702167,0.0013819653521543853
9702168,0.0013819653521543853
9702169,0.0004442031489067667
9702170,0.00024677952717042594
9702171,0.0003948472434726815
9702172,0.00029613543260451113
9702173,0.0016287448793248112
9702174,0.0030107102314791967
9702176,4.935590543408519e-05
9702177,0.00019742362173634075
9702178,0.0008390503923794482
9702179,0.000789694486945363
9702180,0.004293963772765411
9702181,0.00019742362173634075
9702182,0.0006416267706431074
9702184,0.002714574798874685
9702186,0.0003454913380385963
9702187,0.011549281871575934
9702188,0.00014806771630225556
9702189,0.0011351858249839593
9702190,0.0013326094467203
9702191,9.871181086817038e-05
9702192,0.00014806771630225556
9702194,0.0012338976358521297
9702195,0.00024677952717042594
9702196,0.0003948472434726815
9702197,0.00019742362173634075
9702198,0.004145896056463156
9702199,0.0011351858249839593
9702200,0.0004442031489067667
9702201,0.004639455110804007
9702202,0.00542914959774937
9702203,0.004195251961897241
9702204,0.0008390503923794482
9702205,0.002023592122797493
9309068,4.935590543408519e-05
9309100,4.935590543408519e-05
209007,4.935590543408519e-05
9309107,4.935590543408519e-05
3001,0.00019742362173634075
3002,0.000789694486945363
3003,0.00029613543260451113
3004,0.0009377622032476186
3005,0.000789694486945363
3006,0.002072948028231578
3007,0.00409654015102907
3008,0.00014806771630225556
3009,0.0009377622032476186
3010,0.0003454913380385963
3011,0.0004442031489067667
3012,0.001826168501061152
9309124,4.935590543408519e-05
3013,0.00024677952717042594
3015,9.871181086817038e-05
3016,0.00019742362173634075
3017,0.0011351858249839593
3018,0.0004935590543408519
3019,0.0014806771630225556
3020,0.0038991165292927297
3021,0.00024677952717042594
3022,0.0016287448793248112
3023,0.00029613543260451113
3024,0.0032081338532155374
3025,0.0038991165292927297
3026,0.0008390503923794482
3027,0.00029613543260451113
3028,9.871181086817038e-05
3029,0.002072948028231578
3030,0.0006416267706431074
3031,0.00523172597601303
3032,0.003602981096688219
3033,0.0026652188934406
3034,0.00014806771630225556
3035,0.0007403385815112778
3036,0.0006416267706431074
3037,0.0064656236118651594
3038,0.0016781007847588964
3039,0.00014806771630225556
3040,0.00019742362173634075
3041,0.0006909826760771926
3042,0.0011845417304180445
3043,0.0004935590543408519
3044,0.0003948472434726815
3045,0.002072948028231578
3046,0.0004442031489067667
3047,0.0005429149597749371
3048,0.0006416267706431074
3049,0.0004442031489067667
3050,0.0026652188934406
3051,0.0016781007847588964
3052,0.0064656236118651594
3053,0.0010858299195498741
3054,0.002714574798874685
3055,0.0023197275554020036
3056,0.002072948028231578
3057,0.003158777947781452
3058,0.0006416267706431074
3059,0.0011845417304180445
3060,0.00019742362173634075
3061,0.00256650708257243
3062,0.00024677952717042594
3063,0.001826168501061152
3064,0.0007403385815112778
3065,0.0003454913380385963
3066,0.0004935590543408519
3067,0.0025171511771383444
3068,0.0013326094467203
3069,0.0007403385815112778
3070,0.0005922708652090223
3071,0.0004935590543408519
3072,0.0010858299195498741
3073,0.00014806771630225556
3074,0.0025171511771383444
3075,0.0063669118009969895
3076,0.004491387394501752
3077,0.00014806771630225556
3078,0.0010858299195498741
3079,0.00014806771630225556
3080,9.871181086817038e-05
3081,0.0003948472434726815
3082,0.00029613543260451113
3083,0.00019742362173634075
3084,0.0003948472434726815
3085,0.002615862988006515
3086,0.006712403139035586
3087,0.00029613543260451113
3089,4.935590543408519e-05
3090,0.00019742362173634075
3091,9.871181086817038e-05
3092,0.0004442031489067667
3093,0.0019248803119293223
3094,4.935590543408519e-05
3095,0.00029613543260451113
3096,0.0029613543260451113
3097,0.00029613543260451113
3098,0.0003948472434726815
3099,0.0010858299195498741
3100,0.0024184393662701744
3101,0.006268199990128819
3102,0.0009871181086817038
3103,0.0018755244064952372
3105,4.935590543408519e-05
3106,0.0010858299195498741
3107,9.871181086817038e-05
3108,0.00019742362173634075
3109,0.0012338976358521297
3110,0.0026652188934406
3111,0.00014806771630225556
3112,0.00024677952717042594
3113,0.003701692907556389
3114,0.000789694486945363
3115,0.0013819653521543853
3116,0.0022210157445338337
3117,0.003454913380385963
3118,0.002072948028231578
3119,0.002023592122797493
3120,0.0013819653521543853
3121,0.0010858299195498741
3122,0.005823996841222052
3123,0.001036474014115789
3124,0.0025171511771383444
3125,9.871181086817038e-05
3126,9.871181086817038e-05
3127,0.00029613543260451113
3128,0.000789694486945363
3129,0.0008884062978135334
3130,0.0003454913380385963
3131,0.002714574798874685
3132,0.00019742362173634075
3133,0.00019742362173634075
3134,0.00019742362173634075
3135,0.0004442031489067667
3136,0.012388332263955382
3137,0.0026652188934406
3138,0.0004935590543408519
3139,0.0013326094467203
3140,0.0003948472434726815
3141,0.0004442031489067667
3142,0.000789694486945363
3143,0.0007403385815112778
3144,0.0012338976358521297
3145,0.0039978283401609005
3146,0.0006416267706431074
3147,0.003504269285820048
3148,0.0015300330684566408
3149,0.00014806771630225556
3150,0.00014806771630225556
3151,0.0017274566901929816
3152,0.0011845417304180445
3153,0.0007403385815112778
3154,0.0004442031489067667
3155,0.0003948472434726815
3156,0.0007403385815112778
3157,0.0006416267706431074
3158,0.0003454913380385963
3159,0.0005922708652090223
3160,0.013671585805241597
3161,0.0014806771630225556
3162,0.0014806771630225556
3163,0.0009871181086817038
3164,4.935590543408519e-05
3165,4.935590543408519e-05
3166,0.0010858299195498741
3167,0.00014806771630225556
3168,0.0009871181086817038
3169,0.0024184393662701744
3170,0.00014806771630225556
3171,0.0006909826760771926
3172,9.871181086817038e-05
3173,0.0015300330684566408
3174,0.0009871181086817038
3175,0.0012338976358521297
3176,0.003454913380385963
3177,0.0008390503923794482
3178,0.0004442031489067667
3179,0.001283253541286215
3180,0.004935590543408519
3181,4.935590543408519e-05
3182,0.00014806771630225556
3183,0.0037510488129904743
3184,0.002813286609742856
3185,0.0014313212575884705
3186,0.00019742362173634075
3187,0.006909826760771926
3188,0.0016287448793248112
3189,0.00029613543260451113
3190,0.003405557474951878
3191,0.0004442031489067667
3192,0.000789694486945363
3193,0.00029613543260451113
3194,0.00029613543260451113
3195,0.00029613543260451113
3196,0.00029613543260451113
3197,0.0024677952717042594
3198,0.004195251961897241
3199,0.0005429149597749371
3200,0.002911998420611026
3201,9.871181086817038e-05
3202,0.0004935590543408519
3203,0.004491387394501752
3204,0.001826168501061152
3205,0.0008884062978135334
3206,0.0005922708652090223
209049,0.00019742362173634075
3208,0.0038497606238586447
3209,0.00019742362173634075
3210,0.0006416267706431074
3211,0.0019248803119293223
3212,4.935590543408519e-05
3213,0.0016781007847588964
3215,0.004590099205369923
3216,0.0021716598390997483
3217,0.0005429149597749371
3218,0.0026652188934406
3219,0.002714574798874685
3220,0.003602981096688219
3221,0.004984946448842604
3222,0.0003454913380385963
3223,0.0011845417304180445
3224,0.0003454913380385963
3225,0.0003948472434726815
3226,0.0013819653521543853
3227,0.0024184393662701744
3228,0.0004442031489067667
3229,0.00029613543260451113
3230,0.0019248803119293223
3231,0.0022210157445338337
3232,0.001579388973890726
3233,0.0005429149597749371
3234,0.0008884062978135334
3235,0.0011351858249839593
3236,0.0026652188934406
3237,0.003652337002122304
3238,4.935590543408519e-05
3239,0.0003454913380385963
3240,0.0011845417304180445
3241,0.000789694486945363
3242,0.0024677952717042594
3243,0.000789694486945363
3244,0.0003948472434726815
3245,0.001283253541286215
