Id,Percolation-Centrality
1094,0.0
1095,0.0
1096,4.872251276811786e-09
1097,1.2863536957165316e-06
1098,9.663499265282895e-05
1100,5.010427172860093e-05
1101,1.961398824665353e-06
1102,2.785222442389456e-05
1103,0.0008274472868345657
1105,0.0001241862224863468
1106,3.2005237319016406e-06
1107,2.2333373540882833e-06
1108,3.6541884576088396e-08
1109,0.00024986749563188885
1110,1.788337684557053e-08
1111,0.0002021727152047665
1112,5.442387701849512e-07
1113,0.0
1114,9.117196667751001e-05
1115,0.0
1116,0.0
1117,0.0
1118,2.4831229372097694e-05
1119,0.0
1121,2.4782893228698947e-05
1122,0.00017120544429789195
1123,0.00024781564361315894
1124,0.0003218389517704404
1125,4.1354910935493226e-05
1126,3.163861104656684e-05
1127,9.907049306933024e-05
1128,1.8392890240172974e-05
1129,3.7674682997947133e-07
1130,1.4468444652470296e-05
1131,5.784451282919814e-05
1132,3.8754300161463395e-05
1133,0.00017612836819691253
1134,4.047426378217662e-05
1135,6.304514800877326e-05
1136,5.6832186101393655e-05
1137,6.897271111565497e-08
1138,6.421678486927892e-06
1140,1.7734336440687603e-05
1141,2.585765351312066e-07
1142,0.0
1143,0.00020097895498363003
1144,6.478426252724893e-05
1145,6.067278355527177e-05
1146,0.0
1148,0.0
1149,3.4210787698591753e-06
1150,3.4953106985823685e-10
1151,0.000189910428153117
1152,1.6484450153213202e-07
1154,0.0
1155,0.0
1156,1.5834816649638305e-08
1157,5.983106349438995e-06
1158,5.233064974302254e-07
1159,0.00022222613642433627
1160,0.0
1161,4.6238871379956384e-05
1162,0.0
1163,6.274307103791437e-05
1164,4.512881994275203e-05
1165,5.296619436493432e-05
1166,5.112841530730051e-06
1167,0.00010290514403411881
1168,9.500595684818259e-06
1169,2.2313477620031386e-06
1170,4.6929162292866026e-05
1171,0.0
1172,3.4349371501523094e-08
1173,6.595835535424313e-06
1174,2.7791727303874182e-05
1175,3.1922421210019722e-06
1176,4.330453039963475e-07
1177,3.56098087598559e-05
1178,2.419724529292973e-05
1179,0.00018571465744111304
1180,2.9918748704023577e-05
1181,0.0
1182,0.00014762092765824205
1183,4.172085530749614e-05
1184,2.0911217642705192e-05
1185,6.386187145036783e-05
1186,4.912056194954864e-07
1187,0.0
1188,3.352257300171991e-05
1189,6.400961702899753e-05
1190,2.8086403006611882e-05
1191,0.0
1192,0.0006782276498077233
1193,0.0004369342990241304
1194,0.0
1195,8.282827170580036e-09
1196,0.0
1197,0.0013785759903419234
1198,0.00011626484426700582
1199,1.778387432648159e-05
1200,0.00010695999531111996
1201,0.0014535387229955414
1202,7.97591851171977e-08
1203,0.00011767945137296588
1204,6.35375947678983e-05
1205,0.00024563542050112444
1206,0.00247566502966524
1207,4.657600827106301e-06
1208,6.72356242360511e-06
1209,3.7879477928297165e-05
1210,1.8270942288044195e-08
1211,0.00011544986229586249
1212,0.0003471497771111999
1213,0.00020112883323447872
1214,3.600852890940595e-07
1215,0.000423749209431689
1216,0.000247902175217901
1217,2.885036638385786e-05
1218,5.197767545919427e-06
1219,0.0
1221,9.744502553623572e-09
1222,0.00014885938614990493
9701002,0.0
9701003,2.436125638405893e-09
9701004,2.7574140660036228e-05
9701005,1.2712515623081415e-07
9701007,1.2134805828830877e-07
9701008,3.0095834707409913e-07
9701009,1.0777270418382632e-06
9701010,5.3277869737301335e-05
9701011,5.5799402970092596e-05
9701012,2.680408230925103e-05
9701013,2.268052424705485e-06
9701014,7.192712734669221e-06
9701015,5.667458340226276e-05
9701016,0.0
9701017,2.56695660934146e-07
9701018,6.702235762905287e-05
9701019,0.00012187860013219542
9701020,6.504649327290538e-07
9701021,0.0
9701022,2.7879021805917032e-05
9701023,4.705335480366601e-05
9701024,5.1660525941107536e-08
9701025,0.0001528256774655103
9701026,2.436125638405893e-09
9701027,0.0
9701028,0.0
9701029,1.0962565372826519e-08
9701032,0.0
9701033,0.0
9701034,4.008626085359695e-06
9701035,7.154024041668358e-07
9701037,7.857230025777853e-05
9701039,0.0
9701040,0.0
9701041,7.78206801157438e-08
9701042,3.2534954679849725e-05
9701043,1.1839908615487772e-06
9701044,0.0
9701045,1.84284417088617e-05
9701047,1.591366762528722e-07
9701048,1.7542242747107503e-05
9701049,0.0
9701050,0.0
9701051,0.0
9701052,1.4616753830435358e-08
9701053,2.3244389731128264e-06
9701054,3.375909912972429e-05
9701055,1.694857991277087e-05
9701057,8.428427303025938e-06
9701058,0.0
9701059,0.0
9701060,1.0827723906282188e-05
9701061,4.014511138125083e-06
9701062,2.044219227457324e-05
9701063,0.0
9701064,8.072960935630078e-08
9701065,1.216288048896502e-06
9701066,0.0
9701067,1.404943664148577e-06
9701069,0.00010243762522175404
9701071,0.0
9701072,0.0
9701073,8.800523961428192e-05
9701074,0.0
9701075,2.5871691270644104e-07
9701076,2.7852224423894575e-05
9701077,2.088040791767683e-06
9701078,6.802226441228374e-05
9701079,0.0
9701080,1.4142978888765669e-05
9701081,2.0205046964602663e-06
9701082,5.155376231605653e-05
9701083,0.0
9701084,2.787171342900182e-05
9701085,2.06038352598589e-06
9701087,2.7925308193046737e-05
9701088,4.9068846486771227e-05
9701090,0.0
9701091,1.3080487812764572e-06
9701092,5.46625341380944e-05
9701093,0.00014783456127251122
9701094,1.2393139652877748e-07
9701095,4.741134905485409e-06
9701096,4.083337242010224e-08
9701097,6.455732941775616e-08
9701099,1.0224241412267051e-05
9701100,3.248167517874524e-08
9701101,0.00015577089880344205
9701102,0.0
9701103,1.01158747444974e-05
9701104,6.090314096014732e-08
9701105,4.760189497445115e-08
9701106,4.147080491030917e-05
9701107,5.04904400659051e-08
9701108,7.308376915217679e-09
9701109,0.0
9701111,0.0
9701112,0.0
9701113,7.3765566092105765e-09
9701115,3.260191342009665e-05
9701116,1.6936150279570132e-07
9701117,1.6172429826574016e-05
9701118,2.9902808341719415e-07
9701119,6.0810467538146555e-06
9701120,2.5785911330180178e-06
9701121,0.0
9701122,0.0
9701123,9.30946271427184e-06
9701124,0.0
9701125,0.0001783560218294814
9701126,0.0
9701127,2.4699193203059588e-05
9701128,7.52624733940591e-06
9701129,7.604618103372943e-06
9701130,0.0
9701131,0.0
9701132,3.632352705340524e-05
9701133,0.0
9701134,7.101306235953178e-08
9701135,0.0
9701136,0.0
9701137,3.709230879122501e-05
9701138,6.090334596752715e-06
9701139,1.6352383426154283e-05
9701140,8.758491538966643e-05
9701141,0.0
9701142,1.852443414122646e-05
9701143,6.866593611605194e-06
9701144,2.661103816854986e-05
9701145,0.0
9701146,8.850709062228498e-07
9701147,2.601125227036156e-05
9701148,0.00010528972722036703
9701149,7.952700892504992e-05
9701150,1.7761828585716867e-07
9701151,1.9127846977124563e-05
9701152,2.7906897141443396e-05
9701153,0.0
9701154,3.3933781622519565e-05
9701155,2.479767637193002e-07
9701156,3.897801021449429e-08
9701157,4.998404706026852e-06
9701158,2.0005664251242094e-06
9701160,5.970689237891861e-07
9701161,0.0
9701162,0.00012755473759144348
9701163,4.450681521501156e-06
9701165,8.849166731587572e-05
9701166,0.00017513727438877574
9701168,1.9990663043467696e-06
9701169,7.135055579462961e-05
9701170,3.847145998973084e-06
9701171,8.645551728787491e-07
9701172,1.1733937499494313e-05
9701173,5.955115160347035e-05
9701174,0.0
9701175,1.2183092978787855e-05
9701176,0.0
9701177,4.95983674352259e-07
9701178,6.039561478547943e-08
9701179,4.11316081304376e-05
9701180,0.0
9701181,0.0
9701182,0.0
9701185,4.659198509262676e-06
9701186,5.032042379673002e-05
9701187,3.29501862669788e-05
9701188,5.737411153981729e-06
9701189,0.0
9701190,6.0343654565965085e-05
9701191,7.182371542417003e-07
2001,2.509852356751929e-07
2002,5.8217260450241894e-05
2003,0.0
2004,4.007355028359357e-06
2006,7.91726695463421e-05
2007,0.0003641872193663873
2008,0.00026219416090114044
2009,0.00013363026313170849
2010,2.4839903906321575e-05
2011,0.0001908400354617237
2012,1.1238046087329047e-06
2013,3.643033651858114e-08
2014,0.0
2015,0.0
2016,0.0006952077515429122
2017,0.0
2019,6.085528849225011e-07
2020,4.611476039462853e-05
2021,0.00032456076286276216
2022,2.7853442486713786e-05
2023,6.707974869903522e-05
2024,2.7886671222511165e-07
2025,8.481040384976488e-06
2026,4.872251276811786e-09
2027,2.9735618155220752e-05
2028,0.00022652850098552575
2029,0.00013247413482292525
2030,8.974624119979555e-05
2031,5.4736276913202296e-09
2032,5.685881457965976e-05
2033,6.312828234378489e-08
2034,0.0024921181913967493
2035,0.0001433399534231755
2037,2.7617111137070534e-05
2038,2.5903695912128568e-05
2039,2.2320380742085358e-05
2040,8.91745279786554e-05
2041,0.0
2042,4.560330427438635e-06
2043,0.0003766441724513831
2044,0.0002734916948089859
2045,3.6424945629222874e-06
2046,0.0004836684255316908
2047,3.080580159823781e-05
9308155,0.0
2049,3.926368532171288e-07
2050,5.639790271487241e-05
2051,6.090314096014732e-09
2052,1.73838762664646e-05
2053,1.670437304966841e-06
2054,7.651616906875361e-05
2055,0.0
2056,1.2823939634992509e-05
2057,0.0005567016071537195
2058,5.6030889683335534e-08
2059,0.0
2060,0.0001481549729976521
2061,4.445951588807004e-05
2062,1.315507844739182e-07
2063,8.318022594805982e-07
2064,0.0
2065,0.00011410468365167115
2066,4.006423526589689e-05
2067,0.0006172357736906023
2068,1.9489005107247144e-08
2069,2.687273370010475e-08
2070,5.582340679596297e-05
2071,2.0621803529105962e-06
2072,2.188108640095259e-06
2073,0.0001674782377208498
2074,2.9335275391277998e-05
2075,6.611539409875493e-05
2076,4.317062931224072e-05
2077,5.483213384830246e-06
2078,0.00010802392711678356
2079,0.0
2080,0.0
2081,0.0
2082,6.785546332610318e-06
2083,0.0
2084,0.0003638720352298027
2085,1.496928772267195e-06
2086,3.5885311374639044e-05
2087,0.0001693531654901011
2088,2.4841173134819756e-05
2089,0.0
2090,0.00014763904877993555
2091,0.0018206051636371558
2092,6.235527543999435e-09
2093,7.495708358904604e-05
2094,0.0007851698716827561
2095,0.0
2096,1.242180463022908e-05
2097,0.0
2098,0.00012948707098905894
2099,5.171440570642441e-05
2100,0.00015710168412673845
2101,3.7282210930472656e-06
2102,1.7409499252066255e-05
2103,6.445146436869252e-05
2104,4.19905946362571e-06
2105,2.4860662139926997e-05
2106,3.838816712809727e-05
2107,7.575739099646076e-06
2108,1.3578761298004635e-05
2110,5.380743155236904e-06
2111,1.8299516856873593e-05
2112,0.0
2113,9.744502553623572e-09
2114,2.0422853268636064e-07
2115,0.0
2116,8.436743188027968e-05
2117,0.0010153448210040614
2118,0.0009024018336860272
2119,2.787664527937016e-05
2120,0.0
2121,3.7356662434572466e-05
2122,1.096256537282652e-07
2123,4.872251276811786e-09
2125,7.371540164995953e-05
2126,0.00013205791597909326
2127,0.0001415134379300777
2128,1.4869528405444423e-05
2129,6.781239819391317e-07
2130,0.00014208741372923194
2131,4.474012233997022e-06
2132,2.4498500579630832e-05
2133,7.164556924502707e-08
2134,1.0655783908320643e-07
2135,1.4362779076648047e-06
2136,3.2571746736081735e-07
2138,4.958738580988319e-05
2139,2.436125638405893e-09
2140,0.00017825510696282685
2141,4.282043867265319e-05
2142,1.3801273607300622e-07
2143,6.437490338815292e-05
2144,0.0
2145,0.00014792547255229705
2146,6.948974613727715e-07
2147,3.886335778724218e-05
2148,1.1696410202307736e-08
2149,0.00036471523692765956
2150,2.0082721698753698e-05
2151,4.872251276811786e-09
2152,7.387054779225027e-08
2153,4.462033874308008e-06
2154,0.00032790432836700547
2155,2.853408487959566e-06
2156,3.875363022333869e-05
2157,2.8831108953471556e-05
2158,1.90086273161592e-05
2159,0.0012635553867266628
2160,0.002540844250461684
2161,9.947588259693164e-06
2162,3.537748925589449e-05
2164,4.0344080612252515e-05
2165,1.3058096357405554e-06
2166,2.0548900381137803e-06
2167,0.00024531709382826205
2168,0.0
2169,4.411096825937431e-05
2170,8.04555696932601e-05
2171,0.00019018115913326013
2172,9.972459998778723e-05
2173,8.397361239393509e-07
2174,0.00014872547713692025
2175,7.98102171754695e-05
2176,0.00010510896742953764
2177,0.0
2179,0.0
2180,4.8738151563751526e-05
2181,5.089739104292583e-07
2182,0.0
2183,4.902817919177639e-05
2184,0.00010087986185410801
2185,1.7221088143874036e-08
2186,0.0014450724094371486
2187,1.8017915301925345e-05
2188,7.060511209379428e-05
2189,4.7119026901071784e-05
2190,2.9596640437785752e-06
2191,6.227028204048572e-05
2192,0.00019412256528555556
2193,4.781192291283102e-06
2194,1.4586383742857215e-05
2195,2.436125638405893e-09
2196,2.8546483942787767e-05
2197,4.872251276811786e-09
2198,4.2099056692360216e-05
2199,3.5979537945840347e-06
2200,0.0
2201,0.0
2202,0.0
2203,1.4860366394275926e-07
2204,1.5230701407922244e-06
2205,2.111748030857855e-05
2206,0.0
2207,0.0
2208,5.458105657770092e-07
2209,1.0452493420661593e-05
2210,1.8553138385267994e-07
2211,0.0001652676159638503
2212,0.00012170315885051804
2213,8.348430547182479e-05
2214,3.2756550221232504e-05
2215,7.70223833146636e-07
2216,1.1499961297655231e-07
2217,4.3959711523638684e-05
2218,9.086602879115236e-05
2219,0.00021115222788531922
2220,0.0
2221,0.0
2222,0.000375240132317385
2223,5.4519374606508524e-05
2224,0.0
2225,6.392529015490307e-07
2226,0.0015307698314910453
2227,2.913836085267836e-07
2228,4.453909453542766e-05
2229,5.233307863002669e-07
2230,0.001401867695043393
2231,5.589673974250612e-05
2232,0.0
2233,1.8590628005977864e-08
2234,7.738720116830688e-05
2235,3.508169365728112e-07
2236,1.0298506658118658e-05
2237,0.0002356399911518407
2238,0.0
2239,5.000106762800222e-05
2240,6.828755812096165e-08
2241,1.776877069283139e-05
2242,0.00014685092407451387
2243,1.331845353980871e-07
2244,0.0012612073206277265
2245,0.0014990345950667131
2246,0.0
2247,3.062824169453311e-06
2248,0.0
2249,0.0
2250,2.1689417067014495e-05
2251,3.0154565295184544e-07
2252,0.0
2254,1.2356723117367358e-05
2255,2.902013856354341e-06
2256,0.0001666197875544434
2258,0.0
2259,0.0
9702002,0.0
9702003,0.0
9702005,6.474926658926693e-08
9702006,5.441745675619123e-05
9702007,8.643953026956319e-06
9702008,6.385455503609201e-05
9702009,5.748369032803667e-05
9702010,2.082520806521091e-06
9702012,6.344226437953146e-05
9702014,1.9365171303676443e-05
9702015,1.0173588369069263e-05
9702016,0.0
9702017,2.6844574521921183e-05
9702018,2.3605765301487287e-05
9702019,2.581576019764493e-05
9702020,0.0
9702021,0.0
9702022,0.0
9702023,0.0
9702024,4.180287727791926e-06
9702025,0.0
9702026,1.7853320750031757e-07
9702027,0.0
9702028,0.0
9702029,0.0
9702030,8.169242928590185e-06
9702031,1.8743365028514645e-07
9702032,0.0
9702033,0.0
9702034,0.0
9702035,5.177021337143079e-05
9702036,9.176073237995531e-09
9702037,9.037428510453446e-06
9702038,1.2056463531321665e-05
9702039,8.36246024084755e-05
9702042,8.12041879468631e-10
9702043,0.00019872950549427415
9702044,0.0
9702045,0.00015923881512812328
9702046,3.2422064875660334e-05
9702047,4.676997469237207e-05
9702048,0.0
9702049,4.160703714075033e-05
9702050,2.185443065960752e-05
9702051,0.0
9702052,5.79314269625333e-07
9702053,4.9719109620192994e-09
9702054,1.8151729909977301e-06
9702056,8.289264914882077e-07
9702057,0.0
9702058,1.170124700732031e-07
9702059,2.8854796343221866e-05
9702060,2.436125638405893e-09
9702061,4.791038872690784e-05
9702062,0.0
9702064,0.0
9702065,1.1297599516649737e-06
9702066,0.0
9702067,3.862977078853698e-05
9702068,2.7986322859965138e-05
9702070,0.0
9702072,5.587172947495967e-05
9702073,0.0
9702074,1.7052879468841252e-09
9702075,3.564438020919883e-05
9702076,7.47252554599936e-05
9702077,8.80999113740645e-06
9702079,2.5646513907955245e-05
9702080,0.0
9702081,2.7930180444323565e-05
9702082,9.73419358636358e-06
9702083,2.869141836341198e-05
9702084,6.015520765011043e-09
9702085,1.2180628192029464e-08
9702086,6.530361119006203e-05
9702087,1.4341561838986503e-07
9702088,8.456032256609524e-05
9702089,3.369788527899406e-05
9702092,0.0
9702093,0.00017369948565068948
9702094,0.00021291255705951245
9702095,0.0
9702096,0.0
9702097,0.0
9702098,1.3812365134613598e-06
9702099,5.895643016098034e-05
9702100,0.0
9702101,3.3326869403457715e-06
9702102,2.679738202246482e-08
9702103,0.00032460846866738116
9702104,0.0
9702105,2.09337467456273e-05
9702106,4.346660757955322e-05
9702107,4.906926926645914e-05
9702108,7.685582182715739e-06
9702109,4.762913848445743e-05
9702110,3.3846865191599395e-05
9702111,6.937074705770795e-06
9702112,0.0
9702114,0.0
9702115,6.949967946015529e-07
9702116,0.0
9702117,0.0
9702118,0.0
9702119,0.0
9702120,1.2180628192029464e-08
9702121,0.0
9702123,3.0585953099518717e-07
9702125,8.954703454406844e-06
9702126,0.0
9702127,7.198751261489413e-07
9702130,0.0
9702132,0.0
9702133,1.287904837932376e-05
9702134,6.739947599589636e-08
9702135,0.0
9702136,0.0001399370297142719
9702137,0.0
9702138,4.932770907388803e-05
9702139,0.0
9702140,0.0
9702141,0.0
9702142,3.9179365061272664e-07
9702143,2.796339118158746e-05
9702144,6.199256020658915e-07
9702145,0.0
9702146,0.0
9702147,0.0
9702148,0.0
9702150,0.0
9702152,2.0936995214494454e-08
9702153,1.875014177340347e-05
9702154,1.280260893868854e-05
9702155,9.051220626092611e-06
9702156,2.2899923530229712e-07
9702158,0.0
9702159,1.448889666135873e-08
9702161,7.456432320447717e-07
9702162,2.436125638405893e-09
9702163,0.0003788157466644435
9702164,1.0716919953869292e-05
9702165,8.771341936089184e-06
9702166,8.370028236419697e-05
9702167,6.642637797729327e-06
9702168,5.843935322286827e-05
9702169,0.0
9702170,0.0
9702171,3.8590604730927926e-07
9702172,1.2180628192029465e-09
9702173,1.6869962249388948e-05
9702174,4.760328789032379e-06
9702176,0.0
9702177,0.0
9702178,0.0
9702179,1.0915830935672142e-06
9702180,1.8248224419752115e-05
9702181,2.436125638405893e-09
9702182,7.868269487312839e-05
9702184,0.00010176230594276299
9702186,0.0
9702187,5.98024864216456e-05
9702188,0.0
9702189,4.8851569461828156e-08
9702190,2.164499977394653e-06
9702191,0.0
9702192,0.0
9702194,0.0003530751092274051
9702195,1.6168469258488223e-05
9702196,4.814564813553846e-05
9702197,0.0
9702198,3.022979564931276e-05
9702199,6.492384663852131e-05
9702200,8.194899696864042e-08
9702201,0.00016662597627627724
9702202,6.238269980129847e-05
9702203,4.230932517827994e-06
9702204,0.0
9702205,1.1796175610410223e-05
9309068,0.0
9309100,0.0
209007,0.0
9309107,0.0
3001,1.898167328710473e-07
3002,2.5943905612105424e-06
3003,6.864014510917975e-08
3004,0.00011839378393196322
3005,0.00018419777066559938
3006,0.0005674927034157979
3007,0.0011042114344294936
3008,0.0
3009,1.7132351027662586e-05
3010,2.0301046986715777e-08
3011,0.0
3012,4.364467546683898e-05
9309124,0.0
3013,0.0
3015,0.0
3016,2.9624083037284118e-08
3017,9.262246851362657e-05
3018,6.035600388680924e-05
3019,0.0
3020,0.0001228178302894862
3021,0.0
3022,1.1145636888644785e-05
3023,1.6313350077494622e-06
3024,0.00018674678258602157
3025,0.0004712901722388891
3026,5.769753240174335e-08
3027,1.989502604698146e-08
3028,0.0
3029,5.66802224437524e-06
3030,0.0
3031,1.0916354495473307e-05
3032,7.868903062127828e-05
3033,0.0001921898823052568
3034,9.860508536404806e-10
3035,3.709508033505323e-05
3036,5.193738639106593e-07
3037,0.00024980679735904065
3038,1.6952405041629715e-06
3039,8.651582790427096e-05
3040,0.0
3041,1.211798922846991e-07
3042,2.797552599706944e-05
3043,6.213744356167161e-07
3044,1.8284227049756996e-05
3045,1.932063332906796e-05
3046,3.795709685501884e-06
3047,0.0
3048,0.00012053329532094084
3049,3.8696405691292815e-07
3050,0.0007870225350411111
3051,1.4901240679780483e-05
3052,0.0005729476929772202
3053,2.7209997773233843e-06
3054,2.916072119761133e-05
3055,0.00015980636163102192
3056,0.0002685452566497045
3057,3.2275802918484905e-05
3058,3.5714343825543175e-05
3059,0.001691978991539818
3060,0.0
3061,5.171952357269706e-05
3062,4.226331678674139e-05
3063,0.00010063498316328107
3064,0.00021153451513164566
3065,1.7130779749940538e-07
3066,3.701715336066193e-06
3067,3.8375838685708573e-05
3068,0.00021582885510450128
3069,0.0
3070,4.91722431259099e-05
3071,9.942408686974558e-07
3072,7.535569653622219e-05
3073,1.4427047025402046e-07
3074,7.75837237545219e-05
3075,0.0022013253200257217
3076,0.0005719900483513389
3077,4.96799101440011e-05
3078,2.0934509772212263e-06
3079,0.0
3080,0.0
3081,0.00044751722989741017
3082,1.437314126659477e-08
3083,0.0
3084,6.090314096014732e-08
3085,0.00021262534055738847
3086,0.0013811208888628488
3087,1.0353533963225045e-08
3089,0.0
3090,0.0
3091,0.0
3092,1.3971586557197533e-05
3093,0.00016035486503709355
3094,0.0
3095,1.7690912374138031e-09
3096,2.3707753217956622e-05
3097,2.7071277302615947e-07
3098,1.1746279705076206e-05
3099,0.00011655887809132782
3100,0.0001251576430042103
3101,0.0014919769521258665
3102,1.83425545174192e-05
3103,2.1305872952249085e-05
3105,0.0
3106,9.470605193549896e-05
3107,0.0
3108,0.0
3109,3.086443797466118e-05
3110,0.0003184644024747229
3111,8.282827170580036e-08
3112,2.841842977126119e-06
3113,5.245735985933158e-05
3114,0.00027125167939162696
3115,7.0824988597509215e-06
3116,9.411832796501336e-05
3117,9.523649936787034e-06
3118,0.00012345495360215468
3119,0.0
3120,0.00029461058201245516
3121,1.5454725995861703e-05
3122,0.0002943322548994962
3123,0.00012682226226182192
3124,2.4707052336558907e-05
3125,0.0
3126,0.0
3127,3.4511779877416815e-09
3128,2.2200644954758462e-07
3129,4.2612495565082566e-05
3130,3.0876882261075655e-06
3131,5.176097379959327e-05
3132,0.0
3133,0.0
3134,6.090314096014732e-08
3135,2.488195253902543e-05
3136,0.026437906349637528
3137,2.0143071880947006e-05
3138,3.7673423541587827e-06
3139,9.271468339197618e-05
3140,1.1866638665301594e-07
3141,1.4208787245169065e-05
3142,4.035321221813188e-06
3143,0.0001730689453250494
3144,1.2516923303156773e-06
3145,0.0001417493282423828
3146,0.00025929463967636995
3147,0.000322990053889508
3148,0.00020614674005356063
3149,0.0
3150,5.4812826864132585e-09
3151,1.4669699985661492e-05
3152,2.2814954190102645e-05
3153,3.0988781885681446e-05
3154,5.301564094206523e-05
3155,1.705287946884125e-08
3156,2.407360384747467e-07
3157,1.0715305217914034e-05
3158,0.0005247828489063527
3159,5.4406805924398286e-09
3160,0.0008279165692692632
3161,1.9273261062421308e-05
3162,5.24532115478838e-06
3163,2.165467753678359e-06
3164,0.0
3165,0.0
3166,2.9415448180782497e-05
3167,0.0
3168,0.0
3169,0.00012073645753386621
3170,0.0
3171,7.92541015698907e-05
3172,0.0
3173,8.55695198161442e-05
3174,3.315871896072599e-06
3175,8.289098361951718e-05
3176,6.340808662929717e-05
3177,0.00014485946076253845
3178,1.0542913854390396e-06
3179,0.0001705123573420279
3180,0.00040885639554849915
3181,0.0
3182,0.0
3183,0.00020013193494765113
3184,9.841431721629508e-05
3185,9.71226101965203e-05
3186,0.0
3187,0.0005739744084949063
3188,3.5003041037522335e-05
3189,3.654188457608839e-08
3190,1.0795023282548314e-05
3191,1.7864921348309884e-09
3192,3.472545061817067e-05
3193,0.0
3194,7.114124897050505e-07
3195,4.3850261491306075e-08
3196,5.176766981612523e-09
3197,0.00011459403746194661
3198,0.00011169657525989008
3199,2.175943817355049e-06
3200,7.494422470351717e-05
3201,2.9043567728104594e-08
3202,8.644686667896632e-07
3203,0.0001387129861501288
3204,1.6584167009962347e-05
3205,4.773107560288867e-05
3206,1.6945889722285838e-06
209049,7.308376915217679e-09
3208,0.00023025632006019086
3209,0.0
3210,5.087442374870973e-08
3211,0.0007313955654352346
3212,0.0
3213,9.602461013394291e-05
3215,0.00016041825007528408
3216,4.91110354861933e-06
3217,2.6626022852948838e-06
3218,3.872415419128297e-05
3219,0.00012071859681276722
3220,2.087994246192402e-05
3221,0.0002859539632266887
3222,7.792003699118587e-07
3223,2.5179661532885912e-05
3224,5.7200616676379645e-08
3225,4.955091729144756e-05
3226,2.2186276997596532e-05
3227,4.9383564890108626e-05
3228,1.2245747155433968e-06
3229,2.1803324463732742e-08
3230,2.580226098050929e-05
3231,7.826765027803841e-05
3232,1.648684078746795e-05
3233,1.3312306925849562e-05
3234,1.5063836388665425e-06
3235,6.2390501165790885e-06
3236,5.501971557997605e-05
3237,4.425338875671684e-05
3238,0.0
3239,2.0760045937158886e-07
3240,5.121738595731311e-06
3241,0.0
3242,3.532361894069146e-05
3243,1.0199980479503792e-05
3244,4.1270182974267106e-08
3245,9.381521561088064e-07
3246,3.6541884576088396e-08
3247,0.0
3248,1.1301309445884792e-05
3249,1.0466863800509348e-05
3250,0.0
3251,2.2821026523423934e-05
3252,2.673021829424579e-06
3253,2.944869875892989e-07
3254,0.0
3255,6.045651792643955e-07
3256,0.00014735555389153266
3257,3.045157048007366e-09
3258,0.0
3259,2.83707131639353e-08
3260,0.0
3261,0.00012631672718316225
3262,4.6865942766046206e-05
3263,0.00018837900407930026
3264,0.000184033796012987
3265,2.8258339060771317e-05
3267,0.0
3268,1.9489005107247144e-08
3269,0.00034462784234926973
3270,0.00012478000720809334
3271,0.00015274452027175709
3272,0.00012158467973799391
3273,0.0001074140977285397
3274,0.0
3275,0.00018539926520347386
3276,2.0183432739173246e-07
3277,0.00011249539133692636
3278,0.00017100029718870071
3279,0.0
3280,0.00019937741601318138
3281,3.636485257373005e-05
