Id,closeness centrality
1189,0.04754192030737354
1190,0.06212495004508105
1191,9.871181086817038e-05
1192,0.0777854516800826
1193,0.07090489399664597
1194,0.05564979303779922
1195,0.00011105078722669167
1196,0.03476960897442658
1197,0.06591846847520862
1198,0.04819976843246993
1199,0.056124541945212686
1200,0.06104726706056335
1201,0.0652810726630867
1202,0.009032223477875133
1203,0.057848199478824414
1204,0.0650790409828935
1205,0.0599418421847602
1206,0.06623587102786146
1207,0.06365957505177777
1208,0.04753487321011746
1209,0.06521801038682778
1210,0.00011105078722669167
1211,0.06586854113988072
1212,0.0620085774439041
1213,0.06746560621110657
1214,0.046481009547620744
1215,0.05971789745313418
1216,0.06446903740731377
1217,0.03365602349034318
1218,0.05820782707884705
1219,0.027727824534594502
1221,0.00035536251912541336
1222,0.00023502812111469136
9701002,0.00011105078722669167
9701003,4.935590543408519e-05
9701004,4.935590543408519e-05
9701005,4.935590543408519e-05
9701007,4.935590543408519e-05
9701008,0.0029338781901647975
9701009,0.0016646676586091454
9701010,0.0001579388973890726
9701011,0.006032392016904301
9701012,4.935590543408519e-05
9701013,0.0003023049207837718
9701014,0.0028651723633278175
9701015,0.005268308870744324
9701016,4.935590543408519e-05
9701017,4.935590543408519e-05
9701018,0.0001579388973890726
9701019,0.006546561631823782
9701020,0.0015220171781176407
9701021,0.0
9701022,4.935590543408519e-05
9701023,0.00458537772832061
9701024,0.000199891417008045
9701025,0.005157220880573838
9701026,4.935590543408519e-05
9701027,0.0
9701028,0.0
9701029,4.935590543408519e-05
9701032,0.0
9701033,0.0
9701034,4.935590543408519e-05
9701035,0.0015560832286063168
9701037,0.004892227582408425
9701039,0.0
9701040,0.0
9701041,9.871181086817038e-05
9701042,0.005620646687264446
9701043,0.001708431047438192
9701044,0.0
9701045,0.002873867865510325
9701047,0.0015822080721800192
9701048,0.002213158377513077
9701049,0.0
9701050,0.0
9701051,0.0
9701052,6.580787391211358e-05
9701053,0.005336174066447389
9701054,0.004428630506758147
9701055,0.002061104498342519
9701057,0.001754881369312525
9701058,0.0
9701059,0.0013965558487248277
9701060,0.0013185077594534186
9701061,4.935590543408519e-05
9701062,0.00039813763716828717
9701063,0.0
9701064,0.00018171947000731367
9701065,0.00014806771630225556
9701066,9.871181086817038e-05
9701067,0.0011459844995957123
9701069,0.004980345474607224
9701071,0.00011105078722669167
9701072,0.0
9701073,0.0013448072448596165
9701074,0.0
9701075,0.0023965491082119086
9701076,4.935590543408519e-05
9701077,0.0033880150992404187
9701078,0.001407241558270629
9701079,0.0
9701080,9.871181086817038e-05
9701081,0.0012824202105728227
9701082,0.003279109232836927
9701083,0.0
9701084,9.871181086817038e-05
9701085,9.871181086817038e-05
9701087,4.935590543408519e-05
9701088,0.0050066514047285285
9701090,4.935590543408519e-05
9701091,0.00014806771630225556
9701092,0.004581654086304869
9701093,0.00577573976856201
9701094,0.005818683740920367
9701095,0.0041219867344801766
9701096,0.0012202257453808052
9701097,0.00023516637295064119
9701099,0.00021058519651876348
9701100,9.871181086817038e-05
9701101,0.0002418439366270174
9701102,0.0
9701103,9.871181086817038e-05
9701104,0.00020153661385584787
9701105,0.0002090367759561255
9701106,0.003473162899050798
9701107,0.0001579388973890726
9701108,0.00011105078722669167
9701109,0.00011281349813505185
9701111,0.0
9701112,0.0
9701113,4.935590543408519e-05
9701115,0.0037325403484526924
9701116,0.0030297988195988387
9701117,0.006264972759359584
9701118,4.935590543408519e-05
9701119,0.001594820891178797
9701120,0.0019823945537057195
9701121,0.00434049934074612
9701122,0.0
9701123,0.00337884831893646
9701124,0.0
9701125,0.005422659979956778
9701126,0.0004696141101203551
9701127,0.004308178802461766
9701128,0.004054034553288908
9701129,0.004524627982058338
9701130,0.0
9701131,0.0
9701132,0.0003525421816720371
9701133,4.935590543408519e-05
9701134,0.00013709973731690332
9701135,4.935590543408519e-05
9701136,0.0
9701137,0.00419832556972662
9701138,0.0008045226453425075
9701139,0.005205174996258875
9701140,0.0008041354833380115
9701141,0.0
9701142,0.005358827859809764
9701143,0.004264232188475521
9701144,0.0042062241303321675
9701145,0.00020564960597535496
9701146,0.0001579388973890726
9701147,0.004508638002226287
9701148,0.000185810467516556
9701149,0.00494102007005673
9701150,0.00358160649197267
9701151,0.005451862049807534
9701152,0.005650830421341011
9701153,0.0019317331599537117
9701154,0.004762653901410327
9701155,0.0015969743001972407
9701156,0.0001662514709358659
9701157,4.935590543408519e-05
9701158,0.00027145747988746854
9701160,4.935590543408519e-05
9701161,0.00032305683556855755
9701162,0.005337208199233766
9701163,0.005125420948924231
9701165,0.005655705447671785
9701166,0.005157302875705481
9701168,0.004607333952654311
9701169,0.00574050208060248
9701170,0.0026734076560314744
9701171,8.774383188281811e-05
9701172,4.935590543408519e-05
9701173,0.0024888102251678316
9701174,0.0012812421720992458
9701175,0.0042604560938468575
9701176,0.0001579388973890726
9701177,0.001782633439511185
9701178,0.00020564960597535496
9701179,0.0014061762732151628
9701180,0.0
9701181,9.871181086817038e-05
9701182,0.0
9701185,0.004399152604794312
9701186,0.005517683390211118
9701187,0.004372899270708145
9701188,0.005800846308397265
9701189,4.935590543408519e-05
9701190,0.004306855756467732
9701191,0.001758033457629075
2001,0.0574833403644564
2002,0.06556301749518642
2003,0.046187360487717384
2004,0.048886322486097054
2006,0.07160347412952202
2007,0.059137671002308455
2008,0.07103840268556916
2009,0.05959858929021615
2010,0.04628753180586281
2011,0.07240575961240248
2012,0.05048615620262276
2013,0.042404550040924166
2014,0.0005712489054870971
2015,6.580787391211358e-05
2016,0.06665491113270401
2017,0.011631010509646973
2019,0.039590054287934245
2020,0.060054797036134845
2021,0.07159847828270222
2022,4.935590543408519e-05
2023,0.059272251798319076
2024,0.00028555916715435005
2025,0.07114872911938112
2026,4.935590543408519e-05
2027,0.050929682063538886
2028,0.07261891062575421
2029,0.0667835661511539
2030,0.06569144569850703
2031,0.06826059780469802
2032,0.051215892408625105
2033,0.061174639926238034
2034,0.06419399403437162
2035,0.051825279017961606
2037,0.04896843654072102
2038,0.043188096032770414
2039,0.07120402094328739
2040,0.07258706338044178
2041,0.0033814678976490267
2042,0.06558815990250913
2043,0.02518708458512075
2044,0.06687993520735787
2045,0.0070602222580569245
2046,0.05577981159277813
2047,0.06294654532618466
9308155,4.935590543408519e-05
2049,0.004009050472706292
2050,0.0016997029346735252
2051,0.000371620935033112
2052,0.0721368777609565
2053,0.061462906022405665
2054,0.06691569614717766
2055,0.0001542372044815162
2056,0.06541089912512797
2057,0.07147082153993242
2058,0.0001662514709358659
2059,0.003394077156126251
2060,0.032877924331981015
2061,0.06633691997328
2062,0.00020564960597535496
2063,7.403385815112778e-05
2064,4.935590543408519e-05
2065,0.0030218747252056077
2066,0.06433243162572926
2067,0.06520889304407813
2068,0.00019742362173634075
2069,0.0506726621287742
2070,0.051885547064144895
2071,0.006138365448161951
2072,0.05670824214382503
2073,0.055719237985940195
2074,0.05175053202458233
2075,0.058785350516976836
2076,0.0700826594890701
2077,0.05895582110277084
2078,0.06272646058232116
2079,0.0
2080,0.0035450016687433453
2081,0.007513889771364324
2082,0.052740466343635724
2083,0.00013161574782422715
2084,0.06623416098691429
2085,0.054802588832774245
2086,0.06642881601726164
2087,0.0674877906715064
2088,0.05160921031137487
2089,0.010408079947227733
2090,0.06068768553790541
2091,0.0748815946815325
2092,0.062268197584656605
2093,0.04661416497571255
2094,0.059546023456193586
2095,0.0
2096,0.042999102634109054
2097,0.051924604281406446
2098,0.05478358860313703
2099,0.06527442878626681
2100,0.07163046375414679
2101,0.05847449769420366
2102,0.06713719554634534
2103,0.06553622016519298
2104,0.06461191947279113
2105,0.04620952359114772
2106,0.04676968424232992
2107,0.04668585082593253
2108,0.01037600627879527
2110,0.04720860589742369
2111,0.0693945245293186
2112,0.02377569808481885
2113,9.871181086817038e-05
2114,0.0006339491853533609
2115,0.0014418397292383573
2116,0.07228030131113145
2117,0.06504109305817474
2118,0.07579864310661953
2119,0.06013010218060598
2120,0.033228945368084614
2121,0.0660109064721441
2122,0.0005610987144085474
2123,4.935590543408519e-05
2125,0.07873920798559463
2126,0.07525169760021835
2127,0.06108942326169814
2128,0.0561509526272548
2129,0.05473784897290599
2130,0.07187328228681295
2131,0.04412895408329855
2132,0.0698936365009779
2133,0.05039889483293042
2134,0.06341870275268538
2135,0.07080802270363204
2136,0.0002876257937365654
2138,0.05932707893963518
2139,4.935590543408519e-05
2140,0.05888452246113304
2141,0.06353817456934999
2142,0.0019345355984115675
2143,0.059810481182152174
2144,0.051001914424486115
2145,0.0742745725912087
2146,0.05861812536184811
2147,0.06571500338341026
2148,0.00015921259817446834
2149,0.05662250735704436
2150,0.0554771394736861
2151,9.871181086817038e-05
2152,0.06354761771040213
2153,0.0001662514709358659
2154,0.07189543835628917
2155,0.012051008012893945
2156,0.07232105302794042
2157,0.06477342072327226
2158,0.05973666945121592
2159,0.06752065046088733
2160,0.07469192443661532
2161,0.06453390538277014
2162,0.0001579388973890726
2164,0.06458345499733519
2165,0.05672062008612929
2166,0.06365389856682097
2167,0.04223674277601674
2168,0.006289809456435408
2169,0.05561776995223284
2170,0.06496697496990667
2171,0.06056947952088593
2172,0.07722467338691322
2173,0.0002632314956484543
2174,0.0674540760546537
2175,0.06659953985064365
2176,0.06615218273111262
2177,0.046646623862938844
2179,0.0
2180,0.06469827943879768
2181,0.008213563565319536
2182,0.009322024194856927
2183,0.05979096602194592
2184,0.0736265658737145
2185,0.04106562279071372
2186,0.05983628862009666
2187,0.0665857114014546
2188,0.07077872000294219
2189,0.07131486280610008
2190,0.06360906661178826
2191,0.06401299668359164
2192,0.07166247781635622
2193,0.053276035979745284
2194,0.06459402458863067
2195,4.935590543408519e-05
2196,0.04522325293467251
2197,9.871181086817038e-05
2198,0.07269607612775802
2199,0.0713922603196506
2200,0.05685950412879673
2201,0.00029789814351287135
2202,0.06416724929546633
2203,0.0008198809112510312
2204,0.049996216874441314
2205,0.06521718143213585
2206,0.00038867775529342083
2207,0.0012755904622366446
2208,0.0004030732277116957
2209,0.05455762460146728
2210,0.05420869869810769
2211,0.05946941607080852
2212,0.06016535628303243
2213,0.041011632226560894
2214,0.061748140672402536
2215,0.051887645866687794
2216,0.0638630180085965
2217,0.050643029301118185
2218,0.05396127452173074
2219,0.04671175632085546
2220,0.06409168511942032
2221,0.0037013528827706745
2222,0.06484054174257302
2223,0.06002950311408485
2224,4.935590543408519e-05
2225,0.0009018182286380131
2226,0.07158249625655058
2227,0.051421201498985686
2228,0.07290369066742383
2229,0.004892759835448021
2230,0.08274543613303373
2231,0.03978754293359353
2232,0.002792176838507083
2233,7.403385815112778e-05
2234,0.03911598994589808
2235,0.07121304744540076
2236,0.05443009482823564
2237,0.059960054563627414
2238,0.0
2239,0.003266458973680469
2240,0.00431919223365845
2241,0.04359355776697782
2242,0.06537839412307805
2243,0.02375059682302637
2244,0.0674540760546537
2245,0.04220790488280485
2246,0.004762261274156048
2247,0.005050578972620469
2248,0.0020707396426375303
2249,0.0690606809779549
2250,0.07321682314492628
2251,0.023763799203437304
2252,0.0475582969367968
2254,0.056946573576635406
2255,0.07110140442843092
2256,0.06619997870093397
2258,0.07077503088018103
2259,0.0001511524603918859
9702002,0.0
9702003,0.0
9702005,0.00011516377934619876
9702006,0.005108442240151628
9702007,9.871181086817038e-05
9702008,0.004562439684304131
9702009,9.871181086817038e-05
9702010,0.003637735880098054
9702012,0.005267111153385907
9702014,0.004559457688645157
9702015,0.002749624644762659
9702016,0.0
9702017,0.00014806771630225556
9702018,0.004200327703515175
9702019,6.580787391211358e-05
9702020,4.935590543408519e-05
9702021,0.0
9702022,0.0
9702023,0.0
9702024,0.0034952167672795066
9702025,0.0
9702026,9.871181086817038e-05
9702027,0.0
9702028,0.0
9702029,0.0
9702030,0.004541268362759605
9702031,0.003223696072377917
9702032,0.00014806771630225556
9702033,0.0
9702034,0.0
9702035,0.00029789814351287135
9702036,0.0011189449144722943
9702037,0.004294825433125643
9702038,0.00488397979965511
9702039,0.0016882657049853368
9702042,4.935590543408519e-05
9702043,0.004375253739284578
9702044,0.0
9702045,0.004351941633729519
9702046,0.0017644831621736951
9702047,0.00024298291906011172
9702048,0.0
9702049,0.00029613543260451113
9702050,0.0036367137917568512
9702051,4.935590543408519e-05
9702052,0.0060288462541780476
9702053,6.580787391211358e-05
9702054,0.0033510535962194762
9702056,0.00013161574782422715
9702057,4.935590543408519e-05
9702058,0.0018480860099503
9702059,0.0046249141756534076
9702060,4.935590543408519e-05
9702061,0.005228877851983758
9702062,0.0
9702064,0.0
9702065,0.0016787496354000106
9702066,0.0
9702067,0.0029248667919948308
9702068,0.00011105078722669167
9702070,0.0002876257937365654
9702072,0.0001579388973890726
9702073,0.0
9702074,0.0017245227195925408
9702075,0.0027521569533149872
9702076,0.003800958035750054
9702077,0.005975993547364784
9702079,0.006253470740863151
9702080,0.00014806771630225556
9702081,4.935590543408519e-05
9702082,0.00013161574782422715
9702083,0.003394382552966802
9702084,0.0011483117258551416
9702085,4.935590543408519e-05
9702086,0.0046027301375825055
9702087,0.0008729746064504213
9702088,0.00024298291906011172
9702089,0.00016152841778427877
9702092,0.0
9702093,0.00672435136667058
9702094,0.006092639411177486
9702095,0.0
9702096,0.0
9702097,0.0
9702098,0.0032869676514300224
9702099,0.005570433800982487
9702100,0.0
9702101,0.0045369416786986165
9702102,4.935590543408519e-05
9702103,0.005484419285371866
9702104,0.0
9702105,0.004158366191196707
9702106,0.005435625464066128
9702107,0.0044965040354159715
9702108,0.005744233104568034
9702109,0.004201597231185154
9702110,0.002878149787740196
9702111,0.004352557927338389
9702112,0.00011105078722669167
9702114,9.871181086817038e-05
9702115,0.00029208986658532383
9702116,0.003447062269031444
9702117,0.0
9702118,0.0
9702119,4.935590543408519e-05
9702120,4.935590543408519e-05
9702121,0.0
9702123,0.005509953513725528
9702125,4.935590543408519e-05
9702126,0.0
9702127,0.00025383037080386664
9702130,0.0
9702132,0.001393754463256288
9702133,0.004577894713767353
9702134,8.884062978135334e-05
9702135,0.0
9702136,0.005949844568225297
9702137,0.0
9702138,0.001476842828905725
9702139,0.0
9702140,4.935590543408519e-05
9702141,0.0
9702142,0.003385478212399854
9702143,0.0014765848392051565
9702144,0.0027947046405802215
9702145,0.0
9702146,4.935590543408519e-05
9702147,0.0
9702148,0.0
9702150,0.00013709973731690332
9702152,0.003859457147073883
9702153,0.006319985724753506
9702154,0.004709765272386033
9702155,0.0025294451207364334
9702156,4.935590543408519e-05
9702158,9.871181086817038e-05
9702159,0.0031000413547307023
9702161,0.0026514944555316496
9702162,4.935590543408519e-05
9702163,0.008851250491810061
9702164,0.006081776744737883
9702165,0.004717994293235126
9702166,0.004782344717505609
9702167,0.004971181853701624
9702168,0.005094347923289421
9702169,0.0015795639948319815
9702170,0.0
9702171,0.00019742362173634075
9702172,4.935590543408519e-05
9702173,0.005333980924385443
9702174,8.884062978135334e-05
9702176,0.0
9702177,4.935590543408519e-05
9702178,0.0
9702179,0.0017662575676577292
9702180,0.0050961834208977505
9702181,0.00014806771630225556
9702182,0.00025383037080386664
9702184,0.0032646371195950486
9702186,4.935590543408519e-05
9702187,0.005467595013604818
9702188,0.0
9702189,0.006384681301769567
9702190,0.00011105078722669167
9702191,0.0
9702192,0.00011105078722669167
9702194,0.0012552453458149694
9702195,0.00014806771630225556
9702196,0.00014806771630225556
9702197,0.0026233685058684834
9702198,0.0035505912387795904
9702199,0.0047850651319516335
9702200,0.001354941586441426
9702201,0.007842576254873895
9702202,0.007530404005299178
9702203,0.00399874233840968
9702204,0.0
9702205,0.007356930552868212
9309068,4.935590543408519e-05
9309100,4.935590543408519e-05
209007,0.048081289950186616
9309107,4.935590543408519e-05
3001,0.027189956100308915
3002,0.06445526975910168
3003,0.007521396534417718
3004,0.058289161715553234
3005,0.05072726844992772
3006,0.05390288530369359
3007,0.07135453286384393
3008,0.0
3009,0.001116301826383092
3010,9.871181086817038e-05
3011,0.0
3012,0.059842569472869325
9309124,4.935590543408519e-05
3013,0.0
3015,0.00013161574782422715
3016,4.935590543408519e-05
3017,0.07176672143748918
3018,0.058003840753041394
3019,0.07381153296733411
3020,0.07036811878289112
3021,0.0004593895813480237
3022,0.05657630579851682
3023,0.04294985727226017
3024,0.06088138955804941
3025,0.07171556410104393
3026,0.0632055303609713
3027,0.0001579388973890726
3028,0.03884558756322519
3029,0.002201153408518496
3030,0.0004331297085850168
3031,0.058906155276144484
3032,0.07243233503449122
3033,0.06748246507053804
3034,0.00013667789197131284
3035,0.06261928689846458
3036,0.06124181505780823
3037,0.062191214248855056
3038,0.06456232618843241
3039,0.0034992185428985192
3040,0.0007255318098810523
3041,0.06402417924874021
3042,0.07365193065633086
3043,0.02951732852115985
3044,0.05036279690982812
3045,0.06850965029472707
3046,0.0629287891136834
3047,0.05171217807310291
3048,0.061626511838639535
3049,0.000994383698821747
3050,0.07379705656963077
3051,0.07140517624133054
3052,0.07585803677129006
3053,0.06345566664407536
3054,0.06849867499497089
3055,0.07217354623830091
3056,0.07130990715012979
3057,0.061101062806469646
3058,0.05217202099884378
3059,0.07286641884192924
3060,0.05198561841340376
3061,0.06701445502740533
3062,0.006707252578044012
3063,0.06452335545545565
3064,0.04358726224057094
3065,0.0538638408235874
3066,0.06308430256560262
3067,0.06553956863342132
3068,0.07212180747470993
3069,0.05893462561757492
3070,0.0030431018915724646
3071,0.05762307030184712
3072,0.052307114158740065
3073,0.0004686897996647624
3074,0.06492094224224117
3075,0.06552534000604418
3076,0.07528040360886894
3077,0.05212872038185445
3078,0.0470260175528443
3079,0.0
3080,9.871181086817038e-05
3081,0.07080118323683302
3082,0.0047850099285267214
3083,0.05081782142332007
3084,0.0005411831736193551
3085,0.06387831469017093
3086,0.08756056842562653
3087,0.0005061849836379435
3089,4.935590543408519e-05
3090,0.06335433128791244
3091,0.0002377309445075103
3092,0.009533913139705906
3093,0.06503779532998642
3094,6.580787391211358e-05
3095,0.028211754841387077
3096,0.06942363139542795
3097,0.006176237704790097
3098,0.0681248821537407
3099,0.058806910513040406
3100,0.05479162527815995
3101,0.06022962494627643
3102,0.07150575817406725
3103,0.06454039936067031
3105,0.0047850099285267214
3106,0.06600156610719435
3107,0.0
3108,4.935590543408519e-05
3109,0.06853801943781693
3110,0.0601138991631709
3111,0.042100135969785304
3112,0.00014806771630225556
3113,0.05899420228083437
3114,0.05833422484791933
3115,0.07008553133688415
3116,0.07183504485941294
3117,0.06301689652886552
3118,0.06798316968987053
3119,0.07228320393516777
3120,0.07144196253374115
3121,0.064230155590272
3122,0.06634807134214303
3123,0.07143301102859971
3124,0.06009559322058197
3125,4.935590543408519e-05
3126,0.0004512539925402074
3127,0.00025383037080386664
3128,0.0003545682861644051
3129,0.07811823253209843
3130,0.0536453353948235
3131,0.0673010106267565
3132,0.003822304627162773
3133,0.00014806771630225556
3134,0.00010282480298767748
3135,0.04198339622072251
3136,0.07587149731872311
3137,0.05948665278332934
3138,0.004797582130225439
3139,0.05187348224372215
3140,0.0008768039767599985
3141,0.05356299927194494
3142,0.04020028406825008
3143,0.04559274339716266
3144,0.0005399944919977724
3145,0.0611899603970435
3146,0.051801733964394636
3147,0.07726304791780164
3148,0.07143997311650035
3149,9.871181086817038e-05
3150,0.009337639285665708
3151,0.0711083020243814
3152,0.05238454842542256
3153,0.0629141284921009
3154,0.06327929710359124
3155,4.935590543408519e-05
3156,0.0469673077671801
3157,0.058387994004953384
3158,0.06626923448419508
3159,0.0009170645654849376
3160,0.06556804443444794
3161,0.04731090020629669
3162,0.06982610366039695
3163,0.05986827340036638
3164,0.0496667724542506
3165,0.0496667724542506
3166,0.0523284524611515
3167,0.00014806771630225556
3168,0.046988731279496834
3169,0.06491929942270976
3170,0.007139724764151582
3171,0.04908132532210913
3172,0.0
3173,0.06616668492473227
3174,0.06595151286228985
3175,0.06396750796854946
3176,0.06544009781235462
3177,0.00516949098088081
3178,0.004946005826343947
3179,0.0757572347026132
3180,0.06564102177611127
3181,0.0011068630841540087
3182,0.007745206138693256
3183,0.07437254311020856
3184,0.06418275207551992
3185,0.06139276525764919
3186,0.00019742362173634075
3187,0.06733368873747787
3188,0.009004690702756958
3189,0.00014806771630225556
3190,0.04643372289752697
3191,4.935590543408519e-05
3192,0.005952082433964579
3193,0.0
3194,0.0002418439366270174
3195,0.00014806771630225556
3196,0.06245634699573078
3197,0.06553454605938244
3198,0.059210692267970925
3199,9.871181086817038e-05
3200,0.06735667072533723
3201,4.935590543408519e-05
3202,0.04258430588850805
3203,0.07226910263913475
3204,0.05959997385495747
3205,0.06477587392121407
3206,0.04642676579445088
209049,0.0654148504294091
3208,0.06072647141388386
3209,0.0
3210,0.0003454913380385963
3211,0.06181732668096298
3212,4.935590543408519e-05
3213,0.07107087401029556
3215,0.062362800199004434
3216,0.06120966942444216
3217,0.003640879381217963
3218,0.06981565249987468
3219,0.068747393972979
3220,0.058788044651901246
3221,0.060764587271119004
3222,0.04551392621370753
3223,0.06393881154886462
3224,0.00012338976358521297
3225,0.045970137715567475
3226,0.06158065492700866
3227,0.06186055349601284
3228,0.010885701862180784
3229,0.00021985812420637947
3230,0.07207824219893362
3231,0.06555129096728529
3232,0.05955431715926098
3233,0.046415560764702636
3234,0.05779086274903744
3235,0.0716444663860995
3236,0.06702145785719514
3237,0.06938420215244474
3238,0.0
3239,0.00011281349813505185
3240,0.05232123620451694
3241,0.06359316312457008
3242,0.05948044641588269
3243,0.009653994899540804
3244,0.05189834923550393
3245,0.0685468860414704
3246,0.00014806771630225556
3247,0.00013709973731690332
3248,0.06479386971894188
3249,0.06404849988575446
3250,0.00022210157445338335
3251,0.0740890309465632
3252,0.003425613379569672
3253,0.0006877984241137032
3254,0.0
3255,0.0004946807794643538
3256,0.06056876452461002
3257,0.00022210157445338335
3258,0.0
3259,0.008159740551367567
3260,0.0
3261,0.05646113109262389
3262,0.06591931535353737
3263,0.05982233588869405
3264,0.042817436508801605
3265,0.061290096865274125
3267,0.0
3268,0.053124208061616114
3269,0.06705824673819889
3270,0.057859676180714414
3271,0.0710580787332884
3272,0.05168224648891799
3273,0.05904987512283397
3274,0.0
3275,0.06396830545901795
3276,0.0010521792607448878
3277,0.05016449695067772
3278,0.06193298187228613
3279,0.0
3280,0.06125351275187175
3281,0.06498836950518402
3282,0.04266628206999359
3283,4.935590543408519e-05
3284,0.06553036116902246
3285,0.05855056598739389
3286,0.06419479718213003
3288,0.0359600641214794
3289,0.07331725917970491
3290,0.05933805654184444
3291,0.07255319215459967
3292,0.053450302090455634
3293,0.0
3294,0.057750534617638065
3295,0.06746028411066789
3296,0.02377476468629595
3297,0.04602079039811482
3298,0.0558046848569611
3299,0.06716709755302704
3300,0.06414985183503312
3301,0.03694455592939894
209078,0.004147122919334835
209087,0.0
209091,0.0
209108,0.00028474560827356844
9703001,9.871181086817038e-05
9703002,0.001094562118203597
9703003,0.0033537734644254824
9703004,0.0030621966076514436
9703005,0.0
9703006,9.871181086817038e-05
9703007,0.005221764233631839
9703008,0.006010455681634553
9703009,0.00795043015343001
9703010,4.935590543408519e-05
9703011,4.935590543408519e-05
9703012,0.00625112217813912
9703014,0.00011217251235019361
9703015,6.580787391211358e-05
9703016,0.0072541240043242135
9703017,4.935590543408519e-05
9703018,9.871181086817038e-05
9703019,0.00020564960597535496
9703020,0.0
9703021,4.935590543408519e-05
9703023,9.871181086817038e-05
9703024,9.871181086817038e-05
9703025,0.0
9703026,0.0001579388973890726
