Id,hubscore
1205,4.862081150703069e-05
1206,0.0005969571424748231
1207,4.858056661767495e-06
1208,2.3053177737842853e-06
1209,5.02735798407351e-05
1210,2.03501687035603e-06
1211,3.334057775500609e-05
1212,4.8505681563744344e-05
1213,0.00013721222050174585
1214,2.380842054405229e-05
1215,0.00012113635798218551
1216,4.412924744267473e-05
1217,5.77723268166698e-06
1218,4.289706771342747e-06
1219,-0.0
1221,6.45788958736928e-10
1222,1.5406814038269123e-05
9701002,-0.0
9701003,1.1569053419664048e-08
9701004,1.658519363515803e-06
9701005,7.2311952609402545e-06
9701007,7.59582557523387e-12
9701008,9.494287723113154e-05
9701009,1.494687578145941e-05
9701010,1.689810309263614e-06
9701011,7.131640122175259e-06
9701012,6.630076041245824e-06
9701013,9.795938436158251e-10
9701014,3.1300869916461154e-05
9701015,5.359752913178504e-05
9701016,-0.0
9701017,2.8325446334987875e-07
9701018,2.325020590566236e-06
9701019,0.00014699825502421116
9701020,5.133650122887118e-07
9701021,1.7702162252303787e-06
9701022,6.420934176785619e-09
9701023,3.935442498175912e-05
9701024,8.640549753061627e-11
9701025,0.000910083268942435
9701026,1.491256029265299e-07
9701027,1.3835518466010585e-08
9701028,1.407180423155522e-07
9701029,1.7106669551812264e-09
9701032,6.933842214725008e-08
9701033,1.3453826397245819e-05
9701034,4.011096989179342e-08
9701035,4.383609152459074e-06
9701037,0.00023909658609549684
9701039,1.0023955349600214e-08
9701040,5.1553977597221614e-12
9701041,5.70123068286778e-08
9701042,0.0001555587119666421
9701043,6.827003342960998e-07
9701044,1.594652644663462e-24
9701045,5.554985325008791e-06
9701047,8.964243021571399e-07
9701048,1.4798763435858638e-05
9701049,1.4040926833104725e-07
9701050,7.688775536564441e-08
9701051,6.959780252680547e-07
9701052,1.2836720067786539e-05
9701053,4.256658090823128e-05
9701054,5.4173095621296496e-05
9701055,3.6095607161135976e-05
9701057,4.292190228943638e-06
9701058,2.9162428212543533e-08
9701059,-0.0
9701060,3.1409152282122542e-06
9701061,0.00010541969679030013
9701062,2.0618097862808414e-08
9701063,2.730896556651671e-11
9701064,4.7588251950640434e-07
9701065,4.2410591447313825e-08
9701066,-0.0
9701067,1.5107034506226875e-07
9701069,0.00019285743731121323
9701071,-0.0
9701072,8.742589118788066e-07
9701073,2.6843866537867266e-06
9701074,3.4310087411488756e-09
9701075,2.7214151541625667e-05
9701076,8.08415422856049e-06
9701077,4.9266041460042396e-05
9701078,5.4241004487383926e-05
9701079,1.0749648931759071e-07
9701080,5.014575735869183e-07
9701081,1.5599247110393212e-06
9701082,2.608842613457908e-05
9701083,1.8897948314616625e-08
9701084,8.087705254938027e-10
9701085,6.251154416410992e-06
9701087,1.5238463896392145e-10
9701088,0.0003782798641309763
9701090,-0.0
9701091,5.0677950963351035e-08
9701092,3.0250177895479895e-05
9701093,0.0007189724127924363
9701094,8.909105936357253e-07
9701095,2.5060333690941673e-05
9701096,1.9225750426123436e-05
9701097,2.6537745703299395e-09
9701099,2.627444929537012e-08
9701100,1.56718934707326e-08
9701101,1.5587097202691836e-06
9701102,5.591534967831021e-08
9701103,5.513453520526685e-07
9701104,8.912887965793037e-10
9701105,1.3722929057083036e-08
9701106,7.809372208659204e-06
9701107,1.4548554412711396e-08
9701108,1.3358234108919666e-10
9701109,1.9973850688028815e-06
9701111,1.1774413892292415e-08
9701112,1.0171471488784416e-08
9701113,1.5920099134155766e-05
9701115,1.3628127309836176e-05
9701116,6.470731939094532e-11
9701117,5.852376255827432e-06
9701118,4.839145367148748e-08
9701119,4.834961301570025e-05
9701120,3.98097806760701e-08
9701121,-0.0
9701122,2.850963303840314e-05
9701123,4.95891581147268e-05
9701124,6.196278001699743e-07
9701125,0.0009353152795464273
9701126,-0.0
9701127,9.341484026523487e-05
9701128,4.7119804654027003e-05
9701129,1.9198740489873315e-05
9701130,6.868706167203962e-24
9701131,7.42020255981148e-09
9701132,1.1600345812882549e-10
9701133,-0.0
9701134,3.427426153593382e-07
9701135,-0.0
9701136,4.363671817930706e-08
9701137,0.0005384144725093949
9701138,7.053616750177522e-07
9701139,0.0002115377045292949
9701140,1.1840798063178366e-07
9701141,1.4948885211932857e-05
9701142,6.068244180091774e-05
9701143,2.8960066556163684e-05
9701144,3.884742907162036e-05
9701145,-0.0
9701146,6.198498176176826e-06
9701147,1.532766846533286e-05
9701148,2.847074734885591e-06
9701149,0.0004672600385315861
9701150,7.460935503298068e-06
9701151,9.269296271687326e-05
9701152,8.370629923823235e-05
9701153,-0.0
9701154,9.950641512267539e-06
9701155,1.4589297004684938e-06
9701156,6.990159648509018e-09
9701157,2.854749884071181e-07
9701158,1.6076373378837648e-05
9701160,2.440870774483677e-10
9701161,-0.0
9701162,0.00013568699677054643
9701163,1.1943283883453168e-05
9701165,9.031118858993602e-05
9701166,0.0003920819703253763
9701168,6.0552771504261564e-05
9701169,2.505437754840729e-05
9701170,2.814675907654169e-05
9701171,1.2034342171381803e-05
9701172,5.154332912527594e-08
9701173,6.1029239097007385e-05
9701174,-0.0
9701175,1.2857625410742263e-05
9701176,-0.0
9701177,1.212484944610134e-05
9701178,8.482621948422815e-08
9701179,4.864290000050926e-06
9701180,3.899935643941641e-06
9701181,-0.0
9701182,1.0911164013997688e-06
9701185,4.804439894882243e-05
9701186,3.0281202052312124e-05
9701187,0.000246612241609813
9701188,7.158737275794808e-06
9701189,-0.0
9701190,7.893848008958897e-05
9701191,2.1587454561897159e-07
2001,1.7080911659385517e-06
2002,2.0326401371303034e-05
2003,7.603648956347821e-10
2004,5.673701012494092e-06
2006,2.597778104057203e-06
2007,4.624819001245699e-05
2008,0.0001141993198370388
2009,8.056423119106011e-05
2010,9.182053893478333e-06
2011,2.3062696059785694e-05
2012,4.3110897280144615e-06
2013,5.524218653930111e-07
2014,-0.0
2015,5.723988877188113e-10
2016,0.0002202981253115136
2017,-0.0
2019,7.993801373285532e-06
2020,2.9080987295874056e-05
2021,1.4265669162171654e-05
2022,3.489762945874925e-06
2023,9.181218166006948e-05
2024,1.1502856778103004e-05
2025,7.442575233596712e-05
2026,3.9573658154955805e-09
2027,4.88336512271307e-05
2028,0.0001565967850623803
2029,5.291562394893042e-06
2030,2.1746627106318657e-05
2031,6.590015974277903e-06
2032,3.2353003779163636e-06
2033,9.151865689495069e-06
2034,1.6488549038833886e-05
2035,7.324113327194354e-06
2037,6.511797790014559e-05
2038,3.096219983246696e-08
2039,0.00010343637477516616
2040,8.783302278901353e-05
2041,1.225027279947507e-10
2042,4.746266588095737e-05
2043,2.787960368018222e-09
2044,0.0002710402518431161
2045,7.616944360528508e-08
2046,2.8065240842563578e-05
2047,8.660912315669723e-06
9308155,-0.0
2049,6.9781833336301406e-09
2050,1.8574077072599847e-05
2051,3.9338963710384404e-10
2052,2.0736653165077583e-06
2053,3.244981567501145e-07
2054,0.00020392625629110504
2055,-0.0
2056,8.070485660825992e-05
2057,4.185734871257045e-05
2058,9.716506465241136e-09
2059,-0.0
2060,1.4462772831887673e-06
2061,1.6067830651254103e-05
2062,7.029534909163422e-07
2063,5.779488387765752e-07
2064,-0.0
2065,3.4075096998683603e-09
2066,0.00026712058654398464
2067,0.00015686877970502508
2068,4.1034621200526006e-07
2069,2.7887818891876556e-06
2070,9.6230096739159e-06
2071,2.36674444806789e-10
2072,0.0003376845187085894
2073,0.0001048811349062408
2074,2.0839606582382014e-06
2075,0.0004181140044299871
2076,9.167540054703352e-05
2077,3.856012511649854e-06
2078,2.3525314407885452e-07
2079,1.3413502463930443e-07
2080,-0.0
2081,-0.0
2082,3.1529646831711534e-05
2083,-0.0
2084,0.00010247402104231163
2085,4.983909664794136e-06
2086,1.076706925630987e-05
2087,9.954960803355572e-06
2088,-3.368367040667925e-24
2089,-0.0
2090,5.8560046952881994e-05
2091,0.0009216599430171102
2092,1.6097192675962623e-05
2093,1.8700214584253202e-06
2094,7.4312979370394e-05
2095,6.75055344431307e-07
2096,2.7242291267611696e-09
2097,-0.0
2098,8.023140268145477e-07
2099,0.00010451450928930202
2100,5.6180191415147114e-05
2101,3.992694191280638e-05
2102,2.400389596487121e-06
2103,8.19849047219002e-05
2104,5.7389771844380235e-05
2105,1.2449855297011385e-17
2106,0.00017455542850615407
2107,2.8460764181698124e-05
2108,1.1629606650352923e-12
2110,5.449536816510401e-05
2111,0.00010356950121941153
2112,-0.0
2113,7.197664154305958e-10
2114,2.554615088076105e-07
2115,-0.0
2116,2.7955321706940095e-05
2117,0.00020113901207375557
2118,3.7918915728494067e-06
2119,5.396729332685839e-05
2120,4.879631762101397e-09
2121,0.00018103854101469987
2122,2.4573915467382933e-10
2123,4.041969933286899e-09
2125,0.0001760161504185977
2126,0.0001746366168307265
2127,3.2489234216773384e-06
2128,3.4141335230095e-05
2129,2.845144624575052e-06
2130,5.411419449390115e-05
2131,4.9792869629725294e-05
2132,6.821346622802822e-05
2133,3.199317729829945e-07
2134,3.0835155374648754e-07
2135,1.0963218598927456e-05
2136,6.41626881821557e-09
2138,4.248852182442338e-05
2139,1.1562430106965362e-06
2140,2.9036991712759894e-05
2141,8.56469063471437e-05
2142,1.8770657302732864e-05
2143,6.664844414978611e-05
2144,-0.0
2145,0.000341586107807612
2146,2.099757304592481e-05
2147,0.00017182634722682878
2148,3.1365938879317316e-09
2149,8.044874811615842e-05
2150,1.286175439096438e-06
2151,1.329753297560172e-09
2152,7.700143583670241e-05
2153,5.730502802729558e-07
2154,0.00028049462972985973
2155,2.068221614019584e-07
2156,5.512983035367998e-05
2157,5.1711986112305284e-05
2158,0.00020778950158766447
2159,0.0010751196580846866
2160,0.0009498692257371792
2161,0.00019044051141780356
2162,7.855765977170931e-06
2164,0.00012948156142210035
2165,9.443584572256349e-06
2166,1.1770291592740088e-07
2167,2.120956766596018e-08
2168,-0.0
2169,6.219697923150115e-06
2170,0.00036233457226516203
2171,9.684915559326494e-05
2172,0.00022811304910574
2173,3.078045794646251e-07
2174,0.00016931177087452245
2175,5.868852441358109e-05
2176,3.8508140729249e-05
2177,-0.0
2179,5.54832630315409e-07
2180,6.61951139660996e-05
2181,1.1092201437538732e-10
2182,3.989346886896628e-09
2183,2.5952301737589628e-05
2184,6.985228554644099e-05
2185,5.885068334947635e-09
2186,0.0004117721466453177
2187,2.0694095994309194e-05
2188,3.450883486776925e-05
2189,0.00019025965692214843
2190,0.00023805232308178446
2191,9.070861992398874e-05
2192,0.0003305596977224162
2193,2.647578046159105e-05
2194,2.1385615198619684e-05
2195,6.8213297181895745e-25
2196,7.257827076415933e-08
2197,1.0368168263785872e-12
2198,8.724557360631724e-05
2199,1.2979914636494874e-05
2200,-0.0
2201,-0.0
2202,-0.0
2203,7.096813912725047e-24
2204,2.524120076535593e-05
2205,1.5028318278893263e-05
2206,-0.0
2207,-0.0
2208,7.620865661219405e-09
2209,1.1379094705813598e-05
2210,6.115287101876895e-05
2211,0.00027318999717911095
2212,4.510756803706825e-06
2213,7.083957985971561e-08
2214,8.990767599342302e-07
2215,5.254117432791058e-08
2216,1.1472837877065882e-05
2217,2.6894832527400843e-07
2218,1.1771892694349324e-05
2219,2.7821113192504614e-07
2220,-0.0
2221,-0.0
2222,0.000116951478483596
2223,0.00016613243330555947
2224,-0.0
2225,1.5442355791341594e-09
2226,0.00035949191470894485
2227,1.1471715641474978e-05
2228,0.0001445659734650154
2229,1.6118186766845523e-05
2230,0.0007676024129096512
2231,2.849295858388938e-07
2232,-0.0
2233,1.4127087169835871e-05
2234,1.0812996869940256e-08
2235,9.281437440459494e-06
2236,4.8765453387279724e-05
2237,0.00022581330624281277
2238,2.1620539590168906e-13
2239,4.9394626266824365e-08
2240,9.570146774919196e-06
2241,2.7701734010367317e-06
2242,4.722891996417033e-05
2243,2.801435999529449e-10
2244,0.00013637716985081898
2245,2.118900369439994e-05
2246,-0.0
2247,1.9549843149411102e-09
2248,-0.0
2249,-0.0
2250,1.4440148899514615e-05
2251,2.900937556678543e-09
2252,-0.0
2254,1.3641318425249301e-08
2255,3.4335568019914986e-06
2256,0.0001180357538454926
2258,-0.0
2259,-0.0
9702002,1.136452618070509e-07
9702003,2.0122500021618144e-08
9702005,8.749364656348837e-07
9702006,0.00018951815347648115
9702007,7.00447429403961e-07
9702008,0.0002915942874639434
9702009,5.96356116927976e-08
9702010,4.3539477088306955e-05
9702012,1.0591712342396779e-05
9702014,0.00046457429232497563
9702015,0.0006684719507308184
9702016,5.545972057120553e-25
9702017,5.206052712614793e-08
9702018,2.248741135003034e-05
9702019,1.542907638797957e-05
9702020,-0.0
9702021,3.836379256859489e-07
9702022,-1.166490077460931e-23
9702023,1.685501014526145e-11
9702024,2.5555104742085046e-07
9702025,4.909354136902693e-06
9702026,2.6810419020906774e-09
9702027,2.0307212912785376e-06
9702028,1.931377304912002e-10
9702029,2.7567949953747857e-10
9702030,2.6974805998469267e-06
9702031,2.1381330806729775e-05
9702032,-0.0
9702033,3.1714675013028835e-11
9702034,6.644474542810772e-24
9702035,1.3488155009440608e-06
9702036,2.6716634565029595e-09
9702037,6.760046974462257e-05
9702038,0.00022677831009079087
9702039,1.326538821375118e-06
9702042,1.9393030317001688e-07
9702043,1.909563700209186e-05
9702044,4.906263554552354e-07
9702045,0.00013747342280457018
9702046,1.9732239865699223e-05
9702047,5.337341019522799e-05
9702048,9.892789494041209e-06
9702049,1.1954169313413365e-07
9702050,8.716665517644935e-05
9702051,-0.0
9702052,1.5083646357288974e-06
9702053,2.0404020561616955e-08
9702054,2.511936278663771e-05
9702056,0.00013406139450028982
9702057,2.7275163236664595e-05
9702058,2.2467870494228265e-05
9702059,6.734143308729232e-07
9702060,-3.327821962209873e-24
9702061,8.447377117826405e-05
9702062,9.498003246131552e-08
9702064,1.4092383568699737e-11
9702065,3.3910440974094955e-06
9702066,2.0509242668991837e-07
9702067,4.024925778235858e-05
9702068,4.6682541930816404e-06
9702070,-0.0
9702072,1.1230745780128722e-05
9702073,4.64973983657567e-24
9702074,3.500435470445756e-10
9702075,7.370432180917244e-06
9702076,0.0022742446725008193
9702077,4.157963546693824e-05
9702079,4.390749833612853e-05
9702080,-0.0
9702081,7.384454547391201e-06
9702082,1.1929100622841395e-07
9702083,3.6919180404168394e-05
9702084,1.775131383168308e-07
9702085,2.5431929651789056e-10
9702086,9.507412902929688e-06
9702087,5.930405482818192e-06
9702088,2.4077747212301815e-05
9702089,2.577126988091281e-06
9702092,1.9313820375629464e-10
9702093,0.000265542153753541
9702094,0.0001549053431871462
9702095,8.019206312587659e-10
9702096,1.4825306797017196e-06
9702097,1.0668778515177841e-08
9702098,1.0997476948080143e-05
9702099,0.00017026062815288852
9702100,6.447662472958929e-07
9702101,0.0003856920082574104
9702102,7.116702078754138e-07
9702103,0.00036931742190550167
9702104,1.754709199440714e-06
9702105,4.150041498573232e-06
9702106,3.56466327583112e-05
9702107,7.824768993269711e-05
9702108,0.0001837696070692268
9702109,0.0001239441825573372
9702110,2.935474178093382e-05
9702111,9.940467421892499e-05
9702112,-0.0
9702114,5.5003113509465995e-09
9702115,4.401034716236427e-06
9702116,-0.0
9702117,4.388315712279487e-08
9702118,1.8171462804145874e-06
9702119,1.0011631865601095e-07
9702120,5.295776889697031e-10
9702121,9.879606004227026e-07
9702123,3.4543691173610447e-07
9702125,1.6825110362981043e-16
9702126,7.019980641315677e-23
9702127,1.3949215042612162e-10
9702130,5.724551479297069e-08
9702132,-0.0
9702133,0.0002131781884776082
9702134,1.139281417615527e-06
9702135,5.150361940877356e-10
9702136,0.00046830516747354146
9702137,5.95881246867434e-24
9702138,6.299847334800689e-06
9702139,5.904538884627319e-07
9702140,-0.0
9702141,5.23466462388288e-07
9702142,3.551268453729387e-06
9702143,1.2168376618035463e-05
9702144,1.7807735304395297e-06
9702145,1.993347785939729e-07
9702146,-0.0
9702147,2.941394914052625e-07
9702148,1.1712885743603147e-09
9702150,7.86940625766488e-10
9702152,4.35159851541327e-07
9702153,0.00010024514863611324
9702154,0.0001277170707482063
9702155,0.00020902514484754338
9702156,2.590603572079773e-07
9702158,-0.0
9702159,5.191639379625378e-07
9702161,4.86232017264662e-06
9702162,1.6964406338907493e-08
9702163,0.00039155076157147895
9702164,8.13026491494397e-05
9702165,0.00010016745549240958
9702166,8.929744275862287e-05
9702167,2.7450000191924583e-06
9702168,6.414443720581498e-05
9702169,3.9749672517615187e-05
9702170,1.9492509511130352e-08
9702171,8.714912124865096e-09
9702172,1.0102948230691277e-06
9702173,5.599214340417683e-05
9702174,9.803326272472524e-05
9702176,3.1530866739711624e-06
9702177,4.2618751560169385e-09
9702178,8.167616844145945e-05
9702179,1.0889962991084615e-05
9702180,0.00016228897630855778
9702181,3.1052970170226265e-10
9702182,4.828775729423078e-06
9702184,2.353984580812337e-05
9702186,6.755482309525883e-05
9702187,0.001065387266611347
9702188,5.193889139438115e-06
9702189,9.78769160337934e-06
9702190,2.988234929438383e-07
9702191,4.4512784492440325e-15
9702192,9.085916141852496e-08
9702194,1.1938125700045157e-06
9702195,1.375442012133548e-06
9702196,1.7584813786564776e-06
9702197,4.816934716080047e-06
9702198,0.00016960816227878928
9702199,1.4063436907870831e-05
9702200,9.481876552778916e-09
9702201,0.0002508348083783389
9702202,0.00031959711441828406
9702203,0.0003770155498241358
9702204,9.212321642706902e-08
9702205,9.352278845998577e-05
9309068,-0.0
9309100,-0.0
209007,-0.0
9309107,-0.0
3001,8.475342569540806e-09
3002,2.7930944961192342e-05
3003,3.989346886896628e-09
3004,6.0134867976346e-05
3005,3.416947735418874e-05
3006,5.230760657261314e-05
3007,6.927900008369093e-05
3008,7.058752519645788e-07
3009,6.195084032592497e-09
3010,8.744853555881346e-10
3011,8.895064600205521e-07
3012,4.168993825256952e-05
9309124,-0.0
3013,2.2534870602120168e-06
3015,-0.0
3016,1.3672113336236908e-05
3017,8.018951074201665e-05
3018,5.0266384973816956e-06
3019,-0.0
3020,0.00010146992799497841
3021,-0.0
3022,9.886087570987928e-06
3023,1.8689319376679769e-06
3024,9.656870192653964e-05
3025,9.45512077599385e-05
3026,4.7589791205983164e-05
3027,1.096124927160491e-08
3028,-0.0
3029,2.6362629169542437e-05
3030,9.57338004791489e-08
3031,0.00016601696182554006
3032,0.00024814539036133935
3033,6.251624760875591e-05
3034,1.2725890349437708e-06
3035,4.6000189534480626e-05
3036,4.062906859921136e-05
3037,0.00028731331263123647
3038,0.00015866342347737645
3039,1.5947446042853647e-06
3040,-0.0
3041,1.4441113325726003e-05
3042,4.8288852418728996e-05
3043,9.104235561383671e-08
3044,5.16622827958871e-06
3045,6.952572268886319e-05
3046,3.4273796503353394e-05
3047,-0.0
3048,1.2147618165569095e-07
3049,5.102692868874136e-09
3050,0.0001370790935964571
3051,0.0001675392928088893
3052,0.0007567615683608428
3053,5.004367640922767e-05
3054,0.00014673859762094537
3055,0.00032686162265945445
3056,7.039567246279647e-05
3057,0.00010794111617605573
3058,3.462350914519346e-05
3059,8.359231919258458e-05
3060,-0.0
3061,0.00010414338836493339
3062,1.9562571058261408e-07
3063,4.6109452758199925e-05
3064,2.80029107051857e-06
3065,2.0757866750842825e-06
3066,1.283697109298893e-05
3067,0.00018402895947656415
3068,6.412784781037332e-05
3069,-0.0
3070,1.5051573941905556e-05
3071,3.723316842872632e-05
3072,3.137800247313342e-05
3073,2.157147793806218e-07
3074,0.0001167820061108276
3075,0.0007428166578693735
3076,0.0001242470588739998
3077,1.736518397404241e-10
3078,1.2933804820062095e-06
3079,3.4160359371903086e-24
3080,-0.0
3081,1.67481503349349e-06
3082,7.542416697100171e-07
3083,-0.0
3084,8.262055388686248e-25
3085,4.5540418178378957e-05
3086,4.466403496292371e-05
3087,1.2932161173071564e-11
3089,-0.0
3090,-0.0
3091,-0.0
3092,2.3180821574537572e-07
3093,5.9164207657390576e-05
3094,-0.0
3095,1.123102541230562e-11
3096,0.00027854185128444494
3097,7.314865673436717e-08
3098,2.173908506116997e-05
3099,1.4054326992924292e-05
3100,2.4057018623513153e-05
3101,0.00020224833510474658
3102,2.246224567720065e-05
3103,0.00016780728782851218
3105,-0.0
3106,1.3287512198421958e-06
3107,1.1651757452995345e-24
3108,1.410345155516911e-09
3109,2.9940559540065846e-05
3110,2.2925102033913072e-05
3111,5.133110630778759e-09
3112,5.376672778177111e-08
3113,0.00022929606210632852
3114,5.381794562102912e-06
3115,4.574018939713172e-05
3116,0.0002517578348111052
3117,0.00027051817111045596
3118,9.859528886431795e-05
3119,-0.0
3120,0.00013974658175788966
3121,1.3247174482185033e-05
3122,0.00014300568127388787
3123,3.997570795172315e-05
3124,5.790153478933065e-05
3125,1.4242982582905453e-06
3126,-0.0
3127,3.899935643941641e-06
3128,1.0265729915681029e-06
3129,5.307644753442532e-05
3130,7.77297585593984e-06
3131,6.029182771273105e-06
3132,-0.0
3133,3.295349608648131e-08
3134,3.0696106903989878e-09
3135,2.0769972658417273e-08
3136,0.0015734146976059426
3137,5.213468345741233e-05
3138,4.960634810181656e-08
3139,2.4023038932640705e-05
3140,2.7520997878261012e-09
3141,1.3712360477346555e-06
3142,5.6644681728385523e-05
3143,2.1664578494913606e-08
3144,1.9516692478936057e-07
3145,0.00017113169552763992
3146,8.919504099464454e-07
3147,0.0003185315580169172
3148,6.441854235723168e-05
3149,9.306326475514211e-26
3150,1.2140177106785823e-05
3151,0.00016085259441085508
3152,4.6439814118319815e-06
3153,1.449193737918796e-06
3154,9.343882707568851e-08
3155,1.8064519668905512e-06
3156,8.227071048346306e-07
3157,5.009030231284181e-07
3158,6.783046377530559e-07
3159,1.2965140202125809e-09
3160,0.00046429588295047325
3161,7.049943333769234e-05
3162,1.8379945967485152e-05
3163,1.8115267476074074e-05
3164,-0.0
3165,-0.0
3166,6.3487831433815964e-06
3167,-0.0
3168,-0.0
3169,4.310431313203036e-05
3170,1.545848726326444e-07
3171,1.5077618564239431e-05
3172,1.4553703932169366e-09
3173,7.869756398230776e-05
3174,9.415418892194476e-06
3175,3.7852641968875685e-05
3176,9.606856591439823e-05
3177,5.676575241086605e-07
3178,1.1342004071946868e-07
3179,8.543377100182728e-05
3180,0.00018623701555744713
3181,-0.0
3182,-0.0
3183,0.0002274019647176257
3184,2.8947106929972193e-05
3185,1.3022824749157017e-05
3186,-0.0
3187,0.0001631438834972875
3188,4.2314018632135706e-05
3189,-4.25475001849599e-24
3190,4.39796161687951e-12
3191,2.103495574605692e-06
3192,2.6820280998588036e-06
3193,1.0949420153603788e-07
3194,2.3971956740511107e-09
3195,1.879300587056878e-09
3196,1.1895095256444315e-06
3197,0.0001734934076336451
3198,0.0001373114660413529
3199,3.4976982699100153e-06
