,Id,Unnamed: 0.1,Katz-Centrality,Authorities-Score,Betweenness-Centrality,Closeness-Centrality,Degree-Centrality,Degree-Prestige,EigenVector-centrality,Harmonic-Centrality,Hub-Score,Load-centrality
53,0.999379797687418,0.00980022615906521,0.013850191,9.16e-05,0.005646561,0.009673398,0.013274669,0.007363762,3.09e-83,0.0,0.000918221,0.005732536
54,0.9993801006875707,0.009925870084181429,0.016951869,3.43e-05,0.001900447,0.05161978,0.010324821,0.004418257,1.39e-45,0.359845148,2.96e-06,0.00190101
55,0.9993802016876216,0.00998869204673954,0.0,1.18e-18,0.0,0.0,0.001475253,0.002945505,0.0,0.0,1.67e-05,0.0
56,0.9993803026876725,0.01005151400929765,0.0,1.18e-18,0.0,0.0,0.0,0.001472424,0.0,0.0,0.000557877,0.0
57,0.9993804036877235,0.010114335971855761,0.0052855,0.000102397,0.0,0.006287204,0.001475253,0.0,1.81e-81,0.0,1.01e-19,0.0
58,0.9993805046877743,0.010177157934413872,0.0,1.18e-18,0.0,0.0,0.007374949,0.008836514,0.0,0.000869066,0.005779388,0.0
59,0.9993807056878756,0.01023997989697198,0.0,1.18e-18,0.0,0.0,0.001475253,0.002945505,0.0,0.000869066,0.001504647,0.0
60,0.9993808066879265,0.010302801859530092,0.0,1.18e-18,0.0,0.0,0.0,0.001472424,0.0,0.0,0.002831823,0.0
61,0.9993811096880792,0.010365623822088202,0.0,1.18e-18,0.0,0.0,0.0,0.001472424,0.0,0.0,0.000617291,0.0
62,0.9993812106881301,0.010428445784646313,0.0,1.18e-18,0.0,0.0,0.002950177,0.004418257,0.0,0.000869066,8.56e-06,0.0
63,0.9993816136883333,0.010491267747204422,0.006471359,0.000136169,0.0,0.014936865,0.001475253,0.0,2.64e-77,0.0,1.01e-19,0.0
64,0.9993817146883841,0.010554089709762533,0.039759109,0.002388367,0.005140899,0.133783681,0.014749593,0.007363762,4.12e-45,0.0,0.003634302,0.004973818
65,0.999381916688486,0.010616911672320643,0.0,1.18e-18,0.0,0.0,0.001475253,0.002945505,0.0,0.0,0.000685193,0.0
66,0.9587048581872485,0.010868199522553084,0.0,1.18e-18,0.0,0.0,0.025074062,0.026509567,0.0,0.001738132,0.000743836,0.0
67,0.9993821186885877,0.010931021485111195,0.0,1.18e-18,0.0,0.0,0.0,0.001472424,0.0,0.0,1.01e-19,0.0
68,0.0008195714130639921,0.010993843447669306,0.0,1.18e-18,0.0,0.0,0.017699441,0.019145805,0.0,0.0,0.000400468,0.0
69,0.9994701997329807,0.011559241110692299,0.0,1.18e-18,0.0,0.0,0.02802391,0.029455071,0.0,0.0,0.000902788,0.0
70,0.9993824216887406,0.011684885035808518,0.004815116,1.23e-18,3.32e-06,0.002351178,0.002950177,0.001472424,3.2899999999999995e-48,0.0,1.01e-19,3.33e-06
71,0.9587068761882656,0.01199899484859907,0.002166804,2.81e-07,0.003455358,0.001044731,0.042773175,0.042709866,2.11e-89,0.0,0.000825627,0.003456382
72,0.9587072801884692,0.012250282698831511,0.002166804,0.000157784,0.009186196,0.001044731,0.005900025,0.00589101,2.11e-89,0.0,0.001543228,0.009188918
73,0.9993826226888418,0.012375926623947733,0.0,1.18e-18,0.0,0.0,0.010324821,0.011782043,0.0,0.000869066,0.003765476,0.0
74,0.9587075821886214,0.012438748586505842,0.0,1.18e-18,0.0,0.0,0.042773175,0.044182619,0.0,0.0,0.025149907,0.0
75,0.9994703007330316,0.013004146249528835,0.0,1.18e-18,0.0,0.0,0.005900025,0.007363762,0.0,0.0,7.04e-06,0.0
76,0.9587088941892826,0.013129790174645056,0.002648312,1.18e-18,0.0,0.001567097,0.001475253,0.001472424,3.2899999999999995e-48,0.001738132,1.02e-19,0.0
77,0.9993829256889946,0.013192612137203167,0.002166804,1.19e-18,3.32e-06,0.001044731,0.002950177,0.002945505,2.11e-89,0.0,1e-19,3.33e-06
78,0.9587089951893336,0.013255434099761277,0.004333608,0.000480915,0.001230445,0.002089929,0.029498834,0.027982319,4.24e-89,0.000869066,0.004575671,0.001188658
79,0.9587104071900452,0.01382083176278427,0.013217489,0.004647049,0.017782452,0.006269786,0.047197947,0.039764361,1.63e-87,0.0,0.015303188,0.017745571
80,0.9993832286891472,0.01394647568790049,0.0,1.18e-18,0.0,0.0,0.004425101,0.00589101,0.0,0.0,8.41e-07,0.0
81,0.9993833296891982,0.014197763538132931,0.002166804,1.66e-05,0.001508559,0.001044731,0.001475253,0.001472424,2.11e-89,0.0,1.01e-19,0.00148793
82,0.9587118201907573,0.014700339238597813,0.0,1.18e-18,0.0,0.0,0.014749593,0.0162003,0.0,0.0,0.011815724,0.0
83,0.9993835306892994,0.014825983163714035,0.002166804,1.18e-18,3.32e-06,0.001044731,0.002950177,0.002945505,2.11e-89,0.0,1.01e-19,3.33e-06
84,0.9587122241909609,0.014951627088830254,0.014595659,3.57e-07,2.49e-05,0.009404696,0.008849873,0.001472424,7.05e-81,0.000869066,6.23e-09,2.5e-05
85,0.9587124251910624,0.015077271013946476,0.004333608,0.000252075,0.000308454,0.002089929,0.026548986,0.025036814,4.24e-89,0.0,0.003533992,0.000305173
86,0.9993836316893504,0.015140092976504586,0.0,1.18e-18,0.0,0.0,0.004425101,0.00589101,0.0,0.0,2.55e-05,0.0
87,0.9587128291912659,0.015328558864178917,0.004550283,0.000108881,0.005646561,0.002089929,0.016224517,0.014727547,1.54e-87,0.167344779,0.01119959,0.005816838
88,0.9587132331914695,0.015579846714411358,0.0,1.18e-18,0.0,0.0,0.076696476,0.078055971,0.0,0.0,0.01731602,0.0
89,0.9587134341915708,0.01570549063952758,0.002166804,1.92e-07,4.51e-05,0.001044731,0.017699441,0.017673052,2.11e-89,0.006083461,0.000748466,4.51e-05
90,0.9993838336894522,0.0158311345646438,0.0,1.18e-18,0.0,0.0,0.001475253,0.002945505,0.0,0.000869066,6.02e-10,0.0
91,0.9587139391918253,0.01601960045231813,0.0,1.18e-18,0.0,0.0,0.02064929,0.022091309,0.0,0.0,0.007811511,0.0
92,0.999383934689503,0.01608242241487624,0.0,1.18e-18,0.0,0.0,0.005900025,0.007363762,0.0,0.000869066,0.000554019,0.0
93,0.9587142411919776,0.01620806633999246,0.011804097,0.000362038,0.01331577,0.011069545,0.010324821,0.00589101,1.1e-79,0.0,0.003819489,0.013361867
94,0.9587145441921302,0.016396532227666794,0.0,1.18e-18,0.0,0.0,0.041298251,0.042709866,0.0,0.0,0.016238769,0.0
95,0.9993841366896048,0.016773464003015454,0.0,1.18e-18,0.0,0.0,0.011799745,0.013254795,0.0,0.0,0.000389665,0.0
96,0.9587151501924357,0.016836285965573565,0.0,1.18e-18,0.0,0.0,0.016224517,0.017673052,0.0,0.0,0.001867306,0.0
97,0.9587156541926897,0.017087573815806004,0.004838151,1.17e-18,0.0,0.030216594,0.0,0.0,1.0599999999999999e-67,0.004779862,1.01e-19,0.0
98,0.979100696466751,0.017338861666038447,0.0,1.18e-18,0.0,0.0,0.017699441,0.019145805,0.0,0.001738132,0.007384345,0.0
99,0.9587161581929436,0.017401683628596558,0.0,1.18e-18,0.0,0.0,0.087020945,0.088365237,0.0,0.0,0.017050044,0.0
100,0.9587168651933001,0.01777861540394522,0.0,1.18e-18,0.0,0.0,0.079646324,0.081001475,0.0,0.001738132,0.029045246,0.0
101,0.9587169661933509,0.01784143736650333,0.013522422,1.19e-18,0.0,0.42896446,0.0,0.0,9.71e-12,0.0,1.01e-19,0.0
102,0.999384539689808,0.01790425932906144,0.0,1.18e-18,0.0,0.0,0.712389471,0.712812955,0.0,0.0,1.0,0.0
103,0.9587173691935541,0.018092725216735772,0.012805798,0.001429238,0.029412682,0.006510939,0.023599138,0.017673052,8.43e-86,0.0,0.009119551,0.029674303
104,0.9993846406898589,0.01821836914185199,0.002166804,1.18e-18,0.004550959,0.001044731,0.001475253,0.001472424,2.11e-89,0.0,1.01e-19,0.004552308
105,0.9587177731937577,0.01834401306696821,0.0,1.18e-18,0.0,0.0,0.067846908,0.069219433,0.0,0.000869066,0.04563101,0.0
106,0.9587181761939608,0.018595300917200654,0.01112446,1.18e-18,0.0,0.205271292,0.0,0.0,1.35e-37,0.0,1.01e-19,0.0
107,0.9993847416899099,0.018658122879758765,0.0,1.18e-18,0.0,0.0,0.001475253,0.002945505,0.0,0.0,1.77e-06,0.0
108,0.9994707047332352,0.019035054655107426,0.007172114,3.19e-06,3.32e-06,0.003134893,0.004425101,0.001472424,7.52e-86,0.0,4.02e-08,3.33e-06
109,0.9587203961950796,0.019851740168362858,0.002166804,1.85e-05,0.007121409,0.001044731,0.032448706,0.0324006,2.11e-89,0.001738132,0.010446649,0.007039217
110,0.9587208001952833,0.0201030280185953,0.0,1.18e-18,0.0,0.0,0.013274669,0.014727547,0.0,0.0,0.00121915,0.0
111,0.9791008974668524,0.02016584998115341,0.0,1.18e-18,0.0,0.0,0.011799745,0.013254795,0.0,0.0,0.009606285,0.0
112,0.9993853476902153,0.020228671943711522,0.0,1.18e-18,0.0,0.0,0.0781714,0.079528723,0.0,0.0,0.048943857,0.0
113,0.9994708057332862,0.020291493906269633,0.0,1.18e-18,0.0,0.0,0.001475253,0.002945505,0.0,0.0,2.15e-12,0.0
114,0.9587211021954355,0.020354315868827744,0.0,1.18e-18,0.0,0.0,0.02802391,0.029455071,0.0,0.000869066,0.022159903,0.0
115,0.9587217081957409,0.020605603719060183,0.0,1.18e-18,0.0,0.0,0.016224517,0.017673052,0.0,0.0,0.003750044,0.0
116,0.9993856496903675,0.021171001382083176,0.0,1.18e-18,0.0,0.0,0.11504455,0.11634758,0.0,0.0,0.026452006,0.0
117,0.9587229181963508,0.021359467269757508,0.0,1.18e-18,0.0,0.0,0.036873478,0.038291609,0.0,0.000869066,0.008090141,0.0
118,0.9993857506904184,0.02148511119487373,0.0,1.18e-18,0.0,0.0,0.008849873,0.010309267,0.0,0.0,0.000613433,0.0
119,0.9587233221965543,0.021673577082548058,0.0,1.18e-18,0.0,0.0,0.022124214,0.023564062,0.0,0.000869066,0.004143567,0.0
120,0.9993858516904692,0.02179922100766428,0.0,1.18e-18,0.0,0.0,0.0,0.001472424,0.0,0.000869066,1.02e-19,0.0
121,0.958724835197317,0.022553084558361605,0.0,1.18e-18,0.0,0.0,0.022124214,0.023564062,0.0,0.428755686,0.001311744,0.0
122,0.9587252391975206,0.022804372408594044,0.0,1.18e-18,0.0,0.0,0.022124214,0.023564062,0.0,0.014556854,0.008769238,0.0
123,0.999386154690622,0.022867194371152155,0.0,1.18e-18,0.0,0.0,0.0,0.001472424,0.0,0.002607198,1.01e-19,0.0
124,0.9587254411976224,0.022930016333710265,0.0,1.18e-18,0.0,0.0,0.035398554,0.036818857,0.0,0.0,0.036070559,0.0
125,0.9587255421976733,0.023055660258826487,0.0,1.18e-18,0.0,0.0,0.035398554,0.036818857,0.0,0.038919668,0.006489273,0.0
126,0.9587259451978765,0.023244126146500815,0.002166804,8e-07,0.006826439,0.001044731,0.032448706,0.0324006,2.11e-89,0.000869066,0.020109494,0.006828462
127,0.9587267521982831,0.023746701846965697,0.0,1.18e-18,0.0,0.0,0.014749593,0.0162003,0.0,0.0,1.16e-05,0.0
128,0.9993864566907741,0.023809523809523808,0.0,1.18e-18,0.0,0.0,0.001475253,0.002945505,0.0,0.0,0.002222248,0.0
129,0.9993865576908251,0.02412363362231436,0.0,1.18e-18,0.0,0.0,0.02064929,0.022091309,0.0,0.008690659,0.004074122,0.0
130,0.9587274591986394,0.024186455584872472,0.0,1.18e-18,0.0,0.0,0.030973782,0.0324006,0.0,0.034994387,0.000794762,0.0
131,0.9993868606909777,0.024751853247895465,0.0,1.18e-18,0.0,0.0,0.0,0.001472424,0.0,0.0,8.41e-06,0.0
132,0.9993869616910287,0.024814675210453576,0.002166804,0.045885282,3.32e-06,0.001044731,0.001475253,0.001472424,2.11e-89,0.0,9.41e-05,3.33e-06
133,0.9993870626910796,0.024877497173011683,0.0,1.18e-18,0.0,0.0,0.002950177,0.004418257,0.0,0.0,0.001481499,0.0
134,0.9993872646911813,0.024940319135569794,0.0,1.18e-18,0.0,0.0,0.010324821,0.011782043,0.0,0.026099911,0.002353422,0.0
135,0.9993873646912318,0.025128785023244126,0.0,1.18e-18,0.0,0.0,0.019174366,0.020618557,0.0,0.0,0.020949781,0.0
136,0.9993875666913336,0.025254428948360347,0.0,1.18e-18,0.0,0.0,0.016224517,0.017673052,0.0,0.0,0.005725375,0.0
137,0.9993876676913845,0.025317250910918458,0.002166804,1.17e-18,3.32e-06,0.001044731,0.001475253,0.001472424,2.11e-89,0.0,1.01e-19,3.33e-06
138,0.9993878696914863,0.02538007287347657,0.0,1.18e-18,0.0,0.0,0.005900025,0.007363762,0.0,0.0,0.002075641,0.0
139,0.9993879706915372,0.025442894836034676,0.0,1.18e-18,0.0,0.0,0.008849873,0.010309267,0.0,0.0,0.008019075,0.0
140,0.9993882726916894,0.025505716798592787,0.0,1.18e-18,0.0,0.0,0.004425101,0.00589101,0.0,0.041435821,0.002754662,0.0
141,0.9993883736917404,0.025568538761150898,0.020039273,0.001556221,0.000530945,0.067535249,0.007374949,0.001472424,3.68e-61,0.0,6.27e-05,0.000535318
142,0.9993884746917913,0.025631360723709008,0.010798057,0.000160215,4.97e-06,0.012967396,0.007374949,0.002945505,7.01e-73,0.0,1.09e-05,4.97e-06
143,0.999388676691893,0.02569418268626712,0.004333608,1.27e-18,0.0,0.002089929,0.001475253,0.0,4.24e-89,0.0,1.01e-19,0.0
144,0.9993891816921476,0.02575700464882523,0.0,1.18e-18,0.0,0.0,0.0,0.001472424,0.0,0.001738132,0.001574092,0.0
145,0.9994716127336928,0.02581982661138334,0.0,1.18e-18,0.0,0.0,0.014749593,0.0162003,0.0,0.0,0.0115962,0.0
146,0.9993893826922489,0.02588264857394145,0.0,1.18e-18,0.0,0.0,0.0,0.001472424,0.0,0.027133479,0.000529327,0.0
147,0.9994717137337438,0.02613393642417389,0.002383488,1.18e-18,0.0,0.001394084,0.0,0.0,1.52e-87,0.042291437,1.01e-19,0.0
148,0.999471914733845,0.026322402311848223,0.002166804,1.17e-18,0.0,0.001044731,0.0,0.0,2.11e-89,0.0,1.01e-19,0.0
149,0.010596606340689596,0.026510868199522555,0.004788635,1.23e-18,0.0,0.00290269,0.001475253,0.0,7.36e-86,0.04510452,1.01e-19,0.0
150,0.9994723187340486,0.026762156049754994,0.002166804,1.18e-18,0.0,0.001044731,0.0,0.0,2.11e-89,0.0,1.01e-19,0.0
151,0.9994724197340996,0.027013443899987437,0.002166804,1.17e-18,0.0,0.001044731,0.0,0.0,2.11e-89,0.00434533,1.01e-19,0.0
152,0.9994725207341504,0.027139087825103655,0.004766967,1.21e-18,0.0,0.002351178,0.001475253,0.0,3.05e-87,0.0,1.01e-19,0.0
153,0.9686941762218648,0.028144239226033423,0.065990585,0.214295672,0.019805101,0.035955796,0.054572591,0.022091309,7.48e-78,0.0,0.02880512,0.019726668
154,0.9686945802220684,0.028395527076265862,0.0,1.18e-18,0.0,0.0,0.029498834,0.030927824,0.0,0.034516401,0.044107921,0.0
155,0.9593120444932705,0.028521171001382083,0.004333608,1.2e-07,0.000159705,0.002089929,0.016224517,0.014727547,4.24e-89,0.003476264,0.004467645,0.000159752
156,0.9686953872224752,0.028898102776730744,0.0,1.18e-18,0.0,0.0,0.294985479,0.296023559,0.0,0.0,0.356480619,0.0
157,0.9994730247344045,0.029086568664405076,0.0,1.18e-18,0.0,0.0,0.001475253,0.002945505,0.0,0.0,1.4e-09,0.0
158,0.9686957912226788,0.029149390626963187,0.0,1.18e-18,0.0,0.0,0.004425101,0.00589101,0.0,0.0,0.018195737,0.0
159,0.9686958922227298,0.029212212589521298,0.0,1.18e-18,0.0,0.0,0.013274669,0.014727547,0.0,0.0,0.007006254,0.0
160,0.968696093222831,0.029337856514637516,0.022318054,0.000195879,0.023386875,0.01044966,0.022124214,0.008836514,4.73e-87,0.000869066,1.37e-05,0.023393805
161,0.9686961942228819,0.029400678477195626,0.047039631,0.115507795,0.014116402,0.033482644,0.061947212,0.044182619,1.18e-76,0.003186575,0.064909012,0.013530471
162,0.9686962952229328,0.029463500439753737,0.04372723,0.004998279,0.001976296,0.01725878,0.041298251,0.027982319,4.73e-75,0.0,0.002160519,0.001930516
163,4.0400020361610266e-07,0.029526322402311848,0.016653713,0.005025297,0.005899392,0.011615201,0.023599138,0.0162003,9.37e-79,0.0,0.00131946,0.005816838
164,0.9686975062235432,0.030217363990451062,0.0,1.18e-18,0.0,0.0,0.213864559,0.215022084,0.0,0.005069551,0.285153322,0.0
165,1.7160008648644358e-06,0.030343007915567283,0.0,1.18e-18,0.0,0.0,0.030973782,0.0324006,0.0,0.0,0.015454347,0.0
166,0.9686981112238481,0.030594295765799723,0.0,1.18e-18,0.0,0.0,0.06489706,0.066273928,0.0,0.010747448,0.049165851,0.0
167,2.326001172304591e-06,0.030719939690915944,0.038564119,0.150476836,0.025240969,0.03934224,0.148967828,0.129602351,2.46e-71,0.003041731,0.180671472,0.02571211
168,2.116001066464537e-06,0.030782761653474055,0.0,1.18e-18,0.0,0.0,0.250737709,0.25184094,0.0,0.0,0.407311381,0.0
169,2.626001323504667e-06,0.030908405578590276,0.0,1.18e-18,0.0,0.0,0.032448706,0.033873352,0.0,0.0,0.042423642,0.0
170,2.726001373904692e-06,0.031034049503706494,0.0,1.18e-18,0.0,0.0,0.016224517,0.017673052,0.0,0.0,0.010422961,0.0
171,0.9686990192243057,0.031159693428822716,0.0,1.18e-18,0.0,0.0,0.067846908,0.069219433,0.0,0.002172665,0.034684663,0.0
172,0.9686991202243566,0.031222515391380826,0.0,1.18e-18,0.0,0.0,0.014749593,0.0162003,0.0,0.0,0.006751622,0.0
173,0.9686988182242044,0.031348159316497044,0.050777941,0.25537369,0.008132733,0.035009932,0.029498834,0.002945505,7.11e-73,0.054764602,0.00263892,0.007924388
174,0.9686994232245093,0.03141098127905516,0.0,1.18e-18,0.0,0.0,0.02802391,0.029455071,0.0,0.045090036,0.014473703,0.0
175,0.9686996252246111,0.03153662520417138,0.0,1.18e-18,0.0,0.0,0.095870513,0.097201775,0.0,0.0,0.133029482,0.0
176,0.9686997262246619,0.03159944716672949,0.0,1.18e-18,0.0,0.0,0.088495869,0.08983799,0.0,0.000869066,0.110056992,0.0
177,0.9686999272247633,0.03172509109184571,0.040670141,0.019371708,0.006994993,0.047034923,0.02064929,0.010309267,1.19e-70,0.0,0.005362717,0.007081368
178,0.9687000282248142,0.03178791305440382,0.0,1.18e-18,0.0,0.0,0.025074062,0.026509567,0.0,0.0,0.012107163,0.0
179,0.9687001292248651,0.03191355697952004,0.0,1.18e-18,0.0,0.0,0.174041561,0.175257722,0.0,0.059924163,0.137366647,0.0
180,4.336002185345102e-06,0.03203920090463626,0.0,1.18e-18,0.0,0.0,0.026548986,0.027982319,0.0,0.0,0.044469422,0.0
181,0.9687005332250688,0.03210202286719437,0.015167608,0.012374118,0.00108296,0.00731475,0.063422136,0.054491909,1.4800000000000002e-88,0.0,0.011308002,0.001011624
182,0.9687008362252214,0.0322904887548687,0.002383488,5.62e-08,8.39e-05,0.001394084,0.023599138,0.023564062,1.52e-87,0.0,0.001365757,8.56e-05
183,0.9687009362252718,0.032353310717426816,0.0,1.18e-18,0.0,0.0,0.032448706,0.033873352,0.0,0.001738132,0.022061445,0.0
